,y_test_original,y_test_model
259,18177.48,17376.203
260,19625.84,17688.139
261,18803.0,18549.525
262,19201.09,18761.174
263,19445.4,18919.434
264,18699.77,19110.86
265,19154.23,18884.574
266,19345.12,18879.65
267,19191.63,19006.383
268,18321.14,19027.332
269,18553.92,18631.584
270,18264.99,18447.58
271,18058.9,18263.676
272,18803.66,18072.605
273,19142.38,18297.291
274,19246.64,18649.098
275,19417.08,18907.123
276,21310.6,19103.096
277,22805.16,20039.086
278,23137.96,21347.9
279,23869.83,22243.434
280,23477.3,22954.852
281,22803.08,23099.969
282,23783.03,22756.613
283,23241.34,22945.762
284,23735.95,22878.518
285,24664.79,23018.932
286,26437.04,23558.057
287,26272.29,24718.729
288,27084.81,25319.314
289,27362.44,25895.092
290,28840.95,26300.074
291,29001.72,27158.768
292,29374.15,27711.512
293,32127.27,28089.396
294,32782.02,29556.521
295,31971.91,30710.178
296,33992.43,30776.25
297,36824.36,31625.455
298,39371.04,33494.266
299,40797.61,35688.42
300,40254.55,37348.95
301,38356.44,37666.004
302,35566.66,36649.668
303,33922.96,34657.438
304,37316.36,32882.992
305,39187.33,33841.215
306,36825.37,35540.332
307,36178.14,35174.438
308,35791.28,34447.47
309,36630.08,33914.387
310,36069.81,34128.125
311,35547.75,34034.977
312,30825.7,33695.207
313,33005.76,31178.018
314,32067.639999999996,30893.76
315,32289.38,30620.768
316,32366.389999999996,30607.549
317,32569.85,30692.158
318,30432.55,30852.227
319,33466.1,29897.2
320,34316.39,30796.756
321,34269.52,31887.748
322,33114.36,32360.525
323,33537.18,31917.217
324,35510.29,31802.688
325,37472.09,32764.195
326,36926.06,34291.258
327,38144.31,34742.85
328,39266.01,35385.555
329,38903.44,36233.715
330,46196.46,36413.055
331,46481.1,40028.465
332,44918.18,42017.387
333,47909.33,41757.64
334,47504.85,42899.96
335,47105.52,43243.594
336,48717.29,43047.652
337,47945.06,43719.664
338,49199.87,43647.055
339,52149.01,44165.484
340,51679.8,45902.047
341,55888.13,46388.973
342,56099.52,48536.383
343,57539.94,49515.668
344,54207.32,50420.74
345,48824.43,48999.188
346,49705.33,45546.96
347,47093.85,44640.85
348,46339.76,43238.97
349,46188.45,42327.246
350,45137.77,42000.895
351,49631.24,41435.56
352,48378.99,43502.785
353,50538.24,43927.516
354,48561.17,44999.652
355,48927.3,44443.758
356,48912.38,44254.895
357,51206.69,44209.094
358,52246.52,45362.023
359,54824.12,46412.49
360,56008.55,48056.31
361,57805.12,49258.066
362,57332.09,50492.24
363,61243.08,50634.168
364,59302.32,52508.367
365,55907.2,52254.703
366,56804.9,50248.555
367,58870.89,49907.273
368,57858.92,50980.133
369,58346.65,50939.23
370,58313.64,51077.508
371,57523.42,51122.7
372,54529.15,50726.324
373,54738.94,49045.47
374,52774.26,48500.836
375,51704.16,47432.69
376,55137.31,46497.77
377,55973.51,47959.27
378,55950.75,49114.176
379,57750.2,49460.855
380,58917.69,50405.875
381,58918.83,51340.633
382,59095.81,51619.137
383,59384.31,51721.637
384,57603.89,51866.266
385,58758.56,51004.043
386,59057.88,51222.746
387,58192.36,51534.473
388,56048.94,51202.55
389,58323.95,49960.477
390,58245.0,50640.086
391,59793.24,50991.31
392,60204.96,51853.117
393,59893.45,52376.086
394,63503.46000000001,52344.54
395,63109.7,54079.34
396,63314.01,54547.71
397,61572.79,54665.57
398,60683.82,53787.7
399,56216.19,52985.492
400,55724.27,50485.027
401,56473.03,49322.61
402,53906.09,49467.406
403,51762.27,48348.47
404,51093.65,46801.934
405,50050.87,45930.027
406,49004.25,45187.008
407,54021.75,44431.39
408,55033.12,46735.21
409,54824.7,48360.508
410,53555.11,48735.504
411,57750.18,48094.39
412,57828.05,49887.652
413,56631.08,50723.496
414,57200.29,50282.027
415,53333.54,50299.49
416,57424.01,48369.535
417,56396.51,49637.023
418,57356.4,49826.105
419,58803.78,50271.12
420,58232.32,51167.543
421,55859.8,51200.523
422,56704.57,49927.723
423,49150.53,49829.258
424,49716.19,46043.234
425,49880.53,44747.234
426,46760.19,44644.47
427,46456.06,43152.438
428,43537.51,42361.465
429,42909.4,40686.09
430,37002.44,39676.27
431,40782.74,36380.07
432,37304.69,36778.785
433,37536.63,35641.066
434,34770.58,35133.97
435,38705.98,33651.113
436,38402.22,34887.605
437,39294.2,35624.664
438,38436.97,36312.414
439,35697.61,36171.18
440,34616.07,34630.004
441,35678.13,33284.81
442,37332.85,33267.637
443,36684.92,34256.664
444,37575.18,34488.5
445,39208.77,34941.0
446,36894.41,35977.68
447,35551.96,35322.234
448,35862.38,34161.832
449,33560.71,33766.613
450,33472.63,32548.14
451,37345.12,31880.588
452,36702.6,33588.137
453,37334.4,34333.74
454,35552.52,34835.1
455,39097.86,34136.56
456,40218.48,35443.41
457,40406.27,36803.625
458,38347.06,37446.766
459,38053.5,36573.93
460,35787.24,35879.797
461,35615.87,34477.734
462,35698.3,33718.414
463,31676.69,33527.324
464,32505.66,31524.904
465,33723.03,30854.314
466,34662.44,31354.426
467,31637.78,32205.61
468,32186.28,31147.236
469,34649.64,30702.605
470,34434.34,31804.951
471,35867.78,32401.324
472,35040.84,33294.742
473,33572.12,33311.57
474,33897.05,32468.635
475,34668.55,32149.748
476,35287.78,32458.926
477,33746.0,32975.625
478,34235.19,32465.578
479,33855.33,32352.912
480,32877.37,32172.617
481,33798.01,31602.148
482,33520.52,31754.588
483,34240.19,31785.936
484,33155.85,32137.375
485,32702.029999999995,31806.076
486,32822.35,31345.805
487,31780.729999999996,31186.623
488,31421.54,30648.094
489,31533.07,30181.816
490,31796.810000000005,30042.406
491,30817.83,30159.53
492,29807.35,29775.102
493,32110.69,29044.682
494,32313.11,29785.586
495,33581.55,30439.434
496,34292.45,31336.025
497,35350.19,32120.906
498,37337.53,32964.91
499,39406.94,34312.96
500,39995.91,35971.402
501,40008.42,36980.57
502,42235.55,37295.992
503,41626.2,38436.4
504,39974.9,38665.117
505,39201.95,37793.125
506,38152.98,36917.973
507,39747.51,36031.44
508,40869.55,36469.96
509,42816.5,37378.734
510,44555.8,38782.07
511,43798.12,40273.66
512,46365.4,40475.133
513,45585.03,41685.383
514,45593.64,41845.496
515,44428.29,41770.938
516,47793.32,41112.223
517,47096.95,42495.17
518,47047.0,42872.754
519,46004.48,42868.03
520,44695.36,42294.11
521,44801.19,41348.723
522,46717.58,41012.547
523,49339.18,41925.785
524,48905.49,43730.863
525,49321.65,44266.297
526,49546.15,44531.15
527,47706.12,44700.992
528,48960.79,43800.96
529,46942.22,43998.707
530,49058.67,43149.42
531,48902.4,43809.395
532,48829.83,44130.086
533,47054.98,44173.027
534,47166.69,43258.566
535,48847.03,42888.633
536,49327.72,43666.89
537,50025.37,44311.734
538,49944.63,44883.86
539,51753.41,45035.05
540,52633.54,45956.35
541,46811.13,46791.17
542,46091.39,44091.71
543,46391.42,42424.984
544,44883.91,42083.74
545,45201.46,41334.7
546,46063.27,41194.83
547,44963.07,41666.527
548,47092.49,41362.938
549,48176.35,42256.8
550,47783.36,43274.836
551,47267.52,43453.41
552,48278.36,43162.566
553,47260.22,43514.152
554,42843.8,43182.035
555,40693.68,40730.79
556,43574.51,38508.93
557,44895.1,39155.21
558,42839.75,40410.637
559,42716.59,39935.87
560,43208.54,39512.996
561,42235.73,39614.41
562,41034.54,39222.047
563,41564.36,38408.773
