,y_test_original,y_test_model
522,49339.18,44385.465
523,48905.49,45987.016
524,49321.65,47380.57
525,49546.15,48037.13
526,47706.12,48281.848
527,48960.79,47731.92
528,46942.22,47366.39
529,49058.67,46814.71
530,48902.4,46863.18
531,48829.83,47333.746
532,47054.98,47630.938
533,47166.69,47113.098
534,48847.03,46418.277
535,49327.72,46579.78
536,50025.37,47333.297
537,49944.63,48139.58
538,51753.41,48628.797
539,52633.54,49334.81
540,46811.13,50293.09
541,46091.39,49092.543
542,46391.42,46777.79
543,44883.91,45372.074
544,45201.46,44513.258
545,46063.27,44098.98
546,44963.07,44371.207
547,47092.49,44442.695
548,48176.35,44923.402
549,47783.36,45955.637
550,47267.52,46640.926
551,48278.36,46637.598
552,47260.22,46709.96
553,42843.8,46593.78
554,40693.68,44902.86
555,43574.51,42256.227
556,44895.1,41327.312
557,42839.75,42248.332
558,42716.59,42734.33
559,43208.54,42464.79
560,42235.73,42259.49
561,41034.54,41926.875
562,41564.36,41184.97
