,y_test_original,y_test_model
95,9480.26,9459.846
96,9411.84,9465.297
97,9288.02,9456.6875
98,9332.34,9399.055
99,9303.63,9354.378
100,9648.72,9319.095
101,9629.66,9412.198
102,9313.61,9503.191
103,9264.81,9467.208
104,9162.92,9415.007
105,9045.39,9295.775
106,9143.58,9167.362
107,9190.85,9135.859
108,9137.99,9136.081
109,9228.33,9134.792
110,9123.41,9175.573
111,9087.3,9162.929
112,9132.49,9133.314
113,9073.94,9129.344
114,9375.47,9098.055
115,9252.28,9183.2
116,9428.33,9222.036
117,9277.97,9301.486
118,9278.81,9323.825
119,9240.35,9300.956
120,9276.5,9284.181
121,9243.61,9260.915
122,9243.21,9252.042
123,9192.84,9244.462
124,9132.23,9226.697
125,9151.39,9187.636
126,9159.04,9165.726
127,9185.82,9152.003
128,9164.23,9157.177
129,9374.89,9162.4795
130,9525.36,9231.634
131,9581.07,9338.623
132,9536.89,9441.536
133,9677.11,9510.1045
134,9905.17,9579.687
135,10990.87,9691.692
136,10912.82,10129.329
137,11100.47,10479.094
138,11111.21,10792.651
139,11323.47,11005.748
140,11759.59,11105.585
141,11053.61,11337.378
142,11246.35,11279.066
143,11205.89,11274.704
144,11747.02,11230.904
145,11779.77,11322.731
146,11601.47,11505.339
147,11754.05,11568.602
148,11675.74,11662.127
149,11878.11,11645.548
150,11410.53,11693.698
151,11584.93,11606.633
152,11784.14,11564.872
153,11768.87,11607.724
154,11865.7,11621.11
155,11892.8,11719.397
156,12254.4,11783.467
157,11991.23,11925.941
158,11758.28,11962.691
159,11878.37,11898.038
160,11592.49,11872.742
161,11681.83,11721.19
162,11664.85,11659.7
163,11774.6,11635.878
164,11366.14,11640.194
165,11488.36,11549.753
166,11323.4,11497.184
167,11542.5,11406.429
168,11506.87,11392.437
169,11711.51,11425.2705
170,11680.82,11502.638
171,11970.48,11576.778
172,11414.03,11700.409
173,10245.3,11627.627
174,10511.81,11155.723
175,10169.57,10842.3955
176,10280.35,10460.859
177,10369.56,10271.461
178,10131.52,10298.94
179,10242.35,10216.099
180,10363.14,10223.061
181,10400.91,10254.998
182,10442.17,10286.697
183,10323.76,10354.889
184,10680.84,10355.953
185,10796.95,10453.284
186,10974.9,10570.675
187,10948.99,10719.47
188,10944.59,10843.436
189,11094.35,10892.439
190,10938.27,10962.401
191,10462.26,10948.5625
192,10538.46,10783.967
193,10246.19,10666.268
194,10760.07,10463.864
195,10692.72,10488.262
196,10750.72,10557.614
197,10775.27,10623.125
198,10709.65,10715.134
199,10844.64,10702.668
200,10784.49,10742.649
201,10619.45,10750.343
202,10575.98,10699.456
203,10549.33,10648.161
204,10669.58,10581.66
205,10793.34,10576.905
206,10604.41,10637.368
207,10668.97,10632.921
208,10915.69,10647.705
209,11064.46,10723.69
210,11296.36,10823.888
211,11384.18,11004.283
212,11555.36,11169.089
213,11425.9,11323.11
214,11429.51,11385.252
215,11495.35,11401.984
216,11322.12,11423.366
217,11358.1,11365.883
218,11483.36,11344.41
219,11742.04,11367.445
220,11916.34,11465.505
221,12823.69,11626.361
222,12965.89,12043.003
223,12931.54,12418.825
224,13108.06,12671.911
225,13031.17,12894.378
226,13075.25,12933.5
227,13654.22,12959.246
228,13271.29,13168.682
229,13437.88,13202.516
230,13546.52,13282.816
231,13780.99,13372.547
232,13737.11,13452.971
233,13550.49,13553.256
234,13950.3,13549.175
235,14133.71,13653.7705
236,15579.85,13775.247
237,15565.88,14346.032
238,14833.75,14840.491
239,15479.57,14941.579
240,15332.32,15172.101
241,15290.9,15142.46
242,15701.34,15112.428
243,16276.34,15302.199
244,16317.809999999998,15566.247
245,16068.139999999998,15817.672
246,15955.59,15936.131
247,16716.11,15930.8
248,17645.41,16096.311
249,17804.01,16537.225
250,17817.09,16984.74
251,18621.31,17347.209
252,18642.23,17784.426
253,18370.0,18035.898
254,18364.12,18126.686
255,19107.46,18179.639
256,18732.12,18360.373
257,17150.62,18398.473
258,17108.4,17949.855
259,17717.42,17544.373
260,18177.48,17334.41
261,19625.84,17392.139
262,18803.0,18100.559
263,19201.09,18421.117
264,19445.4,18701.506
265,18699.77,18935.81
266,19154.23,18722.043
267,19345.12,18778.049
268,19191.63,18841.941
269,18321.14,18825.635
270,18553.92,18617.545
271,18264.99,18453.92
272,18058.9,18217.918
273,18803.66,17989.258
274,19142.38,18145.52
275,19246.64,18366.465
276,19417.08,18616.23
277,21310.6,18884.213
278,22805.16,19605.408
279,23137.96,20639.371
280,23869.83,21564.316
281,23477.3,22479.074
282,22803.08,22842.191
283,23783.03,22725.955
284,23241.34,22885.086
285,23735.95,22776.59
286,24664.79,22889.545
287,26437.04,23348.438
288,26272.29,24172.266
289,27084.81,24850.201
290,27362.44,25559.082
291,28840.95,26085.812
292,29001.72,26760.566
293,29374.15,27369.945
294,32127.27,27864.21
295,32782.02,29063.701
296,31971.91,30072.91
297,33992.43,30585.463
298,36824.36,31522.545
299,39371.04,32844.527
300,40797.61,34620.62
301,40254.55,36515.375
302,38356.44,37571.344
303,35566.66,37472.547
304,33922.96,36245.086
305,37316.36,34615.25
306,39187.33,34448.855
307,36825.37,35173.07
308,36178.14,35340.29
309,35791.28,35374.76
310,36630.08,34901.883
311,36069.81,34613.055
312,35547.75,34488.293
313,30825.7,34294.902
314,33005.76,32722.227
315,32067.639999999996,32019.94
316,32289.38,31292.182
317,32366.389999999996,30879.828
318,32569.85,31085.402
319,30432.55,31078.549
320,33466.1,30515.756
321,34316.39,30959.275
322,34269.52,31606.68
323,33114.36,32099.053
324,33537.18,32322.86
325,35510.29,32270.47
326,37472.09,32754.918
327,36926.06,33777.78
328,38144.31,34542.75
329,39266.01,35426.664
330,38903.44,36238.383
331,46196.46,36562.996
332,46481.1,39065.914
333,44918.18,41019.633
334,47909.33,41910.555
335,47504.85,43431.82
336,47105.52,43781.652
337,48717.29,43902.773
338,47945.06,44599.203
339,49199.87,44629.48
340,52149.01,45055.918
341,51679.8,46294.87
342,55888.13,46974.383
343,56099.52,48777.566
344,57539.94,50097.957
345,54207.32,51231.266
346,48824.43,51138.137
347,49705.33,49074.69
348,47093.85,47688.453
349,46339.76,45766.574
350,46188.45,44399.27
351,45137.77,43820.34
352,49631.24,42998.684
353,48378.99,43963.906
354,50538.24,44454.54
355,48561.17,45467.883
356,48927.3,45740.973
357,48912.38,45606.76
358,51206.69,45611.98
359,52246.52,46102.457
360,54824.12,46993.61
361,56008.55,48396.863
362,57805.12,49807.617
363,57332.09,51174.8
364,61243.08,51962.195
365,59302.32,53431.914
366,55907.2,53889.105
367,56804.9,53070.215
368,58870.89,52703.137
369,57858.92,52701.91
370,58346.65,52621.945
371,58313.64,52989.0
372,57523.42,53166.33
373,54529.15,52891.758
374,54738.94,51898.582
375,52774.26,51140.082
376,51704.16,50009.734
377,55137.31,48913.316
378,55973.51,49357.664
379,55950.75,49969.117
380,57750.2,50614.113
381,58917.69,51692.742
382,58918.83,52537.9
383,59095.81,53103.355
384,59384.31,53565.01
385,57603.89,53826.793
386,58758.56,53408.188
387,59057.88,53409.207
388,58192.36,53492.41
389,56048.94,53291.695
390,58323.95,52664.656
391,58245.0,52727.754
392,59793.24,52756.2
393,60204.96,53311.91
394,59893.45,54037.105
395,63503.46000000001,54288.51
396,63109.7,55505.066
397,63314.01,56192.402
398,61572.79,56718.473
399,60683.82,56620.555
400,56216.19,55969.715
401,55724.27,54229.258
402,56473.03,52730.918
403,53906.09,51979.715
404,51762.27,50782.582
405,51093.65,49636.156
406,50050.87,48595.24
407,49004.25,47443.24
408,54021.75,46505.277
409,55033.12,47473.2
410,54824.7,48629.11
411,53555.11,49544.67
412,57750.18,49916.51
413,57828.05,50935.82
414,56631.08,51676.73
415,57200.29,51906.016
416,53333.54,52316.805
417,57424.01,51131.07
418,56396.51,51389.2
419,57356.4,51436.504
420,58803.78,51708.254
421,58232.32,52665.035
422,55859.8,52866.31
423,56704.57,52408.867
424,49150.53,52192.453
425,49716.19,49716.15
426,49880.53,47992.887
427,46760.19,46962.973
428,46456.06,45227.832
429,43537.51,44499.56
430,42909.4,43019.668
431,37002.44,41672.05
432,40782.74,39167.96
433,37304.69,38361.867
434,37536.63,37048.703
435,34770.58,36168.457
436,38705.98,35238.633
437,38402.22,35318.5
438,39294.2,35713.73
439,38436.97,36279.39
440,35697.61,36718.887
441,34616.07,35798.055
442,35678.13,34743.754
443,37332.85,34156.832
444,36684.92,34344.547
445,37575.18,34615.46
446,39208.77,35188.81
447,36894.41,36014.277
448,35551.96,35795.016
449,35862.38,35240.11
450,33560.71,34783.105
451,33472.63,33578.94
452,37345.12,32844.734
453,36702.6,33612.293
454,37334.4,34053.68
455,35552.52,34817.656
456,39097.86,34841.41
457,40218.48,35512.582
458,40406.27,36486.844
459,38347.06,37250.11
460,38053.5,37361.64
461,35787.24,36950.098
462,35615.87,35823.89
463,35698.3,34869.105
464,31676.69,34378.207
465,32505.66,32817.176
466,33723.03,32047.232
467,34662.44,31863.268
468,31637.78,32057.664
469,32186.28,31716.941
470,34649.64,31471.67
471,34434.34,31914.6
472,35867.78,32155.062
473,35040.84,33097.93
474,33572.12,33507.965
475,33897.05,33094.375
476,34668.55,32863.56
477,35287.78,32783.562
478,33746.0,33026.85
479,34235.19,32903.62
480,33855.33,32891.938
481,32877.37,32686.947
482,33798.01,32168.299
483,33520.52,32198.936
484,34240.19,32103.562
485,33155.85,32296.635
486,32702.029999999995,32220.262
487,32822.35,31906.025
488,31780.729999999996,31718.033
489,31421.54,31185.496
490,31533.07,30768.078
491,31796.810000000005,30523.676
492,30817.83,30415.309
493,29807.35,30150.33
494,32110.69,29653.885
495,32313.11,29953.654
496,33581.55,30268.371
497,34292.45,31022.23
498,35350.19,31931.145
499,37337.53,32713.232
500,39406.94,33907.008
501,39995.91,35342.77
502,40008.42,36563.094
503,42235.55,37374.586
504,41626.2,38444.082
505,39974.9,38888.297
506,39201.95,38655.152
507,38152.98,38200.18
508,39747.51,37300.805
509,40869.55,37157.953
510,42816.5,37591.65
511,44555.8,38616.926
512,43798.12,40043.125
513,46365.4,40746.98
514,45585.03,41910.395
515,45593.64,42384.984
516,44428.29,42567.46
517,47793.32,42412.836
518,47096.95,43039.93
519,47047.0,43429.08
520,46004.48,43703.9
521,44695.36,43689.24
522,44801.19,42950.4
523,46717.58,42473.06
524,49339.18,42699.402
525,48905.49,43791.945
526,49321.65,44646.863
527,49546.15,45381.016
528,47706.12,45802.023
529,48960.79,45328.355
530,46942.22,45358.082
531,49058.67,44757.05
532,48902.4,44896.06
533,48829.83,45151.805
534,47054.98,45213.0
535,47166.69,44910.492
536,48847.03,44489.73
537,49327.72,44689.664
538,50025.37,45024.684
539,49944.63,45659.273
540,51753.41,46098.492
541,52633.54,46798.223
542,46811.13,47555.44
543,46091.39,46350.715
544,46391.42,45150.285
545,44883.91,44145.64
546,45201.46,42890.023
547,46063.27,42584.266
548,44963.07,42684.297
549,47092.49,42423.715
550,48176.35,42994.074
551,47783.36,43740.863
552,47267.52,44123.953
553,48278.36,44344.6
554,47260.22,44591.15
555,42843.8,44386.023
556,40693.68,42941.383
557,43574.51,41183.43
558,44895.1,40589.17
559,42839.75,40709.01
560,42716.59,40657.0
561,43208.54,40743.402
562,42235.73,40658.31
563,41034.54,40190.785
564,41564.36,39665.773
