,y_test_original_15_2,y_test_model_15_2
127,9374.89,9154.427
128,9525.36,9209.061
129,9581.07,9312.571
130,9536.89,9428.009
131,9677.11,9510.322
132,9905.17,9590.2
133,10990.87,9705.209
134,10912.82,10075.413
135,11100.47,10461.549
136,11111.21,10805.413
137,11323.47,11043.766
138,11759.59,11222.262
139,11053.61,11434.699
140,11246.35,11433.1875
141,11205.89,11373.29
142,11747.02,11288.526
143,11779.77,11347.324
144,11601.47,11467.867
145,11754.05,11540.617
146,11675.74,11607.056
147,11878.11,11632.187
148,11410.53,11681.383
149,11584.93,11610.925
150,11784.14,11543.637
151,11768.87,11544.849
152,11865.7,11575.395
153,11892.8,11636.07
154,12254.4,11701.018
155,11991.23,11842.537
156,11758.28,11918.415
157,11878.37,11883.831
158,11592.49,11833.833
159,11681.83,11717.621
160,11664.85,11622.114
161,11774.6,11556.785
162,11366.14,11550.368
163,11488.36,11470.553
164,11323.4,11405.806
165,11542.5,11323.531
166,11506.87,11309.031
167,11711.51,11322.933
168,11680.82,11398.666
169,11970.48,11477.893
170,11414.03,11611.051
171,10245.3,11597.1045
172,10511.81,11222.193
173,10169.57,10834.844
174,10280.35,10458.136
175,10369.56,10211.597
176,10131.52,10112.355
177,10242.35,10049.258
178,10363.14,10046.071
179,10400.91,10102.355
180,10442.17,10184.398
181,10323.76,10270.133
182,10680.84,10308.933
183,10796.95,10404.646
184,10974.9,10534.945
185,10948.99,10693.981
186,10944.59,10820.581
187,11094.35,10899.533
188,10938.27,10971.625
189,10462.26,10983.752
190,10538.46,10844.698
191,10246.19,10685.136
192,10760.07,10483.782
193,10692.72,10440.117
194,10750.72,10467.093
195,10775.27,10535.064
196,10709.65,10610.646
197,10844.64,10654.558
198,10784.49,10705.397
199,10619.45,10732.719
200,10575.98,10701.223
201,10549.33,10638.538
202,10669.58,10570.305
203,10793.34,10546.374
204,10604.41,10580.55
205,10668.97,10587.814
206,10915.69,10595.105
207,11064.46,10662.181
208,11296.36,10778.331
209,11384.18,10947.245
210,11555.36,11121.217
211,11425.9,11296.151
212,11429.51,11394.849
213,11495.35,11431.55
214,11322.12,11444.837
215,11358.1,11399.959
216,11483.36,11346.631
217,11742.04,11333.559
218,11916.34,11407.51
219,12823.69,11547.644
220,12965.89,11911.764
221,12931.54,12328.254
222,13108.06,12653.746
223,13031.17,12893.874
224,13075.25,13009.426
225,13654.22,13044.861
226,13271.29,13179.421
227,13437.88,13228.52
228,13546.52,13263.224
229,13780.99,13306.894
230,13737.11,13401.853
231,13550.49,13483.643
232,13950.3,13487.319
233,14133.71,13553.095
234,15579.85,13678.525
235,15565.88,14173.02
236,14833.75,14713.216
237,15479.57,14938.12
238,15332.32,15113.102
239,15290.9,15177.628
240,15701.34,15160.173
241,16276.34,15214.132
242,16317.809999999998,15438.351
243,16068.139999999998,15692.852
244,15955.59,15822.509
245,16716.11,15822.094
246,17645.41,15958.21
247,17804.01,16370.431
248,17817.09,16845.297
249,18621.31,17219.062
250,18642.23,17651.27
251,18370.0,17995.412
252,18364.12,18123.88
253,19107.46,18106.547
254,18732.12,18223.326
255,17150.62,18268.768
256,17108.4,17833.39
257,17717.42,17274.621
258,18177.48,16980.504
259,19625.84,17021.746
260,18803.0,17600.674
261,19201.09,18050.377
262,19445.4,18413.008
263,18699.77,18695.97
264,19154.23,18658.436
265,19345.12,18602.072
266,19191.63,18607.816
267,18321.14,18600.51
268,18553.92,18348.57
269,18264.99,18111.387
270,18058.9,17871.479
271,18803.66,17642.418
272,19142.38,17684.39
273,19246.64,17936.482
274,19417.08,18244.668
275,21310.6,18537.842
276,22805.16,19256.975
277,23137.96,20392.336
278,23869.83,21498.219
279,23477.3,22467.229
280,22803.08,22968.557
281,23783.03,22897.854
282,23241.34,22845.65
283,23735.95,22666.332
284,24664.79,22614.994
285,26437.04,22896.129
286,26272.29,23745.988
287,27084.81,24558.355
288,27362.44,25327.463
289,28840.95,25914.617
290,29001.72,26655.076
291,29374.15,27285.99
292,32127.27,27770.861
293,32782.02,28828.682
294,31971.91,30016.898
295,33992.43,30640.52
296,36824.36,31374.426
297,39371.04,32760.709
298,40797.61,34759.45
299,40254.55,36806.508
300,38356.44,38017.75
301,35566.66,37852.766
302,33922.96,36268.8
303,37316.36,34081.8
304,39187.33,33362.375
305,36825.37,34108.707
306,36178.14,34549.508
307,35791.28,34473.355
308,36630.08,34064.707
309,36069.81,33899.695
310,35547.75,33747.176
311,30825.7,33496.816
312,33005.76,31884.332
313,32067.639999999996,30813.41
314,32289.38,30083.436
315,32366.389999999996,29810.736
316,32569.85,29853.588
317,30432.55,30082.201
318,33466.1,29692.33
319,34316.39,30032.049
320,34269.52,30872.691
321,33114.36,31665.738
322,33537.18,31834.812
323,35510.29,31779.184
324,37472.09,32229.389
325,36926.06,33359.562
326,38144.31,34277.594
327,39266.01,35139.285
328,38903.44,36023.445
329,46196.46,36517.004
330,46481.1,38839.54
331,44918.18,41327.367
332,47909.33,42565.54
333,47504.85,43683.06
334,47105.52,44258.207
335,48717.29,44277.082
336,47945.06,44518.94
337,49199.87,44547.066
338,52149.01,44827.414
339,51679.8,45989.594
340,55888.13,47003.734
341,56099.52,48833.71
342,57539.94,50465.42
343,54207.32,51873.51
344,48824.43,51739.07
345,49705.33,49417.21
346,47093.85,47190.71
347,46339.76,44997.47
348,46188.45,43308.285
349,45137.77,42330.76
350,49631.24,41654.082
351,48378.99,42648.844
352,50538.24,43679.39
353,48561.17,45008.363
354,48927.3,45447.746
355,48912.38,45461.688
356,51206.69,45300.754
357,52246.52,45808.977
358,54824.12,46754.37
359,56008.55,48324.453
360,57805.12,49977.098
361,57332.09,51627.816
362,61243.08,52585.16
363,59302.32,54059.676
364,55907.2,54714.363
365,56804.9,53816.46
366,58870.89,52817.383
367,57858.92,52712.664
368,58346.65,52726.695
369,58313.64,52903.414
370,57523.42,53069.28
371,54529.15,52942.113
372,54738.94,51869.05
373,52774.26,50808.91
374,51704.16,49543.375
375,55137.31,48290.617
376,55973.51,48453.86
377,55950.75,49411.69
378,57750.2,50369.17
379,58917.69,51523.38
380,58918.83,52723.234
381,59095.81,53551.824
382,59384.31,54006.133
383,57603.89,54243.13
384,58758.56,53804.55
385,59057.88,53556.836
386,58192.36,53562.316
387,56048.94,53416.625
388,58323.95,52628.844
389,58245.0,52478.867
390,59793.24,52630.89
391,60204.96,53298.973
392,59893.45,54078.24
393,63503.46000000001,54552.28
394,63109.7,55775.664
395,63314.01,56807.754
396,61572.79,57474.45
397,60683.82,57280.63
398,56216.19,56545.18
399,55724.27,54560.28
400,56473.03,52551.758
401,53906.09,51404.195
402,51762.27,50243.836
403,51093.65,48810.363
404,50050.87,47524.574
405,49004.25,46420.27
406,54021.75,45450.637
407,55033.12,46333.723
408,54824.7,48029.066
409,53555.11,49434.977
410,57750.18,49869.14
411,57828.05,50977.1
412,56631.08,52055.21
413,57200.29,52415.47
414,53333.54,52512.035
415,57424.01,51349.918
416,56396.51,51220.723
417,57356.4,51290.457
418,58803.78,51682.086
419,58232.32,52489.05
420,55859.8,53034.18
421,56704.57,52596.367
422,49150.53,52133.613
423,49716.19,49638.44
424,49880.53,47251.086
425,46760.19,45758.953
426,46456.06,44220.973
427,43537.51,43055.21
428,42909.4,41565.1
429,37002.44,40233.484
430,40782.74,37667.816
431,37304.69,36525.152
432,37536.63,35384.176
433,34770.58,34675.43
434,38705.98,33574.973
435,38402.22,33825.074
436,39294.2,34535.824
437,38436.97,35489.2
438,35697.61,35986.953
439,34616.07,35301.28
440,35678.13,33990.883
441,37332.85,33164.176
442,36684.92,33338.75
443,37575.18,33718.418
444,39208.77,34316.973
445,36894.41,35294.523
446,35551.96,35442.96
447,35862.38,34756.766
448,33560.71,34018.22
449,33472.63,32829.69
450,37345.12,31802.25
451,36702.6,32330.055
452,37334.4,33211.45
453,35552.52,34137.176
454,39097.86,34242.938
455,40218.48,34987.055
456,40406.27,36135.797
457,38347.06,37152.168
458,38053.5,37148.09
459,35787.24,36580.77
460,35615.87,35281.367
461,35698.3,34033.5
462,31676.69,33250.535
463,32505.66,31742.93
464,33723.03,30624.207
465,34662.44,30406.236
466,31637.78,30950.404
467,32186.28,30771.027
468,34649.64,30467.436
469,34434.34,30940.691
470,35867.78,31576.998
471,35040.84,32507.35
472,33572.12,33029.94
473,33897.05,32752.926
474,34668.55,32294.93
475,35287.78,32142.27
476,33746.0,32369.85
477,34235.19,32241.305
478,33855.33,32119.31
479,32877.37,31927.207
480,33798.01,31476.791
481,33520.52,31328.236
482,34240.19,31288.232
483,33155.85,31519.99
484,32702.029999999995,31482.512
485,32822.35,31192.783
486,31780.729999999996,30919.463
487,31421.54,30442.496
488,31533.07,29920.266
489,31796.810000000005,29580.209
490,30817.83,29512.771
491,29807.35,29306.766
492,32110.69,28801.412
493,32313.11,28994.322
494,33581.55,29521.232
495,34292.45,30405.586
496,35350.19,31382.498
497,37337.53,32397.836
498,39406.94,33693.12
499,39995.91,35315.63
500,40008.42,36732.47
501,42235.55,37580.3
502,41626.2,38539.62
503,39974.9,39050.25
504,39201.95,38682.586
505,38152.98,37800.023
506,39747.51,36667.12
507,40869.55,36268.33
508,42816.5,36666.832
509,44555.8,37859.05
510,43798.12,39520.727
511,46365.4,40605.125
512,45585.03,41822.777
513,45593.64,42471.145
514,44428.29,42649.906
515,47793.32,42216.105
516,47096.95,42655.406
517,47047.0,43137.08
518,46004.48,43443.938
519,44695.36,43248.81
520,44801.19,42503.516
521,46717.58,41796.664
522,49339.18,41918.965
523,48905.49,43146.836
524,49321.65,44313.99
525,49546.15,45168.18
526,47706.12,45661.234
527,48960.79,45294.336
528,46942.22,45049.58
529,49058.67,44356.527
530,48902.4,44317.613
531,48829.83,44534.97
532,47054.98,44757.61
533,47166.69,44374.27
534,48847.03,43882.156
535,49327.72,44012.84
536,50025.37,44522.133
537,49944.63,45226.75
538,51753.41,45751.504
539,52633.54,46553.082
540,46811.13,47473.39
541,46091.39,46421.72
542,46391.42,44636.926
543,44883.91,43237.844
544,45201.46,42037.64
545,46063.27,41405.33
546,44963.07,41475.613
547,47092.49,41495.14
548,48176.35,42107.91
549,47783.36,43108.754
550,47267.52,43833.28
551,48278.36,44039.54
552,47260.22,44254.418
553,42843.8,44111.51
554,40693.68,42550.066
555,43574.51,40244.09
556,44895.1,39242.684
557,42839.75,39556.297
558,42716.59,39720.23
559,43208.54,39697.543
560,42235.73,39744.05
561,41034.54,39529.098
562,41564.36,38917.977
