,y_test_original,y_test_model
0,5225.63,5052.2964
1,5238.44,5076.5513
2,6191.19,5136.121
3,6198.78,5626.0156
4,6185.07,5999.7056
5,5830.25,6183.5366
6,6416.31,6072.552
7,6734.8,6214.9385
8,6681.06,6491.551
9,6716.44,6653.3535
10,6469.8,6721.4717
11,6242.19,6629.1924
12,5922.04,6435.0103
13,6429.84,6154.4355
14,6438.64,6207.399
15,6606.78,6318.7427
16,6793.62,6471.7583
17,6733.39,6646.8076
18,6867.53,6729.942
19,6791.13,6813.284
20,7271.78,6825.94
21,7176.41,7033.7456
22,7334.1,7149.879
23,7302.09,7264.369
24,6865.49,7307.676
25,6859.08,7121.449
26,6971.09,6954.9775
27,6845.04,6918.8086
28,6842.43,6872.4307
29,6642.11,6839.3916
30,7116.8,6733.923
31,7096.18,6876.1787
32,7257.66,7004.831
33,7189.42,7148.8774
34,6881.96,7197.725
35,6880.32,7068.77
36,7117.21,6950.2065
37,7429.72,6995.5327
38,7550.9,7200.322
39,7569.94,7404.838
40,7679.87,7526.4
41,7795.6,7624.9307
42,7807.06,7728.163
43,8801.04,7790.8667
44,8658.55,8264.314
45,8864.77,8559.479
46,8988.6,8774.107
47,8897.47,8922.338
48,8912.65,8955.933
49,9003.07,8945.328
50,9268.76,8968.92
51,9951.52,9107.308
52,9842.67,9518.717
53,9593.9,9760.867
54,8756.43,9741.419
55,8601.8,9286.211
56,8804.48,8863.689
57,9269.99,8723.7705
58,9733.72,8925.336
59,9328.2,9321.881
60,9377.01,9407.791
61,9670.74,9405.502
62,9726.57,9519.841
63,9729.04,9641.593
64,9522.98,9705.709
65,9081.76,9632.541
66,9182.58,9359.418
67,9209.29,9204.212
68,8790.37,9157.367
69,8906.93,8967.756
70,8835.05,8877.697
71,9181.02,8821.9
72,9525.75,8959.807
73,9439.12,9236.134
74,9700.41,9387.983
75,9461.06,9559.52
76,10167.27,9553.46
77,9529.8,9829.089
78,9656.72,9756.054
79,9800.64,9692.104
80,9665.53,9714.308
81,9653.68,9696.06
82,9758.85,9659.636
83,9771.49,9685.616
84,9795.7,9720.727
85,9870.09,9753.596
86,9321.78,9803.627
87,9480.84,9588.647
88,9475.28,9477.831
89,9386.79,9437.712
90,9450.7,9395.812
91,9538.02,9394.88
92,9480.26,9447.863
93,9411.84,9464.599
94,9288.02,9434.806
95,9332.34,9351.241
96,9303.63,9313.767
97,9648.72,9290.348
98,9629.66,9437.132
99,9313.61,9549.527
100,9264.81,9462.307
101,9162.92,9341.887
102,9045.39,9224.338
103,9143.58,9106.286
104,9190.85,9082.195
105,9137.99,9113.333
106,9228.33,9120.677
107,9123.41,9159.804
108,9087.3,9143.439
109,9132.49,9106.228
110,9073.94,9100.235
111,9375.47,9079.275
112,9252.28,9199.507
113,9428.33,9243.975
114,9277.97,9331.328
115,9278.81,9319.741
116,9240.35,9293.785
117,9276.5,9254.662
118,9243.61,9248.811
119,9243.21,9235.385
120,9192.84,9226.951
121,9132.23,9199.345
122,9151.39,9153.284
123,9159.04,9131.412
124,9185.82,9129.301
125,9164.23,9144.957
126,9374.89,9147.98
127,9525.36,9242.674
128,9581.07,9385.526
129,9536.89,9502.326
130,9677.11,9539.478
131,9905.17,9605.636
132,10990.87,9752.221
133,10912.82,10344.141
134,11100.47,10741.196
135,11111.21,10999.995
136,11323.47,11109.411
137,11759.59,11238.527
138,11053.61,11503.0625
139,11246.35,11361.14
140,11205.89,11266.223
141,11747.02,11203.709
142,11779.77,11426.085
143,11601.47,11621.965
144,11754.05,11647.995
