,y_test_original,y_test_model
0,5200.37,6597.3193
1,5392.31,5867.3755
2,5014.48,5311.22
3,5225.63,5322.154
4,5238.44,5226.4717
5,6191.19,5226.3555
6,6198.78,5393.7
7,6185.07,5725.0264
8,5830.25,5997.8794
9,6416.31,6138.5337
10,6734.8,6148.2437
11,6681.06,6278.7324
12,6716.44,6448.1313
13,6469.8,6660.051
14,6242.19,6677.3804
15,5922.04,6558.5596
16,6429.84,6367.029
17,6438.64,6254.3115
18,6606.78,6263.025
19,6793.62,6371.28
20,6733.39,6572.805
21,6867.53,6664.998
22,6791.13,6764.1064
23,7271.78,6812.689
24,7176.41,6909.6724
25,7334.1,7039.2534
26,7302.09,7161.293
27,6865.49,7280.6885
28,6859.08,7208.6646
29,6971.09,7106.116
30,6845.04,6995.965
31,6842.43,6905.0146
32,6642.11,6897.962
33,7116.8,6846.978
34,7096.18,6853.374
35,7257.66,6930.57
36,7189.42,7045.987
37,6881.96,7179.1895
38,6880.32,7139.7124
39,7117.21,7066.3486
40,7429.72,7010.599
41,7550.9,7072.5083
42,7569.94,7253.985
43,7679.87,7433.7607
44,7795.6,7564.39
45,7807.06,7651.3843
46,8801.04,7722.4946
47,8658.55,7978.3896
48,8864.77,8267.988
49,8988.6,8548.935
50,8897.47,8812.343
51,8912.65,8856.724
52,9003.07,8913.407
53,9268.76,8937.313
54,9951.52,8999.917
55,9842.67,9239.632
56,9593.9,9509.988
57,8756.43,9678.757
58,8601.8,9561.784
59,8804.48,9195.776
60,9269.99,8901.864
61,9733.72,8824.433
62,9328.2,9073.165
63,9377.01,9302.668
64,9670.74,9426.893
65,9726.57,9487.208
66,9729.04,9507.71
67,9522.98,9617.108
68,9081.76,9657.411
69,9182.58,9524.144
70,9209.29,9359.315
71,8790.37,9225.129
72,8906.93,9081.754
73,8835.05,9012.98
74,9181.02,8921.203
75,9525.75,8908.804
76,9439.12,9082.302
77,9700.41,9246.116
78,9461.06,9444.826
79,10167.27,9524.894
80,9529.8,9648.29
81,9656.72,9717.761
82,9800.64,9703.075
83,9665.53,9744.968
84,9653.68,9655.667
85,9758.85,9682.314
86,9771.49,9693.388
87,9795.7,9693.319
88,9870.09,9728.479
89,9321.78,9776.663
90,9480.84,9700.052
91,9475.28,9598.883
92,9386.79,9506.992
93,9450.7,9412.071
94,9538.02,9432.407
95,9480.26,9442.091
96,9411.84,9454.43
97,9288.02,9462.723
98,9332.34,9421.65
99,9303.63,9362.7295
100,9648.72,9320.2705
101,9629.66,9364.925
102,9313.61,9462.718
103,9264.81,9485.267
104,9162.92,9454.719
105,9045.39,9328.086
106,9143.58,9192.425
107,9190.85,9138.456
108,9137.99,9120.882
109,9228.33,9125.812
110,9123.41,9163.079
111,9087.3,9164.225
112,9132.49,9140.405
113,9073.94,9129.337
114,9375.47,9097.738
115,9252.28,9144.733
116,9428.33,9201.384
117,9277.97,9271.786
118,9278.81,9325.0205
