,y_test_original,y_test_model
0,5225.63,5135.4463
1,5238.44,5165.825
2,6191.19,5219.9326
3,6198.78,5795.5444
4,6185.07,6120.9863
5,5830.25,6216.6343
6,6416.31,6026.634
7,6734.8,6243.955
8,6681.06,6574.9565
9,6716.44,6695.424
10,6469.8,6738.9995
11,6242.19,6606.4097
12,5922.04,6393.5464
13,6429.84,6106.9614
14,6438.64,6265.414
15,6606.78,6398.1973
16,6793.62,6545.4824
17,6733.39,6720.9956
18,6867.53,6765.526
19,6791.13,6844.119
20,7271.78,6838.727
21,7176.41,7100.818
22,7334.1,7193.4307
23,7302.09,7298.337
24,6865.49,7327.8926
25,6859.08,7077.071
26,6971.09,6928.678
27,6845.04,6944.4365
28,6842.43,6898.0728
29,6642.11,6867.7617
30,7116.8,6743.144
31,7096.18,6951.098
32,7257.66,7073.743
33,7189.42,7205.4316
34,6881.96,7225.674
35,6880.32,7041.664
36,7117.21,6935.3066
37,7429.72,7037.225
38,7550.9,7287.0337
39,7569.94,7482.063
40,7679.87,7568.8345
41,7795.6,7655.809
42,7807.06,7759.666
43,8801.04,7811.2783
44,8658.55,8399.525
45,8864.77,8637.35
46,8988.6,8805.712
47,8897.47,8942.818
48,8912.65,8941.253
49,9003.07,8928.911
50,9268.76,8973.563
51,9951.52,9151.694
52,9842.67,9638.262
53,9593.9,9819.064
54,8756.43,9708.305
55,8601.8,9141.333
56,8804.48,8752.834
57,9269.99,8730.039
58,9733.72,9034.24
59,9328.2,9473.15
60,9377.01,9441.56
61,9670.74,9396.184
62,9726.57,9549.399
63,9729.04,9669.641
64,9522.98,9714.701
65,9081.76,9604.743
66,9182.58,9282.63
67,9209.29,9177.711
68,8790.37,9177.963
69,8906.93,8947.194
70,8835.05,8887.597
71,9181.02,8846.485
72,9525.75,9030.436
73,9439.12,9338.708
74,9700.41,9434.049
75,9461.06,9597.852
76,10167.27,9538.984
77,9529.8,9891.864
78,9656.72,9725.599
79,9800.64,9656.312
80,9665.53,9727.762
81,9653.68,9694.422
82,9758.85,9658.558
83,9771.49,9705.221
84,9795.7,9742.55
85,9870.09,9770.38
86,9321.78,9824.313
87,9480.84,9532.872
88,9475.28,9456.828
89,9386.79,9452.37
90,9450.7,9405.766
91,9538.02,9418.324
92,9480.26,9483.199
93,9411.84,9483.893
94,9288.02,9436.363
95,9332.34,9339.239
96,9303.63,9317.62
97,9648.72,9301.986
98,9629.66,9495.326
99,9313.61,9593.654
100,9264.81,9438.29
101,9162.92,9312.98
102,9045.39,9206.462
103,9143.58,9094.479
104,9190.85,9103.296
105,9137.99,9150.795
106,9228.33,9145.055
107,9123.41,9188.734
108,9087.3,9153.944
109,9132.49,9107.693
110,9073.94,9113.638
111,9375.47,9088.906
112,9252.28,9248.523
113,9428.33,9269.303
114,9277.97,9360.307
115,9278.81,9322.543
116,9240.35,9288.906
117,9276.5,9253.845
118,9243.61,9258.902
119,9243.21,9247.067
120,9192.84,9239.292
121,9132.23,9207.76
122,9151.39,9156.276
123,9159.04,9143.312
124,9185.82,9147.498
125,9164.23,9166.805
126,9374.89,9164.663
127,9525.36,9283.0
