,y_test_original,y_test_model
0,5392.31,6420.714
1,5014.48,6056.3267
2,5225.63,5721.1353
3,5238.44,5523.2007
4,6191.19,5400.6816
5,6198.78,5531.333
6,6185.07,5693.053
7,5830.25,5862.8325
8,6416.31,5918.4004
9,6734.8,6069.8857
10,6681.06,6263.026
11,6716.44,6416.324
12,6469.8,6538.343
13,6242.19,6575.0522
14,5922.04,6532.826
15,6429.84,6414.2593
16,6438.64,6407.174
17,6606.78,6416.0664
18,6793.62,6461.744
19,6733.39,6547.8384
20,6867.53,6617.02
21,6791.13,6702.2017
22,7271.78,6758.1055
23,7176.41,6899.7705
24,7334.1,7004.284
25,7302.09,7113.913
26,6865.49,7194.8086
27,6859.08,7160.276
28,6971.09,7108.8223
29,6845.04,7080.907
30,6842.43,7030.666
31,6642.11,6987.152
32,7116.8,6907.985
33,7096.18,6942.5034
34,7257.66,6983.048
35,7189.42,7058.682
36,6881.96,7115.7295
37,6880.32,7094.216
38,7117.21,7061.7637
39,7429.72,7079.339
40,7550.9,7164.387
41,7569.94,7271.821
42,7679.87,7367.1274
43,7795.6,7469.0396
44,7807.06,7575.383
45,8801.04,7663.739
46,8658.55,7942.3574
47,8864.77,8161.779
48,8988.6,8378.123
49,8897.47,8573.475
50,8912.65,8703.767
51,9003.07,8795.816
52,9268.76,8873.841
53,9951.52,8983.126
54,9842.67,9216.522
55,9593.9,9395.426
56,8756.43,9485.991
57,8601.8,9362.127
58,8804.48,9187.876
59,9269.99,9068.592
60,9733.72,9072.849
61,9328.2,9196.382
62,9377.01,9236.726
63,9670.74,9275.503
64,9726.57,9371.175
65,9729.04,9469.085
66,9522.98,9552.011
67,9081.76,9568.035
68,9182.58,9470.776
69,9209.29,9389.219
70,8790.37,9324.063
71,8906.93,9187.705
72,8835.05,9092.695
73,9181.02,9004.92
74,9525.75,9013.65
75,9439.12,9113.34
76,9700.41,9197.879
77,9461.06,9327.528
78,10167.27,9386.337
79,9529.8,9573.637
80,9656.72,9604.534
81,9800.64,9632.59
82,9665.53,9676.08
83,9653.68,9678.444
84,9758.85,9669.833
85,9771.49,9682.466
86,9795.7,9696.277
87,9870.09,9715.109
88,9321.78,9744.253
89,9480.84,9657.032
90,9475.28,9601.035
91,9386.79,9553.264
92,9450.7,9498.517
93,9538.02,9468.192
94,9480.26,9466.8545
95,9411.84,9460.905
96,9288.02,9443.986
97,9332.34,9403.298
98,9303.63,9378.482
99,9648.72,9351.387
100,9629.66,9403.581
101,9313.61,9454.781
102,9264.81,9432.39
103,9162.92,9393.448
104,9045.39,9334.575
105,9143.58,9257.046
106,9190.85,9211.459
107,9137.99,9188.539
108,9228.33,9165.025
109,9123.41,9167.037
110,9087.3,9153.402
111,9132.49,9136.158
112,9073.94,9130.601
113,9375.47,9115.236
114,9252.28,9166.107
115,9428.33,9190.028
116,9277.97,9245.921
117,9278.81,9263.664
118,9240.35,9272.601
119,9276.5,9268.511
120,9243.61,9268.916
121,9243.21,9260.926
122,9192.84,9252.992
123,9132.23,9234.143
124,9151.39,9205.865
125,9159.04,9184.706
126,9185.82,9171.311
127,9164.23,9167.768
128,9374.89,9162.863
129,9525.36,9204.382
130,9581.07,9277.766
131,9536.89,9356.057
132,9677.11,9412.434
133,9905.17,9484.083
134,10990.87,9589.884
135,10912.82,9910.536
136,11100.47,10185.023
137,11111.21,10446.897
138,11323.47,10652.885
139,11759.59,10848.256
140,11053.61,11087.183
141,11246.35,11126.604
142,11205.89,11162.978
143,11747.02,11167.749
144,11779.77,11273.504
145,11601.47,11380.721
146,11754.05,11432.232
147,11675.74,11498.314
148,11878.11,11532.33
149,11410.53,11595.644
150,11584.93,11550.953
151,11784.14,11532.587
152,11768.87,11558.453
153,11865.7,11580.627
154,11892.8,11622.477
155,12254.4,11666.54
156,11991.23,11779.67
157,11758.28,11824.941
158,11878.37,11802.279
159,11592.49,11797.033
160,11681.83,11726.788
161,11664.85,11677.927
162,11774.6,11635.911
163,11366.14,11627.634
164,11488.36,11540.768
165,11323.4,11487.586
166,11542.5,11414.817
167,11506.87,11402.608
168,11711.51,11394.148
169,11680.82,11436.843
170,11970.48,11473.45
171,11414.03,11567.286
172,10245.3,11532.241
173,10511.81,11237.488
174,10169.57,11009.923
175,10280.35,10750.969
176,10369.56,10562.772
177,10131.52,10445.709
178,10242.35,10320.687
179,10363.14,10254.216
180,10400.91,10241.294
181,10442.17,10257.3545
182,10323.76,10291.97
183,10680.84,10295.661
184,10796.95,10372.378
185,10974.9,10466.997
186,10948.99,10586.025
187,10944.59,10681.483
188,11094.35,10752.165
189,10938.27,10833.618
190,10462.26,10863.483
191,10538.46,10775.305
192,10246.19,10698.321
193,10760.07,10566.581
194,10692.72,10561.674
195,10750.72,10561.755
196,10775.27,10583.515
197,10709.65,10613.596
198,10844.64,10627.327
199,10784.49,10666.772
200,10619.45,10689.649
201,10575.98,10668.392
202,10549.33,10634.248
203,10669.58,10593.461
204,10793.34,10585.525
205,10604.41,10610.516
206,10668.97,10597.683
207,10915.69,10598.336
208,11064.46,10652.146
209,11296.36,10736.392
210,11384.18,10861.277
211,11555.36,10987.623
212,11425.9,11126.575
213,11429.51,11210.064
214,11495.35,11266.815
215,11322.12,11317.371
216,11358.1,11313.933
217,11483.36,11306.416
218,11742.04,11322.3955
219,11916.34,11392.495
220,12823.69,11495.823
221,12965.89,11780.985
222,12931.54,12070.925
223,13108.06,12303.363
224,13031.17,12516.301
225,13075.25,12659.148
226,13654.22,12762.488
227,13271.29,12952.171
228,13437.88,13025.917
229,13546.52,13101.784
230,13780.99,13176.417
231,13737.11,13284.656
232,13550.49,13365.447
233,13950.3,13384.621
234,14133.71,13473.714
235,15579.85,13589.506
236,15565.88,13996.6
237,14833.75,14366.206
238,15479.57,14507.078
239,15332.32,14718.768
240,15290.9,14848.252
241,15701.34,14923.144
242,16276.34,15052.631
243,16317.809999999998,15277.9375
244,16068.139999999998,15479.368
245,15955.59,15582.115
246,16716.11,15624.667
247,17645.41,15806.397
248,17804.01,16162.036
249,17817.09,16508.9
250,18621.31,16790.666
251,18642.23,17172.854
252,18370.0,17485.686
253,18364.12,17660.37
254,19107.46,17764.816
255,18732.12,17980.586
256,17150.62,18073.395
257,17108.4,17784.297
258,17717.42,17481.059
259,18177.48,17350.986
260,19625.84,17370.244
261,18803.0,17735.586
262,19201.09,17915.234
263,19445.4,18134.535
264,18699.77,18360.482
265,19154.23,18376.363
266,19345.12,18449.53
267,19191.63,18537.33
268,18321.14,18569.121
269,18553.92,18395.594
270,18264.99,18273.531
271,18058.9,18116.652
272,18803.66,17942.69
273,19142.38,17965.541
274,19246.64,18091.537
275,19417.08,18240.463
276,21310.6,18408.465
277,22805.16,18957.81
278,23137.96,19774.727
279,23869.83,20543.03
280,23477.3,21305.838
281,22803.08,21804.787
282,23783.03,21987.764
283,23241.34,22263.844
284,23735.95,22342.844
285,24664.79,22468.545
286,26437.04,22759.56
287,26272.29,23398.375
288,27084.81,23925.846
289,27362.44,24511.984
290,28840.95,25031.564
291,29001.72,25737.633
292,29374.15,26333.875
293,32127.27,26855.672
294,32782.02,27829.988
295,31971.91,28782.275
296,33992.43,29347.668
297,36824.36,30155.309
298,39371.04,31400.047
299,40797.61,32973.74
300,40254.55,34553.355
301,38356.44,35654.027
302,35566.66,35992.67
303,33922.96,35477.7
304,37316.36,34524.527
305,39187.33,34392.375
306,36825.37,34787.062
307,36178.14,34700.227
308,35791.28,34467.35
309,36630.08,34182.035
310,36069.81,34133.324
311,35547.75,34006.164
312,30825.7,33787.246
313,33005.76,32566.318
314,32067.639999999996,31941.162
315,32289.38,31314.344
316,32366.389999999996,30907.662
317,32569.85,30662.025
318,30432.55,30567.2
319,33466.1,30075.438
320,34316.39,30315.264
321,34269.52,30792.133
322,33114.36,31217.2
323,33537.18,31298.428
324,35510.29,31398.25
325,37472.09,31885.225
326,36926.06,32739.45
327,38144.31,33348.598
328,39266.01,34056.58
329,38903.44,34843.4
330,46196.46,35376.918
331,46481.1,37319.168
332,44918.18,39065.227
333,47909.33,40077.36
334,47504.85,41369.895
335,47105.52,42260.875
336,48717.29,42772.918
337,47945.06,43409.316
338,49199.87,43705.37
339,52149.01,44131.445
340,51679.8,45086.11
341,55888.13,45799.734
342,56099.52,47222.973
343,57539.94,48446.734
344,54207.32,49675.242
345,48824.43,49889.97
346,49705.33,48733.45
347,47093.85,47765.145
348,46339.76,46397.785
349,46188.45,45111.625
350,45137.77,44098.7
351,49631.24,43160.457
352,48378.99,43470.32
353,50538.24,43669.266
354,48561.17,44349.01
355,48927.3,44533.316
356,48912.38,44694.51
357,51206.69,44787.277
358,52246.52,45320.457
359,54824.12,46001.94
360,56008.55,47104.656
361,57805.12,48268.33
362,57332.09,49564.973
363,61243.08,50471.03
364,59302.32,51919.766
365,55907.2,52657.62
366,56804.9,52397.133
367,58870.89,52193.72
368,57858.92,52414.66
369,58346.65,52409.56
370,58313.64,52490.418
371,57523.42,52555.953
372,54529.15,52444.297
373,54738.94,51703.566
374,52774.26,51088.223
375,51704.16,50185.477
376,55137.31,49217.164
377,55973.51,49194.25
378,55950.75,49504.76
379,57750.2,49841.95
380,58917.69,50524.82
381,58918.83,51358.285
382,59095.81,52030.137
383,59384.31,52554.945
384,57603.89,52976.04
385,58758.56,52881.0
386,59057.88,52953.64
387,58192.36,53066.184
388,56048.94,52971.24
389,58323.95,52415.953
390,58245.0,52398.97
391,59793.24,52429.473
392,60204.96,52806.277
393,59893.45,53242.508
394,63503.46000000001,53537.938
395,63109.7,54502.45
396,63314.01,55245.44
397,61572.79,55843.53
398,60683.82,55903.16
399,56216.19,55662.51
400,55724.27,54461.973
401,56473.03,53270.023
402,53906.09,52467.836
403,51762.27,51358.555
404,51093.65,50036.668
405,50050.87,48868.355
406,49004.25,47786.918
407,54021.75,46775.97
408,55033.12,47114.387
409,54824.7,47814.145
410,53555.11,48430.848
411,57750.18,48663.164
412,57828.05,49679.812
413,56631.08,50561.04
