,y_test_original,y_test_model
0,5225.63,4904.2305
1,5238.44,4929.333
2,6191.19,4988.222
3,6198.78,5498.654
4,6185.07,5863.8457
5,5830.25,6027.802
6,6416.31,5902.518
7,6734.8,6073.9175
8,6681.06,6375.981
9,6716.44,6532.4634
10,6469.8,6606.7163
11,6242.19,6505.369
12,5922.04,6306.952
13,6429.84,6027.531
14,6438.64,6121.7554
15,6606.78,6235.863
16,6793.62,6387.111
17,6733.39,6565.14
18,6867.53,6632.697
19,6791.13,6711.9478
20,7271.78,6714.185
21,7176.41,6939.0107
22,7334.1,7046.9893
23,7302.09,7159.8594
24,6865.49,7200.406
25,6859.08,6984.136
26,6971.09,6823.4697
27,6845.04,6804.6475
28,6842.43,6755.992
29,6642.11,6725.6235
30,7116.8,6613.0825
31,7096.18,6778.06
32,7257.66,6901.0723
33,7189.42,7040.319
34,6881.96,7079.65
35,6880.32,6926.6226
36,7117.21,6812.0303
37,7429.72,6876.456
38,7550.9,7098.4233
39,7569.94,7301.8857
40,7679.87,7414.591
41,7795.6,7510.761
42,7807.06,7614.6445
43,8801.04,7673.1963
44,8658.55,8198.4795
45,8864.77,8471.98
46,8988.6,8671.564
47,8897.47,8818.107
48,8912.65,8830.048
49,9003.07,8814.294
50,9268.76,8844.441
51,9951.52,9000.231
52,9842.67,9451.34
53,9593.9,9666.775
54,8756.43,9600.35
55,8601.8,9078.539
56,8804.48,8659.708
57,9269.99,8567.347
58,9733.72,8815.383
59,9328.2,9239.757
60,9377.01,9273.06
61,9670.74,9249.174
62,9726.57,9374.774
63,9729.04,9490.518
64,9522.98,9544.319
65,9081.76,9451.817
66,9182.58,9150.684
67,9209.29,9017.16
68,8790.37,8990.361
69,8906.93,8778.274
70,8835.05,8703.685
71,9181.02,8655.775
72,9525.75,8818.197
73,9439.12,9116.682
74,9700.41,9243.469
75,9461.06,9413.025
76,10167.27,9376.775
77,9529.8,9691.164
78,9656.72,9570.5625
79,9800.64,9503.485
80,9665.53,9550.374
81,9653.68,9521.2295
82,9758.85,9488.234
83,9771.49,9526.44
84,9795.7,9563.645
85,9870.09,9593.191
86,9321.78,9645.64
87,9480.84,9389.033
88,9475.28,9292.463
89,9386.79,9266.393
90,9450.7,9218.494
91,9538.02,9225.804
92,9480.26,9285.651
93,9411.84,9294.157
94,9288.02,9255.771
95,9332.34,9163.011
96,9303.63,9134.25
97,9648.72,9113.439
98,9629.66,9285.142
99,9313.61,9394.036
100,9264.81,9273.759
101,9162.92,9150.5
102,9045.39,9034.847
103,9143.58,8917.662
104,9190.85,8911.237
105,9137.99,8953.656
106,9228.33,8955.807
107,9123.41,8999.213
108,9087.3,8973.972
109,9132.49,8931.349
110,9073.94,8930.691
111,9375.47,8907.67
112,9252.28,9049.276
113,9428.33,9083.986
114,9277.97,9175.16
115,9278.81,9151.159
116,9240.35,9119.418
117,9276.5,9082.566
118,9243.61,9082.216
119,9243.21,9070.363
120,9192.84,9062.951
121,9132.23,9033.863
122,9151.39,8983.967
123,9159.04,8965.846
124,9185.82,8966.308
125,9164.23,8983.714
126,9374.89,8984.981
127,9525.36,9092.13
128,9581.07,9241.137
129,9536.89,9351.307
130,9677.11,9375.235
131,9905.17,9445.377
132,10990.87,9604.087
133,10912.82,10264.85
134,11100.47,10630.754
135,11111.21,10858.857
136,11323.47,10946.586
137,11759.59,11072.093
138,11053.61,11363.385
139,11246.35,11149.162
140,11205.89,11064.491
141,11747.02,11015.821
142,11779.77,11282.818
143,11601.47,11477.159
144,11754.05,11462.97
145,11675.74,11500.574
146,11878.11,11480.462
147,11410.53,11566.609
148,11584.93,11371.793
149,11784.14,11324.659
150,11768.87,11427.053
151,11865.7,11489.089
152,11892.8,11567.223
153,12254.4,11619.388
154,11991.23,11832.693
155,11758.28,11816.293
156,11878.37,11647.0205
157,11592.49,11606.648
158,11681.83,11449.824
159,11664.85,11405.048
160,11774.6,11390.475
161,11366.14,11449.883
162,11488.36,11273.441
163,11323.4,11217.365
164,11542.5,11121.778
165,11506.87,11187.262
166,11711.51,11227.986
167,11680.82,11352.462
168,11970.48,11409.887
169,11414.03,11582.058
170,10245.3,11384.033
171,10511.81,10609.235
172,10169.57,10285.79
173,10280.35,10020.195
174,10369.56,9964.289
175,10131.52,10023.598
176,10242.35,9954.233
177,10363.14,9961.589
178,10400.91,10044.125
179,10442.17,10119.211
180,10323.76,10179.671
181,10680.84,10144.338
182,10796.95,10300.612
183,10974.9,10468.057
184,10948.99,10646.854
185,10944.59,10720.891
186,11094.35,10737.104
187,10938.27,10812.912
188,10462.26,10777.983
189,10538.46,10491.648
190,10246.19,10348.613
191,10760.07,10148.491
192,10692.72,10312.163
193,10750.72,10417.3125
194,10775.27,10493.383
195,10709.65,10537.968
196,10844.64,10519.374
197,10784.49,10570.421
198,10619.45,10573.317
199,10575.98,10479.315
200,10549.33,10393.095
201,10669.58,10338.284
202,10793.34,10380.058
203,10604.41,10482.645
204,10668.97,10443.692
205,10915.69,10436.713
206,11064.46,10569.3545
207,11296.36,10735.565
208,11384.18,10943.427
209,11555.36,11097.106
210,11425.9,11249.747
211,11429.51,11252.884
212,11495.35,11228.993
213,11322.12,11244.976
214,11358.1,11164.5
215,11483.36,11128.005
216,11742.04,11183.422
217,11916.34,11362.208
218,12823.69,11560.225
219,12965.89,12142.771
220,12931.54,12555.511
221,13108.06,12703.337
222,13031.17,12820.933
223,13075.25,12820.397
224,13654.22,12818.354
225,13271.29,13124.547
226,13437.88,13103.072
227,13546.52,13131.541
228,13780.99,13206.02
229,13737.11,13372.585
230,13550.49,13436.937
231,13950.3,13347.413
232,14133.71,13496.812
233,15579.85,13697.444
234,15565.88,14585.394
235,14833.75,15087.111
236,15479.57,14851.004
237,15332.32,14977.362
238,15290.9,14995.928
239,15701.34,14960.445
240,16276.34,15156.996
241,16317.809999999998,15594.427
242,16068.139999999998,15847.004
243,15955.59,15790.685
244,16716.11,15654.268
245,17645.41,15993.013
246,17804.01,16724.64
247,17817.09,17193.684
248,18621.31,17366.85
249,18642.23,17839.672
250,18370.0,18085.426
251,18364.12,17997.23
252,19107.46,17893.799
253,18732.12,18258.799
254,17150.62,18266.705
255,17108.4,17326.377
256,17717.42,16762.049
257,18177.48,16899.95
258,19625.84,17320.785
259,18803.0,18365.541
260,19201.09,18451.773
261,19445.4,18578.188
262,18699.77,18760.412
263,19154.23,18413.53
264,19345.12,18439.89
265,19191.63,18604.756
266,18321.14,18607.863
267,18553.92,18094.016
268,18264.99,17933.438
269,18058.9,17748.617
270,18803.66,17553.08
271,19142.38,17886.566
272,19246.64,18304.455
273,19417.08,18564.826
274,21310.6,18745.605
275,22805.16,19871.863
276,23137.96,21319.646
277,23869.83,22149.875
278,23477.3,22814.719
279,22803.08,22808.566
280,23783.03,22308.535
281,23241.34,22579.996
282,23735.95,22464.406
283,24664.79,22649.166
284,26437.04,23289.96
285,26272.29,24619.973
286,27084.81,25137.871
287,27362.44,25692.467
288,28840.95,26046.607
289,29001.72,26979.012
290,29374.15,27481.672
291,32127.27,27814.49
292,32782.02,29465.45
293,31971.91,30586.74
294,33992.43,30450.006
295,36824.36,31364.314
296,39371.04,33386.02
297,40797.61,35644.08
298,40254.55,37213.547
299,38356.44,37302.984
300,35566.66,36037.645
301,33922.96,33814.707
302,37316.36,31970.062
303,39187.33,33300.12
304,36825.37,35232.22
305,36178.14,34679.305
306,35791.28,33832.01
307,36630.08,33253.14
308,36069.81,33553.54
309,35547.75,33451.977
310,30825.7,33078.973
311,33005.76,30227.598
312,32067.639999999996,30171.37
313,32289.38,29952.26
314,32366.389999999996,30022.775
315,32569.85,30151.361
316,30432.55,30338.262
317,33466.1,29201.61
318,34316.39,30367.117
319,34269.52,31559.379
320,33114.36,31980.02
321,33537.18,31359.74
322,35510.29,31233.299
323,37472.09,32358.23
324,36926.06,34012.344
325,38144.31,34345.22
326,39266.01,34968.184
327,38903.44,35811.934
328,46196.46,35896.1
329,46481.1,39858.38
330,44918.18,41698.1
331,47909.33,41170.387
332,47504.85,42274.28
333,47105.52,42509.94
334,48717.29,42233.28
335,47945.06,42926.137
336,49199.87,42795.188
337,52149.01,43324.73
338,51679.8,45104.71
339,55888.13,45517.45
340,56099.52,47648.59
341,57539.94,48506.56
342,54207.32,49298.688
343,48824.43,47757.99
344,49705.33,44181.48
345,47093.85,43328.305
346,46339.76,42000.387
347,46188.45,41188.95
348,45137.77,40980.7
349,49631.24,40467.33
350,48378.99,42736.44
351,50538.24,43105.812
352,48561.17,44170.215
353,48927.3,43486.19
354,48912.38,43255.934
355,51206.69,43198.332
356,52246.52,44413.49
357,54824.12,45470.15
358,56008.55,47094.113
359,57805.12,48209.95
360,57332.09,49343.207
361,61243.08,49377.773
362,59302.32,51180.582
363,55907.2,50847.31
364,56804.9,48787.176
365,58870.89,48431.37
366,57858.92,49554.76
367,58346.65,49547.996
368,58313.64,49675.31
369,57523.42,49703.727
370,54529.15,49288.348
371,54738.94,47596.742
372,52774.26,47079.668
373,51704.16,46056.99
374,55137.31,45177.4
375,55973.51,46762.617
376,55950.75,47951.465
377,57750.2,48261.67
378,58917.69,49150.35
379,58918.83,50019.67
380,59095.81,50226.613
381,59384.31,50273.824
382,57603.89,50384.492
383,58758.56,49503.97
384,59057.88,49719.72
385,58192.36,50046.58
386,56048.94,49723.152
387,58323.95,48478.86
388,58245.0,49182.973
389,59793.24,49563.363
390,60204.96,50428.926
391,59893.45,50925.188
392,63503.46000000001,50853.65
393,63109.7,52519.47
394,63314.01,52935.152
395,61572.79,52991.715
396,60683.82,52077.51
397,56216.19,51260.508
398,55724.27,48800.734
399,56473.03,47697.105
400,53906.09,47955.16
401,51762.27,46925.37
402,51093.65,45419.277
403,50050.87,44603.746
404,49004.25,43927.67
405,54021.75,43235.97
406,55033.12,45717.883
407,54824.7,47353.883
408,53555.11,47643.523
409,57750.18,46890.43
410,57828.05,48667.258
411,56631.08,49448.8
412,57200.29,48946.74
413,53333.54,48917.684
414,57424.01,46951.51
415,56396.51,48274.32
416,57356.4,48494.31
417,58803.78,48950.11
418,58232.32,49825.66
419,55859.8,49819.773
420,56704.57,48505.71
421,49150.53,48400.89
422,49716.19,44576.895
423,49880.53,43353.95
424,46760.19,43391.094
425,46456.06,41955.727
426,43537.51,41251.207
427,42909.4,39563.527
428,37002.44,38610.89
429,40782.74,35136.242
430,37304.69,35874.926
431,37536.63,34710.004
432,34770.58,34311.79
433,38705.98,32726.504
434,38402.22,34308.5
435,39294.2,35080.906
436,38436.97,35784.87
437,35697.61,35532.965
438,34616.07,33779.28
439,35678.13,32367.508
440,37332.85,32532.332
441,36684.92,33733.883
442,37575.18,33947.21
443,39208.77,34428.047
444,36894.41,35530.543
445,35551.96,34675.445
446,35862.38,33379.355
447,33560.71,33048.85
448,33472.63,31726.537
449,37345.12,31130.375
450,36702.6,33216.664
451,37334.4,33945.1
452,35552.52,34400.047
453,39097.86,33505.734
454,40218.48,35010.66
455,40406.27,36419.633
456,38347.06,36994.28
457,38053.5,35913.42
458,35787.24,35152.945
459,35615.87,33624.266
460,35698.3,32919.516
461,31676.69,32831.8
462,32505.66,30612.328
463,33723.03,30080.914
464,34662.44,30805.55
465,31637.78,31793.473
466,32186.28,30492.72
467,34649.64,30065.004
468,34434.34,31398.973
469,35867.78,31989.324
470,35040.84,32931.63
471,33572.12,32830.1
472,33897.05,31805.729
473,34668.55,31498.568
474,35287.78,31905.014
475,33746.0,32501.668
476,34235.19,31867.979
477,33855.33,31780.277
478,32877.37,31587.047
479,33798.01,30953.957
480,33520.52,31215.732
481,34240.19,31255.795
482,33155.85,31663.902
483,32702.029999999995,31239.197
484,32822.35,30738.527
485,31780.729999999996,30605.5
486,31421.54,30005.477
487,31533.07,29539.588
488,31796.810000000005,29452.926
489,30817.83,29636.207
490,29807.35,29192.639
491,32110.69,28380.188
492,32313.11,29354.287
493,33581.55,30055.584
494,34292.45,31021.293
495,35350.19,31797.309
496,37337.53,32640.203
497,39406.94,34047.684
498,39995.91,35736.508
499,40008.42,36647.72
500,42235.55,36827.746
501,41626.2,37995.586
502,39974.9,38114.74
503,39201.95,37085.418
504,38152.98,36150.438
505,39747.51,35241.727
506,40869.55,35841.15
507,42816.5,36864.01
508,44555.8,38358.383
509,43798.12,39857.297
510,46365.4,39895.895
511,45585.03,41106.547
512,45593.64,41147.883
513,44428.29,41002.574
514,47793.32,40262.598
515,47096.95,41767.5
516,47047.0,42103.035
517,46004.48,42050.676
518,44695.36,41402.93
519,44801.19,40396.19
520,46717.58,40093.793
521,49339.18,41135.188
522,48905.49,43044.723
523,49321.65,43509.73
524,49546.15,43689.55
525,47706.12,43789.51
526,48960.79,42791.656
527,46942.22,43015.996
528,49058.67,42131.39
529,48902.4,42877.434
530,48829.83,43213.516
531,47054.98,43242.758
532,47166.69,42261.12
533,48847.03,41889.266
534,49327.72,42751.117
535,50025.37,43423.863
536,49944.63,43991.78
537,51753.41,44100.156
538,52633.54,45017.453
539,46811.13,45816.57
540,46091.39,42936.31
541,46391.42,41233.215
542,44883.91,40988.105
543,45201.46,40299.85
544,46063.27,40263.4
545,44963.07,40825.965
546,47092.49,40504.934
547,48176.35,41469.2
548,47783.36,42500.773
549,47267.52,42616.18
550,48278.36,42257.574
551,47260.22,42610.273
552,42843.8,42233.3
553,40693.68,39627.027
554,43574.51,37349.066
555,44895.1,38263.316
556,42839.75,39699.523
557,42716.59,39153.79
558,43208.54,38711.105
559,42235.73,38835.32
560,41034.54,38405.55
561,41564.36,37549.156
