,y_test_original,y_test_model
0,5014.48,6105.0347
1,5225.63,5760.2837
2,5238.44,5544.766
3,6191.19,5405.48
4,6198.78,5513.1567
5,6185.07,5654.7866
6,5830.25,5796.644
7,6416.31,5851.3403
8,6734.8,6003.4585
9,6681.06,6198.923
10,6716.44,6355.6323
11,6469.8,6479.9507
12,6242.19,6525.0093
13,5922.04,6498.1626
14,6429.84,6393.06
15,6438.64,6387.9844
16,6606.78,6391.8237
17,6793.62,6434.0195
18,6733.39,6516.4546
19,6867.53,6580.922
20,6791.13,6661.645
21,7271.78,6713.2856
22,7176.41,6849.5303
23,7334.1,6951.095
24,7302.09,7063.605
25,6865.49,7147.8345
26,6859.08,7121.8613
27,6971.09,7079.2954
28,6845.04,7054.4478
29,6842.43,7007.465
30,6642.11,6964.92
31,7116.8,6889.7275
32,7096.18,6920.3096
33,7257.66,6954.7383
34,7189.42,7023.403
35,6881.96,7073.554
36,6880.32,7054.1055
37,7117.21,7027.0234
38,7429.72,7046.4463
39,7550.9,7128.8
40,7569.94,7230.1304
41,7679.87,7323.9697
42,7795.6,7424.2173
43,7807.06,7529.172
44,8801.04,7616.466
45,8658.55,7884.5215
46,8864.77,8097.1294
47,8988.6,8312.575
48,8897.47,8510.577
49,8912.65,8646.015
50,9003.07,8743.772
51,9268.76,8827.264
52,9951.52,8939.589
53,9842.67,9169.055
54,9593.9,9347.414
55,8756.43,9438.995
56,8601.8,9326.409
57,8804.48,9166.531
58,9269.99,9054.001
59,9733.72,9057.113
60,9328.2,9170.606
61,9377.01,9204.632
62,9670.74,9242.724
63,9726.57,9332.943
64,9729.04,9423.997
65,9522.98,9500.906
66,9081.76,9519.437
67,9182.58,9435.105
68,9209.29,9366.806
69,8790.37,9309.028
70,8906.93,9173.901
71,8835.05,9078.418
72,9181.02,8989.257
73,9525.75,8992.56
74,9439.12,9082.552
75,9700.41,9156.962
76,9461.06,9277.911
77,10167.27,9336.042
78,9529.8,9521.628
79,9656.72,9554.205
80,9800.64,9589.6455
81,9665.53,9637.487
82,9653.68,9645.714
83,9758.85,9642.664
84,9771.49,9655.43
85,9795.7,9668.5625
86,9870.09,9684.2
87,9321.78,9713.419
88,9480.84,9627.281
89,9475.28,9574.675
90,9386.79,9529.017
91,9450.7,9474.104
92,9538.02,9444.279
93,9480.26,9440.339
94,9411.84,9431.912
95,9288.02,9414.053
96,9332.34,9373.844
97,9303.63,9347.353
98,9648.72,9321.02
99,9629.66,9371.114
100,9313.61,9419.041
101,9264.81,9398.271
102,9162.92,9362.3125
103,9045.39,9306.667
104,9143.58,9232.225
105,9190.85,9187.261
106,9137.99,9163.465
107,9228.33,9138.746
108,9123.41,9139.878
109,9087.3,9124.448
110,9132.49,9104.719
111,9073.94,9097.757
112,9375.47,9081.853
113,9252.28,9131.137
114,9428.33,9154.627
115,9277.97,9209.387
116,9278.81,9226.946
117,9240.35,9237.418
118,9276.5,9234.471
119,9243.61,9236.112
120,9243.21,9229.645
121,9192.84,9222.549
122,9132.23,9205.901
123,9151.39,9178.176
124,9159.04,9157.49
125,9185.82,9142.745
126,9164.23,9137.502
127,9374.89,9131.809
128,9525.36,9171.027
129,9581.07,9240.787
130,9536.89,9315.6
131,9677.11,9370.643
132,9905.17,9441.737
133,10990.87,9546.351
134,10912.82,9857.653
135,11100.47,10122.853
136,11111.21,10381.099
137,11323.47,10589.3125
138,11759.59,10789.587
139,11053.61,11031.414
140,11246.35,11078.731
141,11205.89,11126.72
142,11747.02,11141.046
143,11779.77,11252.171
144,11601.47,11355.602
145,11754.05,11404.045
146,11675.74,11467.553
147,11878.11,11500.54
148,11410.53,11565.68
149,11584.93,11521.399
150,11784.14,11507.29
151,11768.87,11533.73
152,11865.7,11556.749
153,11892.8,11598.093
154,12254.4,11638.202
155,11991.23,11747.212
156,11758.28,11789.527
157,11878.37,11771.095
158,11592.49,11768.988
159,11681.83,11703.442
160,11664.85,11659.417
161,11774.6,11618.642
162,11366.14,11609.681
163,11488.36,11521.877
164,11323.4,11469.553
165,11542.5,11395.383
166,11506.87,11379.875
167,11711.51,11368.442
168,11680.82,11406.896
169,11970.48,11441.669
170,11414.03,11532.723
171,10245.3,11498.865
172,10511.81,11216.377
173,10169.57,11002.46
174,10280.35,10750.856
175,10369.56,10565.239
176,10131.52,10443.761
177,10242.35,10312.339
178,10363.14,10238.448
179,10400.91,10217.054
180,10442.17,10223.297
181,10323.76,10248.199
182,10680.84,10252.229
183,10796.95,10329.096
184,10974.9,10425.147
185,10948.99,10544.3545
186,10944.59,10637.615
187,11094.35,10710.459
188,10938.27,10793.91
189,10462.26,10827.041
190,10538.46,10746.737
191,10246.19,10676.555
192,10760.07,10551.707
193,10692.72,10547.068
194,10750.72,10542.488
195,10775.27,10558.46
196,10709.65,10582.785
197,10844.64,10594.086
198,10784.49,10631.17
199,10619.45,10652.094
200,10575.98,10633.614
201,10549.33,10603.205
202,10669.58,10568.548
203,10793.34,10562.261
204,10604.41,10584.712
205,10668.97,10570.106
206,10915.69,10568.828
