,y_test_original,y_test_model
443,39208.77,33330.246
444,36894.41,34018.715
445,35551.96,34080.668
446,35862.38,33750.773
447,33560.71,33455.56
448,33472.63,32616.184
449,37345.12,31826.04
450,36702.6,32125.9
451,37334.4,32379.418
452,35552.52,32854.715
453,39097.86,32865.746
454,40218.48,33704.887
455,40406.27,34720.926
456,38347.06,35635.914
457,38053.5,35847.17
458,35787.24,35797.46
459,35615.87,35050.156
460,35698.3,34231.47
461,31676.69,33507.414
462,32505.66,31942.709
463,33723.03,30817.242
464,34662.44,30276.121
465,31637.78,30244.367
466,32186.28,29684.941
467,34649.64,29427.027
468,34434.34,29885.783
469,35867.78,30341.559
470,35040.84,31141.162
471,33572.12,31649.86
472,33897.05,31676.59
473,34668.55,31654.828
474,35287.78,31738.139
475,33746.0,31926.357
476,34235.19,31708.762
477,33855.33,31599.459
478,32877.37,31406.395
479,33798.01,31001.135
480,33520.52,30871.557
481,34240.19,30741.338
482,33155.85,30840.365
483,32702.029999999995,30705.502
484,32822.35,30484.725
485,31780.729999999996,30329.568
486,31421.54,29955.36
487,31533.07,29543.041
488,31796.810000000005,29233.334
489,30817.83,29071.701
490,29807.35,28758.107
491,32110.69,28283.295
492,32313.11,28452.44
493,33581.55,28733.164
494,34292.45,29346.742
495,35350.19,30097.738
496,37337.53,31002.814
497,39406.94,32231.465
498,39995.91,33743.027
499,40008.42,35101.69
500,42235.55,36120.01
501,41626.2,37331.53
502,39974.9,38043.562
503,39201.95,38041.01
504,38152.98,37624.234
505,39747.51,36841.89
506,40869.55,36467.14
507,42816.5,36444.4
508,44555.8,36984.594
509,43798.12,37977.613
510,46365.4,38710.31
511,45585.03,39922.99
512,45593.64,40714.02
513,44428.29,41260.03
514,47793.32,41280.637
515,47096.95,41958.938
516,47047.0,42297.266
517,46004.48,42492.297
518,44695.36,42318.71
519,44801.19,41762.64
520,46717.58,41238.89
521,49339.18,41257.56
522,48905.49,41994.113
523,49321.65,42622.195
524,49546.15,43285.74
525,47706.12,43866.223
526,48960.79,43830.68
527,46942.22,43981.812
528,49058.67,43534.324
529,48902.4,43597.902
530,48829.83,43609.27
531,47054.98,43617.824
532,47166.69,43194.83
533,48847.03,42840.047
534,49327.72,42947.414
535,50025.37,43218.02
536,49944.63,43673.258
537,51753.41,44070.9
538,52633.54,44842.18
539,46811.13,45697.105
540,46091.39,44937.734
541,46391.42,43928.105
542,44883.91,43024.92
543,45201.46,41886.25
544,46063.27,41052.25
545,44963.07,40683.21
546,47092.49,40261.64
547,48176.35,40559.504
548,47783.36,41216.758
549,47267.52,41782.41
550,48278.36,42150.215
551,47260.22,42663.887
552,42843.8,42794.86
553,40693.68,41726.68
554,43574.51,40138.94
555,44895.1,39412.285
556,42839.75,39224.875
557,42716.59,38735.348
558,43208.54,38398.46
559,42235.73,38339.45
560,41034.54,38143.74
561,41564.36,37730.57
