,y_test_original,y_test_model
0,5014.48,5238.307
1,5225.63,5077.2407
2,5238.44,5102.6226
3,6191.19,5156.705
4,6198.78,5641.8613
5,6185.07,5983.722
6,5830.25,6164.181
7,6416.31,6070.3853
8,6734.8,6238.144
9,6681.06,6502.0977
10,6716.44,6644.708
11,6469.8,6724.578
12,6242.19,6637.8765
13,5922.04,6454.43
14,6429.84,6182.142
15,6438.64,6248.301
16,6606.78,6335.8975
17,6793.62,6480.028
18,6733.39,6657.5557
19,6867.53,6734.8384
20,6791.13,6825.1743
21,7271.78,6835.9683
22,7176.41,7051.203
23,7334.1,7151.1714
24,7302.09,7268.5327
25,6865.49,7315.072
26,6859.08,7125.783
27,6971.09,6979.3022
28,6845.04,6946.4
29,6842.43,6887.7524
30,6642.11,6856.1343
31,7116.8,6750.4087
32,7096.18,6903.034
33,7257.66,7013.931
34,7189.42,7154.328
35,6881.96,7203.3735
36,6880.32,7074.1533
37,7117.21,6971.092
38,7429.72,7019.7847
39,7550.9,7214.381
40,7569.94,7405.8843
41,7679.87,7525.6987
42,7795.6,7631.037
43,7807.06,7735.6035
44,8801.04,7795.149
45,8658.55,8281.345
46,8864.77,8540.932
47,8988.6,8759.137
48,8897.47,8918.357
49,8912.65,8946.792
50,9003.07,8943.168
51,9268.76,8969.886
52,9951.52,9108.963
53,9842.67,9520.104
54,9593.9,9736.252
55,8756.43,9716.305
56,8601.8,9267.839
57,8804.48,8875.647
58,9269.99,8747.396
59,9733.72,8936.902
60,9328.2,9317.984
61,9377.01,9379.967
62,9670.74,9397.429
63,9726.57,9524.264
64,9729.04,9630.913
65,9522.98,9689.366
66,9081.76,9615.223
67,9182.58,9345.101
68,9209.29,9210.321
69,8790.37,9162.082
70,8906.93,8959.043
71,8835.05,8885.786
72,9181.02,8827.933
73,9525.75,8966.957
74,9439.12,9236.01
75,9700.41,9370.046
76,9461.06,9550.231
77,10167.27,9536.302
78,9529.8,9829.489
79,9656.72,9726.044
80,9800.64,9679.285
81,9665.53,9713.503
82,9653.68,9680.582
83,9758.85,9650.006
84,9771.49,9680.482
85,9795.7,9711.862
86,9870.09,9742.738
87,9321.78,9794.327
88,9480.84,9568.124
89,9475.28,9479.055
90,9386.79,9438.094
91,9450.7,9387.048
92,9538.02,9391.377
93,9480.26,9443.829
94,9411.84,9455.455
95,9288.02,9426.163
96,9332.34,9344.885
97,9303.63,9312.073
98,9648.72,9286.22
99,9629.66,9436.968
100,9313.61,9537.289
101,9264.81,9443.233
102,9162.92,9338.4
103,9045.39,9223.892
104,9143.58,9104.343
105,9190.85,9084.979
106,9137.99,9112.58
107,9228.33,9115.158
108,9123.41,9158.232
109,9087.3,9138.337
110,9132.49,9102.909
111,9073.94,9100.147
112,9375.47,9075.431
113,9252.28,9201.104
114,9428.33,9233.738
115,9277.97,9325.626
116,9278.81,9310.383
117,9240.35,9287.681
118,9276.5,9251.474
119,9243.61,9245.5625
120,9243.21,9230.822
121,9192.84,9222.556
122,9132.23,9195.407
123,9151.39,9149.921
124,9159.04,9130.953
125,9185.82,9127.754
126,9164.23,9142.302
127,9374.89,9143.856
128,9525.36,9242.246
129,9581.07,9380.156
130,9536.89,9490.499
131,9677.11,9526.588
132,9905.17,9598.388
133,10990.87,9744.979
134,10912.82,10344.287
135,11100.47,10701.286
136,11111.21,10960.412
137,11323.47,11077.295
138,11759.59,11208.411
139,11053.61,11475.511
140,11246.35,11302.44
141,11205.89,11235.763
142,11747.02,11177.68
143,11779.77,11404.128
144,11601.47,11584.226
145,11754.05,11600.055
146,11675.74,11653.364
147,11878.11,11642.344
148,11410.53,11721.605
149,11584.93,11553.561
150,11784.14,11511.057
151,11768.87,11591.67
152,11865.7,11650.556
153,11892.8,11729.895
154,12254.4,11787.59
155,11991.23,11985.952
156,11758.28,11987.228
157,11878.37,11852.106
158,11592.49,11807.503
159,11681.83,11655.8125
160,11664.85,11603.878
161,11774.6,11580.083
162,11366.14,11628.001
163,11488.36,11474.278
164,11323.4,11422.83
165,11542.5,11326.148
166,11506.87,11375.129
167,11711.51,11406.303
168,11680.82,11523.234
169,11970.48,11584.548
170,11414.03,11748.681
171,10245.3,11586.879
172,10511.81,10902.935
173,10169.57,10570.913
174,10280.35,10265.275
175,10369.56,10172.914
176,10131.52,10204.456
177,10242.35,10141.593
178,10363.14,10154.632
179,10400.91,10228.851
180,10442.17,10299.971
