,y_test_original,y_test_model
0,5392.31,5638.3696
1,5014.48,5422.6714
2,5225.63,5218.0234
3,5238.44,5183.002
4,6191.19,5204.8154
5,6198.78,5586.8047
6,6185.07,5906.1045
7,5830.25,6095.352
8,6416.31,6069.0605
9,6734.8,6216.2837
10,6681.06,6447.5405
11,6716.44,6593.3047
12,6469.8,6688.6924
13,6242.19,6646.066
14,5922.04,6510.696
15,6429.84,6281.158
16,6438.64,6296.478
17,6606.78,6348.7935
18,6793.62,6464.9844
19,6733.39,6624.4473
20,6867.53,6714.699
21,6791.13,6810.215
22,7271.78,6838.975
23,7176.41,7018.4585
24,7334.1,7120.8516
25,7302.09,7237.7666
26,6865.49,7299.398
27,6859.08,7168.2573
28,6971.09,7044.0923
29,6845.04,6997.3384
30,6842.43,6935.307
31,6642.11,6895.448
32,7116.8,6804.1724
33,7096.18,6910.638
34,7257.66,7006.734
35,7189.42,7133.087
36,6881.96,7192.8813
37,6880.32,7107.5425
38,7117.21,7023.0015
39,7429.72,7047.8003
40,7550.9,7197.055
41,7569.94,7363.48
42,7679.87,7488.5015
43,7795.6,7601.1724
44,7807.06,7710.83
45,8801.04,7781.146
46,8658.55,8180.334
47,8864.77,8439.508
48,8988.6,8667.316
49,8897.47,8846.803
50,8912.65,8913.122
51,9003.07,8934.544
52,9268.76,8966.234
53,9951.52,9082.3
54,9842.67,9422.082
55,9593.9,9644.99
56,8756.43,9678.833
57,8601.8,9352.178
58,8804.48,9013.15
59,9269.99,8853.482
60,9733.72,8954.722
61,9328.2,9247.348
62,9377.01,9333.226
63,9670.74,9380.982
64,9726.57,9502.734
65,9729.04,9607.711
66,9522.98,9669.261
67,9081.76,9623.379
68,9182.58,9410.897
69,9209.29,9280.47
70,8790.37,9216.7705
71,8906.93,9034.546
72,8835.05,8946.047
73,9181.02,8879.316
74,9525.75,8972.921
75,9439.12,9190.907
76,9700.41,9325.909
77,9461.06,9496.658
78,10167.27,9520.214
79,9529.8,9768.344
80,9656.72,9720.691
81,9800.64,9691.548
82,9665.53,9717.435
83,9653.68,9693.823
84,9758.85,9668.571
85,9771.49,9688.505
86,9795.7,9714.963
87,9870.09,9742.226
88,9321.78,9791.104
89,9480.84,9619.261
90,9475.28,9531.487
91,9386.79,9481.131
92,9450.7,9425.156
93,9538.02,9415.353
94,9480.26,9451.379
95,9411.84,9463.659
96,9288.02,9444.381
97,9332.34,9380.377
98,9303.63,9343.968
99,9648.72,9314.987
100,9629.66,9426.408
101,9313.61,9515.786
102,9264.81,9457.987
103,9162.92,9376.782
104,9045.39,9276.639
105,9143.58,9164.177
106,9190.85,9125.999
107,9137.99,9133.562
108,9228.33,9131.13
109,9123.41,9165.926
110,9087.3,9155.699
111,9132.49,9127.629
112,9073.94,9121.783
113,9375.47,9099.1875
114,9252.28,9193.516
115,9428.33,9229.337
116,9277.97,9311.068
117,9278.81,9313.336
