,y_test_original_15_3,y_test_model_15_3
109,9087.3,9147.231
110,9132.49,9101.135
111,9073.94,9109.459
112,9375.47,9084.819
113,9252.28,9284.184
114,9428.33,9281.983
115,9277.97,9396.148
116,9278.81,9315.206
117,9240.35,9287.486
118,9276.5,9238.967
119,9243.61,9259.88
120,9243.21,9248.15
121,9192.84,9244.271
122,9132.23,9204.308
123,9151.39,9147.34
124,9159.04,9138.786
125,9185.82,9147.69
126,9164.23,9175.537
127,9374.89,9169.848
128,9525.36,9309.836
129,9581.07,9471.119
130,9536.89,9573.841
131,9677.11,9561.585
132,9905.17,9635.56
133,10990.87,9821.446
134,10912.82,10649.308
135,11100.47,10929.044
136,11111.21,11115.233
137,11323.47,11095.445
138,11759.59,11234.903
139,11053.61,11585.113
140,11246.35,11252.591
141,11205.89,11206.038
142,11747.02,11134.838
143,11779.77,11538.1045
144,11601.47,11719.198
145,11754.05,11659.058
146,11675.74,11676.575
147,11878.11,11631.577
148,11410.53,11769.989
149,11584.93,11502.794
150,11784.14,11508.659
151,11768.87,11639.073
152,11865.7,11724.26
153,11892.8,11804.534
154,12254.4,11835.624
155,11991.23,12091.042
156,11758.28,12011.797
157,11878.37,11808.309
158,11592.49,11776.859
159,11681.83,11602.564
160,11664.85,11610.98
161,11774.6,11601.449
162,11366.14,11693.298
163,11488.36,11442.445
164,11323.4,11416.198
165,11542.5,11294.657
166,11506.87,11429.843
167,11711.51,11459.023
168,11680.82,11617.101
169,11970.48,11640.7705
170,11414.03,11843.743
171,10245.3,11533.511
172,10511.81,10597.193
173,10169.57,10371.501
174,10280.35,10135.781
175,10369.56,10221.163
176,10131.52,10301.838
177,10242.35,10188.129
178,10363.14,10191.302
179,10400.91,10276.696
180,10442.17,10363.278
181,10323.76,10416.625
182,10680.84,10345.503
183,10796.95,10551.673
184,10974.9,10721.33
185,10948.99,10917.611
186,10944.59,10944.315
187,11094.35,10933.709
188,10938.27,11015.813
189,10462.26,10950.622
190,10538.46,10595.559
191,10246.19,10486.176
192,10760.07,10269.581
193,10692.72,10574.144
194,10750.72,10661.157
195,10775.27,10744.146
196,10709.65,10743.08
197,10844.64,10700.651
198,10784.49,10772.452
199,10619.45,10766.643
200,10575.98,10654.599
201,10549.33,10563.557
202,10669.58,10517.496
203,10793.34,10597.985
204,10604.41,10723.608
205,10668.97,10644.801
206,10915.69,10636.404
207,11064.46,10795.465
208,11296.36,10983.265
209,11384.18,11210.183
210,11555.36,11337.132
211,11425.9,11483.252
212,11429.51,11432.702
213,11495.35,11403.024
214,11322.12,11426.002
215,11358.1,11332.021
216,11483.36,11314.925
217,11742.04,11391.439
218,11916.34,11614.901
219,12823.69,11820.893
220,12965.89,12505.26
221,12931.54,12859.708
222,13108.06,12940.071
223,13031.17,13003.563
224,13075.25,12968.459
225,13654.22,12989.766
226,13271.29,13384.448
227,13437.88,13298.201
228,13546.52,13347.528
229,13780.99,13396.844
230,13737.11,13606.838
231,13550.49,13651.726
232,13950.3,13528.727
233,14133.71,13722.805
234,15579.85,13938.836
235,15565.88,15013.992
236,14833.75,15413.734
237,15479.57,15024.882
238,15332.32,15154.726
239,15290.9,15138.867
240,15701.34,15169.014
241,16276.34,15411.439
242,16317.809999999998,15906.511
243,16068.139999999998,16124.542
244,15955.59,15995.019
245,16716.11,15809.908
246,17645.41,16244.971
247,17804.01,17082.125
248,17817.09,17529.293
249,18621.31,17622.736
250,18642.23,18094.566
251,18370.0,18292.656
252,18364.12,18185.936
253,19107.46,18073.256
254,18732.12,18519.752
255,17150.62,18485.773
256,17108.4,17414.053
257,17717.42,16875.148
258,18177.48,17127.045
259,19625.84,17689.877
260,18803.0,18869.51
261,19201.09,18736.479
262,19445.4,18840.666
263,18699.77,18937.71
264,19154.23,18568.66
265,19345.12,18688.07
266,19191.63,18866.672
267,18321.14,18888.605
268,18553.92,18277.021
269,18264.99,18159.31
270,18058.9,17954.46
271,18803.66,17811.7
272,19142.38,18232.13
273,19246.64,18653.654
274,19417.08,18889.734
275,21310.6,19020.014
276,22805.16,20276.162
277,23137.96,21751.998
278,23869.83,22512.984
279,23477.3,23087.645
280,22803.08,22932.148
281,23783.03,22404.334
282,23241.34,22781.357
283,23735.95,22658.232
284,24664.79,22957.543
285,26437.04,23592.72
286,26272.29,24990.65
287,27084.81,25387.738
288,27362.44,25939.824
289,28840.95,26194.7
290,29001.72,27211.24
291,29374.15,27666.889
292,32127.27,28033.818
293,32782.02,29726.447
294,31971.91,30766.523
295,33992.43,30628.28
296,36824.36,31552.553
297,39371.04,33535.297
298,40797.61,35789.645
299,40254.55,37279.367
300,38356.44,37326.69
301,35566.66,36115.56
302,33922.96,34017.5
303,37316.36,32332.719
304,39187.33,33781.21
305,36825.37,35614.766
306,36178.14,35045.41
307,35791.28,34168.125
308,36630.08,33481.8
309,36069.81,33865.156
310,35547.75,33780.074
311,30825.7,33477.547
312,33005.76,30561.707
313,32067.639999999996,30680.303
314,32289.38,30286.223
315,32366.389999999996,30571.566
316,32569.85,30580.463
317,30432.55,30741.125
318,33466.1,29503.719
319,34316.39,30796.209
320,34269.52,31843.387
321,33114.36,32334.055
322,33537.18,31626.025
323,35510.29,31517.936
324,37472.09,32648.488
325,36926.06,34314.02
326,38144.31,34606.715
327,39266.01,35231.715
328,38903.44,35970.965
329,46196.46,36085.793
330,46481.1,40041.33
331,44918.18,41607.363
332,47909.33,41329.062
333,47504.85,42336.773
334,47105.52,42523.89
335,48717.29,42483.406
336,47945.06,43153.816
337,49199.87,43058.22
338,52149.01,43650.94
339,51679.8,45264.79
340,55888.13,45670.05
341,56099.52,47765.277
342,57539.94,48491.51
343,54207.32,49436.523
344,48824.43,48045.312
345,49705.33,44955.887
346,47093.85,44135.414
347,46339.76,42726.285
348,46188.45,42071.074
349,45137.77,41682.824
350,49631.24,41114.234
351,48378.99,43200.906
352,50538.24,43358.5
353,48561.17,44524.684
354,48927.3,43736.0
355,48912.38,43682.77
356,51206.69,43560.3
357,52246.52,44779.746
358,54824.12,45736.098
359,56008.55,47315.74
360,57805.12,48333.27
361,57332.09,49473.36
362,61243.08,49558.047
363,59302.32,51319.94
364,55907.2,51029.254
365,56804.9,49407.125
366,58870.89,49047.906
367,57858.92,49970.582
368,58346.65,50001.543
369,58313.64,50184.67
370,57523.42,50143.863
371,54529.15,49796.766
372,54738.94,48268.824
373,52774.26,47800.977
374,51704.16,46746.598
375,55137.31,45968.17
376,55973.51,47306.734
377,55950.75,48285.758
378,57750.2,48656.52
379,58917.69,49450.637
380,58918.83,50239.645
381,59095.81,50526.832
382,59384.31,50644.836
383,57603.89,50781.766
384,58758.56,50032.406
385,59057.88,50274.94
386,58192.36,50498.96
387,56048.94,50265.594
388,58323.95,49144.9
389,58245.0,49754.645
390,59793.24,49987.656
391,60204.96,50861.336
392,59893.45,51264.863
393,63503.46000000001,51268.246
394,63109.7,52792.855
395,63314.01,53161.613
396,61572.79,53397.637
397,60683.82,52585.957
398,56216.19,51923.64
399,55724.27,49681.61
400,56473.03,48685.05
401,53906.09,48707.188
402,51762.27,47711.445
403,51093.65,46316.344
404,50050.87,45412.27
405,49004.25,44675.07
406,54021.75,43972.395
407,55033.12,46207.613
408,54824.7,47562.67
409,53555.11,47972.457
410,57750.18,47264.562
411,57828.05,48930.324
412,56631.08,49605.875
413,57200.29,49368.34
414,53333.54,49360.668
415,57424.01,47563.2
416,56396.51,48850.676
417,57356.4,48848.883
418,58803.78,49462.938
419,58232.32,50151.957
420,55859.8,50186.793
421,56704.57,49060.47
422,49150.53,48969.605
423,49716.19,45432.41
424,49880.53,44424.28
425,46760.19,44111.156
426,46456.06,42805.465
427,43537.51,42082.03
428,42909.4,40291.254
429,37002.44,39403.266
430,40782.74,35904.93
431,37304.69,36749.234
432,37536.63,35243.56
433,34770.58,35094.145
434,38705.98,33244.25
435,38402.22,34934.445
436,39294.2,35430.332
437,38436.97,36254.305
438,35697.61,35843.293
439,34616.07,34141.04
440,35678.13,32808.797
441,37332.85,32989.207
442,36684.92,34224.473
443,37575.18,34388.934
444,39208.77,34843.09
445,36894.41,35805.934
446,35551.96,34918.844
447,35862.38,33749.293
448,33560.71,33393.695
449,33472.63,32115.328
450,37345.12,31640.365
451,36702.6,33692.664
452,37334.4,34270.78
453,35552.52,34789.188
454,39097.86,33718.277
455,40218.48,35331.305
456,40406.27,36579.3
457,38347.06,37262.89
458,38053.5,36152.402
459,35787.24,35467.63
460,35615.87,33947.3
461,35698.3,33398.965
462,31676.69,33292.58
463,32505.66,31077.488
464,33723.03,30650.152
465,34662.44,31222.678
466,31637.78,32264.209
467,32186.28,30830.22
468,34649.64,30461.125
469,34434.34,31720.271
470,35867.78,32310.85
471,35040.84,33315.516
472,33572.12,33055.31
473,33897.05,32087.11
474,34668.55,31803.133
475,35287.78,32242.37
476,33746.0,32884.223
477,34235.19,32211.316
478,33855.33,32149.154
479,32877.37,31868.672
480,33798.01,31297.812
481,33520.52,31587.504
482,34240.19,31582.822
483,33155.85,32048.305
484,32702.029999999995,31533.648
485,32822.35,31069.504
486,31780.729999999996,30916.25
487,31421.54,30334.623
488,31533.07,29923.57
489,31796.810000000005,29828.25
490,30817.83,30022.75
491,29807.35,29535.357
492,32110.69,28719.562
493,32313.11,29757.482
494,33581.55,30381.797
495,34292.45,31417.953
496,35350.19,32065.463
497,37337.53,32890.418
498,39406.94,34255.406
499,39995.91,35904.66
500,40008.42,36781.348
501,42235.55,36972.55
502,41626.2,38133.676
503,39974.9,38224.668
504,39201.95,37360.637
505,38152.98,36478.93
506,39747.51,35613.645
507,40869.55,36271.51
508,42816.5,37209.06
509,44555.8,38669.56
510,43798.12,40024.125
511,46365.4,40039.758
512,45585.03,41262.844
513,45593.64,41243.008
514,44428.29,41286.09
515,47793.32,40568.94
516,47096.95,42094.027
517,47047.0,42324.258
518,46004.48,42428.793
519,44695.36,41750.723
520,44801.19,40848.105
521,46717.58,40570.0
522,49339.18,41536.562
523,48905.49,43322.418
524,49321.65,43737.492
525,49546.15,43969.5
526,47706.12,44023.71
527,48960.79,43156.703
528,46942.22,43452.305
529,49058.67,42563.754
530,48902.4,43385.723
531,48829.83,43555.746
532,47054.98,43675.645
533,47166.69,42704.938
534,48847.03,42397.188
535,49327.72,43150.26
536,50025.37,43775.348
537,49944.63,44346.82
538,51753.41,44418.406
539,52633.54,45304.973
540,46811.13,46031.688
541,46091.39,43453.164
542,46391.42,41991.652
543,44883.91,41569.152
544,45201.46,40956.375
545,46063.27,40914.684
546,44963.07,41328.184
547,47092.49,40969.133
548,48176.35,41888.434
549,47783.36,42757.29
550,47267.52,42931.67
551,48278.36,42613.887
552,47260.22,42955.37
553,42843.8,42599.63
554,40693.68,40225.324
555,43574.51,38108.04
556,44895.1,38895.816
557,42839.75,40172.836
558,42716.59,39670.34
559,43208.54,39205.406
560,42235.73,39198.62
561,41034.54,38797.805
562,41564.36,38021.0
