,y_test_original_5_3,y_test_model_5_3
362,57805.12,40005.082
363,57332.09,40695.133
364,61243.08,41419.53
365,59302.32,41927.363
366,55907.2,42392.97
367,56804.9,42549.8
368,58870.89,42721.293
369,57858.92,42122.688
370,58346.65,41799.27
371,58313.64,42142.598
372,57523.42,42388.81
373,54529.15,42258.89
374,54738.94,42186.57
375,52774.26,41865.133
376,51704.16,41306.184
377,55137.31,40623.45
378,55973.51,40422.938
379,55950.75,40237.9
380,57750.2,40578.406
381,58917.69,41337.668
382,58918.83,41650.188
383,59095.81,41959.887
384,59384.31,42401.426
385,57603.89,42609.75
386,58758.56,42600.41
387,59057.88,42568.367
388,58192.36,42492.195
389,56048.94,42342.156
390,58323.95,42438.406
391,58245.0,42291.484
392,59793.24,42052.746
393,60204.96,42023.18
394,59893.45,42507.9
395,63503.46000000001,42701.52
396,63109.7,43072.87
397,63314.01,43338.76
398,61572.79,43680.633
399,60683.82,44140.676
400,56216.19,43967.562
401,55724.27,43623.33
402,56473.03,42928.36
403,53906.09,42234.242
404,51762.27,41408.68
405,51093.65,41152.58
406,50050.87,40751.504
407,49004.25,39910.703
408,54021.75,39293.57
409,55033.12,39105.93
410,54824.7,39235.117
411,53555.11,39827.46
412,57750.18,40800.086
413,57828.05,40982.438
414,56631.08,41114.418
415,57200.29,41407.555
416,53333.54,42042.98
417,57424.01,41831.86
418,56396.51,41534.61
419,57356.4,41420.42
420,58803.78,41239.71
421,58232.32,41913.97
422,55859.8,41955.234
423,56704.57,42177.734
424,49150.53,42192.918
425,49716.19,41634.25
426,49880.53,40758.895
427,46760.19,39935.13
428,46456.06,38497.19
429,43537.51,38334.535
430,42909.4,37751.97
431,37002.44,36755.285
432,40782.74,35897.555
433,37304.69,34680.785
434,37536.63,33740.004
435,34770.58,32635.6
436,38705.98,32788.156
437,38402.22,31841.297
438,39294.2,31826.564
439,38436.97,31908.215
440,35697.61,32880.22
441,34616.07,32737.71
442,35678.13,32412.375
443,37332.85,31590.648
444,36684.92,30896.355
445,37575.18,31005.05
446,39208.77,31569.4
447,36894.41,32050.475
448,35551.96,32141.322
449,35862.38,32327.93
450,33560.71,32141.014
451,33472.63,31213.74
452,37345.12,30633.568
453,36702.6,30444.836
454,37334.4,30286.988
455,35552.52,30999.701
456,39097.86,31840.512
457,40218.48,31766.92
458,40406.27,32067.875
459,38347.06,32451.15
460,38053.5,33435.785
461,35787.24,33485.07
462,35615.87,33004.043
463,35698.3,32166.62
464,31676.69,31636.05
465,32505.66,30820.457
466,33723.03,30321.545
467,34662.44,29686.527
468,31637.78,28988.77
469,32186.28,29426.12
470,34649.64,29580.51
471,34434.34,29409.217
472,35867.78,29021.885
473,35040.84,29741.074
474,33572.12,30488.53
475,33897.05,30538.307
476,34668.55,30573.525
477,35287.78,30139.896
478,33746.0,29952.541
479,34235.19,30193.5
480,33855.33,30350.79
481,32877.37,30240.1
482,33798.01,29828.877
483,33520.52,29803.016
484,34240.19,29603.002
485,33155.85,29536.785
486,32702.029999999995,29760.05
487,32822.35,29667.67
488,31780.729999999996,29580.434
489,31421.54,29148.367
490,31533.07,28888.793
491,31796.810000000005,28655.51
492,30817.83,28319.324
493,29807.35,28222.375
494,32110.69,28115.932
495,32313.11,27970.598
496,33581.55,27805.627
497,34292.45,28131.092
498,35350.19,29026.078
499,37337.53,29504.084
500,39406.94,30237.502
501,39995.91,31000.863
502,40008.42,31945.457
503,42235.55,32897.438
504,41626.2,33608.492
505,39974.9,33971.535
506,39201.95,34228.082
507,38152.98,34412.465
508,39747.51,33839.973
509,40869.55,33264.777
510,42816.5,33124.96
511,44555.8,33392.863
512,43798.12,34268.523
513,46365.4,35018.55
514,45585.03,35775.035
515,45593.64,36253.89
516,44428.29,36433.914
517,47793.32,36799.9
518,47096.95,36660.312
519,47047.0,36780.41
520,46004.48,37004.586
521,44695.36,37536.93
522,44801.19,37234.64
523,46717.58,36935.234
524,49339.18,36596.273
525,48905.49,36637.363
526,49321.65,37203.93
527,49546.15,37970.266
528,47706.12,38466.742
529,48960.79,38395.82
530,46942.22,38389.08
531,49058.67,38196.316
532,48902.4,37915.3
533,48829.83,38049.254
534,47054.98,37953.09
535,47166.69,38272.645
536,48847.03,38070.6
537,49327.72,37861.14
538,50025.37,37700.227
539,49944.63,38050.766
540,51753.41,38512.793
541,52633.54,38767.68
542,46811.13,39081.336
543,46091.39,39194.164
544,46391.42,39122.207
545,44883.91,38381.24
546,45201.46,37070.285
547,46063.27,36833.367
548,44963.07,36720.867
549,47092.49,36496.047
550,48176.35,36680.117
551,47783.36,36938.26
552,47267.52,37138.746
553,48278.36,37682.27
554,47260.22,37829.633
555,42843.8,37727.71
556,40693.68,37509.207
557,43574.51,37039.74
558,44895.1,36009.984
559,42839.75,35037.113
560,42716.59,35103.51
561,43208.54,35739.844
562,42235.73,35690.785
563,41034.54,35226.89
564,41564.36,35126.68
