,y_test_original,y_test_model
0,5014.48,5212.2964
1,5225.63,5082.1147
2,5238.44,5128.501
3,6191.19,5200.092
4,6198.78,5803.6943
5,6185.07,6169.6187
6,5830.25,6273.0264
7,6416.31,6062.4033
8,6734.8,6265.4453
9,6681.06,6614.2993
10,6716.44,6749.502
11,6469.8,6785.4985
12,6242.19,6635.8457
13,5922.04,6401.435
14,6429.84,6095.486
15,6438.64,6253.467
16,6606.78,6408.031
17,6793.62,6569.9688
18,6733.39,6753.6255
19,6867.53,6799.3745
20,6791.13,6873.395
21,7271.78,6863.076
22,7176.41,7129.435
23,7334.1,7231.598
24,7302.09,7335.943
25,6865.49,7360.5103
26,6859.08,7092.243
27,6971.09,6923.688
28,6845.04,6937.647
29,6842.43,6898.079
30,6642.11,6869.5107
31,7116.8,6741.5796
32,7096.18,6955.3228
33,7257.66,7094.4297
34,7189.42,7234.234
35,6881.96,7253.129
36,6880.32,7055.197
37,7117.21,6933.411
38,7429.72,7038.025
39,7550.9,7307.388
40,7569.94,7519.8975
41,7679.87,7609.079
42,7795.6,7690.785
43,7807.06,7791.9717
44,8801.04,7841.3804
45,8658.55,8450.384
46,8864.77,8710.379
47,8988.6,8873.886
48,8897.47,8998.887
49,8912.65,8982.727
50,9003.07,8955.466
51,9268.76,8993.514
52,9951.52,9177.894
53,9842.67,9691.071
54,9593.9,9883.833
55,8756.43,9749.027
56,8601.8,9126.807
57,8804.48,8698.962
58,9269.99,8680.989
59,9733.72,9024.539
60,9328.2,9508.304
61,9377.01,9481.036
62,9670.74,9414.422
63,9726.57,9563.494
64,9729.04,9691.1045
65,9522.98,9736.048
66,9081.76,9612.752
67,9182.58,9264.706
68,9209.29,9148.473
69,8790.37,9157.554
70,8906.93,8925.135
71,8835.05,8862.5
72,9181.02,8826.264
73,9525.75,9027.534
74,9439.12,9362.337
75,9700.41,9467.337
76,9461.06,9630.277
77,10167.27,9560.178
78,9529.8,9922.283
79,9656.72,9748.567
80,9800.64,9660.948
81,9665.53,9730.193
82,9653.68,9698.309
83,9758.85,9658.81
84,9771.49,9706.262
85,9795.7,9747.139
86,9870.09,9776.005
87,9321.78,9831.131
88,9480.84,9521.466
89,9475.28,9433.105
90,9386.79,9433.856
91,9450.7,9393.285
92,9538.02,9410.522
93,9480.26,9482.306
94,9411.84,9485.96
95,9288.02,9434.6875
96,9332.34,9330.11
97,9303.63,9306.642
98,9648.72,9293.946
99,9629.66,9501.486
100,9313.61,9611.505
101,9264.81,9444.938
102,9162.92,9302.328
103,9045.39,9188.148
104,9143.58,9074.124
105,9190.85,9088.173
106,9137.99,9145.796
107,9228.33,9145.013
108,9123.41,9191.246
109,9087.3,9155.356
110,9132.49,9104.884
111,9073.94,9110.415
112,9375.47,9086.545
113,9252.28,9255.904
114,9428.33,9282.618
115,9277.97,9375.33
116,9278.81,9333.05
117,9240.35,9292.281
118,9276.5,9252.557
119,9243.61,9257.854
120,9243.21,9247.056
121,9192.84,9239.362
122,9132.23,9206.431
123,9151.39,9151.965
124,9159.04,9138.36
125,9185.82,9144.854
126,9164.23,9167.224
127,9374.89,9166.37
128,9525.36,9290.904
129,9581.07,9454.863
130,9536.89,9560.485
131,9677.11,9565.314
132,9905.17,9635.297
133,10990.87,9812.952
134,10912.82,10566.502
