,y_test_original_20_3,y_test_model_20_3
210,11425.9,11464.615
211,11429.51,11467.632
212,11495.35,11423.627
213,11322.12,11443.268
214,11358.1,11373.797
215,11483.36,11320.602
216,11742.04,11386.948
217,11916.34,11583.9795
218,12823.69,11794.66
219,12965.89,12377.616
220,12931.54,12840.006
221,13108.06,12943.015
222,13031.17,13016.297
223,13075.25,13039.187
224,13654.22,13035.616
225,13271.29,13347.696
226,13437.88,13371.684
227,13546.52,13337.596
228,13780.99,13424.47
229,13737.11,13612.988
230,13550.49,13686.502
231,13950.3,13577.755
232,14133.71,13705.566
233,15579.85,13957.876
234,15565.88,14843.438
235,14833.75,15431.867
236,15479.57,15127.208
237,15332.32,15146.656
238,15290.9,15280.639
239,15701.34,15244.306
240,16276.34,15409.648
241,16317.809999999998,15873.58
242,16068.139999999998,16157.365
243,15955.59,16073.273
244,16716.11,15898.998
245,17645.41,16241.604
246,17804.01,17040.479
247,17817.09,17547.26
248,18621.31,17660.629
249,18642.23,18088.55
250,18370.0,18422.652
251,18364.12,18331.28
252,19107.46,18188.154
253,18732.12,18549.09
254,17150.62,18644.086
255,17108.4,17691.814
256,17717.42,16981.54
257,18177.48,17187.26
258,19625.84,17702.22
259,18803.0,18694.518
260,19201.09,18861.783
261,19445.4,18845.932
262,18699.77,19069.951
263,19154.23,18815.562
264,19345.12,18750.719
265,19191.63,18966.314
266,18321.14,18994.314
267,18553.92,18473.352
268,18264.99,18230.69
269,18058.9,18114.33
270,18803.66,17920.45
271,19142.38,18204.566
272,19246.64,18678.506
273,19417.08,18930.363
274,21310.6,19080.2
275,22805.16,20156.123
276,23137.96,21708.158
277,23869.83,22587.303
278,23477.3,23148.463
279,22803.08,23218.602
280,23783.03,22744.703
281,23241.34,22927.693
282,23735.95,22960.041
283,24664.79,23050.516
284,26437.04,23655.531
285,26272.29,24965.596
286,27084.81,25610.258
287,27362.44,26051.893
288,28840.95,26454.459
289,29001.72,27359.076
290,29374.15,27980.092
291,32127.27,28285.824
292,32782.02,29759.32
293,31971.91,31103.713
294,33992.43,31070.588
295,36824.36,31732.176
296,39371.04,33759.5
297,40797.61,36072.492
298,40254.55,37685.4
299,38356.44,37953.22
300,35566.66,36897.91
301,33922.96,34873.766
302,37316.36,32990.844
303,39187.33,33863.54
304,36825.37,35850.23
305,36178.14,35565.496
306,35791.28,34493.934
307,36630.08,33972.133
308,36069.81,34273.836
309,35547.75,34276.695
310,30825.7,33853.348
311,33005.76,31347.012
312,32067.639999999996,30720.229
313,32289.38,30798.086
314,32366.389999999996,30768.188
315,32569.85,30783.262
316,30432.55,30966.04
317,33466.1,30022.05
318,34316.39,30777.922
319,34269.52,32169.715
320,33114.36,32661.217
321,33537.18,32070.479
322,35510.29,31856.824
323,37472.09,32909.855
324,36926.06,34587.676
325,38144.31,35077.348
326,39266.01,35519.008
327,38903.44,36409.098
328,46196.46,36695.992
329,46481.1,39940.254
330,44918.18,42377.11
331,47909.33,42072.71
332,47504.85,42754.848
333,47105.52,43431.836
334,48717.29,43258.562
335,47945.06,43707.543
336,49199.87,43811.703
337,52149.01,44176.324
338,51679.8,45736.484
339,55888.13,46465.832
340,56099.52,48152.406
341,57539.94,49364.188
342,54207.32,50152.03
343,48824.43,49144.53
344,49705.33,46039.223
345,47093.85,44640.37
346,46339.76,43582.36
347,46188.45,42541.07
348,45137.77,42083.977
349,49631.24,41599.777
350,48378.99,43277.06
351,50538.24,44116.824
352,48561.17,44884.703
353,48927.3,44589.3
354,48912.38,44282.348
355,51206.69,44267.805
356,52246.52,45275.45
357,54824.12,46362.742
358,56008.55,47818.94
359,57805.12,49036.73
360,57332.09,50172.85
361,61243.08,50472.746
362,59302.32,51899.344
363,55907.2,52124.977
364,56804.9,50404.637
365,58870.89,49670.7
366,57858.92,50617.22
367,58346.65,50848.55
368,58313.64,50799.95
369,57523.42,50843.992
370,54529.15,50585.6
371,54738.94,49187.7
372,52774.26,48397.832
373,51704.16,47546.848
374,55137.31,46598.605
375,55973.51,47608.47
376,55950.75,48927.023
377,57750.2,49315.684
378,58917.69,50019.09
379,58918.83,50980.26
380,59095.81,51373.86
381,59384.31,51441.81
382,57603.89,51562.348
383,58758.56,50945.906
384,59057.88,50909.844
385,58192.36,51251.36
386,56048.94,51055.28
387,58323.95,49967.383
388,58245.0,50240.99
389,59793.24,50770.484
390,60204.96,51468.164
391,59893.45,51993.86
392,63503.46000000001,52047.457
393,63109.7,53340.03
394,63314.01,54110.938
395,61572.79,54194.87
396,60683.82,53516.41
397,56216.19,52741.707
398,55724.27,50723.805
399,56473.03,49297.438
400,53906.09,49273.523
401,51762.27,48499.824
402,51093.65,46940.457
403,50050.87,45946.188
404,49004.25,45293.84
405,54021.75,44568.766
406,55033.12,46334.07
407,54824.7,48208.566
408,53555.11,48647.703
409,57750.18,48048.637
410,57828.05,49382.273
411,56631.08,50544.44
412,57200.29,50240.383
413,53333.54,50034.777
414,57424.01,48604.527
415,56396.51,49201.2
416,57356.4,49755.844
417,58803.78,50043.02
418,58232.32,50765.363
419,55859.8,51001.734
420,56704.57,49961.92
421,49150.53,49601.574
422,49716.19,46693.62
423,49880.53,44801.594
424,46760.19,44674.895
425,46456.06,43532.598
426,43537.51,42439.746
427,42909.4,40944.01
428,37002.44,39810.508
429,40782.74,36823.953
430,37304.69,36619.637
431,37536.63,35996.797
432,34770.58,35240.984
433,38705.98,33783.45
434,38402.22,34812.1
435,39294.2,35914.465
436,38436.97,36510.246
437,35697.61,36332.09
438,34616.07,34842.312
439,35678.13,33333.05
440,37332.85,33329.97
441,36684.92,34454.19
442,37575.18,34783.914
443,39208.77,35051.03
444,36894.41,36095.65
445,35551.96,35655.586
446,35862.38,34291.242
447,33560.71,33808.266
448,33472.63,32773.93
449,37345.12,31941.932
450,36702.6,33631.332
451,37334.4,34726.1
452,35552.52,35021.203
453,39097.86,34309.984
454,40218.48,35441.906
455,40406.27,37092.887
456,38347.06,37747.777
457,38053.5,36815.223
458,35787.24,35974.61
459,35615.87,34698.234
460,35698.3,33835.734
461,31676.69,33658.05
462,32505.66,31765.893
463,33723.03,30740.94
464,34662.44,31426.945
465,31637.78,32456.416
466,32186.28,31384.977
467,34649.64,30614.191
468,34434.34,31863.494
469,35867.78,32756.375
470,35040.84,33480.746
471,33572.12,33528.656
472,33897.05,32624.045
473,34668.55,32201.303
474,35287.78,32613.031
475,33746.0,33203.793
476,34235.19,32699.697
477,33855.33,32405.744
478,32877.37,32315.965
479,33798.01,31768.068
480,33520.52,31824.48
481,34240.19,31967.137
482,33155.85,32287.232
483,32702.029999999995,31994.375
484,32822.35,31435.588
485,31780.729999999996,31264.408
486,31421.54,30796.516
487,31533.07,30249.26
488,31796.810000000005,30110.63
489,30817.83,30282.854
490,29807.35,29917.342
491,32110.69,29078.604
492,32313.11,29797.566
493,33581.55,30713.873
494,34292.45,31559.67
495,35350.19,32333.56
496,37337.53,33178.125
497,39406.94,34530.0
498,39995.91,36240.69
499,40008.42,37281.477
500,42235.55,37531.562
501,41626.2,38533.65
502,39974.9,38963.773
503,39201.95,38078.74
504,38152.98,37064.562
505,39747.51,36221.24
506,40869.55,36577.707
507,42816.5,37575.35
508,44555.8,38926.973
509,43798.12,40389.047
510,46365.4,40702.895
511,45585.03,41659.008
512,45593.64,42063.727
513,44428.29,41927.83
514,47793.32,41307.188
515,47096.95,42412.85
516,47047.0,43091.277
517,46004.48,43003.71
518,44695.36,42428.12
519,44801.19,41545.34
520,46717.58,41128.793
521,49339.18,41952.152
522,48905.49,43702.348
523,49321.65,44401.074
524,49546.15,44531.816
525,47706.12,44708.484
526,48960.79,44024.637
527,46942.22,43987.168
528,49058.67,43392.586
529,48902.4,43752.195
530,48829.83,44216.22
531,47054.98,44262.2
532,47166.69,43437.023
533,48847.03,42950.164
534,49327.72,43634.81
535,50025.37,44389.67
536,49944.63,44888.21
537,51753.41,45058.715
538,52633.54,45832.18
539,46811.13,46728.62
540,46091.39,44608.484
541,46391.42,42530.61
542,44883.91,42152.69
543,45201.46,41637.598
544,46063.27,41300.582
545,44963.07,41697.38
546,47092.49,41551.76
547,48176.35,42212.652
548,47783.36,43304.082
549,47267.52,43591.34
550,48278.36,43262.434
551,47260.22,43508.516
552,42843.8,43364.74
553,40693.68,41162.586
554,43574.51,38709.957
555,44895.1,39103.37
556,42839.75,40597.457
557,42716.59,40261.633
558,43208.54,39558.98
559,42235.73,39665.785
560,41034.54,39459.418
561,41564.36,38620.855
