,y_test_original,y_test_model
0,5392.31,5290.071
1,5014.48,5239.723
2,5225.63,5152.398
3,5238.44,5173.677
4,6191.19,5219.3174
5,6198.78,5682.205
6,6185.07,6046.0366
7,5830.25,6198.329
8,6416.31,6056.2085
9,6734.8,6174.277
10,6681.06,6465.861
11,6716.44,6636.9204
12,6469.8,6713.7773
13,6242.19,6613.1025
14,5922.04,6401.9307
15,6429.84,6118.377
16,6438.64,6190.2534
17,6606.78,6334.837
18,6793.62,6497.995
19,6733.39,6679.129
20,6867.53,6744.829
21,6791.13,6810.1978
22,7271.78,6812.2974
23,7176.41,7020.901
24,7334.1,7147.5728
25,7302.09,7257.482
26,6865.49,7302.835
27,6859.08,7099.8647
28,6971.09,6926.2715
29,6845.04,6901.7646
30,6842.43,6868.6333
31,6642.11,6848.3975
32,7116.8,6746.258
33,7096.18,6890.1694
34,7257.66,7025.4067
35,7189.42,7162.039
36,6881.96,7208.1797
37,6880.32,7058.0493
38,7117.21,6928.089
39,7429.72,6980.659
40,7550.9,7204.2812
41,7569.94,7424.682
42,7679.87,7543.505
43,7795.6,7629.3203
44,7807.06,7719.309
45,8801.04,7774.475
46,8658.55,8262.0
47,8864.77,8572.055
48,8988.6,8770.822
49,8897.47,8913.309
50,8912.65,8924.227
51,9003.07,8907.617
52,9268.76,8938.06
53,9951.52,9093.052
54,9842.67,9529.285
55,9593.9,9779.879
56,8756.43,9739.696
57,8601.8,9252.724
58,8804.48,8803.388
59,9269.99,8686.388
60,9733.72,8932.332
61,9328.2,9376.988
62,9377.01,9465.836
63,9670.74,9428.674
64,9726.57,9518.759
65,9729.04,9624.86
66,9522.98,9691.241
67,9081.76,9620.74
68,9182.58,9338.584
69,9209.29,9181.553
70,8790.37,9150.136
71,8906.93,8970.653
72,8835.05,8890.531
73,9181.02,8843.088
74,9525.75,8982.509
75,9439.12,9270.877
76,9700.41,9416.047
77,9461.06,9574.329
78,10167.27,9550.143
79,9529.8,9814.451
80,9656.72,9744.263
81,9800.64,9664.226
82,9665.53,9703.873
83,9653.68,9683.858
84,9758.85,9655.715
85,9771.49,9689.798
86,9795.7,9728.373
87,9870.09,9761.282
88,9321.78,9809.953
89,9480.84,9585.535
90,9475.28,9465.261
91,9386.79,9435.433
92,9450.7,9397.468
93,9538.02,9408.709
94,9480.26,9466.524
95,9411.84,9480.234
96,9288.02,9442.156
97,9332.34,9350.633
98,9303.63,9310.4795
99,9648.72,9290.479
100,9629.66,9445.945
101,9313.61,9567.976
102,9264.81,9469.093
103,9162.92,9336.179
104,9045.39,9211.881
105,9143.58,9093.903
106,9190.85,9082.836
107,9137.99,9128.023
108,9228.33,9139.4
109,9123.41,9176.287
110,9087.3,9153.4795
111,9132.49,9107.199
112,9073.94,9099.778
113,9375.47,9078.768
114,9252.28,9205.239
115,9428.33,9255.014
116,9277.97,9337.738
117,9278.81,9324.247
118,9240.35,9286.358
119,9276.5,9247.423
120,9243.61,9242.1045
121,9243.21,9235.186
122,9192.84,9230.08
123,9132.23,9203.995
124,9151.39,9156.025
125,9159.04,9133.757
126,9185.82,9133.547
127,9164.23,9151.18
128,9374.89,9155.269
129,9525.36,9251.23
130,9581.07,9397.66
131,9536.89,9511.598
132,9677.11,9542.226
133,9905.17,9601.105
134,10990.87,9748.093
135,10912.82,10356.703
136,11100.47,10766.759
137,11111.21,11004.166
138,11323.47,11096.167
139,11759.59,11199.115
140,11053.61,11469.09
141,11246.35,11328.443
142,11205.89,11231.539
143,11747.02,11186.159
144,11779.77,11418.522
145,11601.47,11641.511
146,11754.05,11662.864
147,11675.74,11694.136
148,11878.11,11675.818
149,11410.53,11745.62
150,11584.93,11595.713
151,11784.14,11533.56
152,11768.87,11626.732
153,11865.7,11702.548
154,11892.8,11785.04
155,12254.4,11842.865
156,11991.23,12032.484
157,11758.28,12046.963
158,11878.37,11893.284
159,11592.49,11831.457
160,11681.83,11689.609
161,11664.85,11634.205
162,11774.6,11626.509
163,11366.14,11681.32
164,11488.36,11537.523
165,11323.4,11459.849
166,11542.5,11366.905
167,11506.87,11410.904
168,11711.51,11459.239
169,11680.82,11576.172
170,11970.48,11643.641
171,11414.03,11796.096
172,10245.3,11642.023
173,10511.81,10927.688
174,10169.57,10532.959
175,10280.35,10263.283
176,10369.56,10197.4375
177,10131.52,10268.98
178,10242.35,10219.35
179,10363.14,10208.66
180,10400.91,10268.362
181,10442.17,10334.451
182,10323.76,10393.318
183,10680.84,10363.916
184,10796.95,10492.007
185,10974.9,10658.316
186,10948.99,10834.631
187,10944.59,10921.453
188,11094.35,10937.188
189,10938.27,10998.863
190,10462.26,10972.019
191,10538.46,10711.477
192,10246.19,10550.652
193,10760.07,10360.111
194,10692.72,10488.621
195,10750.72,10617.289
196,10775.27,10700.504
197,10709.65,10747.5
198,10844.64,10725.586
199,10784.49,10760.963
200,10619.45,10770.108
201,10575.98,10688.668
202,10549.33,10604.177
203,10669.58,10545.522
204,10793.34,10578.815
205,10604.41,10679.673
206,10668.97,10660.489
207,10915.69,10646.456
208,11064.46,10757.583
209,11296.36,10917.869
210,11384.18,11123.578
211,11555.36,11284.914
212,11425.9,11435.226
213,11429.51,11451.907
214,11495.35,11425.24
215,11322.12,11436.162
216,11358.1,11371.09
217,11483.36,11333.808
218,11742.04,11383.2705
219,11916.34,11551.42
220,12823.69,11753.294
221,12965.89,12289.194
222,12931.54,12728.849
223,13108.06,12907.07
224,13031.17,13018.532
225,13075.25,13024.6875
226,13654.22,13022.864
227,13271.29,13297.257
228,13437.88,13338.94
229,13546.52,13369.765
230,13780.99,13441.029
231,13737.11,13593.134
232,13550.49,13679.537
233,13950.3,13616.919
234,14133.71,13733.434
235,15579.85,13930.987
236,15565.88,14725.683
237,14833.75,15304.84
238,15479.57,15189.208
239,15332.32,15252.539
240,15290.9,15272.389
241,15701.34,15247.494
242,16276.34,15429.834
243,16317.809999999998,15846.1455
244,16068.139999999998,16144.658
245,15955.59,16144.952
246,16716.11,16016.452
247,17645.41,16274.127
248,17804.01,16949.117
249,17817.09,17486.566
250,18621.31,17732.613
251,18642.23,18157.543
252,18370.0,18439.682
253,18364.12,18419.805
254,19107.46,18337.742
255,18732.12,18628.25
256,17150.62,18708.82
257,17108.4,17950.734
258,17717.42,17316.025
259,18177.48,17314.154
260,19625.84,17689.953
261,18803.0,18662.754
262,19201.09,18945.656
263,19445.4,19067.066
264,18699.77,19218.404
265,19154.23,18948.877
266,19345.12,18921.945
267,19191.63,19073.896
268,18321.14,19119.559
269,18553.92,18714.281
270,18264.99,18482.545
271,18058.9,18287.742
272,18803.66,18088.658
273,19142.38,18338.22
274,19246.64,18746.678
275,19417.08,19038.033
276,21310.6,19237.781
277,22805.16,20195.424
278,23137.96,21601.072
279,23869.83,22593.365
280,23477.3,23340.736
281,22803.08,23489.422
282,23783.03,23090.203
283,23241.34,23212.197
284,23735.95,23183.002
285,24664.79,23348.197
286,26437.04,23932.178
287,26272.29,25152.799
288,27084.81,25885.396
289,27362.44,26491.803
290,28840.95,26922.18
291,29001.72,27771.787
292,29374.15,28418.107
293,32127.27,28863.877
294,32782.02,30324.684
295,31971.91,31657.02
296,33992.43,31918.88
297,36824.36,32716.252
298,39371.04,34583.637
299,40797.61,36984.246
300,40254.55,39011.777
301,38356.44,39705.92
302,35566.66,38854.332
303,33922.96,36759.38
304,37316.36,34633.566
305,39187.33,35116.227
306,36825.37,36925.5
307,36178.14,37080.473
308,35791.28,36404.79
309,36630.08,35669.043
310,36069.81,35644.934
311,35547.75,35595.484
312,30825.7,35317.535
313,33005.76,32963.027
314,32067.639999999996,32154.7
315,32289.38,31778.69
316,32366.389999999996,31740.137
317,32569.85,31885.764
318,30432.55,32059.08
319,33466.1,31170.516
320,34316.39,31803.23
321,34269.52,32963.918
322,33114.36,33641.78
323,33537.18,33346.785
324,35510.29,33118.586
325,37472.09,33940.6
326,36926.06,35542.188
327,38144.31,36323.457
328,39266.01,37055.375
329,38903.44,37939.35
330,46196.46,38259.156
331,46481.1,41591.44
332,44918.18,44263.367
333,47909.33,44662.645
334,47504.85,45673.484
335,47105.52,46185.19
336,48717.29,46127.34
337,47945.06,46726.63
338,49199.87,46865.03
339,52149.01,47366.008
340,51679.8,49047.117
341,55888.13,49991.65
342,56099.52,52127.81
343,57539.94,53644.23
344,54207.32,54830.824
345,48824.43,53937.816
346,49705.33,50540.14
347,47093.85,48617.207
348,46339.76,46904.496
349,46188.45,45698.89
350,45137.77,45189.855
351,49631.24,44579.62
352,48378.99,46237.54
353,50538.24,47118.414
354,48561.17,48253.28
355,48927.3,48079.73
356,48912.38,47743.715
357,51206.69,47596.5
358,52246.52,48572.91
359,54824.12,49853.863
360,56008.55,51696.555
361,57805.12,53300.336
362,57332.09,54819.04
363,61243.08,55372.44
364,59302.32,57115.23
365,55907.2,57499.05
366,56804.9,55813.125
367,58870.89,54886.277
368,57858.92,55548.426
369,58346.65,55834.023
370,58313.64,56081.598
371,57523.42,56193.66
372,54529.15,55844.785
373,54738.94,54238.785
374,52774.26,53202.86
375,51704.16,51996.812
376,55137.31,50829.1
377,55973.51,51787.977
378,55950.75,53185.61
379,57750.2,53936.785
380,58917.69,54946.81
381,58918.83,56030.21
382,59095.81,56589.715
383,59384.31,56824.992
384,57603.89,57006.38
385,58758.56,56313.9
386,59057.88,56242.945
387,58192.36,56534.336
388,56048.94,56369.996
389,58323.95,55236.363
390,58245.0,55409.445
391,59793.24,55825.895
392,60204.96,56731.363
393,59893.45,57518.727
394,63503.46000000001,57716.04
395,63109.7,59242.39
396,63314.01,60194.887
397,61572.79,60575.566
398,60683.82,59914.156
399,56216.19,58910.504
400,55724.27,56410.777
401,56473.03,54536.1
402,53906.09,54133.168
403,51762.27,53142.883
404,51093.65,51511.844
405,50050.87,50228.875
406,49004.25,49184.297
407,54021.75,48237.266
408,55033.12,50007.2
409,54824.7,52068.715
410,53555.11,53009.047
411,57750.18,52652.21
412,57828.05,53978.35
413,56631.08,55163.49
414,57200.29,55154.45
415,53333.54,55139.027
416,57424.01,53436.473
417,56396.51,53918.05
418,57356.4,54355.535
419,58803.78,54899.633
420,58232.32,55897.28
421,55859.8,56213.273
422,56704.57,55159.977
423,49150.53,54661.312
424,49716.19,51249.504
425,49880.53,48973.125
426,46760.19,48279.35
427,46456.06,46866.72
428,43537.51,45823.89
429,42909.4,44072.438
430,37002.44,42654.156
431,40782.74,39374.293
432,37304.69,38849.758
433,37536.63,37820.83
434,34770.58,37124.594
435,38705.98,35669.633
436,38402.22,36426.492
437,39294.2,37316.37
438,38436.97,38129.75
439,35697.61,38179.17
440,34616.07,36723.535
441,35678.13,35084.055
442,37332.85,34712.207
443,36684.92,35614.125
444,37575.18,36119.99
445,39208.77,36642.293
446,36894.41,37668.766
447,35551.96,37255.566
448,35862.38,36043.285
449,33560.71,35392.81
450,33472.63,34154.48
451,37345.12,33308.727
452,36702.6,34772.082
453,37334.4,35833.027
454,35552.52,36506.46
455,39097.86,35963.863
456,40218.48,36945.06
457,40406.27,38419.535
458,38347.06,39343.137
459,38053.5,38776.043
460,35787.24,37938.65
461,35615.87,36431.37
462,35698.3,35396.65
463,31676.69,35065.17
464,32505.66,33225.695
465,33723.03,32224.15
466,34662.44,32522.467
467,31637.78,33402.652
468,32186.28,32634.889
469,34649.64,32012.156
470,34434.34,32894.996
471,35867.78,33624.94
472,35040.84,34607.75
473,33572.12,34832.348
474,33897.05,34034.555
475,34668.55,33523.28
476,35287.78,33702.508
