,y_test_original,y_test_model
0,5200.37,6006.038
1,5392.31,5466.675
2,5014.48,5331.341
3,5225.63,5223.295
4,5238.44,5184.9185
5,6191.19,5197.959
6,6198.78,5574.124
7,6185.07,5926.01
8,5830.25,6122.397
9,6416.31,6053.2437
10,6734.8,6145.0317
11,6681.06,6392.7437
12,6716.44,6580.911
13,6469.8,6681.986
14,6242.19,6613.559
15,5922.04,6446.785
16,6429.84,6199.838
17,6438.64,6212.6187
18,6606.78,6310.4766
19,6793.62,6459.3516
20,6733.39,6624.207
21,6867.53,6702.4263
22,6791.13,6781.695
23,7271.78,6800.43
24,7176.41,6976.0166
25,7334.1,7101.345
26,7302.09,7221.2236
27,6865.49,7277.646
28,6859.08,7130.537
29,6971.09,6980.4136
30,6845.04,6926.8975
31,6842.43,6887.577
32,6642.11,6865.5396
33,7116.8,6771.8066
34,7096.18,6869.0854
35,7257.66,6984.915
36,7189.42,7122.4316
37,6881.96,7181.8296
38,6880.32,7076.011
39,7117.21,6965.3545
40,7429.72,6984.1846
41,7550.9,7161.113
42,7569.94,7363.975
43,7679.87,7494.476
44,7795.6,7588.6714
45,7807.06,7682.228
46,8801.04,7750.8984
47,8658.55,8155.5054
48,8864.77,8458.876
49,8988.6,8692.827
50,8897.47,8849.632
51,8912.65,8891.811
52,9003.07,8905.667
53,9268.76,8934.159
54,9951.52,9061.0625
55,9842.67,9426.619
56,9593.9,9684.979
57,8756.43,9714.66
58,8601.8,9342.032
59,8804.48,8934.311
60,9269.99,8764.898
61,9733.72,8918.236
62,9328.2,9283.594
63,9377.01,9404.901
64,9670.74,9410.249
65,9726.57,9484.183
66,9729.04,9589.151
67,9522.98,9673.721
68,9081.76,9629.981
69,9182.58,9398.994
70,9209.29,9240.426
71,8790.37,9179.701
72,8906.93,9023.963
73,8835.05,8934.005
74,9181.02,8862.852
75,9525.75,8961.475
76,9439.12,9202.888
77,9700.41,9357.4
78,9461.06,9519.566
79,10167.27,9527.474
80,9529.8,9754.423
81,9656.72,9731.919
82,9800.64,9687.163
83,9665.53,9701.363
84,9653.68,9683.559
85,9758.85,9670.769
86,9771.49,9687.608
87,9795.7,9717.08
88,9870.09,9751.431
89,9321.78,9797.325
90,9480.84,9625.66
91,9475.28,9511.1045
92,9386.79,9455.857
93,9450.7,9416.189
94,9538.02,9418.961
95,9480.26,9454.861
96,9411.84,9470.931
97,9288.02,9447.969
98,9332.34,9372.293
99,9303.63,9327.505
100,9648.72,9301.875
101,9629.66,9420.573
102,9313.61,9530.616
103,9264.81,9476.264
104,9162.92,9368.131
105,9045.39,9246.526
106,9143.58,9135.531
107,9190.85,9106.594
108,9137.99,9126.883
109,9228.33,9135.948
110,9123.41,9167.666
111,9087.3,9152.462
112,9132.49,9117.648
113,9073.94,9106.344
114,9375.47,9085.601
115,9252.28,9184.004
116,9428.33,9234.148
117,9277.97,9315.094
118,9278.81,9315.817
119,9240.35,9291.82
120,9276.5,9258.833
121,9243.61,9248.661
122,9243.21,9241.113
123,9192.84,9234.364
124,9132.23,9211.213
125,9151.39,9168.848
126,9159.04,9144.407
127,9185.82,9137.866
128,9164.23,9150.249
129,9374.89,9154.461
130,9525.36,9231.204
131,9581.07,9357.677
132,9536.89,9472.852
133,9677.11,9521.563
134,9905.17,9580.162
135,10990.87,9708.222
136,10912.82,10216.268
137,11100.47,10621.592
138,11111.21,10904.531
139,11323.47,11032.434
140,11759.59,11148.303
141,11053.61,11398.876
142,11246.35,11333.264
143,11205.89,11264.36
144,11747.02,11200.358
145,11779.77,11378.1
146,11601.47,11583.088
147,11754.05,11637.465
148,11675.74,11676.177
149,11878.11,11665.526
150,11410.53,11732.598
151,11584.93,11623.88
152,11784.14,11562.611
153,11768.87,11614.287
154,11865.7,11681.624
155,11892.8,11765.412
156,12254.4,11819.647
157,11991.23,11982.027
158,11758.28,12022.292
159,11878.37,11921.196
160,11592.49,11855.37
161,11681.83,11724.823
162,11664.85,11667.45
163,11774.6,11641.3545
164,11366.14,11674.903
165,11488.36,11564.255
166,11323.4,11489.248
167,11542.5,11393.646
168,11506.87,11414.693
169,11711.51,11451.887
170,11680.82,11549.307
171,11970.48,11616.726
172,11414.03,11753.285
173,10245.3,11655.365
174,10511.81,11086.66
175,10169.57,10684.37
176,10280.35,10369.747
177,10369.56,10266.401
178,10131.52,10285.516
179,10242.35,10227.553
180,10363.14,10212.042
181,10400.91,10252.2295
182,10442.17,10314.743
183,10323.76,10375.835
184,10680.84,10362.413
185,10796.95,10464.846
186,10974.9,10610.333
187,10948.99,10782.415
188,10944.59,10883.299
189,11094.35,10917.499
190,10938.27,10978.412
191,10462.26,10969.868
192,10538.46,10769.825
193,10246.19,10610.724
194,10760.07,10419.503
195,10692.72,10491.442
196,10750.72,10589.797
197,10775.27,10674.114
198,10709.65,10724.885
199,10844.64,10716.4375
200,10784.49,10752.778
201,10619.45,10765.488
202,10575.98,10706.799
203,10549.33,10630.196
204,10669.58,10566.896
205,10793.34,10581.843
206,10604.41,10661.009
207,10668.97,10657.003
208,10915.69,10649.21
209,11064.46,10732.566
210,11296.36,10873.786
211,11384.18,11066.966
212,11555.36,11227.873
213,11425.9,11380.061
214,11429.51,11425.669
215,11495.35,11423.501
216,11322.12,11434.191
217,11358.1,11384.661
218,11483.36,11351.704
219,11742.04,11379.349
220,11916.34,11514.241
221,12823.69,11697.053
222,12965.89,12155.943
223,12931.54,12577.356
224,13108.06,12813.3125
225,13031.17,12958.569
226,13075.25,12994.006
227,13654.22,13017.728
228,13271.29,13243.718
229,13437.88,13306.457
230,13546.52,13357.824
231,13780.99,13416.654
232,13737.11,13549.149
233,13550.49,13648.024
234,13950.3,13619.519
235,14133.71,13709.936
236,15579.85,13874.909
237,15565.88,14543.226
238,14833.75,15103.946
239,15479.57,15138.2705
240,15332.32,15220.079
241,15290.9,15237.615
242,15701.34,15253.91
243,16276.34,15405.366
244,16317.809999999998,15741.338
245,16068.139999999998,16036.921
246,15955.59,16105.075
247,16716.11,16025.039
248,17645.41,16218.84
249,17804.01,16784.809
250,17817.09,17312.406
251,18621.31,17614.07
252,18642.23,18011.207
253,18370.0,18309.604
254,18364.12,18381.506
255,19107.46,18344.547
256,18732.12,18562.584
257,17150.62,18660.445
258,17108.4,18099.027
259,17717.42,17512.318
260,18177.48,17373.602
261,19625.84,17637.012
262,18803.0,18451.791
263,19201.09,18782.625
264,19445.4,18972.826
265,18699.77,19130.568
266,19154.23,18964.982
267,19345.12,18952.764
268,19191.63,19044.17
269,18321.14,19095.258
270,18553.92,18791.238
271,18264.99,18559.074
272,18058.9,18344.6
273,18803.66,18157.295
274,19142.38,18317.906
275,19246.64,18637.693
276,19417.08,18930.736
277,21310.6,19149.127
278,22805.16,19949.797
279,23137.96,21192.256
280,23869.83,22222.469
281,23477.3,23034.594
282,22803.08,23307.895
283,23783.03,23096.002
284,23241.34,23195.43
285,23735.95,23169.205
286,24664.79,23317.969
287,26437.04,23784.264
288,26272.29,24814.053
289,27084.81,25576.186
290,27362.44,26233.393
291,28840.95,26695.037
292,29001.72,27480.066
293,29374.15,28147.514
294,32127.27,28648.535
295,32782.02,29905.146
296,31971.91,31152.215
297,33992.43,31640.26
298,36824.36,32406.812
299,39371.04,33990.3
300,40797.61,36187.24
301,40254.55,38206.805
302,38356.44,39135.832
303,35566.66,38702.87
304,33922.96,37066.16
305,37316.36,35163.227
306,39187.33,35191.523
307,36825.37,36497.246
308,36178.14,36808.965
309,35791.28,36365.707
310,36630.08,35680.25
311,36069.81,35583.14
312,35547.75,35543.797
313,30825.7,35306.555
314,33005.76,33373.266
315,32067.639999999996,32455.473
316,32289.38,31893.336
317,32366.389999999996,31781.236
318,32569.85,31840.727
319,30432.55,31923.164
320,33466.1,31244.836
321,34316.39,31675.158
322,34269.52,32594.473
323,33114.36,33313.637
324,33537.18,33238.145
325,35510.29,33051.684
326,37472.09,33679.86
327,36926.06,35052.33
328,38144.31,35910.73
329,39266.01,36667.465
330,38903.44,37490.082
331,46196.46,37925.19
332,46481.1,40702.223
333,44918.18,43169.312
334,47909.33,44024.824
335,47504.85,45063.766
336,47105.52,45608.246
337,48717.29,45786.906
338,47945.06,46328.62
339,49199.87,46472.637
340,52149.01,46935.023
341,51679.8,48321.03
342,55888.13,49260.902
343,56099.52,51168.77
344,57539.94,52626.21
345,54207.32,53883.117
346,48824.43,53433.582
347,49705.33,50799.727
348,47093.85,48942.97
349,46339.76,47173.777
350,46188.45,45933.656
351,45137.77,45223.586
352,49631.24,44516.242
353,48378.99,45696.957
354,50538.24,46485.86
355,48561.17,47592.477
356,48927.3,47613.02
357,48912.38,47430.598
358,51206.69,47312.79
359,52246.52,48065.69
360,54824.12,49168.777
361,56008.55,50794.586
362,57805.12,52312.46
363,57332.09,53796.42
364,61243.08,54520.77
365,59302.32,56085.164
366,55907.2,56615.79
367,56804.9,55489.195
368,58870.89,54652.445
369,57858.92,54966.625
370,58346.65,55217.043
371,58313.64,55470.297
372,57523.42,55546.082
373,54529.15,55292.89
374,54738.94,54042.14
375,52774.26,53066.91
376,51704.16,51899.703
377,55137.31,50794.773
378,55973.51,51330.11
379,55950.75,52389.516
380,57750.2,53168.977
381,58917.69,54110.184
382,58918.83,55101.18
383,59095.81,55755.555
384,59384.31,56104.758
385,57603.89,56317.816
386,58758.56,55823.586
387,59057.88,55739.5
388,58192.36,55910.438
389,56048.94,55802.797
390,58323.95,54914.48
391,58245.0,54918.65
392,59793.24,55177.85
393,60204.96,55952.91
394,59893.45,56666.58
395,63503.46000000001,56935.156
396,63109.7,58220.77
397,63314.01,59132.38
398,61572.79,59652.09
399,60683.82,59238.24
400,56216.19,58433.582
401,55724.27,56370.69
402,56473.03,54620.83
403,53906.09,53936.445
404,51762.27,52957.277
405,51093.65,51526.6
406,50050.87,50231.156
407,49004.25,49145.043
408,54021.75,48215.312
409,55033.12,49421.902
410,54824.7,51098.65
411,53555.11,52151.395
412,57750.18,52093.816
413,57828.05,53175.38
414,56631.08,54260.215
415,57200.29,54511.93
416,53333.54,54578.98
417,57424.01,53220.676
418,56396.51,53484.56
419,57356.4,53756.508
420,58803.78,54259.195
421,58232.32,55093.99
422,55859.8,55443.03
423,56704.57,54745.844
424,49150.53,54296.863
425,49716.19,51509.55
426,49880.53,49388.723
427,46760.19,48353.25
428,46456.06,46982.824
429,43537.51,45951.332
430,42909.4,44273.426
431,37002.44,42879.703
432,40782.74,40019.945
433,37304.69,39159.598
434,37536.63,38002.273
435,34770.58,37294.516
436,38705.98,35951.152
437,38402.22,36283.105
438,39294.2,36958.617
439,38436.97,37754.59
440,35697.61,37925.906
441,34616.07,36810.434
442,35678.13,35411.824
443,37332.85,34860.297
444,36684.92,35428.727
445,37575.18,35877.844
446,39208.77,36367.17
447,36894.41,37227.85
448,35551.96,37062.066
449,35862.38,36183.21
450,33560.71,35513.617
451,33472.63,34383.605
452,37345.12,33562.883
453,36702.6,34509.0
454,37334.4,35398.76
455,35552.52,36150.508
456,39097.86,35837.19
457,40218.48,36605.883
458,40406.27,37876.035
459,38347.06,38871.07
460,38053.5,38623.652
461,35787.24,37949.055
462,35615.87,36661.477
463,35698.3,35669.613
464,31676.69,35191.55
465,32505.66,33590.59
466,33723.03,32558.24
467,34662.44,32501.566
468,31637.78,33151.355
469,32186.28,32658.227
470,34649.64,32108.133
471,34434.34,32656.664
472,35867.78,33313.195
473,35040.84,34271.523
474,33572.12,34563.438
475,33897.05,34020.676
476,34668.55,33581.85
477,35287.78,33632.87
478,33746.0,34082.62
479,34235.19,33900.523
480,33855.33,33733.473
