,y_test_original,y_test_model
0,5392.31,5846.2085
1,5014.48,5595.1533
2,5225.63,5364.2354
3,5238.44,5279.821
4,6191.19,5259.462
5,6198.78,5560.0264
6,6185.07,5841.436
7,5830.25,6027.318
8,6416.31,6022.1997
9,6734.8,6160.2188
10,6681.06,6383.9824
11,6716.44,6539.126
12,6469.8,6642.375
13,6242.19,6622.3184
14,5922.04,6509.7744
15,6429.84,6310.0938
16,6438.64,6314.3325
17,6606.78,6362.7217
18,6793.62,6461.5415
19,6733.39,6600.481
20,6867.53,6685.4243
21,6791.13,6774.7144
22,7271.78,6811.107
23,7176.41,6977.0728
24,7334.1,7086.3
25,7302.09,7200.3696
26,6865.49,7267.9243
27,6859.08,7164.1025
28,6971.09,7054.6743
29,6845.04,7012.674
30,6842.43,6958.113
31,6642.11,6918.3354
32,7116.8,6831.2983
33,7096.18,6913.3286
34,7257.66,6998.5967
35,7189.42,7110.6445
36,6881.96,7170.5674
37,6880.32,7102.1133
38,7117.21,7027.1973
39,7429.72,7048.6704
40,7550.9,7183.306
41,7569.94,7338.6753
42,7679.87,7456.523
43,7795.6,7563.911
44,7807.06,7671.062
45,8801.04,7746.576
46,8658.55,8110.51
47,8864.77,8370.821
48,8988.6,8594.246
49,8897.47,8775.98
50,8912.65,8858.482
51,9003.07,8896.932
52,9268.76,8941.382
53,9951.52,9058.077
54,9842.67,9374.055
55,9593.9,9592.717
56,8756.43,9638.686
57,8601.8,9358.4375
58,8804.48,9052.564
59,9269.99,8904.562
60,9733.72,8988.803
61,9328.2,9246.992
62,9377.01,9326.815
63,9670.74,9362.637
64,9726.57,9471.493
65,9729.04,9576.067
66,9522.98,9645.278
67,9081.76,9616.258
68,9182.58,9431.906
69,9209.29,9309.615
70,8790.37,9247.85
71,8906.93,9082.293
72,8835.05,8989.608
73,9181.02,8918.693
74,9525.75,8989.412
75,9439.12,9179.163
76,9700.41,9304.068
77,9461.06,9460.82
78,10167.27,9492.951
79,9529.8,9720.415
80,9656.72,9700.366
81,9800.64,9680.162
82,9665.53,9710.964
83,9653.68,9697.338
84,9758.85,9676.142
85,9771.49,9694.412
86,9795.7,9718.944
87,9870.09,9744.666
88,9321.78,9787.427
89,9480.84,9638.369
90,9475.28,9552.8125
91,9386.79,9504.835
92,9450.7,9451.896
93,9538.02,9437.219
94,9480.26,9464.1875
95,9411.84,9472.382
96,9288.02,9452.232
97,9332.34,9392.394
98,9303.63,9357.887
99,9648.72,9330.418
100,9629.66,9426.717
101,9313.61,9510.291
102,9264.81,9461.409
103,9162.92,9385.865
104,9045.39,9294.976
105,9143.58,9192.132
106,9190.85,9152.757
107,9137.99,9154.989
108,9228.33,9148.691
109,9123.41,9173.369
110,9087.3,9161.963
111,9132.49,9135.154
112,9073.94,9128.423
113,9375.47,9108.599
114,9252.28,9191.2
115,9428.33,9227.325
116,9277.97,9300.666
117,9278.81,9307.628
118,9240.35,9299.288
119,9276.5,9277.028
120,9243.61,9270.73
121,9243.21,9258.873
