,y_test_original_10_3,y_test_model_10_3
89,9480.84,9610.561
90,9475.28,9447.382
91,9386.79,9406.659
92,9450.7,9399.484
93,9538.02,9413.7295
94,9480.26,9468.439
95,9411.84,9493.696
96,9288.02,9457.35
97,9332.34,9357.808
98,9303.63,9303.653
99,9648.72,9288.585
100,9629.66,9445.963
101,9313.61,9594.255
102,9264.81,9512.186
103,9162.92,9340.701
104,9045.39,9193.408
105,9143.58,9083.71
106,9190.85,9073.159
107,9137.99,9127.799
108,9228.33,9153.878
109,9123.41,9187.382
110,9087.3,9167.674
111,9132.49,9118.244
112,9073.94,9102.029
113,9375.47,9086.893
114,9252.28,9209.003
115,9428.33,9280.876
116,9277.97,9362.847
117,9278.81,9347.654
118,9240.35,9301.27
119,9276.5,9252.254
120,9243.61,9245.859
121,9243.21,9244.623
122,9192.84,9240.074
123,9132.23,9213.197
124,9151.39,9162.625
125,9159.04,9135.539
126,9185.82,9137.269
127,9164.23,9160.3955
128,9374.89,9168.472
129,9525.36,9258.865
130,9581.07,9415.191
131,9536.89,9546.886
132,9677.11,9578.337
133,9905.17,9618.264
134,10990.87,9760.023
135,10912.82,10367.7705
136,11100.47,10859.349
137,11111.21,11106.319
138,11323.47,11145.159
139,11759.59,11214.721
140,11053.61,11479.568
141,11246.35,11387.084
142,11205.89,11235.344
143,11747.02,11146.839
144,11779.77,11389.056
145,11601.47,11660.791
146,11754.05,11705.072
147,11675.74,11691.192
148,11878.11,11658.728
149,11410.53,11732.106
150,11584.93,11603.688
151,11784.14,11510.1875
152,11768.87,11584.205
153,11865.7,11696.687
154,11892.8,11789.816
155,12254.4,11839.14
156,11991.23,12016.878
157,11758.28,12058.563
158,11878.37,11902.045
159,11592.49,11792.406
160,11681.83,11657.256
161,11664.85,11603.224
162,11774.6,11596.672
163,11366.14,11659.64
164,11488.36,11535.271
165,11323.4,11431.39
166,11542.5,11332.156
167,11506.87,11380.329
168,11711.51,11448.442
169,11680.82,11570.84
170,11970.48,11645.051
171,11414.03,11790.91
172,10245.3,11660.198
173,10511.81,10938.264
174,10169.57,10423.882
175,10280.35,10157.707
176,10369.56,10149.129
177,10131.52,10245.255
178,10242.35,10220.547
179,10363.14,10195.113
180,10400.91,10251.88
181,10442.17,10342.297
182,10323.76,10409.448
183,10680.84,10379.829
184,10796.95,10485.137
185,10974.9,10666.864
186,10948.99,10865.216
187,10944.59,10954.727
188,11094.35,10956.15
189,10938.27,10998.303
190,10462.26,10980.866
191,10538.46,10725.297
192,10246.19,10515.294
193,10760.07,10321.594
194,10692.72,10448.193
195,10750.72,10619.226
196,10775.27,10726.574
197,10709.65,10757.748
198,10844.64,10729.487
199,10784.49,10757.015
200,10619.45,10773.694
201,10575.98,10698.371
202,10549.33,10594.275
203,10669.58,10526.308
204,10793.34,10562.725
205,10604.41,10677.209
206,10668.97,10678.287
207,10915.69,10647.794
208,11064.46,10742.174
209,11296.36,10924.108
210,11384.18,11147.146
211,11555.36,11314.344
212,11425.9,11456.7295
213,11429.51,11473.313
214,11495.35,11431.673
215,11322.12,11424.125
216,11358.1,11366.619
217,11483.36,11321.276
218,11742.04,11360.973
219,11916.34,11538.042
220,12823.69,11761.401
221,12965.89,12291.005
222,12931.54,12776.508
223,13108.06,12975.524
224,13031.17,13033.78
225,13075.25,13013.052
226,13654.22,13002.762
227,13271.29,13256.258
228,13437.88,13342.247
229,13546.52,13355.977
230,13780.99,13393.748
231,13737.11,13550.1875
232,13550.49,13658.507
233,13950.3,13597.405
234,14133.71,13671.404
235,15579.85,13876.41
236,15565.88,14668.379
237,14833.75,15330.565
238,15479.57,15251.697
239,15332.32,15169.451
240,15290.9,15164.704
241,15701.34,15182.274
242,16276.34,15341.493
243,16317.809999999998,15748.712
244,16068.139999999998,16086.677
245,15955.59,16097.5
246,16716.11,15918.064
247,17645.41,16113.385
248,17804.01,16812.777
249,17817.09,17433.21
250,18621.31,17674.035
251,18642.23,18001.025
252,18370.0,18284.5
253,18364.12,18288.676
254,19107.46,18153.447
255,18732.12,18378.73
256,17150.62,18517.129
257,17108.4,17822.572
258,17717.42,17057.79
259,18177.48,16983.912
260,19625.84,17465.64
261,18803.0,18488.414
262,19201.09,18860.025
263,19445.4,18905.389
264,18699.77,18965.088
265,19154.23,18745.648
266,19345.12,18672.826
267,19191.63,18802.855
268,18321.14,18894.344
269,18553.92,18513.688
270,18264.99,18206.867
271,18058.9,18009.72
272,18803.66,17857.26
273,19142.38,18083.924
274,19246.64,18521.268
275,19417.08,18858.967
276,21310.6,19038.908
277,22805.16,19899.875
278,23137.96,21322.791
279,23869.83,22394.07
280,23477.3,23044.984
281,22803.08,23101.879
282,23783.03,22657.033
283,23241.34,22656.168
284,23735.95,22676.215
285,24664.79,22846.902
286,26437.04,23366.066
287,26272.29,24536.73
288,27084.81,25331.785
289,27362.44,25853.637
290,28840.95,26170.13
291,29001.72,26904.477
292,29374.15,27543.756
293,32127.27,27942.889
294,32782.02,29152.387
295,31971.91,30430.764
296,33992.43,30727.285
297,36824.36,31226.053
298,39371.04,32795.504
299,40797.61,35008.57
300,40254.55,36793.055
301,38356.44,37273.49
302,35566.66,36357.152
303,33922.96,34403.715
304,37316.36,32453.416
305,39187.33,32795.41
306,36825.37,34621.035
307,36178.14,35053.273
308,35791.28,34285.17
309,36630.08,33428.613
310,36069.81,33426.38
311,35547.75,33531.36
312,30825.7,33328.793
313,33005.76,31284.158
314,32067.639999999996,30305.54
315,32289.38,30064.873
316,32366.389999999996,30248.436
317,32569.85,30398.514
318,30432.55,30543.744
319,33466.1,29802.107
320,34316.39,30214.342
321,34269.52,31344.904
322,33114.36,32119.494
323,33537.18,31808.092
324,35510.29,31423.273
325,37472.09,32082.094
326,36926.06,33609.6
327,38144.31,34426.324
328,39266.01,34920.586
329,38903.44,35553.113
330,46196.46,35861.207
331,46481.1,38504.34
332,44918.18,40899.832
333,47909.33,41266.094
334,47504.85,41650.55
335,47105.52,41970.31
336,48717.29,41968.215
337,47945.06,42317.684
338,49199.87,42432.344
339,52149.01,42792.19
340,51679.8,44050.895
341,55888.13,44879.137
342,56099.52,46402.22
343,57539.94,47512.97
344,54207.32,48333.08
345,48824.43,47577.79
346,49705.33,44917.566
347,47093.85,43210.19
348,46339.76,42029.918
349,46188.45,41284.67
350,45137.77,40909.246
351,49631.24,40510.27
352,48378.99,41806.293
353,50538.24,42705.656
354,48561.17,43597.125
355,48927.3,43382.957
356,48912.38,43021.094
357,51206.69,42843.223
358,52246.52,43621.055
359,54824.12,44690.29
360,56008.55,46092.605
361,57805.12,47263.273
362,57332.09,48310.215
363,61243.08,48640.605
364,59302.32,49753.35
365,55907.2,50045.91
366,56804.9,48785.94
367,58870.89,47871.66
368,57858.92,48358.06
369,58346.65,48787.17
370,58313.64,48962.383
371,57523.42,48957.082
372,54529.15,48703.96
373,54738.94,47549.02
374,52774.26,46703.887
375,51704.16,45857.773
376,55137.31,45064.727
377,55973.51,45762.44
378,55950.75,46971.902
379,57750.2,47632.902
380,58917.69,48247.0
381,58918.83,48978.41
382,59095.81,49394.26
383,59384.31,49496.95
384,57603.89,49547.688
385,58758.56,49042.242
386,59057.88,48927.105
387,58192.36,49150.44
388,56048.94,49104.543
389,58323.95,48266.96
390,58245.0,48284.582
391,59793.24,48673.914
392,60204.96,49410.918
393,59893.45,49965.35
394,63503.46000000001,50076.383
395,63109.7,51059.19
396,63314.01,51780.89
397,61572.79,52028.586
398,60683.82,51453.94
399,56216.19,50668.61
400,55724.27,48908.965
401,56473.03,47510.957
402,53906.09,47253.246
403,51762.27,46747.88
404,51093.65,45580.94
405,50050.87,44535.887
406,49004.25,43810.773
407,54021.75,43198.59
408,55033.12,44542.145
409,54824.7,46304.234
410,53555.11,47110.125
411,57750.18,46672.203
412,57828.05,47440.9
413,56631.08,48413.73
414,57200.29,48479.297
415,53333.54,48283.914
416,57424.01,46995.35
417,56396.51,47242.77
418,57356.4,47693.516
419,58803.78,48193.47
420,58232.32,48835.605
421,55859.8,49075.13
422,56704.57,48292.484
423,49150.53,47793.273
424,49716.19,45363.8
425,49880.53,43515.73
426,46760.19,42989.137
427,46456.06,42215.46
428,43537.51,41415.832
429,42909.4,40025.605
430,37002.44,38902.02
431,40782.74,36342.664
432,37304.69,35752.82
433,37536.63,35119.746
434,34770.58,34691.484
435,38705.98,33438.883
436,38402.22,33970.93
437,39294.2,34942.22
438,38436.97,35792.203
439,35697.61,35777.16
440,34616.07,34465.13
441,35678.13,32911.977
442,37332.85,32517.238
443,36684.92,33450.57
444,37575.18,34098.152
445,39208.77,34505.04
446,36894.41,35278.145
447,35551.96,35029.715
448,35862.38,33915.848
449,33560.71,33174.094
450,33472.63,32191.545
451,37345.12,31468.723
452,36702.6,32673.053
453,37334.4,33871.83
454,35552.52,34519.953
455,39097.86,33937.312
456,40218.48,34575.69
457,40406.27,35933.67
458,38347.06,36877.133
459,38053.5,36322.992
460,35787.24,35387.09
461,35615.87,34062.16
462,35698.3,33168.73
463,31676.69,32913.21
464,32505.66,31484.635
465,33723.03,30460.479
466,34662.44,30683.582
467,31637.78,31694.496
468,32186.28,31204.84
469,34649.64,30447.77
470,34434.34,31078.125
471,35867.78,31971.67
472,35040.84,32904.992
473,33572.12,33051.727
474,33897.05,32288.098
475,34668.55,31691.611
476,35287.78,31844.9
477,33746.0,32455.926
478,34235.19,32272.39
479,33855.33,31988.268
480,32877.37,31747.318
481,33798.01,31290.5
482,33520.52,31277.768
483,34240.19,31378.662
484,33155.85,31721.92
485,32702.029999999995,31555.1
486,32822.35,31069.658
487,31780.729999999996,30772.88
488,31421.54,30336.615
489,31533.07,29873.924
490,31796.810000000005,29663.414
491,30817.83,29780.793
492,29807.35,29564.15
493,32110.69,28869.197
494,32313.11,29245.062
495,33581.55,30042.945
496,34292.45,31020.836
497,35350.19,31811.092
498,37337.53,32573.795
499,39406.94,33737.992
500,39995.91,35288.8
501,40008.42,36421.863
502,42235.55,36793.363
503,41626.2,37531.797
504,39974.9,37923.777
505,39201.95,37344.504
506,38152.98,36367.7
507,39747.51,35429.32
508,40869.55,35579.293
509,42816.5,36486.938
510,44555.8,37868.203
511,43798.12,39305.496
512,46365.4,39770.15
513,45585.03,40520.754
514,45593.64,40835.703
515,44428.29,40811.95
516,47793.32,40259.258
517,47096.95,40986.51
518,47047.0,41666.023
519,46004.48,41855.125
520,44695.36,41372.293
521,44801.19,40494.836
522,46717.58,39974.67
523,49339.18,40544.383
524,48905.49,42135.42
525,49321.65,43082.145
526,49546.15,43353.336
527,47706.12,43371.547
528,48960.79,42751.066
529,46942.22,42604.363
530,49058.67,42082.375
531,48902.4,42354.008
532,48829.83,42758.035
533,47054.98,42947.93
534,47166.69,42321.758
535,48847.03,41755.996
536,49327.72,42140.434
537,50025.37,42870.69
538,49944.63,43503.58
539,51753.41,43722.37
540,52633.54,44303.2
541,46811.13,45060.867
542,46091.39,43558.32
543,46391.42,41613.633
544,44883.91,40750.082
545,45201.46,40307.652
546,46063.27,40187.195
547,44963.07,40506.86
548,47092.49,40478.984
549,48176.35,41008.617
550,47783.36,41904.55
551,47267.52,42342.824
552,48278.36,42146.805
553,47260.22,42194.625
554,42843.8,42043.184
555,40693.68,40335.168
556,43574.51,38058.613
557,44895.1,37826.43
558,42839.75,39082.18
559,42716.59,39368.47
560,43208.54,38905.523
561,42235.73,38681.53
562,41034.54,38428.098
563,41564.36,37792.8
