,y_test_original,y_test_model
262,19445.4,18936.133
263,18699.77,19139.994
264,19154.23,18882.453
265,19345.12,18813.121
266,19191.63,19058.1
267,18321.14,19099.217
268,18553.92,18584.473
269,18264.99,18307.527
270,18058.9,18199.549
271,18803.66,18004.697
272,19142.38,18296.059
273,19246.64,18789.73
274,19417.08,19045.434
275,21310.6,19186.576
276,22805.16,20235.086
277,23137.96,21831.25
278,23869.83,22759.857
279,23477.3,23324.5
280,22803.08,23388.557
281,23783.03,22877.229
282,23241.34,23043.043
283,23735.95,23139.764
284,24664.79,23238.2
285,26437.04,23879.26
286,26272.29,25211.455
287,27084.81,25922.848
288,27362.44,26348.225
289,28840.95,26767.666
290,29001.72,27661.4
291,29374.15,28359.688
292,32127.27,28683.625
293,32782.02,30200.904
294,31971.91,31662.729
295,33992.43,31657.623
296,36824.36,32304.053
297,39371.04,34446.16
298,40797.61,36960.86
299,40254.55,38791.254
300,38356.44,39125.043
301,35566.66,37935.973
302,33922.96,35687.977
303,37316.36,33621.05
304,39187.33,34536.418
305,36825.37,36836.49
306,36178.14,36671.33
307,35791.28,35449.504
308,36630.08,34783.05
309,36069.81,35022.004
310,35547.75,35115.297
311,30825.7,34714.055
312,33005.76,32096.965
313,32067.639999999996,31224.809
314,32289.38,31398.715
315,32366.389999999996,31364.398
316,32569.85,31472.99
317,30432.55,31628.309
318,33466.1,30634.133
319,34316.39,31294.951
320,34269.52,32856.95
321,33114.36,33396.49
322,33537.18,32811.816
323,35510.29,32489.771
324,37472.09,33560.453
325,36926.06,35389.816
326,38144.31,36028.133
327,39266.01,36464.035
328,38903.44,37398.426
329,46196.46,37699.4
330,46481.1,41152.82
331,44918.18,44068.848
332,47909.33,43751.863
333,47504.85,44433.41
334,47105.52,45188.965
335,48717.29,44969.168
336,47945.06,45521.676
337,49199.87,45713.242
338,52149.01,46074.348
339,51679.8,47867.082
340,55888.13,48782.387
341,56099.52,50663.79
342,57539.94,52190.625
343,54207.32,53051.074
344,48824.43,51952.2
345,49705.33,48257.332
346,47093.85,46489.61
347,46339.76,45374.94
348,46188.45,44217.895
349,45137.77,43811.824
350,49631.24,43282.633
351,48378.99,45068.832
352,50538.24,46156.58
353,48561.17,46947.582
354,48927.3,46695.984
355,48912.38,46202.64
356,51206.69,46196.293
357,52246.52,47306.016
358,54824.12,48655.13
359,56008.55,50331.25
360,57805.12,51803.547
361,57332.09,53092.188
362,61243.08,53483.88
363,59302.32,55089.156
364,55907.2,55495.3
365,56804.9,53402.273
366,58870.89,52455.223
367,57858.92,53554.332
368,58346.65,53922.55
369,58313.64,53901.484
370,57523.42,53984.586
371,54529.15,53615.293
372,54738.94,51964.797
373,52774.26,50963.008
374,51704.16,50024.41
375,55137.31,48892.707
376,55973.51,50059.074
377,55950.75,51693.95
378,57750.2,52170.465
379,58917.69,52977.055
380,58918.83,54090.84
381,59095.81,54543.86
382,59384.31,54632.625
383,57603.89,54777.285
384,58758.56,54049.332
385,59057.88,53944.418
386,58192.36,54402.723
387,56048.94,54184.516
388,58323.95,52918.113
389,58245.0,53149.82
390,59793.24,53838.76
391,60204.96,54650.3
392,59893.45,55365.895
393,63503.46000000001,55407.586
394,63109.7,56889.83
395,63314.01,57908.57
396,61572.79,57984.445
397,60683.82,57201.17
398,56216.19,56177.2
399,55724.27,53773.152
400,56473.03,51972.504
401,53906.09,52001.516
402,51762.27,51173.234
403,51093.65,49366.4
404,50050.87,48183.15
405,49004.25,47403.5
406,54021.75,46575.617
407,55033.12,48568.04
408,54824.7,50880.91
409,53555.11,51397.97
410,57750.18,50700.727
411,57828.05,52083.78
412,56631.08,53532.4
413,57200.29,53202.527
414,53333.54,52977.418
415,57424.01,51301.477
416,56396.51,51812.43
417,57356.4,52645.652
418,58803.78,52953.406
419,58232.32,53879.367
420,55859.8,54148.94
421,56704.57,52898.426
422,49150.53,52384.996
423,49716.19,49100.94
424,49880.53,46682.54
425,46760.19,46659.44
426,46456.06,45415.02
427,43537.51,44196.746
428,42909.4,42568.285
429,37002.44,41192.246
430,40782.74,37980.766
431,37304.69,37574.094
432,37536.63,37121.906
433,34770.58,36203.957
434,38705.98,34756.258
435,38402.22,35658.316
436,39294.2,36979.19
437,38436.97,37583.227
438,35697.61,37465.414
439,34616.07,35776.105
440,35678.13,34065.0
441,37332.85,34015.918
442,36684.92,35289.176
443,37575.18,35757.39
444,39208.77,36027.09
445,36894.41,37101.51
446,35551.96,36642.895
447,35862.38,35124.375
448,33560.71,34575.78
449,33472.63,33505.246
450,37345.12,32594.918
451,36702.6,34393.113
452,37334.4,35685.97
453,35552.52,35975.293
454,39097.86,35238.008
455,40218.48,36271.74
456,40406.27,38134.016
457,38347.06,38894.62
458,38053.5,37959.723
459,35787.24,36931.258
460,35615.87,35543.05
461,35698.3,34561.637
462,31676.69,34452.875
463,32505.66,32526.227
464,33723.03,31336.738
465,34662.44,32072.092
466,31637.78,33179.79
467,32186.28,32158.248
468,34649.64,31229.92
469,34434.34,32484.88
470,35867.78,33469.016
471,35040.84,34269.84
472,33572.12,34379.098
473,33897.05,33350.684
474,34668.55,32825.27
475,35287.78,33265.164
476,33746.0,33947.62
477,34235.19,33488.836
478,33855.33,33118.93
479,32877.37,33008.99
480,33798.01,32412.188
481,33520.52,32466.781
482,34240.19,32662.047
483,33155.85,32985.168
484,32702.029999999995,32713.486
485,32822.35,32077.734
486,31780.729999999996,31875.418
487,31421.54,31393.545
488,31533.07,30815.44
489,31796.810000000005,30673.848
490,30817.83,30856.793
491,29807.35,30498.096
492,32110.69,29604.396
493,32313.11,30290.629
494,33581.55,31309.838
495,34292.45,32200.895
496,35350.19,33057.79
497,37337.53,33912.23
498,39406.94,35328.586
499,39995.91,37178.125
500,40008.42,38360.04
501,42235.55,38639.457
502,41626.2,39681.195
503,39974.9,40200.367
504,39201.95,39243.047
505,38152.98,38127.21
506,39747.51,37193.645
507,40869.55,37548.723
508,42816.5,38719.773
509,44555.8,40233.875
510,43798.12,41873.496
511,46365.4,42231.742
512,45585.03,43194.25
513,45593.64,43701.883
514,44428.29,43513.58
515,47793.32,42866.7
516,47096.95,44013.242
517,47047.0,44897.93
518,46004.48,44785.58
519,44695.36,44180.402
520,44801.19,43120.297
521,46717.58,42615.086
522,49339.18,43539.58
523,48905.49,45571.965
524,49321.65,46458.82
525,49546.15,46572.336
526,47706.12,46729.203
527,48960.79,45925.38
528,46942.22,45827.22
529,49058.67,45250.297
530,48902.4,45581.703
531,48829.83,46205.19
532,47054.98,46235.414
533,47166.69,45335.793
534,48847.03,44700.637
535,49327.72,45457.45
536,50025.37,46360.992
537,49944.63,46972.688
538,51753.41,47185.06
539,52633.54,48000.727
540,46811.13,49045.04
541,46091.39,46707.797
542,46391.42,44191.61
543,44883.91,43748.01
544,45201.46,43197.723
545,46063.27,42880.965
546,44963.07,43379.625
547,47092.49,43223.508
548,48176.35,43876.934
549,47783.36,45146.75
550,47267.52,45481.727
551,48278.36,45111.465
552,47260.22,45334.85
553,42843.8,45188.13
554,40693.68,42745.938
555,43574.51,39947.9
556,44895.1,40298.965
557,42839.75,42054.49
558,42716.59,41825.125
559,43208.54,41023.195
560,42235.73,41053.793
561,41034.54,40779.992
562,41564.36,39875.965
