,y_test_original,y_test_model
0,5225.63,5278.369
1,5238.44,5243.7256
2,6191.19,5244.539
3,6198.78,5669.365
4,6185.07,5942.1416
5,5830.25,6084.1025
6,6416.31,5999.142
7,6734.8,6193.9497
8,6681.06,6459.916
9,6716.44,6591.022
10,6469.8,6671.4336
11,6242.19,6602.939
12,5922.04,6453.2163
13,6429.84,6221.024
14,6438.64,6308.231
15,6606.78,6380.8594
16,6793.62,6496.8086
17,6733.39,6647.6714
18,6867.53,6708.5273
19,6791.13,6796.3105
20,7271.78,6812.7607
21,7176.41,7029.5596
22,7334.1,7120.9844
23,7302.09,7234.3774
24,6865.49,7284.009
25,6859.08,7113.7607
26,6971.09,7000.5874
27,6845.04,6988.8657
28,6842.43,6932.945
29,6642.11,6898.13
30,7116.8,6791.4536
31,7096.18,6937.3193
32,7257.66,7026.176
33,7189.42,7145.2607
34,6881.96,7183.665
35,6880.32,7063.9355
36,7117.21,6985.3716
37,7429.72,7047.726
38,7550.9,7229.9556
39,7569.94,7394.0728
40,7679.87,7493.8306
41,7795.6,7593.98
42,7807.06,7700.557
43,8801.04,7764.92
44,8658.55,8238.66
45,8864.77,8465.402
46,8988.6,8668.205
47,8897.47,8832.496
48,8912.65,8879.114
49,9003.07,8902.35
50,9268.76,8952.151
51,9951.52,9098.656
52,9842.67,9489.925
53,9593.9,9673.749
54,8756.43,9650.621
55,8601.8,9248.51
56,8804.48,8930.971
57,9269.99,8849.148
58,9733.72,9026.746
59,9328.2,9350.322
60,9377.01,9359.962
61,9670.74,9367.492
62,9726.57,9501.528
63,9729.04,9608.44
64,9522.98,9666.681
65,9081.76,9602.954
66,9182.58,9362.002
67,9209.29,9261.467
68,8790.37,9226.198
69,8906.93,9024.663
70,8835.05,8954.8955
71,9181.02,8892.888
72,9525.75,9014.334
73,9439.12,9248.062
74,9700.41,9347.487
75,9461.06,9510.957
76,10167.27,9498.07
77,9529.8,9794.437
78,9656.72,9692.367
79,9800.64,9666.759
80,9665.53,9719.981
81,9653.68,9693.818
82,9758.85,9668.655
83,9771.49,9701.3545
84,9795.7,9728.738
85,9870.09,9754.428
86,9321.78,9801.672
87,9480.84,9584.017
88,9475.28,9517.553
89,9386.79,9487.448
90,9450.7,9434.306
91,9538.02,9432.382
92,9480.26,9474.015
93,9411.84,9474.634
94,9288.02,9442.145
95,9332.34,9366.773
96,9303.63,9342.068
97,9648.72,9318.856
98,9629.66,9460.45
99,9313.61,9541.268
100,9264.81,9441.481
101,9162.92,9352.495
102,9045.39,9257.839
103,9143.58,9152.624
104,9190.85,9137.585
105,9137.99,9156.517
106,9228.33,9146.36
107,9123.41,9179.655
108,9087.3,9154.35
109,9132.49,9120.728
110,9073.94,9121.615
111,9375.47,9098.283
112,9252.28,9218.434
113,9428.33,9239.407
114,9277.97,9323.586
115,9278.81,9306.807
116,9240.35,9291.311
117,9276.5,9265.063
118,9243.61,9265.75
119,9243.21,9253.031
120,9192.84,9244.98
121,9132.23,9218.328
122,9151.39,9175.383
123,9159.04,9159.096
124,9185.82,9155.275
125,9164.23,9166.137
126,9374.89,9163.664
127,9525.36,9255.561
128,9581.07,9379.791
129,9536.89,9475.826
130,9677.11,9507.314
131,9905.17,9582.687
132,10990.87,9728.426
133,10912.82,10298.547
134,11100.47,10606.012
135,11111.21,10842.302
136,11323.47,10970.044
137,11759.59,11126.163
138,11053.61,11407.186
139,11246.35,11250.527
140,11205.89,11220.859
141,11747.02,11192.646
142,11779.77,11419.709
143,11601.47,11575.147
144,11754.05,11575.387
145,11675.74,11633.067
146,11878.11,11632.329
147,11410.53,11718.509
148,11584.93,11560.445
149,11784.14,11536.009
150,11768.87,11620.405
151,11865.7,11667.166
152,11892.8,11733.922
153,12254.4,11783.796
154,11991.23,11972.464
155,11758.28,11965.945
156,11878.37,11844.301
157,11592.49,11823.456
158,11681.83,11689.688
159,11664.85,11649.36
160,11774.6,11625.825
161,11366.14,11663.944
162,11488.36,11505.592
163,11323.4,11461.396
164,11542.5,11370.674
165,11506.87,11417.045
166,11711.51,11435.832
167,11680.82,11536.925
168,11970.48,11584.098
169,11414.03,11736.768
170,10245.3,11576.737
171,10511.81,10943.221
172,10169.57,10684.506
173,10280.35,10413.552
174,10369.56,10315.5205
175,10131.52,10314.457
176,10242.35,10215.945
177,10363.14,10206.754
178,10400.91,10262.641
179,10442.17,10315.751
180,10323.76,10364.016
181,10680.84,10337.5205
182,10796.95,10477.984
183,10974.9,10618.034
184,10948.99,10775.006
185,10944.59,10850.358
186,11094.35,10883.827
187,10938.27,10965.681
188,10462.26,10942.935
189,10538.46,10709.419
190,10246.19,10600.845
191,10760.07,10417.856
192,10692.72,10543.112
193,10750.72,10602.443
194,10775.27,10658.066
195,10709.65,10699.6045
196,10844.64,10692.238
197,10784.49,10745.354
198,10619.45,10751.255
199,10575.98,10677.312
200,10549.33,10611.645
201,10669.58,10563.91
202,10793.34,10592.812
203,10604.41,10669.422
204,10668.97,10630.363
205,10915.69,10630.438
206,11064.46,10743.42
207,11296.36,10879.742
208,11384.18,11060.299
209,11555.36,11201.475
210,11425.9,11352.68
211,11429.51,11377.143
212,11495.35,11382.818
213,11322.12,11413.069
214,11358.1,11352.617
215,11483.36,11329.138
216,11742.04,11374.4795
217,11916.34,11520.012
218,12823.69,11684.68
219,12965.89,12184.098
220,12931.54,12542.916
221,13108.06,12713.051
222,13031.17,12870.548
223,13075.25,12918.372
224,13654.22,12954.828
225,13271.29,13233.295
226,13437.88,13226.344
227,13546.52,13277.553
228,13780.99,13356.901
229,13737.11,13506.948
230,13550.49,13572.277
231,13950.3,13516.787
232,14133.71,13658.5205
233,15579.85,13830.773
234,15565.88,14579.837
235,14833.75,15016.294
236,15479.57,14896.143
237,15332.32,15083.852
238,15290.9,15136.67
239,15701.34,15134.94
240,16276.34,15314.706
241,16317.809999999998,15683.4795
242,16068.139999999998,15911.635
243,15955.59,15908.872
244,16716.11,15838.723
245,17645.41,16141.118
246,17804.01,16749.973
247,17817.09,17166.451
248,18621.31,17377.965
249,18642.23,17840.09
250,18370.0,18109.31
251,18364.12,18110.2
252,19107.46,18086.223
253,18732.12,18409.408
254,17150.62,18430.953
255,17108.4,17696.094
256,17717.42,17236.078
257,18177.48,17291.775
258,19625.84,17568.264
259,18803.0,18391.531
260,19201.09,18489.55
261,19445.4,18670.33
262,18699.77,18882.398
263,19154.23,18653.336
264,19345.12,18707.43
265,19191.63,18842.729
266,18321.14,18848.123
267,18553.92,18442.615
268,18264.99,18306.908
269,18058.9,18123.7
270,18803.66,17930.166
271,19142.38,18168.514
272,19246.64,18480.69
273,19417.08,18698.049
274,21310.6,18883.182
275,22805.16,19843.531
276,23137.96,21085.47
277,23869.83,21901.566
278,23477.3,22623.611
279,22803.08,22803.668
280,23783.03,22540.193
281,23241.34,22818.955
282,23735.95,22750.463
283,24664.79,22912.303
284,26437.04,23438.42
285,26272.29,24548.041
286,27084.81,25078.303
287,27362.44,25672.645
