,y_test_original_5_2,y_test_model_5_2
221,12823.69,11694.39
222,12965.89,12166.348
223,12931.54,12569.865
224,13108.06,12766.482
225,13031.17,12944.553
226,13075.25,12980.153
227,13654.22,12997.747
228,13271.29,13247.973
229,13437.88,13280.467
230,13546.52,13321.549
231,13780.99,13417.723
232,13737.11,13531.7705
233,13550.49,13624.453
234,13950.3,13585.495
235,14133.71,13702.021
236,15579.85,13868.07
237,15565.88,14543.78
238,14833.75,15071.081
239,15479.57,15027.109
240,15332.32,15198.797
241,15290.9,15228.185
242,15701.34,15190.961
243,16276.34,15384.296
244,16317.809999999998,15719.981
245,16068.139999999998,15980.073
246,15955.59,16028.989
247,16716.11,15971.998
248,17645.41,16200.996
249,17804.01,16764.668
250,17817.09,17230.053
251,18621.31,17511.162
252,18642.23,17952.822
253,18370.0,18233.22
254,18364.12,18260.607
255,19107.46,18259.04
256,18732.12,18508.283
257,17150.62,18566.05
258,17108.4,17943.105
259,17717.42,17445.475
260,18177.48,17383.602
261,19625.84,17585.998
262,18803.0,18391.496
263,19201.09,18660.26
264,19445.4,18831.781
265,18699.77,19073.377
266,19154.23,18835.432
267,19345.12,18858.383
268,19191.63,18984.63
269,18321.14,18978.646
270,18553.92,18666.004
271,18264.99,18479.082
272,18058.9,18286.707
273,18803.66,18061.186
274,19142.38,18267.31
275,19246.64,18572.572
276,19417.08,18815.445
277,21310.6,19044.867
278,22805.16,19890.242
279,23137.96,21102.477
280,23869.83,22006.871
281,23477.3,22815.178
282,22803.08,23091.01
283,23783.03,22853.967
284,23241.34,23039.037
285,23735.95,22989.562
286,24664.79,23095.236
287,26437.04,23622.957
288,26272.29,24612.473
289,27084.81,25280.988
290,27362.44,25900.324
291,28840.95,26403.992
292,29001.72,27157.09
293,29374.15,27784.994
294,32127.27,28219.273
295,32782.02,29539.674
296,31971.91,30673.684
297,33992.43,30993.752
298,36824.36,31865.736
299,39371.04,33456.676
300,40797.61,35419.668
301,40254.55,37235.535
302,38356.44,38034.016
303,35566.66,37610.105
304,33922.96,36115.24
305,37316.36,34411.727
306,39187.33,34634.668
307,36825.37,35813.2
308,36178.14,35795.24
309,35791.28,35447.797
310,36630.08,34968.734
311,36069.81,34862.6
312,35547.75,34784.56
313,30825.7,34511.414
314,33005.76,32611.02
315,32067.639999999996,31922.787
316,32289.38,31493.89
317,32366.389999999996,31165.51
318,32569.85,31332.219
319,30432.55,31373.953
320,33466.1,30664.295
321,34316.39,31208.543
322,34269.52,32132.879
323,33114.36,32592.328
324,33537.18,32552.35
325,35510.29,32445.889
326,37472.09,33136.13
327,36926.06,34385.543
328,38144.31,35060.35
329,39266.01,35799.926
330,38903.44,36659.016
331,46196.46,36959.047
332,46481.1,39746.72
333,44918.18,41898.61
334,47909.33,42318.293
335,47504.85,43595.117
336,47105.52,44078.27
337,48717.29,44070.31
338,47945.06,44720.332
339,49199.87,44794.426
340,52149.01,45188.375
341,51679.8,46564.72
342,55888.13,47249.344
343,56099.52,48991.453
344,57539.94,50284.934
345,54207.32,51244.12
346,48824.43,50832.547
347,49705.33,48389.242
348,47093.85,47062.066
349,46339.76,45503.137
350,46188.45,44233.734
351,45137.77,43736.246
352,49631.24,43020.805
353,48378.99,44228.848
354,50538.24,44837.89
355,48561.17,45712.867
356,48927.3,45805.965
357,48912.38,45576.023
358,51206.69,45603.355
359,52246.52,46272.332
360,54824.12,47245.02
361,56008.55,48646.477
362,57805.12,49983.043
363,57332.09,51234.703
364,61243.08,51836.707
365,59302.32,53274.977
366,55907.2,53655.676
367,56804.9,52471.492
368,58870.89,52027.184
369,57858.92,52414.723
370,58346.65,52430.547
371,58313.64,52632.098
372,57523.42,52779.656
373,54529.15,52493.473
374,54738.94,51354.996
375,52774.26,50607.492
376,51704.16,49617.207
377,55137.31,48566.145
378,55973.51,49243.94
379,55950.75,50107.453
380,57750.2,50607.863
381,58917.69,51543.34
382,58918.83,52419.645
383,59095.81,52890.36
384,59384.31,53200.902
385,57603.89,53419.754
386,58758.56,52930.383
387,59057.88,52924.26
388,58192.36,53129.223
389,56048.94,52913.902
390,58323.95,52123.86
391,58245.0,52281.23
392,59793.24,52510.31
393,60204.96,53081.33
394,59893.45,53736.695
395,63503.46000000001,53889.17
396,63109.7,55122.35
397,63314.01,55829.023
398,61572.79,56143.0
399,60683.82,55846.957
400,56216.19,55159.023
401,55724.27,53356.598
402,56473.03,51918.42
403,53906.09,51502.59
404,51762.27,50455.293
405,51093.65,49153.6
406,50050.87,48160.234
407,49004.25,47193.168
408,54021.75,46322.793
409,55033.12,47588.91
410,54824.7,48999.195
411,53555.11,49672.08
412,57750.18,49691.625
413,57828.05,50823.688
414,56631.08,51719.453
415,57200.29,51707.387
416,53333.54,51920.23
417,57424.01,50661.918
418,56396.51,51041.98
419,57356.4,51321.28
420,58803.78,51546.695
421,58232.32,52441.39
422,55859.8,52630.45
423,56704.57,51943.09
424,49150.53,51691.676
425,49716.19,49092.098
426,49880.53,47305.77
427,46760.19,46697.383
428,46456.06,45135.746
429,43537.51,44280.06
430,42909.4,42812.977
431,37002.44,41511.723
432,40782.74,38834.234
433,37304.69,38225.11
434,37536.63,37184.87
435,34770.58,36268.44
436,38705.98,35191.125
437,38402.22,35562.664
438,39294.2,36216.586
439,38436.97,36739.098
440,35697.61,36991.28
441,34616.07,35842.113
442,35678.13,34628.574
443,37332.85,34255.375
444,36684.92,34770.316
445,37575.18,35053.742
446,39208.77,35518.92
447,36894.41,36431.664
448,35551.96,36111.727
449,35862.38,35264.016
450,33560.71,34827.062
451,33472.63,33669.938
452,37345.12,32890.04
453,36702.6,34007.562
454,37334.4,34662.645
455,35552.52,35236.074
456,39097.86,35027.29
457,40218.48,35847.055
458,40406.27,37077.418
459,38347.06,37777.12
460,38053.5,37548.145
461,35787.24,36988.07
462,35615.87,35818.35
463,35698.3,34883.906
464,31676.69,34527.58
465,32505.66,32830.11
466,33723.03,31963.771
467,34662.44,32100.846
468,31637.78,32546.66
469,32186.28,31943.021
470,34649.64,31509.426
471,34434.34,32250.254
472,35867.78,32683.47
473,35040.84,33550.17
474,33572.12,33857.312
475,33897.05,33253.477
476,34668.55,32965.62
477,35287.78,33064.258
478,33746.0,33426.902
479,34235.19,33172.555
480,33855.33,33064.887
481,32877.37,32907.742
482,33798.01,32358.064
483,33520.52,32408.006
484,34240.19,32400.01
485,33155.85,32625.207
486,32702.029999999995,32478.37
487,32822.35,32068.045
488,31780.729999999996,31894.531
489,31421.54,31373.941
490,31533.07,30907.143
491,31796.810000000005,30705.66
492,30817.83,30687.264
493,29807.35,30379.078
494,32110.69,29757.031
495,32313.11,30209.178
496,33581.55,30728.5
497,34292.45,31497.387
498,35350.19,32381.082
499,37337.53,33179.332
500,39406.94,34437.87
501,39995.91,35978.742
502,40008.42,37145.906
503,42235.55,37770.984
504,41626.2,38839.633
505,39974.9,39291.57
506,39201.95,38821.805
507,38152.98,38199.652
508,39747.51,37331.81
509,40869.55,37366.53
510,42816.5,38011.83
511,44555.8,39144.613
512,43798.12,40589.195
513,46365.4,41141.566
514,45585.03,42230.477
515,45593.64,42697.273
516,44428.29,42748.387
517,47793.32,42458.492
518,47096.95,43263.26
519,47047.0,43771.793
520,46004.48,43887.586
521,44695.36,43702.723
522,44801.19,42904.4
523,46717.58,42458.16
524,49339.18,42909.324
525,48905.49,44238.95
526,49321.65,45021.99
527,49546.15,45524.133
528,47706.12,45868.547
529,48960.79,45308.344
530,46942.22,45322.31
531,49058.67,44749.25
532,48902.4,44955.36
533,48829.83,45312.926
534,47054.98,45338.39
535,47166.69,44858.746
536,48847.03,44411.008
537,49327.72,44801.727
538,50025.37,45277.027
539,49944.63,45853.2
540,51753.41,46198.16
541,52633.54,46916.164
542,46811.13,47723.19
543,46091.39,46168.87
544,46391.42,44661.855
545,44883.91,43945.91
546,45201.46,42931.72
547,46063.27,42617.848
548,44963.07,42842.727
549,47092.49,42600.64
550,48176.35,43187.16
551,47783.36,44066.906
552,47267.52,44386.824
553,48278.36,44410.7
554,47260.22,44666.387
555,42843.8,44484.242
556,40693.68,42755.01
557,43574.51,40766.875
558,44895.1,40559.207
559,42839.75,41161.22
560,42716.59,40975.355
561,43208.54,40786.96
562,42235.73,40778.707
563,41034.54,40374.77
564,41564.36,39731.82
