0,5200.37,5724.421,5059.64,5321.594,5086.055,7279.3286,6920.6846,4924.1074,5147.353,6597.3193,5758.804,5212.2964,4904.2305
1,5392.31,5441.949,5144.347,5129.5156,5080.6245,6449.3984,6422.9873,4817.1934,4984.553,5867.3755,5584.37,5082.1147,4929.333
2,5014.48,5215.043,5146.2427,5200.442,5168.621,5404.5664,6002.171,4868.257,4952.526,5311.22,5413.8823,5128.501,4988.222
3,5225.63,5122.4243,5153.1274,5211.5405,5754.475,5533.812,5686.185,4992.4565,5116.6045,5322.154,5377.591,5200.092,5498.654
4,5238.44,5076.0156,5193.1094,5912.5806,6166.752,5390.8447,5475.3745,5372.0713,5401.612,5226.4717,5399.5176,5803.6943,5863.8457
5,6191.19,5129.8228,5672.1304,6211.455,6241.2695,5392.339,5429.0684,5827.147,5710.736,5226.3555,5777.5645,6169.6187,6027.802
6,6198.78,5554.0815,6126.82,6295.092,6027.1343,5391.872,5516.6533,6183.3477,5930.602,5393.7,6120.5,6273.0264,5902.518
7,6185.07,5908.553,6307.3564,5988.492,6203.7783,5672.7974,5688.7925,6282.257,6113.3574,5725.0264,6308.396,6062.4033,6073.9175
8,5830.25,6011.8525,6123.1646,6260.225,6596.1807,5977.761,5832.757,6354.6143,6305.385,5997.8794,6259.1597,6265.4453,6375.981
9,6416.31,5930.0947,6168.9604,6623.6323,6742.926,6327.063,5981.568,6518.5894,6487.092,6138.5337,6383.3423,6614.2993,6532.4634
10,6734.8,6069.51,6483.989,6767.4883,6741.288,6304.884,6146.5835,6690.748,6640.234,6148.2437,6633.154,6749.502,6606.7163
11,6681.06,6376.0244,6721.1865,6782.2373,6608.944,6332.9404,6311.773,6817.688,6719.041,6278.7324,6797.7275,6785.4985,6505.369
12,6716.44,6497.019,6786.7915,6577.483,6381.9775,6434.429,6457.041,6806.5137,6697.9194,6448.1313,6888.9478,6635.8457,6306.952
13,6469.8,6579.7183,6650.49,6335.1157,6086.8486,6759.5234,6555.262,6648.1035,6566.7803,6660.051,6836.067,6401.435,6027.531
14,6242.19,6502.4336,6413.035,6021.42,6209.742,6855.2407,6588.647,6362.949,6446.5913,6677.3804,6682.6143,6095.486,6121.7554
15,5922.04,6313.68,6109.903,6277.7925,6402.994,6776.2075,6550.572,6227.775,6378.993,6558.5596,6441.9834,6253.467,6235.863
16,6429.84,6066.2954,6152.2817,6427.222,6542.503,6640.2837,6499.7803,6247.711,6386.004,6367.029,6457.81,6408.031,6387.111
17,6438.64,6137.0845,6338.955,6618.5547,6710.0684,6450.2866,6458.714,6386.4004,6468.7446,6254.3115,6540.6587,6569.9688,6565.14
18,6606.78,6262.597,6542.1836,6773.181,6774.24,6361.8076,6448.3076,6594.4453,6581.242,6263.025,6668.8364,6753.6255,6632.697
19,6793.62,6370.0605,6720.7554,6785.5645,6837.025,6409.5327,6487.0166,6762.4907,6704.4697,6371.28,6831.163,6799.3745,6711.9478
20,6733.39,6557.0107,6790.549,6863.163,6844.1587,6664.0376,6556.7495,6887.6797,6803.698,6572.805,6918.9727,6873.395,6714.185
21,6867.53,6614.198,6846.095,6832.8438,7082.808,6752.332,6646.953,6938.2227,6930.9707,6664.998,7004.0977,6863.076,6939.0107
22,6791.13,6688.6357,6845.9053,7158.0938,7221.3164,6876.943,6734.1655,7065.2524,7060.3755,6764.1064,7029.166,7129.435,7046.9893
23,7271.78,6710.213,7040.9946,7222.3354,7301.7573,6952.573,6841.1807,7194.955,7189.8696,6812.689,7208.9937,7231.598,7159.8594
24,7176.41,6909.4067,7195.228,7349.9897,7331.707,6996.3555,6948.974,7322.244,7297.347,6909.6724,7327.1,7335.943,7200.406
25,7334.1,7036.463,7311.9487,7336.056,7090.4653,7113.523,7056.9585,7402.927,7310.3384,7039.2534,7441.239,7360.5103,6984.136
26,7302.09,7120.7466,7343.321,7030.8853,6893.714,7227.5513,7157.2295,7306.4683,7241.757,7161.293,7500.32,7092.243,6823.4697
27,6865.49,7191.613,7138.6406,6883.6113,6916.9194,7416.82,7205.0127,7121.875,7149.1816,7280.6885,7357.4775,6923.688,6804.6475
28,6859.08,6993.572,6924.2065,6919.769,6896.446,7384.578,7201.4966,6986.54,7050.475,7208.6646,7214.495,6937.647,6755.992
29,6971.09,6849.0444,6878.259,6893.731,6847.843,7349.4907,7171.152,6895.0947,6964.6846,7106.116,7171.18,6898.079,6725.6235
30,6845.04,6846.2397,6876.104,6876.448,6725.181,7209.0815,7120.6323,6846.77,6874.8633,6995.965,7122.2456,6869.5107,6613.0825
31,6842.43,6790.452,6864.663,6718.857,6907.204,7045.6,7062.941,6775.5405,6855.0537,6905.0146,7086.49,6741.5796,6778.06
32,6642.11,6757.3257,6758.1035,6987.6714,7085.2905,7052.6245,6994.8784,6835.9565,6897.209,6897.962,6993.986,6955.3228,6901.0723
33,7116.8,6662.017,6878.3516,7098.1714,7205.741,7040.0933,6964.474,6966.3022,6993.3413,6846.978,7099.0366,7094.4297,7040.319
34,7096.18,6794.766,7048.069,7263.172,7226.5283,6989.8247,6972.525,7134.0435,7099.6235,6853.374,7211.504,7234.234,7079.65
35,7257.66,6927.9927,7211.0674,7238.846,7043.8354,7019.286,7021,7253.498,7144.9126,6930.57,7339.896,7253.129,6926.6226
36,7189.42,7028.706,7253.3896,7009.1772,6905.414,7097.6294,7085.8936,7217.0464,7127.668,7045.987,7398.0728,7055.197,6812.0303
37,6881.96,7092.377,7094.0146,6897.22,7012.1743,7305.663,7123.7573,7095.597,7105.9634,7179.1895,7299.795,6933.411,6876.456
38,6880.32,6946.577,6929.083,7035.715,7284.0825,7307.975,7129.709,7041.2676,7142.5024,7139.7124,7198.657,7038.025,7098.4233
39,7117.21,6845.3477,6965.4785,7346.178,7497.5493,7289.234,7129.946,7145.819,7243.7505,7066.3486,7226.7925,7307.388,7301.8857
40,7429.72,6911.4834,7217.856,7554.3755,7577.9385,7186.2783,7156.843,7349.7397,7376.7783,7010.599,7395.884,7519.8975,7414.591
41,7550.9,7107.714,7477.714,7617.7593,7652.4985,7137.8457,7217.9863,7544.41,7519.2695,7072.5083,7580.9185,7609.079,7510.761
42,7569.94,7296.626,7606.2324,7680.1787,7764.07,7283.7188,7303.7275,7697.057,7659.282,7253.985,7705.8833,7690.785,7614.6445
43,7679.87,7401.901,7670.48,7776.3887,7824.42,7500.5264,7408.183,7816.2026,7777.51,7433.7607,7809.3203,7791.9717,7673.1963
44,7795.6,7497.8735,7750.1934,7826.371,8376.229,7674.8438,7523.5483,7890.115,8003.5967,7564.39,7913.723,7841.3804,8198.4795
45,7807.06,7600.39,7813.4707,8524.589,8709.453,7760.303,7635.0474,8204.852,8280.441,7651.3843,7982.667,8450.384,8471.98
