,sharp_grurl_10_1
412,4.3893495
413,4.391067
414,4.3955226
415,4.397906
416,4.4025426
417,4.4048944
418,4.408074
419,4.410793
420,4.4132814
421,4.41562
422,4.417068
423,4.418974
424,4.4202213
425,4.4222136
426,4.4232945
427,4.424819
428,4.425762
429,4.4272594
430,4.4284286
431,4.429831
432,4.4306774
433,4.4318824
434,4.4327717
435,4.4339895
436,4.4348893
437,4.435936
438,4.4367137
439,4.4376664
440,4.4385233
441,4.4394712
442,4.44033
443,4.441236
444,4.4421306
445,4.4430804
446,4.444044
447,4.4449987
448,4.4459496
449,4.446899
450,4.4478755
451,4.4488425
452,4.4498158
453,4.4507504
454,4.451685
455,4.4526005
456,4.45352
457,4.4544134
458,4.455296
459,4.456159
460,4.457018
461,4.4578657
462,4.458705
463,4.4595294
464,4.4603486
465,4.4611664
466,4.4619823
467,4.4627976
468,4.46361
469,4.464431
470,4.465265
471,4.466128
472,4.467025
473,4.467985
474,4.469034
475,4.470224
476,4.471597
477,4.473199
478,4.4750004
479,4.4768977
480,4.478742
481,4.480486
482,4.482122
483,4.483613
484,4.484906
485,4.486014
486,4.486994
487,4.487913
488,4.488808
489,4.48968
490,4.490506
491,4.491275
492,4.4919896
493,4.492675
494,4.493352
495,4.494036
496,4.494728
497,4.49542
498,4.4961033
499,4.4967747
500,4.4974313
501,4.4980707
502,4.498688
503,4.499283
504,4.499857
505,4.5004144
506,4.500962
507,4.5015016
508,4.502031
509,4.5025496
510,4.503054
511,4.5035458
512,4.5040264
513,4.504501
514,4.5049677
515,4.5054274
516,4.5058784
517,4.506319
518,4.506751
519,4.507177
520,4.5075984
521,4.5080175
522,4.508434
523,4.5088468
524,4.509255
525,4.509659
526,4.510058
527,4.5104523
528,4.510843
529,4.511231
530,4.511616
531,4.511999
532,4.5123787
533,4.5127573
534,4.5131335
535,4.5135093
536,4.5138845
537,4.51426
538,4.514636
539,4.515015
540,4.515399
541,4.515789
542,4.516189
543,4.5166054
544,4.517045
545,4.51752
546,4.5180564
547,4.5186944
548,4.519509
549,4.520572
550,4.521837
551,4.5231347
552,4.524251
553,4.525135
554,4.5258636
555,4.526637
556,4.5274806
557,4.5283465
558,4.529209
559,4.5301256
560,4.531086
561,4.532096
562,4.533167
563,4.5343103
564,4.5354676
565,4.5365963
566,4.5376925
567,4.5387616
568,4.5398026
569,4.540827
570,4.5418415
571,4.542853
572,4.5438833
573,4.544981
574,4.546198
575,4.547557
576,4.5490093
577,4.550372
578,4.551454
579,4.5523214
580,4.553202
581,4.554147
582,4.5550385
583,4.555778
584,4.556416
585,4.5568504
586,4.557387
587,4.557002
588,4.557942
589,4.5571394
590,4.559382
591,4.5601254
592,4.561718
593,4.5626674
594,4.563389
595,4.5638742
596,4.5641866
597,4.5644298
598,4.5644283
599,4.5649514
600,4.5650954
601,4.565906
602,4.5664096
603,4.5669894
604,4.567445
605,4.5678506
606,4.568209
607,4.568533
608,4.5688252
609,4.5690384
610,4.5692167
611,4.5690203
612,4.569135
613,4.568038
614,4.5697
615,4.5699253
616,4.5706563
617,4.5704384
618,4.5706954
619,4.5692253
620,4.5710454
621,4.570802
622,4.5720425
623,4.571847
624,4.572255
625,4.570766
626,4.572385
627,4.5716515
628,4.573497
629,4.573684
630,4.574153
631,4.573305
632,4.5733676
633,4.5706034
634,4.5753503
635,4.57563
636,4.5724983
637,4.5744514
638,4.5737877
639,4.5759997
640,4.5765066
641,4.5768385
642,4.576498
643,4.5762873
644,4.5740104
645,4.5770845
646,4.5779986
647,4.5784125
648,4.578637
649,4.5788636
650,4.578909
651,4.578852
652,4.577564
653,4.5765414
654,4.570902
655,4.5789847
656,4.5606813
657,4.5305233
658,4.5642996
659,4.5282874
660,4.514415
661,4.5518003
662,4.5252633
663,4.5710297
664,4.5432878
665,4.5757985
666,4.514775
667,4.55479
668,4.500268
669,4.5390673
670,4.547532
671,4.533522
672,4.537866
673,4.529262
674,4.54429
675,4.5400934
676,4.5570445
677,4.5729995
678,4.562375
679,4.551399
680,4.565079
681,4.572554
682,4.570165
683,4.565672
684,4.561325
685,4.572026
686,4.575086
687,4.5743246
688,4.573392
689,4.5727553
690,4.573622
691,4.5784574
692,4.580981
693,4.5790577
694,4.578192
695,4.5778365
696,4.5784903
697,4.581067
698,4.5829053
699,4.582255
700,4.5813756
701,4.5818977
702,4.58209
703,4.582554
704,4.5844646
705,4.5823684
706,4.5813646
707,4.581802
708,4.5820293
709,4.584648
710,4.5852895
711,4.5841656
712,4.5848813
713,4.58551
714,4.584517
715,4.585294
716,4.586714
717,4.585178
718,4.5854297
719,4.586616
720,4.5846086
721,4.585771
722,4.5870147
723,4.584171
724,4.5860405
725,4.5875497
726,4.584267
727,4.585998
728,4.5876837
729,4.5834737
730,4.586019
731,4.587113
732,4.583113
733,4.5871
734,4.58777
735,4.583729
736,4.5877295
737,4.5884614
738,4.585076
739,4.5882254
740,4.5888333
741,4.5860815
742,4.588747
743,4.5893836
744,4.586927
745,4.5889635
746,4.590067
747,4.5877934
748,4.5888696
749,4.590583
750,4.588537
751,4.588886
752,4.5909343
753,4.588966
754,4.5889554
755,4.5913453
756,4.589671
757,4.589096
758,4.59171
759,4.590722
760,4.589662
761,4.5921636
762,4.59198
763,4.5908027
764,4.592852
765,4.5940695
766,4.593548
767,4.593725
768,4.595419
769,4.5964622
770,4.5963345
771,4.596039
772,4.596511
773,4.5974693
774,4.597752
775,4.597497
776,4.5975575
777,4.5980973
778,4.598839
779,4.599303
780,4.5994415
781,4.5994334
782,4.599473
783,4.599712
784,4.600091
785,4.6005383
786,4.6009264
787,4.6012735
788,4.601572
789,4.601853
790,4.6021085
791,4.6023235
792,4.6024137
793,4.6022263
794,4.601159
795,4.599003
796,4.598013
797,4.598344
798,4.60214
799,4.6040688
800,4.604822
801,4.605192
802,4.605214
803,4.6042123
804,4.6015606
805,4.5994806
806,4.6011376
807,4.608437
808,4.6117387
809,4.613436
810,4.612987
811,4.6160817
812,4.6317735
813,4.6305146
814,4.624644
815,4.6337137
816,4.601169
817,4.6262875
818,4.6318755
819,4.6015415
820,4.637309
821,4.6012387
822,4.612808
823,4.6234207
824,4.606691
825,4.626481
826,4.6251035
827,4.6137104
828,4.63835
829,4.6174245
830,4.623733
831,4.6400027
832,4.58857
833,4.639643
834,4.6101727
835,4.6337843
836,4.6456256
837,4.643248
838,4.6224365
839,4.6292415
840,4.651006
841,4.651575
842,4.6393313
843,4.6503367
844,4.632546
845,4.6417036
846,4.6376305
847,4.646951
848,4.615493
849,4.6516986
850,4.636875
851,4.6198707
852,4.6361084
853,4.62723
854,4.6140122
855,4.6300435
856,4.650093
857,4.637062
858,4.63669
859,4.6261115
860,4.634014
861,4.6531796
862,4.6129622
863,4.6525984
864,4.623953
865,4.625064
866,4.639645
867,4.6341405
868,4.6552005
869,4.6481752
870,4.643562
871,4.6435046
872,4.6452928
873,4.634007
874,4.6240387
875,4.634066
876,4.655719
877,4.6139627
878,4.6573553
879,4.6484246
880,4.645075
881,4.649608
882,4.6430917
883,4.654765
884,4.6495023
885,4.636345
886,4.6537356
887,4.6523304
888,4.6637754
889,4.660954
890,4.6638217
891,4.659703
892,4.6627994
893,4.664172
894,4.665572
895,4.6712112
896,4.6695094
897,4.6699266
898,4.6824155
899,4.680399
900,4.668867
901,4.665727
902,4.679001
903,4.6716046
904,4.663094
905,4.679793
906,4.660324
907,4.621412
908,4.6347413
909,4.6502905
910,4.6350636
911,4.6581807
912,4.641696
913,4.5456924
914,4.6331983
915,4.587215
916,4.687369
917,4.650142
918,4.629422
919,4.677493
920,4.653897
921,4.646359
922,4.688216
923,4.641452
924,4.692514
925,4.669526
926,4.654726
927,4.699378
928,4.681042
929,4.6598754
930,4.6902547
931,4.6928515
932,4.6779847
933,4.705432
934,4.7044506
935,4.6763573
936,4.703109
937,4.705461
938,4.6951904
939,4.690976
940,4.7094297
941,4.708477
942,4.7085414
943,4.717322
944,4.7149477
945,4.7182307
946,4.7291365
947,4.7300825
948,4.726091
949,4.730256
950,4.732157
951,4.7331443
952,4.7323923
953,4.732326
954,4.7326045
955,4.733104
956,4.734084
957,4.7352023
958,4.7358284
959,4.7350483
960,4.735145
961,4.736293
962,4.7371025
963,4.737105
964,4.736979
965,4.7373314
966,4.7377267
967,4.7380466
968,4.7381516
969,4.7386374
970,4.7388577
971,4.7389746
972,4.739094
973,4.7393737
974,4.7397575
975,4.7397666
976,4.73981
977,4.7400055
978,4.7402773
979,4.7404695
980,4.7405515
981,4.7407465
982,4.7408915
983,4.741028
984,4.74116
985,4.7413464
986,4.7415824
987,4.741727
988,4.741872
989,4.742031
990,4.7421923
991,4.7423606
992,4.742499
993,4.7426476
994,4.74279
995,4.742922
996,4.7430897
997,4.7432566
998,4.74339
999,4.743509
