,sharp_rrl_5_3
162,1.5018302
163,1.50198
164,1.5021284
165,1.5022712
166,1.5024118
167,1.5025507
168,1.5026869
169,1.5028235
170,1.5029589
171,1.5030943
172,1.5032328
173,1.5033749
174,1.5035242
175,1.5036831
176,1.503851
177,1.5040269
178,1.5042077
179,1.5043906
180,1.5045735
181,1.5047545
182,1.504937
183,1.505121
184,1.5053103
185,1.5055072
186,1.5057169
187,1.5059464
188,1.5062053
189,1.5065084
190,1.5068687
191,1.5072857
192,1.5077338
193,1.5082021
194,1.508708
195,1.5092634
196,1.5098302
197,1.5103885
198,1.5109652
199,1.5116023
200,1.5123202
201,1.5131342
202,1.5141248
203,1.515605
204,1.518579
205,1.5222362
206,1.5257293
207,1.5279025
208,1.5286385
209,1.5291988
210,1.5296988
211,1.5312723
212,1.5345693
213,1.537968
214,1.5394188
215,1.5424156
216,1.5435952
217,1.5446118
218,1.5442982
219,1.5442837
220,1.5449139
221,1.5461295
222,1.5465035
223,1.5473905
224,1.5478142
225,1.5484551
226,1.5486268
227,1.5492368
228,1.5497203
229,1.5501324
230,1.550393
231,1.5505849
232,1.5507296
233,1.5508306
234,1.5510647
235,1.5511364
236,1.5512695
237,1.551442
238,1.5515134
239,1.5516759
240,1.5518512
241,1.5519441
242,1.5520872
243,1.5522188
244,1.5522922
245,1.5523993
246,1.5525088
247,1.5525732
248,1.5526507
249,1.5527326
250,1.5527816
251,1.5528332
252,1.5528983
253,1.552949
254,1.5529982
255,1.5530584
256,1.5531094
257,1.5531561
258,1.553209
259,1.5532569
260,1.5533012
261,1.553352
262,1.5533992
263,1.5534415
264,1.5534877
265,1.5535322
266,1.5535706
267,1.5536107
268,1.5536516
269,1.5536884
270,1.5537254
271,1.5537628
272,1.5537975
273,1.5538316
274,1.5538659
275,1.5538982
276,1.5539297
277,1.5539616
278,1.5539926
279,1.5540224
280,1.5540526
281,1.554082
282,1.5541105
283,1.5541387
284,1.5541667
285,1.5541937
286,1.5542208
287,1.5542476
288,1.5542737
289,1.5542995
290,1.5543253
291,1.5543507
292,1.5543754
293,1.5544001
294,1.5544244
295,1.5544485
296,1.5544723
297,1.5544962
298,1.5545194
299,1.5545424
300,1.5545657
301,1.5545884
302,1.5546112
303,1.5546336
304,1.5546559
305,1.5546783
306,1.5547009
307,1.5547231
308,1.5547456
309,1.5547677
310,1.5547901
311,1.5548127
312,1.5548354
313,1.5548589
314,1.5548824
315,1.5549068
316,1.5549322
317,1.5549587
318,1.5549867
319,1.555017
320,1.5550506
321,1.5550884
322,1.5551333
323,1.5551887
324,1.5552608
325,1.5553626
326,1.5555271
327,1.5559053
328,1.5573715
329,1.5534047
330,1.5433602
331,1.5192523
332,1.5545474
333,1.5530642
334,1.5620177
335,1.5624686
336,1.5634111
337,1.5562292
338,1.559373
339,1.5649626
340,1.5651594
341,1.5666416
342,1.5642301
343,1.564107
344,1.5655259
345,1.5670893
346,1.5683957
347,1.5695964
348,1.5705926
349,1.5704594
350,1.5703192
351,1.5706103
352,1.5706983
353,1.5710347
354,1.5714984
355,1.5720388
356,1.5723389
357,1.5724734
358,1.5725433
359,1.5727704
360,1.5739774
361,1.5738074
362,1.5751759
363,1.5750221
364,1.5755765
365,1.5766201
366,1.5766052
367,1.5776082
368,1.5771477
369,1.5773361
370,1.5774193
371,1.5779527
372,1.5781412
373,1.5781003
374,1.578353
375,1.5785041
376,1.5786802
377,1.5787245
378,1.5788424
379,1.5790582
380,1.5791537
381,1.5792571
382,1.5793306
383,1.5793353
384,1.5794263
385,1.5795319
386,1.5796114
387,1.5797498
388,1.579908
389,1.5800279
390,1.5801343
391,1.5802499
392,1.5803651
393,1.5806072
394,1.5806882
395,1.5808432
396,1.5809604
397,1.5811868
398,1.5813192
399,1.5814792
400,1.5816635
401,1.5818495
402,1.5819308
403,1.5821593
404,1.5823087
405,1.5824429
406,1.5826453
407,1.5827812
408,1.5829414
409,1.5830977
410,1.5832343
411,1.5833908
412,1.583518
413,1.583649
414,1.5837921
415,1.5838982
416,1.584021
417,1.5841473
418,1.5842402
419,1.5843531
420,1.5844638
421,1.5845497
422,1.5846516
423,1.5847446
424,1.5848271
425,1.5849155
426,1.5849949
427,1.5850755
428,1.5851485
429,1.5852214
430,1.5852937
431,1.5853567
432,1.5854232
433,1.5854841
434,1.585544
435,1.5855995
436,1.5856549
437,1.5857072
438,1.5857567
439,1.5858052
440,1.5858514
441,1.5858965
442,1.5859386
443,1.5859804
444,1.5860201
445,1.5860586
446,1.5860953
447,1.5861315
448,1.586166
449,1.5861996
450,1.5862322
451,1.5862639
452,1.5862943
453,1.5863234
454,1.5863523
455,1.58638
456,1.5864071
457,1.586433
458,1.5864584
459,1.5864834
460,1.5865072
461,1.5865303
462,1.5865527
463,1.5865749
464,1.5865963
465,1.586617
466,1.5866373
467,1.5866569
468,1.5866762
469,1.5866947
470,1.586713
471,1.5867312
472,1.5867487
473,1.5867655
474,1.5867822
475,1.5867984
476,1.5868142
477,1.5868298
478,1.5868449
479,1.5868597
480,1.5868744
481,1.5868887
482,1.5869026
483,1.5869164
484,1.5869299
485,1.5869434
486,1.5869563
487,1.5869691
488,1.5869817
489,1.5869939
490,1.5870061
491,1.5870183
492,1.5870303
493,1.587042
494,1.5870537
495,1.5870651
496,1.5870764
497,1.5870881
498,1.5870992
499,1.5871104
500,1.5871218
501,1.5871328
502,1.5871445
503,1.5871556
504,1.5871673
505,1.5871786
506,1.5871904
507,1.587202
508,1.5872139
509,1.5872262
510,1.5872383
511,1.5872507
512,1.5872633
513,1.5872756
514,1.5872885
515,1.5873013
516,1.5873135
517,1.5873258
518,1.587338
519,1.5873497
520,1.587361
521,1.587372
522,1.5873827
523,1.5873927
524,1.5874027
525,1.587412
526,1.587421
527,1.5874298
528,1.5874382
529,1.5874463
530,1.5874543
531,1.5874618
532,1.5874697
533,1.5874768
534,1.5874842
535,1.5874912
536,1.5874982
537,1.5875049
538,1.5875113
539,1.5875182
540,1.5875242
541,1.5875304
542,1.5875367
543,1.5875424
544,1.5875481
545,1.5875542
546,1.5875597
547,1.5875653
548,1.5875709
549,1.5875762
550,1.5875814
551,1.5875864
552,1.5875915
553,1.5875969
554,1.5876015
555,1.5876064
556,1.5876112
557,1.5876158
558,1.5876204
559,1.5876251
560,1.5876296
561,1.587634
562,1.5876384
563,1.5876429
564,1.5876471
565,1.5876514
566,1.5876553
567,1.5876594
568,1.5876634
569,1.5876675
570,1.5876714
571,1.5876752
572,1.5876789
573,1.5876828
574,1.5876865
575,1.5876904
576,1.5876939
577,1.5876975
578,1.5877013
579,1.5877049
580,1.5877085
581,1.587712
582,1.5877153
583,1.5877187
584,1.5877221
585,1.5877255
586,1.5877291
587,1.5877323
588,1.5877355
589,1.587739
590,1.5877422
591,1.5877454
592,1.5877489
593,1.5877519
594,1.5877552
595,1.5877585
596,1.5877618
597,1.587765
598,1.5877682
599,1.5877713
600,1.5877746
601,1.587778
602,1.5877811
603,1.5877846
604,1.5877879
605,1.5877912
606,1.5877947
607,1.5877981
608,1.5878018
609,1.5878055
610,1.5878092
611,1.5878129
612,1.587817
613,1.5878209
614,1.5878252
615,1.58783
616,1.5878345
617,1.5878395
618,1.5878452
619,1.587851
620,1.5878575
621,1.5878649
622,1.587873
623,1.5878826
624,1.5878937
625,1.5879076
626,1.5879247
627,1.5879477
628,1.5879797
629,1.5880283
630,1.5881104
631,1.5882771
632,1.5887316
633,1.5908688
634,1.5976648
635,1.5528462
636,1.5480751
637,1.545804
638,1.4837193
639,1.1082736
640,1.0869986
641,1.1354731
642,1.2783269
643,1.3985338
644,1.4604439
645,1.3145084
646,1.4115971
647,1.4780521
648,1.4937481
649,1.5130192
650,1.481829
651,1.466119
652,1.4696058
653,1.477231
654,1.48502
655,1.4665195
656,1.4974811
657,1.3731122
658,1.4809351
659,1.4840063
660,1.5161293
661,1.5310643
662,1.5247726
663,1.5003368
664,1.499116
665,1.5028247
666,1.5216079
667,1.5199088
668,1.5168707
669,1.5212344
670,1.5214213
671,1.5219125
672,1.5226278
673,1.5230782
674,1.5332443
675,1.5390943
676,1.5448033
677,1.5526813
678,1.5466152
679,1.5574648
680,1.5584717
681,1.5574495
682,1.521675
683,1.5623558
684,1.5564653
685,1.5280944
686,1.4498736
687,1.5376154
688,1.5670017
689,1.5463053
690,1.546273
691,1.5621536
692,1.5588275
693,1.5739782
694,1.5753067
695,1.562198
696,1.5620484
697,1.573138
698,1.5751505
699,1.5745733
700,1.5777845
701,1.5792503
702,1.580055
703,1.5787098
704,1.5787748
705,1.5793849
706,1.5792065
707,1.5783325
708,1.5777084
709,1.5776646
710,1.5777953
711,1.5782846
712,1.5796075
713,1.5808765
714,1.5815407
715,1.5818671
716,1.581959
717,1.5819147
718,1.5817966
719,1.581655
720,1.5815526
721,1.5815353
722,1.5816066
723,1.5817347
724,1.5818769
725,1.5819978
726,1.5820787
727,1.5821266
728,1.5821667
729,1.5822221
730,1.582291
731,1.5823531
732,1.5823915
733,1.5824085
734,1.5824218
735,1.5824512
736,1.5825045
737,1.5825729
738,1.582643
739,1.5827112
740,1.5827894
741,1.5829066
742,1.5831254
743,1.5836116
744,1.5844078
745,1.5840039
746,1.5849621
747,1.5851182
748,1.5849433
749,1.5857582
750,1.5858176
751,1.5862972
752,1.5866708
753,1.5865707
754,1.5870862
755,1.5870225
756,1.5873065
757,1.5875112
758,1.5874292
759,1.5876305
760,1.587612
761,1.5876914
762,1.5878745
763,1.5878243
764,1.5878656
765,1.5879649
766,1.5879841
767,1.5880804
768,1.5881534
769,1.5881431
770,1.5881995
771,1.5882924
772,1.5883288
773,1.5883667
774,1.5884225
775,1.5884453
776,1.5884744
777,1.5885347
778,1.5885743
779,1.5885934
780,1.5886261
781,1.5886575
782,1.588676
783,1.5887018
784,1.5887339
785,1.5887527
786,1.5887674
787,1.5887914
788,1.5888139
789,1.5888296
790,1.5888479
791,1.5888687
792,1.5888839
793,1.5888968
794,1.5889137
795,1.588931
796,1.5889453
797,1.588959
798,1.5889741
799,1.588988
800,1.5889994
801,1.5890115
802,1.5890249
803,1.5890374
804,1.5890486
805,1.5890597
806,1.5890715
807,1.589082
808,1.5890915
809,1.5891018
810,1.5891118
811,1.5891215
812,1.5891308
813,1.5891396
814,1.5891486
815,1.5891572
816,1.5891656
817,1.5891737
818,1.5891818
819,1.5891899
820,1.5891974
821,1.589205
822,1.5892122
823,1.5892195
824,1.5892264
825,1.5892333
826,1.5892398
827,1.5892466
828,1.5892531
829,1.5892594
830,1.589266
831,1.5892719
832,1.5892779
833,1.5892837
834,1.5892895
835,1.5892951
836,1.5893006
837,1.5893061
838,1.5893116
839,1.5893168
840,1.589322
841,1.5893271
842,1.5893322
843,1.5893372
844,1.589342
845,1.5893468
846,1.5893515
847,1.5893561
848,1.5893605
849,1.5893651
850,1.5893693
851,1.5893736
852,1.5893779
853,1.5893822
854,1.5893865
855,1.5893905
856,1.5893943
857,1.5893984
858,1.5894022
859,1.5894063
860,1.58941
861,1.5894138
862,1.5894172
863,1.5894209
864,1.5894247
865,1.589428
866,1.5894316
867,1.5894347
868,1.5894384
869,1.589442
870,1.589445
871,1.5894483
872,1.5894517
873,1.5894547
874,1.589458
875,1.5894607
876,1.589464
877,1.589467
878,1.5894699
879,1.5894729
880,1.5894756
881,1.5894787
882,1.5894816
883,1.5894843
884,1.5894871
885,1.5894899
886,1.5894924
887,1.5894951
888,1.5894979
889,1.5895004
890,1.5895029
891,1.5895057
892,1.5895078
893,1.5895104
894,1.5895131
895,1.5895156
896,1.5895178
897,1.5895202
898,1.5895228
899,1.5895249
900,1.5895274
901,1.5895295
902,1.589532
903,1.589534
904,1.5895364
905,1.5895387
906,1.5895408
907,1.589543
908,1.5895452
909,1.5895474
910,1.5895497
911,1.5895517
912,1.5895536
913,1.5895559
914,1.589558
915,1.5895599
916,1.589562
917,1.5895642
918,1.5895661
919,1.5895683
920,1.5895702
921,1.5895721
922,1.5895742
923,1.5895762
924,1.5895782
925,1.5895802
926,1.5895822
927,1.5895841
928,1.5895863
929,1.5895885
930,1.5895907
931,1.5895927
932,1.5895946
933,1.5895969
934,1.5895994
935,1.5896016
936,1.589604
937,1.5896065
938,1.5896091
939,1.5896118
940,1.589615
941,1.5896182
942,1.5896217
943,1.5896257
944,1.5896302
945,1.5896356
946,1.5896418
947,1.5896498
948,1.5896599
949,1.5896738
950,1.5896937
951,1.5897243
952,1.5897766
953,1.5898794
954,1.5901258
955,1.590913
956,1.5935724
957,1.5953457
958,1.595319
959,1.595331
960,1.5954169
961,1.5954092
962,1.5953348
963,1.5951918
964,1.5949981
965,1.5950307
966,1.5952823
967,1.5954326
968,1.5954733
969,1.5955253
970,1.5956014
971,1.5956545
972,1.5956769
973,1.595689
974,1.595709
975,1.5957351
976,1.5957534
977,1.5957564
978,1.5957489
979,1.5957452
980,1.5957555
981,1.595777
982,1.5957986
983,1.5958129
984,1.5958169
985,1.5958141
986,1.5958102
987,1.5958098
988,1.5958134
989,1.5958178
990,1.5958207
991,1.5958222
992,1.5958239
993,1.5958278
994,1.5958331
995,1.5958372
996,1.5958397
997,1.5958402
998,1.5958402
999,1.5958406
