,sharp_lstmrl_15_3
159,0.23171975
160,0.23171999
161,0.23172022
162,0.23172058
163,0.23172091
164,0.2317211
165,0.2317214
166,0.23172171
167,0.23172203
168,0.23172222
169,0.23172265
170,0.2317229
171,0.23172323
172,0.2317235
173,0.23172395
174,0.2317242
175,0.23172443
176,0.23172484
177,0.23172517
178,0.23172548
179,0.23172589
180,0.23172626
181,0.23172662
182,0.23172694
183,0.23172735
184,0.23172775
185,0.23172815
186,0.23172857
187,0.23172894
188,0.23172933
189,0.23172978
190,0.23173027
191,0.23173079
192,0.23173118
193,0.23173171
194,0.23173222
195,0.23173273
196,0.23173326
197,0.23173377
198,0.23173447
199,0.23173499
200,0.23173563
201,0.23173635
202,0.23173699
203,0.2317377
204,0.23173842
205,0.23173918
206,0.23174003
207,0.23174097
208,0.23174186
209,0.23174281
210,0.23174383
211,0.23174493
212,0.231746
213,0.23174722
214,0.23174863
215,0.23175
216,0.23175152
217,0.23175307
218,0.23175488
219,0.23175669
220,0.23175885
221,0.23176104
222,0.23176348
223,0.23176628
224,0.23176928
225,0.23177256
226,0.23177636
227,0.23178056
228,0.23178527
229,0.23179078
230,0.23179711
231,0.23180439
232,0.23181306
233,0.23182325
234,0.2318358
235,0.2318512
236,0.2318709
237,0.23189633
238,0.23193088
239,0.23198007
240,0.23205514
241,0.23218313
242,0.2324435
243,0.23318839
244,0.23741466
245,0.27473927
246,0.35319787
247,0.40628484
248,0.43668595
249,0.54204893
250,0.56702954
251,0.5442831
252,0.6054545
253,0.6602535
254,0.77943313
255,0.76736015
256,0.8428218
257,0.9218876
258,0.9818271
259,1.0232589
260,1.0398852
261,1.0538971
262,1.0579468
263,1.2163173
264,1.1468925
265,1.1290523
266,0.9422344
267,0.91686976
268,0.8942039
269,0.9111528
270,1.0720803
271,1.0591434
272,1.1122316
273,1.2161845
274,1.2113857
275,1.3299944
276,1.2552227
277,1.2952889
278,1.2777499
279,1.2519526
280,1.2242348
281,1.2422032
282,1.2596477
283,1.2820199
284,1.1289227
285,1.1112378
286,1.0100869
287,1.0071405
288,1.0063156
289,1.0351154
290,1.1005473
291,1.1577725
292,1.3175792
293,1.2422462
294,1.262627
295,1.2416373
296,1.2416383
297,1.2127639
298,1.212734
299,1.2721868
300,1.2722107
301,1.2722179
302,1.2731457
303,1.2813468
304,1.3202187
305,1.2720269
306,1.1976422
307,1.1976496
308,1.2168419
309,1.2168384
310,1.2166762
311,1.1180226
312,1.1009859
313,1.1929369
314,1.264887
315,1.2831179
316,1.2362022
317,1.2264928
318,1.2808295
319,1.3025309
320,1.2306861
321,1.1147798
322,1.113337
323,1.105085
324,1.1268661
325,1.2337832
326,1.316446
327,1.3532312
328,1.3536737
329,1.2776381
330,1.2775904
331,1.2760408
332,1.2760209
333,1.2839992
334,1.2853731
335,1.2971072
336,1.2974889
337,1.2732115
338,1.2730182
339,1.2730192
340,1.2730203
341,1.2730207
342,1.2728063
343,1.2728372
344,1.2730415
345,1.2730422
346,1.2730429
347,1.2730436
348,1.2730443
349,1.273045
350,1.2730457
351,1.2730459
352,1.2730463
353,1.2730465
354,1.2730465
355,1.2730464
356,1.2730459
357,1.273045
358,1.2730435
359,1.2730417
360,1.2730389
361,1.2730352
362,1.2730304
363,1.2730248
364,1.273019
365,1.2730141
366,1.2730124
367,1.2730169
368,1.2730337
369,1.2730817
370,1.2733904
371,1.2919395
372,1.2915454
373,1.2921022
374,1.292216
375,1.292247
376,1.2922595
377,1.2922658
378,1.2922696
379,1.2922723
380,1.2922742
381,1.2922759
382,1.2922771
383,1.2922786
384,1.2922796
385,1.2922806
386,1.2922815
387,1.2922822
388,1.2922832
389,1.2922841
390,1.2922847
391,1.2922853
392,1.292286
393,1.292287
394,1.2922876
395,1.2922884
396,1.2922888
397,1.2922895
398,1.2922903
399,1.2922908
400,1.2922912
401,1.2922919
402,1.2922926
403,1.2922931
404,1.2922937
405,1.2922943
406,1.2922947
407,1.2922952
408,1.2922958
409,1.2922963
410,1.292297
411,1.2922975
412,1.2922981
413,1.2922984
414,1.292299
415,1.2922996
416,1.2922999
417,1.2923003
418,1.2923007
419,1.2923013
420,1.2923019
421,1.2923023
422,1.292303
423,1.2923034
424,1.2923036
425,1.2923042
426,1.2923045
427,1.2923051
428,1.2923056
429,1.292306
430,1.2923063
431,1.292307
432,1.2923073
433,1.2923075
434,1.2923081
435,1.2923086
436,1.292309
437,1.2923094
438,1.2923099
439,1.2923104
440,1.2923107
441,1.292311
442,1.2923114
443,1.2923118
444,1.2923123
445,1.2923126
446,1.2923127
447,1.2923133
448,1.2923137
449,1.2923139
450,1.2923146
451,1.292315
452,1.2923154
453,1.2923156
454,1.292316
455,1.2923163
456,1.2923168
457,1.2923172
458,1.2923173
459,1.2923176
460,1.2923181
461,1.2923183
462,1.2923187
463,1.2923189
464,1.2923194
465,1.2923198
466,1.29232
467,1.2923206
468,1.2923207
469,1.2923212
470,1.2923216
471,1.2923219
472,1.292322
473,1.2923223
474,1.2923226
475,1.2923231
476,1.2923232
477,1.2923237
478,1.2923241
479,1.2923243
480,1.2923247
481,1.2923248
482,1.2923251
483,1.2923256
484,1.2923257
485,1.2923261
486,1.2923263
487,1.2923267
488,1.2923268
489,1.2923273
490,1.2923274
491,1.2923279
492,1.2923281
493,1.2923282
494,1.2923287
495,1.292329
496,1.2923292
497,1.2923294
498,1.2923297
499,1.29233
500,1.2923303
501,1.2923305
502,1.2923309
503,1.292331
504,1.2923313
505,1.2923316
506,1.2923317
507,1.292332
508,1.2923324
509,1.2923325
510,1.2923326
511,1.292333
512,1.2923332
513,1.2923336
514,1.2923338
515,1.2923342
516,1.2923342
517,1.2923347
518,1.2923347
519,1.292335
520,1.2923353
521,1.2923355
522,1.2923359
523,1.2923361
524,1.2923362
525,1.2923366
526,1.2923366
527,1.292337
528,1.2923371
529,1.2923373
530,1.2923374
531,1.2923379
532,1.2923379
533,1.2923385
534,1.2923385
535,1.2923387
536,1.2923387
537,1.2923391
538,1.2923392
539,1.2923396
540,1.2923394
541,1.2923399
542,1.2923399
543,1.2923405
544,1.2923406
545,1.2923409
546,1.2923411
547,1.2923414
548,1.2923414
549,1.2923415
550,1.2923418
551,1.2923418
552,1.2923421
553,1.2923422
554,1.2923425
555,1.2923428
556,1.292343
557,1.2923431
558,1.2923433
559,1.2923436
560,1.2923437
561,1.2923439
562,1.2923441
563,1.2923443
564,1.2923445
565,1.2923446
566,1.2923448
567,1.292345
568,1.2923452
569,1.2923454
570,1.2923458
571,1.2923455
572,1.2923459
573,1.292346
574,1.292346
575,1.2923465
576,1.2923465
577,1.2923468
578,1.2923467
579,1.292347
580,1.2923473
581,1.2923473
582,1.2923478
583,1.2923477
584,1.2923479
585,1.292348
586,1.2923483
587,1.2923485
588,1.2923487
589,1.2923487
590,1.2923491
591,1.2923493
592,1.2923493
593,1.2923496
594,1.2923496
595,1.2923497
596,1.29235
597,1.29235
598,1.2923503
599,1.2923504
600,1.2923505
601,1.2923508
602,1.2923509
603,1.292351
604,1.2923512
605,1.2923512
606,1.2923514
607,1.2923515
608,1.2923516
609,1.292352
610,1.292352
611,1.2923522
612,1.2923524
613,1.2923526
614,1.2923527
615,1.2923528
616,1.2923529
617,1.292353
618,1.2923533
619,1.2923533
620,1.2923534
621,1.2923536
622,1.2923536
623,1.2923537
624,1.2923539
625,1.2923541
626,1.2923541
627,1.2923542
628,1.2923543
629,1.2923547
630,1.2923548
631,1.2923551
632,1.2923553
633,1.2923552
634,1.2923553
635,1.2923555
636,1.2923555
637,1.2923558
638,1.2923558
639,1.2923559
640,1.2923559
641,1.2923563
642,1.2923564
643,1.2923566
644,1.2923566
645,1.2923567
646,1.2923568
647,1.292357
648,1.2923572
649,1.2923572
650,1.2923573
651,1.2923576
652,1.2923577
653,1.2923577
654,1.2923579
655,1.2923579
656,1.2923583
657,1.2923582
658,1.2923583
659,1.2923584
660,1.2923588
661,1.2923586
662,1.2923588
663,1.2923588
664,1.292359
665,1.292359
666,1.2923592
667,1.2923594
668,1.2923597
669,1.2923595
670,1.2923596
671,1.29236
672,1.2923601
673,1.2923598
674,1.29236
675,1.2923602
676,1.2923604
677,1.2923603
678,1.2923605
679,1.2923607
680,1.2923608
681,1.2923607
682,1.2923609
683,1.2923613
684,1.2923611
685,1.2923611
686,1.2923614
687,1.2923615
688,1.2923617
689,1.2923615
690,1.2923619
691,1.292362
692,1.2923621
693,1.2923622
694,1.2923622
695,1.2923623
696,1.2923623
697,1.2923626
698,1.2923626
699,1.2923627
700,1.2923628
701,1.2923629
702,1.2923629
703,1.292363
704,1.292363
705,1.2923633
706,1.2923635
707,1.2923636
708,1.2923636
709,1.2923638
710,1.2923638
711,1.2923638
712,1.292364
713,1.2923639
714,1.292364
715,1.2923645
716,1.2923645
717,1.2923645
718,1.2923646
719,1.2923646
720,1.2923648
721,1.292365
722,1.2923648
723,1.292365
724,1.2923652
725,1.2923653
726,1.2923653
727,1.2923653
728,1.2923654
729,1.2923656
730,1.2923657
731,1.2923657
732,1.2923657
733,1.2923658
734,1.292366
735,1.292366
736,1.2923663
737,1.2923661
738,1.2923663
739,1.2923663
740,1.2923665
741,1.2923667
742,1.2923667
743,1.2923667
744,1.2923667
745,1.292367
746,1.2923671
747,1.292367
748,1.2923672
749,1.2923673
750,1.2923676
751,1.2923675
752,1.2923675
753,1.2923676
754,1.2923676
755,1.2923678
756,1.2923677
757,1.2923678
758,1.2923679
759,1.2923679
760,1.292368
761,1.2923682
762,1.2923682
763,1.2923683
764,1.2923683
765,1.2923684
766,1.2923685
767,1.2923684
768,1.2923687
769,1.2923688
770,1.2923687
771,1.2923688
772,1.2923691
773,1.2923692
774,1.2923692
775,1.2923694
776,1.2923694
777,1.2923694
778,1.2923696
779,1.2923696
780,1.2923696
781,1.2923697
782,1.2923696
783,1.2923697
784,1.2923698
785,1.2923698
786,1.2923701
787,1.2923701
788,1.2923701
789,1.2923701
790,1.2923702
791,1.2923702
792,1.2923703
793,1.2923707
794,1.2923704
795,1.2923706
796,1.2923706
797,1.2923707
798,1.2923708
799,1.2923708
800,1.2923708
801,1.2923709
802,1.2923709
803,1.2923712
804,1.292371
805,1.2923714
806,1.2923714
807,1.2923714
808,1.2923715
809,1.2923715
810,1.2923717
811,1.2923716
812,1.292372
813,1.2923721
814,1.292372
815,1.292372
816,1.292372
817,1.2923721
818,1.2923721
819,1.2923723
820,1.2923723
821,1.2923725
822,1.2923726
823,1.2923723
824,1.2923727
825,1.2923727
826,1.2923728
827,1.2923727
828,1.2923728
829,1.2923727
830,1.2923728
831,1.2923728
832,1.2923731
833,1.2923733
834,1.2923732
835,1.2923733
836,1.2923733
837,1.2923734
838,1.2923734
839,1.2923735
840,1.2923735
841,1.2923738
842,1.2923738
843,1.2923737
844,1.2923739
845,1.2923739
846,1.2923739
847,1.2923741
848,1.2923741
849,1.2923741
850,1.2923741
851,1.2923741
852,1.2923743
853,1.2923744
854,1.2923744
855,1.2923745
856,1.2923746
857,1.2923748
858,1.2923748
859,1.2923747
860,1.2923748
861,1.2923748
862,1.292375
863,1.2923751
864,1.2923751
865,1.2923752
866,1.292375
867,1.2923752
868,1.2923752
869,1.2923752
870,1.2923752
871,1.2923753
872,1.2923754
873,1.2923756
874,1.2923754
875,1.2923754
876,1.2923754
877,1.2923756
878,1.2923758
879,1.2923757
880,1.2923759
881,1.2923759
882,1.2923758
883,1.2923759
884,1.292376
885,1.292376
886,1.2923762
887,1.2923763
888,1.2923763
889,1.2923764
890,1.2923764
891,1.2923764
892,1.2923763
893,1.2923764
894,1.2923765
895,1.2923765
896,1.2923768
897,1.2923768
898,1.2923768
899,1.2923769
900,1.2923769
901,1.2923768
902,1.2923769
903,1.292377
904,1.292377
905,1.2923772
906,1.2923771
907,1.2923772
908,1.2923774
909,1.2923771
910,1.2923772
911,1.2923774
912,1.2923772
913,1.2923774
914,1.2923774
915,1.2923775
916,1.2923776
917,1.2923776
918,1.2923777
919,1.2923776
920,1.2923776
921,1.2923778
922,1.2923777
923,1.2923778
924,1.292378
925,1.2923778
926,1.2923781
927,1.2923781
928,1.292378
929,1.2923781
930,1.2923781
931,1.2923782
932,1.2923782
933,1.2923783
934,1.2923783
935,1.2923785
936,1.2923785
937,1.2923787
938,1.2923785
939,1.2923787
940,1.2923788
941,1.2923785
942,1.2923788
943,1.2923788
944,1.2923789
945,1.2923789
946,1.292379
947,1.2923789
948,1.292379
949,1.292379
950,1.2923791
951,1.2923791
952,1.2923793
953,1.2923794
954,1.2923794
955,1.2923794
956,1.2923794
957,1.2923793
958,1.2923794
959,1.2923795
960,1.2923794
961,1.2923795
962,1.2923795
963,1.2923796
964,1.2923796
965,1.2923797
966,1.29238
967,1.2923797
968,1.2923799
969,1.2923799
970,1.2923799
971,1.2923799
972,1.29238
973,1.2923801
974,1.2923801
975,1.2923802
976,1.2923802
977,1.2923803
978,1.2923803
979,1.2923802
980,1.2923803
981,1.2923803
982,1.2923805
983,1.2923805
984,1.2923803
985,1.2923805
986,1.2923803
987,1.2923806
988,1.2923807
989,1.2923807
990,1.2923807
991,1.2923808
992,1.2923808
993,1.2923808
994,1.2923809
995,1.2923809
996,1.292381
997,1.2923812
998,1.292381
999,1.292381
