,sharp_grurl_5_1
318,3.5833876
319,3.5874774
320,3.5909097
321,3.5947258
322,3.5987833
323,3.6021612
324,3.6058578
325,3.6094332
326,3.613006
327,3.6162891
328,3.619437
329,3.6227317
330,3.6255975
331,3.6284068
332,3.6311898
333,3.6337786
334,3.6364384
335,3.639082
336,3.6417856
337,3.6444829
338,3.6469982
339,3.6495588
340,3.6521318
341,3.654653
342,3.6572483
343,3.6599205
344,3.6627116
345,3.6657197
346,3.6689951
347,3.672717
348,3.6770062
349,3.6815622
350,3.6861386
351,3.6911983
352,3.6968904
353,3.702652
354,3.707846
355,3.712359
356,3.716477
357,3.72037
358,3.7239447
359,3.7271416
360,3.7300575
361,3.7328703
362,3.7356484
363,3.7383773
364,3.7410662
365,3.7436836
366,3.746093
367,3.7481859
368,3.7499852
369,3.7516322
370,3.753309
371,3.755113
372,3.756986
373,3.7587838
374,3.7604394
375,3.7620149
376,3.7636278
377,3.7653162
378,3.7670047
379,3.7685943
380,3.7700677
381,3.7714777
382,3.772888
383,3.7743125
384,3.7757227
385,3.7770882
386,3.778411
387,3.779708
388,3.780986
389,3.782235
390,3.7834466
391,3.784628
392,3.7857919
393,3.786936
394,3.7880516
395,3.7891352
396,3.7901983
397,3.791253
398,3.7923017
399,3.7933393
400,3.7943547
401,3.7953515
402,3.7963367
403,3.7973197
404,3.7983038
405,3.7992964
406,3.800322
407,3.8014352
408,3.8027546
409,3.8043113
410,3.8055074
411,3.807015
412,3.8086345
413,3.8097994
414,3.8111725
415,3.812391
416,3.8132598
417,3.8143215
418,3.8152773
419,3.816077
420,3.8169236
421,3.8178322
422,3.8186135
423,3.8193831
424,3.820222
425,3.821062
426,3.8218226
427,3.82257
428,3.823342
429,3.8241007
430,3.8248146
431,3.8255131
432,3.8262246
433,3.8269265
434,3.8276057
435,3.828272
436,3.828943
437,3.8295984
438,3.8302357
439,3.8308613
440,3.831489
441,3.832107
442,3.832715
443,3.8333154
444,3.8339188
445,3.8345172
446,3.8351085
447,3.835694
448,3.8362815
449,3.8368697
450,3.8374565
451,3.8380437
452,3.838633
453,3.8392282
454,3.8398252
455,3.840427
456,3.841033
457,3.8416455
458,3.8422618
459,3.8428855
460,3.8435137
461,3.8441463
462,3.8447812
463,3.8454182
464,3.8460565
465,3.8466947
466,3.8473332
467,3.8479726
468,3.848612
469,3.8492532
470,3.8498938
471,3.8505368
472,3.8511806
473,3.8518233
474,3.8524656
475,3.8531046
476,3.8537407
477,3.8543696
478,3.854992
479,3.8556056
480,3.8562107
481,3.8568075
482,3.857396
483,3.8579767
484,3.858553
485,3.859124
486,3.8596907
487,3.860256
488,3.8608181
489,3.8613794
490,3.8619385
491,3.862494
492,3.8630455
493,3.8635902
494,3.8641267
495,3.8646514
496,3.865164
497,3.8656638
498,3.866149
499,3.8666208
500,3.867079
501,3.867526
502,3.8679621
503,3.8683887
504,3.8688056
505,3.8692148
506,3.8696167
507,3.870011
508,3.8703983
509,3.8707798
510,3.8711538
511,3.8715234
512,3.8718863
513,3.8722436
514,3.8725963
515,3.8729424
516,3.8732839
517,3.8736193
518,3.8739505
519,3.8742764
520,3.8745968
521,3.874913
522,3.875225
523,3.8755326
524,3.875836
525,3.8761356
526,3.876432
527,3.8767245
528,3.8770132
529,3.8772988
530,3.8775818
531,3.8778608
532,3.878137
533,3.878411
534,3.8786821
535,3.87895
536,3.8792155
537,3.8794792
538,3.8797402
539,3.8799987
540,3.8802567
541,3.880512
542,3.8807662
543,3.8810189
544,3.8812716
545,3.8815243
546,3.8817768
547,3.8820302
548,3.8822858
549,3.8825455
550,3.882811
551,3.8830853
552,3.8833737
553,3.8836842
554,3.8840306
555,3.8844373
556,3.8849425
557,3.885599
558,3.886403
559,3.887199
560,3.8878143
561,3.8883274
562,3.8888712
563,3.8894005
564,3.8898563
565,3.8902879
566,3.890712
567,3.8910987
568,3.8914242
569,3.891733
570,3.8920963
571,3.8925211
572,3.8929737
573,3.893423
574,3.8938842
575,3.8943677
576,3.894866
577,3.895373
578,3.895905
579,3.8964896
580,3.8971407
581,3.8978755
582,3.8987448
583,3.8998423
584,3.9013126
585,3.903375
586,3.9063437
587,3.9104695
588,3.9154408
589,3.920122
590,3.923539
591,3.92567
592,3.9268303
593,3.9273183
594,3.9276378
595,3.9280488
596,3.9284563
597,3.9288387
598,3.9293067
599,3.9298282
600,3.9302545
601,3.9305608
602,3.9308774
603,3.9313014
604,3.9317825
605,3.9322402
606,3.932673
607,3.9331243
608,3.933606
609,3.9340842
610,3.9345257
611,3.9349358
612,3.9353333
613,3.935715
614,3.9360616
615,3.9363701
616,3.936661
617,3.9369526
618,3.9372401
619,3.9375112
620,3.9377658
621,3.9380157
622,3.9382682
623,3.9385176
624,3.938759
625,3.938991
626,3.9392223
627,3.9394538
628,3.939681
629,3.9399009
630,3.9401176
631,3.9403358
632,3.9405582
633,3.9407847
634,3.9410124
635,3.9412417
636,3.9414752
637,3.941712
638,3.9419527
639,3.9421961
640,3.942439
641,3.9426837
642,3.9429278
643,3.9431727
644,3.9434142
645,3.9436536
646,3.9438899
647,3.9441216
648,3.9443483
649,3.9445713
650,3.9447892
651,3.9450018
652,3.9452114
653,3.9454174
654,3.9456196
655,3.9458182
656,3.946014
657,3.9462066
658,3.946396
659,3.9465833
660,3.9467683
661,3.94695
662,3.9471302
663,3.9473078
664,3.9474838
665,3.9476583
666,3.947832
667,3.9480047
668,3.9481788
669,3.9483535
670,3.9485323
671,3.9487176
672,3.9489124
673,3.9491224
674,3.9493582
675,3.9496331
676,3.949966
677,3.95037
678,3.950833
679,3.9513047
680,3.9517462
681,3.9521482
682,3.9524863
683,3.9527411
684,3.9529533
685,3.9531784
686,3.95341
687,3.953624
688,3.9538314
689,3.9540436
690,3.954241
691,3.954411
692,3.954569
693,3.9547307
694,3.9548838
695,3.9550242
696,3.955163
697,3.955304
698,3.9554408
699,3.9555688
700,3.9556947
701,3.955821
702,3.955944
703,3.9560618
704,3.9561808
705,3.9563015
706,3.9564216
707,3.9565382
708,3.9566538
709,3.9567697
710,3.9568825
711,3.9569914
712,3.9570978
713,3.957202
714,3.957304
715,3.9574046
716,3.9575033
717,3.957601
718,3.9576988
719,3.957794
720,3.9578888
721,3.9579828
722,3.958075
723,3.9581666
724,3.9582572
725,3.9583457
726,3.958435
727,3.9585223
728,3.9586089
729,3.9586942
730,3.9587789
731,3.958863
732,3.9589462
733,3.9590282
734,3.95911
735,3.959191
736,3.959272
737,3.9593513
738,3.9594302
739,3.9595087
740,3.9595866
741,3.9596639
742,3.9597406
743,3.959816
744,3.9598918
745,3.9599667
746,3.9600403
747,3.9601142
748,3.9601872
749,3.9602602
750,3.9603317
751,3.9604034
752,3.9604743
753,3.9605446
754,3.9606147
755,3.9606845
756,3.9607532
757,3.960822
758,3.9608905
759,3.9609582
760,3.9610257
761,3.961093
762,3.9611595
763,3.9612262
764,3.961292
765,3.9613578
766,3.9614236
767,3.9614894
768,3.9615543
769,3.96162
770,3.9616838
771,3.961749
772,3.961814
773,3.9618785
774,3.9619436
775,3.962009
776,3.962075
777,3.962142
778,3.9622085
779,3.962277
780,3.9623466
781,3.9624183
782,3.9624915
783,3.962568
784,3.9626484
785,3.9627318
786,3.9628217
787,3.9629176
788,3.9630206
789,3.9631312
790,3.9632497
791,3.9633727
792,3.9634998
793,3.9636257
794,3.9637485
795,3.9638667
796,3.963979
797,3.9640872
798,3.9641922
799,3.9642951
800,3.9643967
801,3.9644983
802,3.9646003
803,3.964702
804,3.964803
805,3.9649045
806,3.9650052
807,3.9651072
808,3.9652097
809,3.9653163
810,3.9654298
811,3.9655552
812,3.9657006
813,3.9658823
814,3.9661336
815,3.966527
816,3.9672465
817,3.968785
818,3.9718792
819,3.9750397
820,3.9757938
821,3.976193
822,3.976413
823,3.976671
824,3.9780746
825,3.9791522
826,3.979258
827,3.9797463
828,3.9797082
829,3.9800508
830,3.9805865
831,3.9806597
832,3.9808795
833,3.9809668
834,3.981326
835,3.9815986
836,3.9817011
837,3.9818068
838,3.9818256
839,3.9820151
840,3.9821382
841,3.9822476
842,3.9823964
843,3.982495
844,3.9826562
845,3.9827185
846,3.9827898
847,3.982865
848,3.9829545
849,3.9830756
850,3.9832103
851,3.9833553
852,3.9835591
853,3.9838798
854,3.9845874
855,3.986421
856,3.9881907
857,3.9849186
858,3.9758177
859,3.963051
860,3.9739537
861,3.9845576
862,3.9677963
863,3.9797058
864,3.9843276
865,3.978873
866,3.99104
867,3.9837077
868,3.9859033
869,3.9838052
870,3.9829226
871,3.988539
872,3.9915009
873,3.988779
874,3.9892955
875,3.9902828
876,3.9896946
877,3.9921741
878,3.9949346
879,3.9941108
880,3.9919868
881,3.9941757
882,3.995881
883,3.9957204
884,3.9953249
885,3.995667
886,3.9960687
887,3.9971883
888,3.9967449
889,3.9972763
890,3.9972699
891,3.997974
892,3.998229
893,3.997979
894,3.9984958
895,3.9983923
896,3.9988256
897,3.999301
898,3.99935
899,3.9997919
900,4.000144
901,4.00105
902,4.004149
903,4.0085716
904,4.012864
905,4.012567
906,4.013524
907,4.0144725
908,4.01438
909,4.015718
910,4.0151763
911,4.0155296
912,4.015731
913,4.0154095
914,4.0160933
915,4.0160365
916,4.016119
917,4.0165744
918,4.0165114
919,4.016759
920,4.017106
921,4.0171614
922,4.017638
923,4.0184617
924,4.0209312
925,4.039615
926,4.003446
927,4.036979
928,4.0301523
929,4.0469933
930,4.0361376
931,4.055325
932,4.0491996
933,4.045728
934,4.0563564
935,4.050652
936,4.0595317
937,4.059774
938,4.0554953
939,4.058487
940,4.060186
941,4.0632176
942,4.065968
943,4.0633707
944,4.0639153
945,4.063768
946,4.06347
947,4.066352
948,4.0663633
949,4.067369
950,4.068103
951,4.0667543
952,4.06738
953,4.067795
954,4.0675883
955,4.0687523
956,4.069189
957,4.0688305
958,4.069249
959,4.0694284
960,4.069151
961,4.0695047
962,4.069862
963,4.069764
964,4.0700417
965,4.0703254
966,4.070199
967,4.070281
968,4.07052
969,4.0705214
970,4.07061
971,4.070834
972,4.070893
973,4.070939
974,4.071103
975,4.0712066
976,4.071282
977,4.07144
978,4.0715833
979,4.0716987
980,4.0719066
981,4.0721927
982,4.0725207
983,4.073033
984,4.073919
985,4.0755377
986,4.079003
987,4.086267
988,4.0943356
989,4.099585
990,4.100682
991,4.0998917
992,4.1005864
993,4.0992837
994,4.09879
995,4.0995264
996,4.0994506
997,4.10019
998,4.1003513
999,4.1003036
