,Prices_10_1,Strategy_Returns_10_1,F_t_10_1
0,495.77,-0.039971277,0.0
1,487.92,3.3375769,0.99928194
2,491.3,12.471947,0.9986597
3,500.46,-13.4678,0.6648518
4,461.45,-15.648539,0.7618551
5,458.6,-37.817204,0.99813354
6,436.39,-33.936188,0.9951438
7,440.29,-27.043432,0.9962565
8,447.21,-26.630684,0.9627289
9,447.64,-16.591105,0.9933601
10,457.76,-22.202385,0.6627629
11,449.38,-13.252702,-0.77042556
12,437.76,-12.354941,-0.7038853
13,436.4,-14.653411,0.78419775
14,433.48,-19.171232,0.9995162
15,428.96,-9.314245,0.99969506
16,438.82,-7.9652233,0.9995232
17,440.17,1.2411728,0.99117225
18,449.46,5.9655423,0.9513109
19,454.43,-7.4053826,0.86017525
20,438.89,-4.951946,0.95520455
21,441.46,-5.7351856,0.99118155
22,440.67,-2.4474046,0.9963368
23,443.97,0.8312771,0.99959815
24,447.25,1.6409265,0.9996058
25,448.06,2.4793298,0.99882126
26,448.9,-0.11851774,0.9836571
27,446.26,-0.1960833,0.9588431
28,446.18,38.564156,0.980296
29,485.72,44.595776,0.9969796
30,491.77,77.39452,0.9996572
31,524.58,73.03609,0.9995599
32,520.22,77.91004,0.9906564
33,525.14,124.01201,0.9925087
34,571.59,135.73293,0.99080956
35,583.42,123.55424,0.99989176
36,571.24,129.3738,0.99994427
37,577.06,120.519165,0.9971309
38,568.18,167.40028,0.99430186
39,615.33,175.746,0.999489
40,623.68,182.29575,0.99996054
41,630.23,212.68523,0.9999856
42,660.62,219.64938,0.9977751
43,667.6,193.91127,0.9902997
44,641.61,211.49011,0.9959755
45,659.26,205.93518,0.999081
46,653.7,207.20244,0.9979009
47,654.97,208.37233,0.99991
48,656.14,201.39326,0.99986297
49,649.16,205.38092,0.99944323
50,653.15,185.3265,0.9961939
51,633.02,140.61949,0.9704062
52,586.95,153.56989,0.98035336
53,600.16,131.17097,0.98238426
54,577.36,146.68605,0.9958356
55,592.94,145.93422,0.99712205
56,592.19,162.66112,0.89753336
57,610.86,162.19255,0.14624372
58,607.96,171.73778,-0.9653365
59,598.07,175.28142,-0.9167203
60,594.15,175.53288,0.3311693
61,594.99,182.80457,0.9988631
62,602.27,174.51529,0.9999119
63,593.98,162.89742,0.99981725
64,582.36,146.88141,0.9996078
65,566.34,160.83087,0.94263476
66,581.14,175.40405,0.90422124
67,597.26,174.71025,0.9758614
68,596.55,180.87694,0.99950236
69,602.72,217.70447,0.9935785
70,639.8,218.337,0.6345425
71,640.81,226.82246,0.84326077
72,650.88,221.11649,0.997538
73,645.16,206.65979,0.99908096
74,630.69,207.42918,0.9992295
75,631.46,211.77545,0.9991453
76,635.81,200.05797,0.9997845
77,624.09,200.78792,0.99994296
78,624.82,200.47752,0.99975324
79,624.51,192.81439,0.988136
80,616.76,205.9387,0.86132634
81,632.0,207.50816,0.9190611
82,633.71,200.49611,0.9724092
83,626.5,193.33688,0.9970116
84,619.32,195.56067,0.9801138
85,621.59,190.99426,0.95297855
86,616.8,197.24445,0.9937049
87,623.09,202.93079,0.9993625
88,628.78,202.67105,0.99870265
89,628.52,198.065,0.996779
90,623.9,196.41656,0.973415
91,622.21,195.82571,0.8892041
92,621.55,193.71011,0.9884102
93,619.41,176.05489,0.9985977
94,601.73,175.41534,0.9991125
95,601.09,170.15308,0.9965769
96,595.81,168.21681,0.98788524
97,593.85,160.15414,0.9880292
98,585.69,159.20364,0.9792636
99,584.72,142.40033,0.9638067
100,567.29,158.68427,0.85993826
101,586.23,165.43378,0.77736783
102,594.92,160.27386,0.9225367
103,589.33,157.62392,0.9959489
104,586.67,159.67938,0.97788453
105,588.78,157.06355,0.78094685
106,585.44,156.29788,0.96765345
107,584.65,160.50969,0.99807256
108,588.87,164.21826,0.9996199
109,592.58,161.01053,0.99927366
110,589.37,162.69499,0.99747497
111,591.06,148.50545,0.9658855
112,576.37,141.88779,0.9832396
113,569.64,119.03225,0.9945823
114,546.66,78.59571,0.9937675
115,505.97,69.65968,0.9972856
116,497.01,92.09681,0.98846525
117,519.71,65.23179,0.96253747
118,491.8,35.55253,0.9775367
119,461.46,46.377983,0.45767182
120,485.24,19.856167,-0.99183136
121,511.98,14.572683,-0.99801433
122,517.24,15.007152,-0.14982499
123,514.04,-0.5459423,0.97446823
124,498.08,9.246683,0.9599572
125,508.29,4.9152923,0.74651706
126,502.5,13.738767,0.9729388
127,511.57,13.318782,0.9999599
128,511.15,9.989021,0.9999246
129,507.82,10.684946,0.9996372
130,508.52,6.822678,0.9041064
131,504.25,-15.984235,0.86076075
132,477.76,-18.8494,0.99481106
133,474.88,-16.30572,0.99753135
134,477.43,-16.146248,0.99689895
135,477.59,-4.1043777,0.9976841
136,489.66,-10.386338,0.9932504
137,483.34,-9.095846,0.87780756
138,484.83,-10.242085,0.4417863
139,482.28,-9.895852,-0.050328046
140,474.6,-9.266025,0.95682484
141,475.26,-5.171219,0.99874187
142,479.36,-4.781388,0.9996383
143,479.75,-6.779413,0.99893117
144,477.75,-5.536559,0.99485344
145,479.0,-6.6220098,0.9770471
146,477.89,-9.027135,0.95383286
147,475.37,-18.24887,0.99050146
148,466.06,-26.93224,0.9946482
149,457.33,-59.72177,0.99694324
150,424.44,-89.221085,0.995242
151,394.8,-75.30946,0.9867275
152,408.9,-84.94531,0.9558062
153,398.82,-81.65256,0.9888943
154,402.15,-48.6631,0.9822635
155,435.79,-44.093117,-0.3647717
156,423.2,-33.312378,-0.92709893
157,411.57,-26.435656,-0.9626516
158,404.42,-22.55436,-0.80675197
159,399.52,-44.62496,0.98791957
160,377.18,-46.33476,0.99988157
161,375.47,-34.865646,0.9999274
162,386.94,-38.191193,0.99862075
163,383.61,-46.69815,0.99508923
164,375.07,-58.773197,0.77270764
165,359.51,-42.871284,-0.52013576
166,328.87,-45.86363,0.35604024
167,320.51,-38.673492,0.7523127
168,330.08,-32.626953,0.9896781
169,336.19,-15.885371,0.9995112
170,352.94,-3.9170928,0.99372464
171,365.03,-3.4191265,-0.15259685
172,361.56,-4.122021,-0.9412156
173,362.3,-16.888401,-0.7813344
174,378.55,-5.4915605,0.9610785
175,390.41,4.9666486,0.99982935
176,400.87,-1.1331325,0.99996316
177,394.77,-13.340992,0.99981946
178,382.56,-12.143307,0.99822426
179,383.76,-4.512587,0.99361014
180,391.44,-6.4002924,0.9987613
181,389.55,-13.099737,0.9999169
182,382.85,-9.470424,0.9998649
183,386.48,-12.776905,0.994959
184,383.16,-35.40426,0.9145369
185,358.42,-35.47241,0.95736694
186,358.35,-46.393932,0.98566204
187,347.27,-38.997982,0.99543166
188,354.7,-40.70538,0.99808425
189,352.99,-36.16304,0.98126006
190,357.62,-57.30138,0.95894367
191,335.59,-51.118736,0.63864946
192,345.3,-52.341248,0.17260353
193,338.32,-60.10033,0.6160542
194,325.75,-59.960598,0.99812704
195,325.89,-58.30378,0.99830496
196,327.55,-55.395866,0.9891083
197,330.49,-46.510445,0.9875169
198,339.49,-37.380817,0.9317473
199,349.29,-44.03853,0.9690845
200,342.42,-41.071743,0.9665595
201,345.49,-23.650036,0.9804244
202,363.26,-20.10243,0.9696178
203,366.92,-19.322824,0.99951106
204,367.7,36.52815,0.9998391
205,423.56,33.701447,0.99882793
206,420.73,10.80898,0.9992339
207,397.82,-10.875905,0.99971706
208,376.13,0.56994,0.9741581
209,387.88,0.10554214,0.98699087
210,387.41,-12.101957,0.99979454
211,375.2,-6.7520013,0.9999929
212,380.55,-29.45935,0.999852
213,357.84,-36.34924,0.9820463
214,350.85,-35.671825,0.34745315
215,352.92,-45.964787,-0.6979625
216,367.57,-36.66032,0.9972714
217,376.9,-38.209625,0.9992068
218,375.35,-45.117573,0.9858959
219,368.37,-44.6939,0.3260217
220,369.67,-42.482864,0.32996398
221,376.45,-43.42713,0.98291135
222,375.49,-40.86786,0.9997184
223,378.05,-39.677998,0.99992007
224,379.24,-37.6006,0.99888957
225,381.32,-43.85775,0.99154764
226,375.01,-49.156902,0.97939694
227,369.6,-41.945312,0.99471796
228,376.85,-44.000362,0.9975773
229,374.79,-43.69081,0.99860203
230,375.1,-56.856922,0.998169
231,361.91,-66.466255,0.99164027
232,352.22,-72.22876,0.9831848
233,346.36,-68.258125,0.95711404
234,350.51,-66.24502,0.99179363
235,352.54,-71.392654,0.997589
236,347.38,-67.16458,0.9956615
237,351.63,-72.8887,0.90837306
238,345.35,-80.58639,0.4198564
239,327.06,-87.014824,0.88252366
240,319.78,-95.179535,0.9742019
241,311.4,-88.7618,0.99655247
242,317.84,-76.663574,0.9982158
243,329.96,-85.73405,0.9944972
244,320.84,-74.940125,0.9779443
245,331.89,-73.17827,0.66887695
246,334.57,-72.01959,-0.09944734
247,322.53,-75.077286,0.86720985
248,319.01,-66.211044,0.9951067
249,327.92,-78.25998,0.99908113
250,315.86,-76.8806,0.9995597
251,317.24,-81.44743,0.9992304
252,312.67,-83.35936,0.9905616
253,310.74,-74.033104,0.9869407
254,320.19,-79.84593,0.9785809
255,314.25,-79.08203,0.98005545
256,315.03,-112.816025,0.99362314
257,281.08,-129.38348,0.9814364
258,264.2,-119.51397,0.9610752
259,274.47,-108.46537,0.94290555
260,286.19,-100.32125,0.99927944
261,294.34,-111.30449,0.99920535
262,283.35,-104.66439,0.94976777
263,290.41,-94.034355,-0.6816703
264,274.8,-85.401764,-0.95269144
265,265.66,-83.43058,0.92254925
266,267.8,-125.3418,0.9993131
267,225.86,-173.09808,0.99992114
268,178.1,-141.42113,0.998541
269,209.84,-142.4428,0.58004093
270,208.1,-150.31433,0.8900043
271,199.26,-139.42358,0.987236
272,210.34,-140.39705,-0.20842071
273,214.86,-136.87912,-0.99377656
274,211.32,-152.3884,-0.994451
275,226.9,-156.36406,-0.6008691
276,233.41,-156.89352,0.9989183
277,232.88,-141.9245,0.99993515
278,247.85,-136.05722,0.999578
279,253.72,-116.436226,0.99348044
280,273.47,-126.421715,0.9995479
281,263.48,-155.97804,0.99953717
282,233.91,-156.37793,0.9992876
283,233.51,-163.42085,0.9947408
284,226.43,-172.37947,0.9987246
285,217.46,-162.87035,0.99990803
286,226.97,-151.61339,0.99974775
287,238.23,-162.52972,0.9948707
288,227.27,-162.86343,0.68087184
289,226.85,-157.87607,-0.5127807
290,217.11,-159.65698,-0.3348655
291,222.27,-154.22998,0.9903928
292,227.75,-158.56682,0.99926513
293,223.41,-161.86554,0.9995983
294,220.11,-162.13623,0.9983522
295,219.84,-162.7782,0.9699525
296,219.18,-160.3942,0.9250119
297,221.76,-146.88246,0.9884521
298,235.43,-125.02248,0.99863034
299,257.32,-147.47617,0.9979405
300,234.82,-148.45438,0.9972577
301,233.84,-138.93332,0.97472715
302,243.61,-145.6646,0.9242136
303,236.33,-141.71729,0.9993259
304,240.28,-138.2177,0.9998816
305,243.78,-137.468,0.9996571
306,244.53,-146.00697,0.99862427
307,235.98,-143.15544,0.98016095
308,238.89,-143.30089,0.96172345
309,238.74,-144.56013,0.9912758
310,237.47,-145.59958,0.99937177
311,236.43,-128.2525,0.99696577
312,253.83,-127.825226,0.9937775
313,254.26,-121.91412,0.995154
314,260.2,-106.562386,0.9923767
315,275.67,-100.628944,0.98406816
316,281.7,-109.20618,0.9961822
317,273.09,-106.11949,0.9989366
318,276.18,-109.573746,0.99833363
319,272.72,-106.037766,0.9988734
320,276.26,-107.94718,0.99969316
321,274.35,-92.691864,0.9996938
322,289.61,-90.54316,0.99942
323,291.76,-85.93208,0.9981123
324,296.38,-87.9489,0.9930415
325,294.35,-96.686485,0.96966296
326,285.34,-100.111626,0.99273807
327,281.89,-95.62228,0.9976447
328,286.39,-91.42684,0.99892086
329,290.59,-96.505424,0.99971837
330,285.51,-125.697975,0.9993954
331,256.3,-121.10228,0.99396205
332,260.93,-120.420044,0.8352597
333,261.75,-121.98476,0.90224403
334,260.02,-114.060715,0.9979913
