,sharp_lstmrl_10_2
241,1.6613686
242,1.6631181
243,1.663649
244,1.6638783
245,1.664299
246,1.6648393
247,1.6650143
248,1.6646181
249,1.6642079
250,1.6646644
251,1.6652285
252,1.6653771
253,1.6653861
254,1.6655692
255,1.6658531
256,1.6659579
257,1.6658211
258,1.6659855
259,1.6662247
260,1.6662756
261,1.6662887
262,1.6663638
263,1.6664916
264,1.6666027
265,1.6666505
266,1.6666645
267,1.6667209
268,1.6668167
269,1.6668853
270,1.6669152
271,1.6669427
272,1.6669952
273,1.6670653
274,1.6671278
275,1.6671687
276,1.6671991
277,1.6672397
278,1.6672873
279,1.6673269
280,1.6673548
281,1.6673806
282,1.6674119
283,1.6674508
284,1.6674912
285,1.6675271
286,1.6675582
287,1.6675894
288,1.6676257
289,1.6676643
290,1.6677014
291,1.6677363
292,1.6677725
293,1.6678123
294,1.6678555
295,1.6678991
296,1.6679413
297,1.6679821
298,1.6680231
299,1.6680648
300,1.6681064
301,1.668146
302,1.6681839
303,1.6682205
304,1.6682565
305,1.6682926
306,1.6683278
307,1.6683614
308,1.6683939
309,1.668426
310,1.6684587
311,1.6684917
312,1.6685238
313,1.6685553
314,1.6685864
315,1.6686163
316,1.6686465
317,1.6686754
318,1.6687034
319,1.668731
320,1.6687579
321,1.6687845
322,1.6688101
323,1.668835
324,1.6688594
325,1.6688831
326,1.6689062
327,1.6689292
328,1.6689514
329,1.6689732
330,1.6689943
331,1.6690153
332,1.6690354
333,1.6690557
334,1.6690754
335,1.6690941
336,1.6691127
337,1.6691312
338,1.6691493
339,1.6691667
340,1.6691841
341,1.6692005
342,1.6692171
343,1.6692332
344,1.669249
345,1.6692646
346,1.6692798
347,1.6692947
348,1.6693094
349,1.6693238
350,1.669338
351,1.6693518
352,1.6693654
353,1.6693788
354,1.6693922
355,1.6694051
356,1.6694177
357,1.6694301
358,1.6694422
359,1.6694543
360,1.6694661
361,1.6694779
362,1.6694895
363,1.6695006
364,1.6695114
365,1.6695225
366,1.6695331
367,1.6695439
368,1.6695542
369,1.6695642
370,1.6695746
371,1.6695843
372,1.6695939
373,1.6696038
374,1.6696131
375,1.6696225
376,1.6696317
377,1.6696409
378,1.66965
379,1.6696585
380,1.6696674
381,1.6696761
382,1.6696844
383,1.6696928
384,1.6697009
385,1.6697092
386,1.6697171
387,1.6697248
388,1.669733
389,1.6697406
390,1.6697482
391,1.6697559
392,1.6697632
393,1.6697704
394,1.6697775
395,1.6697849
396,1.6697919
397,1.6697989
398,1.6698058
399,1.6698127
400,1.6698192
401,1.6698258
402,1.6698325
403,1.669839
404,1.6698453
405,1.6698515
406,1.6698582
407,1.6698643
408,1.6698704
409,1.6698765
410,1.6698825
411,1.6698881
412,1.6698941
413,1.6698998
414,1.6699057
415,1.6699113
416,1.6699171
417,1.6699226
418,1.669928
419,1.6699336
420,1.6699384
421,1.6699439
422,1.6699492
423,1.6699543
424,1.6699595
425,1.6699647
426,1.6699698
427,1.6699748
428,1.6699796
429,1.6699845
430,1.6699895
431,1.6699942
432,1.669999
433,1.6700035
434,1.6700085
435,1.6700128
436,1.6700174
437,1.6700221
438,1.6700267
439,1.6700308
440,1.6700352
441,1.6700398
442,1.670044
443,1.6700482
444,1.6700524
445,1.6700567
446,1.6700608
447,1.670065
448,1.670069
449,1.670073
450,1.6700771
451,1.6700811
452,1.670085
453,1.6700886
454,1.6700928
455,1.6700965
456,1.6701003
457,1.670104
458,1.670108
459,1.6701118
460,1.6701151
461,1.6701187
462,1.6701225
463,1.670126
464,1.6701294
465,1.6701331
466,1.6701367
467,1.67014
468,1.6701435
469,1.6701468
470,1.6701503
471,1.6701535
472,1.6701567
473,1.67016
474,1.6701634
475,1.6701665
476,1.6701697
477,1.670173
478,1.670176
479,1.6701795
480,1.6701826
481,1.6701854
482,1.6701887
483,1.6701915
484,1.6701946
485,1.6701977
486,1.6702006
487,1.6702036
488,1.6702064
489,1.6702093
490,1.6702123
491,1.6702151
492,1.6702179
493,1.6702207
494,1.6702234
495,1.6702263
496,1.670229
497,1.6702317
498,1.6702344
499,1.6702372
500,1.6702399
501,1.6702425
502,1.6702452
503,1.6702479
504,1.6702502
505,1.6702528
506,1.6702554
507,1.6702578
508,1.6702604
509,1.6702629
510,1.6702654
511,1.6702678
512,1.6702703
513,1.6702727
514,1.6702751
515,1.6702775
516,1.67028
517,1.6702822
518,1.6702847
519,1.6702871
520,1.6702893
521,1.6702915
522,1.6702939
523,1.6702962
524,1.6702985
525,1.6703007
526,1.670303
527,1.6703053
528,1.6703074
529,1.6703097
530,1.6703118
531,1.6703137
532,1.670316
533,1.670318
534,1.6703202
535,1.6703222
536,1.6703243
537,1.6703262
538,1.6703286
539,1.6703306
540,1.6703327
541,1.6703346
542,1.6703368
543,1.6703387
544,1.6703405
545,1.6703424
546,1.6703445
547,1.6703464
548,1.6703485
549,1.6703504
550,1.6703522
551,1.6703539
552,1.6703558
553,1.6703576
554,1.6703598
555,1.6703615
556,1.6703633
557,1.6703651
558,1.6703668
559,1.6703687
560,1.6703706
561,1.6703722
562,1.6703742
563,1.670376
564,1.6703779
565,1.6703794
566,1.6703812
567,1.6703829
568,1.6703844
569,1.6703862
570,1.670388
571,1.6703897
572,1.6703913
573,1.670393
574,1.6703947
575,1.6703962
576,1.6703978
577,1.6703995
578,1.670401
579,1.6704025
580,1.6704042
581,1.670406
582,1.6704074
583,1.670409
584,1.6704108
585,1.6704122
586,1.6704137
587,1.6704153
588,1.6704166
589,1.6704183
590,1.6704199
591,1.6704212
592,1.6704226
593,1.6704243
594,1.6704257
595,1.6704273
596,1.6704286
597,1.6704302
598,1.6704315
599,1.6704329
600,1.6704345
601,1.6704359
602,1.6704371
603,1.6704386
604,1.67044
605,1.6704413
606,1.6704428
607,1.6704441
608,1.6704458
609,1.670447
610,1.6704481
611,1.6704496
612,1.6704509
613,1.6704524
614,1.6704537
615,1.6704549
616,1.6704562
617,1.6704574
618,1.6704589
619,1.6704601
620,1.6704614
621,1.6704626
622,1.6704638
623,1.6704652
624,1.6704664
625,1.6704676
626,1.6704688
627,1.6704702
628,1.6704714
629,1.6704727
630,1.6704739
631,1.670475
632,1.6704763
633,1.6704779
634,1.6704788
635,1.67048
636,1.6704812
637,1.6704823
638,1.6704835
639,1.6704848
640,1.6704859
641,1.6704869
642,1.6704881
643,1.6704892
644,1.6704903
645,1.6704915
646,1.6704925
647,1.6704937
648,1.670495
649,1.6704959
650,1.6704973
651,1.6704981
652,1.6704994
653,1.6705003
654,1.6705015
655,1.6705028
656,1.6705035
657,1.6705047
658,1.6705058
659,1.6705065
660,1.6705079
661,1.670509
662,1.6705099
663,1.670511
664,1.6705122
665,1.6705133
666,1.6705141
667,1.6705153
668,1.6705163
669,1.6705173
670,1.6705182
671,1.6705194
672,1.6705202
673,1.6705213
674,1.6705223
675,1.6705233
676,1.6705242
677,1.6705254
678,1.670526
679,1.6705273
680,1.670528
681,1.6705291
682,1.6705301
683,1.6705312
684,1.6705319
685,1.670533
686,1.6705339
687,1.6705347
688,1.6705358
689,1.6705368
690,1.6705375
691,1.6705387
692,1.6705394
693,1.6705405
694,1.6705412
695,1.670542
696,1.670543
697,1.670544
698,1.670545
699,1.6705457
700,1.6705467
701,1.6705475
702,1.6705484
703,1.6705494
704,1.6705501
705,1.670551
706,1.670552
707,1.6705528
708,1.6705538
709,1.6705544
710,1.6705554
711,1.6705561
712,1.6705571
713,1.670558
714,1.6705587
715,1.6705596
716,1.6705606
717,1.6705616
718,1.6705623
719,1.6705629
720,1.6705638
721,1.6705647
722,1.6705655
723,1.6705663
724,1.6705674
725,1.6705681
726,1.6705687
727,1.6705697
728,1.6705705
729,1.6705713
730,1.670572
731,1.6705729
732,1.6705736
733,1.6705745
734,1.6705754
735,1.670576
736,1.6705768
737,1.6705778
738,1.6705785
739,1.6705794
740,1.6705803
741,1.6705809
742,1.6705817
743,1.6705824
744,1.6705831
745,1.670584
746,1.6705848
747,1.6705858
748,1.6705863
749,1.6705871
750,1.670588
751,1.6705889
752,1.6705898
753,1.6705904
754,1.6705912
755,1.6705922
756,1.6705928
757,1.6705936
758,1.6705946
759,1.6705955
760,1.670596
761,1.6705972
762,1.6705978
763,1.6705985
764,1.6705995
765,1.6706003
766,1.6706012
767,1.6706021
768,1.6706032
769,1.6706041
770,1.6706052
771,1.6706059
772,1.6706071
773,1.6706082
774,1.6706092
775,1.6706104
776,1.6706116
777,1.670613
778,1.6706142
779,1.6706158
780,1.6706176
781,1.6706191
782,1.6706214
783,1.6706238
784,1.6706265
785,1.67063
786,1.670634
787,1.6706398
788,1.6706475
789,1.6706587
790,1.6706764
791,1.6707084
792,1.6707773
793,1.6709735
794,1.6718308
795,1.6729963
796,1.674537
797,1.6746231
798,1.6747648
799,1.6750075
800,1.6752859
801,1.6755491
802,1.6754148
803,1.675389
804,1.6754743
805,1.6753825
806,1.6754571
807,1.6755708
808,1.6755818
809,1.6756091
810,1.6756535
811,1.6756667
812,1.6756467
813,1.6756626
814,1.6757027
815,1.6757311
816,1.6757584
817,1.6757883
818,1.6758138
819,1.6758269
820,1.6758237
821,1.6758122
822,1.6758164
823,1.6758351
824,1.6758474
825,1.6758525
826,1.6758581
827,1.6758665
828,1.6758753
829,1.6758803
830,1.6758816
831,1.6758825
832,1.6758872
833,1.675895
834,1.6759031
835,1.675909
836,1.6759124
837,1.6759156
838,1.6759188
839,1.6759225
840,1.6759263
841,1.675929
842,1.6759307
843,1.6759328
844,1.675935
845,1.6759382
846,1.6759417
847,1.6759444
848,1.6759467
849,1.6759485
850,1.67595
851,1.6759523
852,1.6759542
853,1.6759561
854,1.675958
855,1.6759597
856,1.6759614
857,1.6759634
858,1.6759653
859,1.6759672
860,1.675969
861,1.6759707
862,1.675972
863,1.675974
864,1.6759752
865,1.6759768
866,1.6759783
867,1.6759797
868,1.6759812
869,1.6759825
870,1.6759838
871,1.6759853
872,1.6759866
873,1.675988
874,1.6759892
875,1.6759906
876,1.6759917
877,1.6759931
878,1.675994
879,1.6759952
880,1.6759967
881,1.6759976
882,1.6759986
883,1.6759996
884,1.6760008
885,1.6760019
886,1.6760031
887,1.6760039
888,1.676005
889,1.6760063
890,1.6760072
891,1.6760081
892,1.676009
893,1.6760104
894,1.6760112
895,1.6760122
896,1.6760131
897,1.6760141
898,1.6760151
899,1.6760162
900,1.6760168
901,1.6760179
902,1.6760188
903,1.6760195
904,1.6760206
905,1.6760212
906,1.6760222
907,1.6760231
908,1.676024
909,1.6760247
910,1.6760256
911,1.6760262
912,1.6760272
913,1.6760283
914,1.6760286
915,1.6760297
916,1.6760306
917,1.6760312
918,1.6760318
919,1.6760329
920,1.6760339
921,1.6760343
922,1.676035
923,1.6760359
924,1.6760365
925,1.6760374
926,1.676038
927,1.6760389
928,1.6760393
929,1.67604
930,1.6760409
931,1.6760414
932,1.6760424
933,1.6760432
934,1.6760439
935,1.6760442
936,1.6760452
937,1.6760459
938,1.6760463
939,1.6760471
940,1.6760478
941,1.6760485
942,1.676049
943,1.6760497
944,1.6760503
945,1.676051
946,1.6760516
947,1.6760522
948,1.6760529
949,1.6760535
950,1.676054
951,1.6760546
952,1.6760553
953,1.6760561
954,1.6760566
955,1.6760571
956,1.6760578
957,1.6760585
958,1.6760588
959,1.6760595
960,1.6760602
961,1.6760608
962,1.6760612
963,1.6760619
964,1.6760625
965,1.6760631
966,1.6760635
967,1.6760639
968,1.6760647
969,1.6760651
970,1.6760658
971,1.6760663
972,1.6760669
973,1.6760672
974,1.6760677
975,1.6760683
976,1.6760688
977,1.6760697
978,1.6760701
979,1.6760705
980,1.676071
981,1.6760716
982,1.6760722
983,1.6760724
984,1.6760731
985,1.6760738
986,1.6760741
987,1.6760746
988,1.6760751
989,1.6760757
990,1.676076
991,1.6760765
992,1.6760769
993,1.6760775
994,1.676078
995,1.6760786
996,1.6760789
997,1.6760793
998,1.6760798
999,1.6760802
