,sharp_lstmrl_5_3
191,0.68954104
192,0.68954235
193,0.6895437
194,0.689545
195,0.6895464
196,0.6895477
197,0.689549
198,0.6895502
199,0.6895515
200,0.6895526
201,0.6895538
202,0.6895551
203,0.68955636
204,0.6895575
205,0.6895587
206,0.68955976
207,0.6895609
208,0.6895619
209,0.68956304
210,0.6895641
211,0.68956524
212,0.68956625
213,0.6895673
214,0.6895684
215,0.6895693
216,0.6895703
217,0.6895713
218,0.6895722
219,0.6895732
220,0.6895743
221,0.6895752
222,0.68957615
223,0.689577
224,0.68957806
225,0.6895789
226,0.6895797
227,0.6895806
228,0.6895815
229,0.6895824
230,0.6895832
231,0.68958396
232,0.68958485
233,0.6895856
234,0.68958646
235,0.68958735
236,0.6895881
237,0.6895889
238,0.68958974
239,0.6895904
240,0.6895912
241,0.68959194
242,0.6895927
243,0.68959343
244,0.68959415
245,0.68959486
246,0.68959564
247,0.6895963
248,0.689597
249,0.68959767
250,0.68959826
251,0.6895991
252,0.6895997
253,0.68960035
254,0.68960106
255,0.68960166
256,0.68960214
257,0.6896029
258,0.68960357
259,0.6896042
260,0.6896049
261,0.6896055
262,0.6896061
263,0.68960655
264,0.6896072
265,0.6896078
266,0.6896083
267,0.68960905
268,0.68960947
269,0.68961006
270,0.6896107
271,0.6896112
272,0.6896117
273,0.6896123
274,0.6896128
275,0.68961334
276,0.6896139
277,0.6896145
278,0.6896149
279,0.6896154
280,0.6896159
281,0.6896165
282,0.6896169
283,0.68961746
284,0.6896179
285,0.68961835
286,0.689619
287,0.6896194
288,0.68961984
289,0.6896203
290,0.68962085
291,0.6896212
292,0.6896216
293,0.6896223
294,0.6896227
295,0.689623
296,0.6896235
297,0.68962383
298,0.6896245
299,0.6896248
300,0.68962526
301,0.6896257
302,0.68962616
303,0.68962646
304,0.68962693
305,0.6896273
306,0.6896277
307,0.6896282
308,0.68962854
309,0.6896288
310,0.68962926
311,0.6896296
312,0.6896301
313,0.68963045
314,0.6896308
315,0.6896312
316,0.68963146
317,0.6896319
318,0.6896323
319,0.68963265
320,0.68963295
321,0.6896333
322,0.6896337
323,0.6896341
324,0.68963444
325,0.6896347
326,0.68963516
327,0.6896354
328,0.6896358
329,0.6896361
330,0.68963647
331,0.68963677
332,0.6896371
333,0.6896375
334,0.6896378
335,0.68963814
336,0.6896384
337,0.68963873
338,0.689639
339,0.6896394
340,0.6896397
341,0.68963987
342,0.6896402
343,0.6896405
344,0.6896408
345,0.6896411
346,0.6896414
347,0.68964183
348,0.689642
349,0.6896422
350,0.6896426
351,0.68964297
352,0.68964314
353,0.6896434
354,0.68964374
355,0.689644
356,0.68964434
357,0.6896446
358,0.6896448
359,0.6896451
360,0.68964535
361,0.6896455
362,0.6896458
363,0.68964607
364,0.6896465
365,0.6896467
366,0.6896469
367,0.6896472
368,0.6896475
369,0.6896477
370,0.68964803
371,0.6896481
372,0.6896484
373,0.6896486
374,0.68964887
375,0.6896491
376,0.68964934
377,0.6896495
378,0.6896499
379,0.6896501
380,0.68965036
381,0.6896506
382,0.6896508
383,0.6896511
384,0.68965125
385,0.68965137
386,0.68965167
387,0.68965185
388,0.68965214
389,0.6896523
390,0.68965256
391,0.6896528
392,0.6896529
393,0.6896531
394,0.6896534
395,0.6896536
396,0.68965375
397,0.689654
398,0.6896542
399,0.6896544
400,0.68965465
401,0.6896548
402,0.689655
403,0.68965524
404,0.6896554
405,0.68965554
406,0.68965584
407,0.6896559
408,0.68965626
409,0.68965644
410,0.6896566
411,0.6896568
412,0.6896569
413,0.6896572
414,0.6896574
415,0.6896574
416,0.68965757
417,0.68965787
418,0.689658
419,0.6896582
420,0.68965834
421,0.6896586
422,0.68965876
423,0.68965894
424,0.6896591
425,0.6896593
426,0.6896595
427,0.6896596
428,0.6896599
429,0.68965995
430,0.68966013
431,0.6896603
432,0.6896605
433,0.68966067
434,0.68966085
435,0.68966097
436,0.6896611
437,0.6896613
438,0.6896615
439,0.6896617
440,0.6896618
441,0.68966186
442,0.6896621
443,0.6896622
444,0.68966246
445,0.6896625
446,0.68966275
447,0.6896629
448,0.68966293
449,0.6896631
450,0.68966335
451,0.68966347
452,0.6896635
453,0.6896637
454,0.68966407
455,0.6896641
456,0.68966424
457,0.6896643
458,0.68966436
459,0.68966466
460,0.6896648
461,0.6896649
462,0.6896651
463,0.68966514
464,0.6896653
465,0.68966544
466,0.6896656
467,0.68966573
468,0.68966585
469,0.689666
470,0.6896661
471,0.68966633
472,0.68966633
473,0.6896664
474,0.6896667
475,0.6896667
476,0.6896669
477,0.6896671
478,0.68966717
479,0.68966734
480,0.68966746
481,0.68966776
482,0.68966776
483,0.6896678
484,0.68966806
485,0.6896681
486,0.6896682
487,0.68966824
488,0.68966854
489,0.68966854
490,0.6896687
491,0.6896688
492,0.68966913
493,0.68966913
494,0.68966913
495,0.68966925
496,0.6896694
497,0.6896695
498,0.6896696
499,0.68966967
500,0.6896699
501,0.6896699
502,0.6896701
503,0.6896702
504,0.6896703
505,0.6896705
506,0.6896705
507,0.6896706
508,0.68967086
509,0.68967086
510,0.6896709
511,0.68967104
512,0.6896712
513,0.6896713
514,0.6896715
515,0.6896715
516,0.68967164
517,0.6896717
518,0.6896718
519,0.6896719
520,0.689672
521,0.6896722
522,0.6896723
523,0.68967235
524,0.68967247
525,0.68967265
526,0.68967265
527,0.6896728
528,0.6896729
529,0.68967295
530,0.6896731
531,0.6896731
532,0.6896732
533,0.68967336
534,0.6896734
535,0.6896735
536,0.6896736
537,0.6896738
538,0.6896739
539,0.68967396
540,0.6896741
541,0.68967414
542,0.68967426
543,0.6896743
544,0.6896744
545,0.6896745
546,0.6896746
547,0.6896746
548,0.68967474
549,0.68967485
550,0.68967503
551,0.6896751
552,0.68967515
553,0.6896752
554,0.6896754
555,0.6896754
556,0.68967557
557,0.6896756
558,0.6896756
559,0.6896758
560,0.68967587
561,0.6896759
562,0.68967605
563,0.6896761
564,0.6896762
565,0.68967646
566,0.68967646
567,0.68967646
568,0.6896766
569,0.68967664
570,0.6896768
571,0.68967676
572,0.6896769
573,0.689677
574,0.689677
575,0.6896772
576,0.6896772
577,0.68967724
578,0.68967736
579,0.6896774
580,0.68967754
581,0.6896776
582,0.6896777
583,0.6896778
584,0.6896777
585,0.6896779
586,0.6896779
587,0.6896781
588,0.6896781
589,0.6896783
590,0.68967825
591,0.6896783
592,0.6896783
593,0.68967855
594,0.6896786
595,0.6896786
596,0.6896788
597,0.68967885
598,0.6896789
599,0.68967897
600,0.6896791
601,0.6896791
602,0.68967927
603,0.6896792
604,0.6896793
605,0.6896793
606,0.6896795
607,0.6896795
608,0.68967956
609,0.6896796
610,0.68967974
611,0.68967974
612,0.6896798
613,0.6896798
614,0.68968004
615,0.6896801
616,0.68968016
617,0.6896802
618,0.68968034
619,0.68968046
620,0.68968034
621,0.68968046
622,0.68968046
623,0.6896806
624,0.6896807
625,0.68968076
626,0.68968076
627,0.68968093
628,0.68968093
629,0.689681
630,0.689681
631,0.6896811
632,0.6896812
633,0.6896813
634,0.6896814
635,0.68968135
636,0.6896816
637,0.6896815
638,0.68968165
639,0.68968165
640,0.6896817
641,0.6896818
642,0.6896818
643,0.68968195
644,0.689682
645,0.689682
646,0.6896821
647,0.6896821
648,0.6896823
649,0.6896823
650,0.6896823
651,0.68968236
652,0.68968236
653,0.6896824
654,0.68968254
655,0.68968254
656,0.6896826
657,0.6896828
658,0.6896828
659,0.6896829
660,0.68968284
661,0.6896831
662,0.6896831
663,0.68968314
664,0.68968314
665,0.6896833
666,0.68968326
667,0.6896834
668,0.6896833
669,0.6896834
670,0.6896835
671,0.68968356
672,0.6896836
673,0.6896837
674,0.6896837
675,0.6896837
676,0.6896838
677,0.68968385
678,0.68968385
679,0.6896839
680,0.68968415
681,0.6896841
682,0.68968415
683,0.68968415
684,0.68968433
685,0.6896843
686,0.68968433
687,0.68968433
688,0.6896845
689,0.68968457
690,0.68968457
691,0.68968457
692,0.6896846
693,0.6896846
694,0.68968475
695,0.68968487
696,0.68968487
697,0.6896849
698,0.68968505
699,0.689685
700,0.6896851
701,0.689685
702,0.68968517
703,0.6896853
704,0.68968517
705,0.68968534
706,0.6896853
707,0.6896854
708,0.68968546
709,0.6896854
710,0.6896856
711,0.68968564
712,0.68968564
713,0.6896855
714,0.68968564
715,0.68968576
716,0.68968576
717,0.68968594
718,0.6896859
719,0.689686
720,0.689686
721,0.6896861
722,0.6896861
723,0.6896862
724,0.68968636
725,0.6896863
726,0.68968636
727,0.68968636
728,0.6896864
729,0.6896866
730,0.68968654
731,0.6896866
732,0.68968654
733,0.68968666
734,0.68968666
735,0.68968666
736,0.6896867
737,0.6896869
738,0.6896867
739,0.6896869
740,0.6896869
741,0.689687
742,0.689687
743,0.689687
744,0.68968713
745,0.68968713
746,0.6896872
747,0.6896872
748,0.68968725
749,0.68968743
750,0.68968743
751,0.6896874
752,0.6896875
753,0.6896875
754,0.68968755
755,0.68968767
756,0.6896876
757,0.68968767
758,0.6896877
759,0.6896878
760,0.68968785
761,0.68968785
762,0.68968785
763,0.68968785
764,0.6896879
765,0.6896879
766,0.689688
767,0.6896881
768,0.6896881
769,0.68968815
770,0.6896881
771,0.6896882
772,0.68968827
773,0.6896882
774,0.6896883
775,0.6896884
776,0.68968844
777,0.6896885
778,0.68968844
779,0.68968844
780,0.68968856
781,0.6896886
782,0.6896887
783,0.68968874
784,0.6896886
785,0.6896887
786,0.68968886
787,0.68968886
788,0.68968886
789,0.689689
790,0.68968904
791,0.68968904
792,0.6896891
793,0.68968904
794,0.68968916
795,0.68968916
796,0.6896892
797,0.68968934
798,0.68968934
799,0.6896892
800,0.6896892
801,0.6896894
802,0.6896894
803,0.68968946
804,0.6896896
805,0.6896896
806,0.6896895
807,0.68968964
808,0.6896895
809,0.6896897
810,0.6896897
811,0.6896898
812,0.68968976
813,0.6896898
814,0.6896899
815,0.6896899
816,0.6896899
817,0.6896899
818,0.68968993
819,0.68969
820,0.6896901
821,0.68969
822,0.6896901
823,0.68969005
824,0.6896903
825,0.6896901
826,0.68969023
827,0.6896903
828,0.68969023
829,0.6896903
830,0.6896904
831,0.68969035
832,0.68969035
833,0.68969053
834,0.6896906
835,0.68969053
836,0.68969053
837,0.6896906
838,0.68969065
839,0.68969065
840,0.68969077
841,0.68969077
842,0.68969077
843,0.6896908
844,0.6896909
845,0.6896909
846,0.68969095
847,0.6896908
848,0.689691
849,0.689691
850,0.6896911
851,0.68969107
852,0.68969107
853,0.6896912
854,0.6896912
855,0.68969125
856,0.6896912
857,0.6896913
858,0.68969125
859,0.6896913
860,0.6896914
861,0.6896915
862,0.6896914
863,0.6896915
864,0.68969154
865,0.68969154
866,0.68969154
867,0.6896916
868,0.6896916
869,0.6896918
870,0.6896917
871,0.6896917
872,0.68969184
873,0.6896919
874,0.68969184
875,0.68969184
876,0.68969196
877,0.68969196
878,0.6896919
879,0.6896919
880,0.6896921
881,0.689692
882,0.689692
883,0.68969196
884,0.68969214
885,0.6896922
886,0.68969214
887,0.68969214
888,0.6896922
889,0.6896924
890,0.6896922
891,0.6896923
892,0.6896923
893,0.6896924
894,0.6896923
895,0.6896924
896,0.6896924
897,0.68969244
898,0.6896925
899,0.6896925
900,0.68969256
901,0.6896926
902,0.6896927
903,0.6896926
904,0.6896926
905,0.6896927
906,0.68969274
907,0.6896927
908,0.6896928
909,0.68969285
910,0.68969285
911,0.68969285
912,0.68969285
913,0.6896929
914,0.6896929
915,0.6896929
916,0.6896929
917,0.68969303
918,0.68969303
919,0.6896931
920,0.68969315
921,0.6896931
922,0.68969315
923,0.6896934
924,0.6896932
925,0.6896934
926,0.68969345
927,0.6896934
928,0.68969333
929,0.6896934
930,0.68969345
931,0.68969345
932,0.68969357
933,0.6896936
934,0.68969357
935,0.6896936
936,0.6896936
937,0.6896937
938,0.6896936
939,0.6896937
940,0.6896937
941,0.68969375
942,0.68969387
943,0.6896938
944,0.6896939
945,0.68969387
946,0.68969387
947,0.68969405
948,0.68969405
949,0.6896939
950,0.6896939
951,0.68969405
952,0.68969405
953,0.6896941
954,0.6896941
955,0.6896941
956,0.6896941
957,0.68969417
958,0.6896943
959,0.6896943
960,0.68969417
961,0.6896942
962,0.6896943
963,0.6896943
964,0.6896944
965,0.6896944
966,0.68969446
967,0.68969446
968,0.68969446
969,0.6896946
970,0.68969464
971,0.68969464
972,0.68969446
973,0.68969464
974,0.6896946
975,0.68969464
976,0.6896947
977,0.68969476
978,0.6896947
979,0.6896947
980,0.6896948
981,0.6896949
982,0.689695
983,0.68969506
984,0.68969506
985,0.68969506
986,0.68969494
987,0.68969506
988,0.6896951
989,0.6896952
990,0.6896951
991,0.68969524
992,0.68969524
993,0.6896953
994,0.6896953
995,0.68969536
996,0.68969536
997,0.68969536
998,0.68969554
999,0.68969554
