,Prices_10_3,Strategy_Returns_10_3,F_t_10_3
0,495.77,-0.039999876,0.0
1,487.92,3.3399897,0.9999969
2,491.3,12.499962,0.999997
3,500.46,-26.509926,0.99999714
4,461.45,-29.359917,0.999997
5,458.6,-51.56984,0.9999966
6,436.39,-47.669853,0.9999964
7,440.29,-40.749878,0.99999666
8,447.21,-40.319878,0.99999684
9,447.64,-30.199913,0.9999966
10,457.76,-38.579884,0.9999966
11,449.38,-50.199844,0.9999966
12,437.76,-51.55984,0.99999666
13,436.4,-54.47983,0.99999654
14,433.48,-58.999813,0.9999963
15,428.96,-49.139847,0.9999966
16,438.82,-47.789852,0.9999966
17,440.17,-38.49988,0.9999968
18,449.46,-33.5299,0.9999968
19,454.43,-49.069847,0.9999967
20,438.89,-46.499855,0.9999967
21,441.46,-47.289852,0.9999966
22,440.67,-43.989864,0.9999966
23,443.97,-40.709873,0.9999967
24,447.25,-39.89988,0.9999967
25,448.06,-39.05988,0.9999968
26,448.9,-41.69987,0.99999684
27,446.26,-41.779873,0.9999968
28,446.18,-2.239997,0.9999968
29,485.72,3.8099833,0.9999967
30,491.77,36.619873,0.99999666
31,524.58,32.259888,0.9999968
32,520.22,37.17987,0.9999968
33,525.14,83.62973,0.99999684
34,571.59,95.459694,0.99999684
35,583.42,83.27973,0.99999684
36,571.24,89.09971,0.9999969
37,577.06,80.21974,0.9999969
38,568.18,127.3696,0.999997
39,615.33,135.71957,0.9999971
40,623.68,142.26956,0.99999696
41,630.23,172.65947,0.999997
42,660.62,179.63945,0.9999969
43,667.6,153.64952,0.999997
44,641.61,171.29947,0.9999971
45,659.26,165.73949,0.99999684
46,653.7,167.00948,0.9999968
47,654.97,168.17947,0.9999969
48,656.14,161.1995,0.99999696
49,649.16,165.18948,0.9999971
50,653.15,145.05956,0.9999969
51,633.02,98.98969,0.9999969
52,586.95,112.19965,0.9999969
53,600.16,89.39973,0.99999666
54,577.36,104.979675,0.99999654
55,592.94,104.229675,0.9999968
56,592.19,122.89961,0.9999966
57,610.86,119.999626,0.99999666
58,607.96,110.10966,0.9999966
59,598.07,106.189674,0.99999654
60,594.15,107.02967,0.9999965
61,594.99,114.30964,0.9999963
62,602.27,106.01968,0.99999636
63,593.98,94.39971,0.9999968
64,582.36,78.37976,0.99999666
65,566.34,93.17972,0.99999684
66,581.14,109.29967,0.9999968
67,597.26,108.58967,0.9999968
68,596.55,114.75965,0.99999666
69,602.72,151.83952,0.9999966
70,639.8,152.84952,0.9999967
71,640.81,162.91948,0.9999967
72,650.88,157.19951,0.9999967
73,645.16,142.72955,0.99999666
74,630.69,143.49956,0.99999666
75,631.46,147.84953,0.9999968
76,635.81,136.12958,0.99999696
77,624.09,136.85957,0.9999969
78,624.82,136.54958,0.99999684
79,624.51,128.79959,0.9999969
80,616.76,144.03955,0.99999696
81,632.0,145.74954,0.9999967
82,633.71,138.53957,0.9999967
83,626.5,131.35959,0.9999966
84,619.32,133.62958,0.9999966
85,621.59,128.8396,0.9999967
86,616.8,135.12958,0.9999967
87,623.09,140.81956,0.99999666
88,628.78,140.55956,0.9999967
89,628.52,135.93958,0.9999967
90,623.9,134.24959,0.9999967
91,622.21,133.58958,0.99999684
92,621.55,131.44958,0.99999666
93,619.41,113.769646,0.99999666
94,601.73,113.129654,0.99999666
95,601.09,107.84967,0.9999967
96,595.81,105.88967,0.9999967
97,593.85,97.7297,0.9999968
98,585.69,96.759705,0.9999967
99,584.72,79.329765,0.99999666
100,567.29,98.2697,0.99999666
101,586.23,106.95967,0.99999666
102,594.92,101.36969,0.9999966
103,589.33,98.7097,0.9999966
104,586.67,100.819695,0.99999654
105,588.78,97.479706,0.99999666
106,585.44,96.689705,0.99999666
107,584.65,100.90969,0.99999666
108,588.87,104.61968,0.99999666
109,592.58,101.40969,0.9999967
110,589.37,103.099686,0.9999967
111,591.06,88.40973,0.9999969
112,576.37,81.67975,0.9999968
113,569.64,58.69983,0.99999666
114,546.66,18.009964,0.9999967
115,505.97,9.0499935,0.9999967
116,497.01,31.749918,0.99999666
117,519.71,3.8400111,0.99999666
118,491.8,-26.49989,0.9999967
119,461.46,-2.7199693,0.9999966
120,485.24,24.01994,0.99999654
121,511.98,29.27992,0.9999965
122,517.24,26.079933,0.99999636
123,514.04,10.11999,0.99999636
124,498.08,20.329952,0.99999624
125,508.29,14.539974,0.9999963
126,502.5,23.609943,0.99999666
127,511.57,23.189945,0.9999968
128,511.15,19.859957,0.9999965
129,507.82,20.559954,0.9999967
130,508.52,16.289967,0.99999696
131,504.25,-10.199951,0.9999969
132,477.76,-13.079942,0.9999967
133,474.88,-10.52995,0.99999666
134,477.43,-10.36995,0.99999666
135,477.59,1.7000098,0.9999968
136,489.66,-4.6199694,0.99999666
137,483.34,-3.1299741,0.9999967
138,484.83,-5.6799655,0.99999666
139,482.28,-13.35994,0.9999966
140,474.6,-12.699942,0.9999966
141,475.26,-8.599956,0.99999654
142,479.36,-8.209957,0.9999965
143,479.75,-10.20995,0.9999967
144,477.75,-8.959954,0.9999968
145,479.0,-10.069951,0.9999968
146,477.89,-12.589943,0.9999968
