,sharp_lstmrl_10_3
131,0.83540577
132,0.8352286
133,0.83449894
134,0.8364326
135,0.8320866
136,0.82230186
137,0.82244134
138,0.8368393
139,0.81274915
140,0.8019031
141,0.7632364
142,0.81940955
143,0.7391164
144,0.6401213
145,0.7120202
146,0.71009034
147,0.71404403
148,0.72124237
149,0.7368354
150,0.72915554
151,0.71877915
152,0.71506965
153,0.70716983
154,0.7488683
155,0.82932085
156,0.8192301
157,0.81643105
158,0.82591265
159,0.77163416
160,0.77949226
161,0.74682486
162,0.7778826
163,0.7929015
164,0.785117
165,0.79210144
166,0.8052503
167,0.816182
168,0.82719517
169,0.8018601
170,0.8198639
171,0.8313862
172,0.75720406
173,0.7492413
174,0.76104516
175,0.8277984
176,0.8260436
177,0.81831515
178,0.794948
179,0.82804203
180,0.8289737
181,0.7798732
182,0.830184
183,0.8216595
184,0.8260075
185,0.82344407
186,0.81906694
187,0.81883895
188,0.82511026
189,0.823264
190,0.82361126
191,0.8223287
192,0.8214267
193,0.8215783
194,0.8227026
195,0.8247377
196,0.824903
197,0.8255499
198,0.8258129
199,0.82572955
200,0.82612795
201,0.82843006
202,0.83246917
203,0.8279433
204,0.8298176
205,0.8358512
206,0.82952887
207,0.83557737
208,0.8334449
209,0.83045495
210,0.83215505
211,0.8339887
212,0.83533454
213,0.831725
214,0.8367652
215,0.8354683
216,0.83554924
217,0.8389718
218,0.8363912
219,0.8394348
220,0.8377475
221,0.83897984
222,0.838699
223,0.83864236
224,0.83957326
225,0.83872044
226,0.8402518
227,0.83921957
228,0.8405252
229,0.83997273
230,0.8405877
231,0.84070134
232,0.8404914
233,0.84109974
234,0.8406579
235,0.8410571
236,0.84107524
237,0.8409574
238,0.841341
239,0.84120405
240,0.8413652
241,0.84156185
242,0.84147143
243,0.84166855
244,0.84174544
245,0.8416935
246,0.8418601
247,0.8418671
248,0.8418639
249,0.84198904
250,0.8419976
251,0.842022
252,0.8421274
253,0.84214336
254,0.8421782
255,0.8422617
256,0.8422885
257,0.8423119
258,0.84237593
259,0.842407
260,0.84242475
261,0.8424715
262,0.84251267
263,0.8425335
264,0.84256965
265,0.84261465
266,0.8426434
267,0.8426727
268,0.8427135
269,0.842749
270,0.842775
271,0.8428088
272,0.84284526
273,0.8428732
274,0.8429035
275,0.84293973
276,0.8429724
277,0.8430027
278,0.8430396
279,0.8430744
280,0.84310675
281,0.8431435
282,0.84317994
283,0.84321356
284,0.8432512
285,0.8432884
286,0.84332454
287,0.8433642
288,0.84340227
289,0.8434413
290,0.84348226
291,0.8435215
292,0.84356326
293,0.8436036
294,0.8436453
295,0.8436869
296,0.8437286
297,0.8437709
298,0.8438129
299,0.8438557
300,0.84389776
301,0.84394044
302,0.843983
303,0.8440254
304,0.844068
305,0.8441099
306,0.84415257
307,0.8441944
308,0.84423673
309,0.84427875
310,0.8443205
311,0.8443627
312,0.8444041
313,0.84444577
314,0.8444874
315,0.8445288
316,0.8445702
317,0.84461164
318,0.8446529
319,0.84469384
320,0.84473515
321,0.8447761
322,0.84481704
323,0.84485793
324,0.8448988
325,0.84493935
326,0.84497994
327,0.8450203
328,0.8450608
329,0.845101
330,0.84514105
331,0.84518087
332,0.8452206
333,0.84526026
334,0.8452996
335,0.8453387
336,0.8453778
337,0.8454166
338,0.845455
339,0.8454933
340,0.8455315
341,0.8455694
342,0.84560686
343,0.8456443
344,0.84568155
345,0.8457184
346,0.84575504
347,0.84579146
348,0.8458275
349,0.84586346
350,0.84589916
351,0.8459345
352,0.84596956
353,0.8460044
354,0.8460391
355,0.84607327
356,0.8461069
357,0.84614015
358,0.84617186
359,0.84620035
360,0.84622145
361,0.84621537
362,0.8461756
363,0.84592336
364,0.8459811
365,0.84550476
366,0.8463606
367,0.846363
368,0.8456502
369,0.84612626
370,0.84600776
371,0.8463661
372,0.84637797
373,0.846426
374,0.8461629
375,0.84628224
376,0.8457914
377,0.8466076
378,0.8467782
379,0.84669954
380,0.84637517
381,0.8451659
382,0.84674805
383,0.8410203
384,0.8316576
385,0.7901633
386,0.81217587
387,0.79139704
388,0.7310183
389,0.7152329
390,0.7122981
391,0.71801937
392,0.7106481
393,0.7191529
394,0.71787685
395,0.7288494
396,0.72930443
397,0.7726643
398,0.83325213
399,0.66604733
400,0.53306645
401,0.6379176
402,0.6438845
403,0.6422302
404,0.6736258
405,0.5682341
406,0.62052596
407,0.4885372
408,0.48083922
409,0.484084
410,0.42827648
411,0.50240695
412,0.4793878
413,0.5674301
414,0.5307654
415,0.5628757
416,0.6078965
417,0.6078599
418,0.6155997
419,0.5983157
420,0.5867118
421,0.5904017
422,0.60795254
423,0.62060905
424,0.6113629
425,0.6097613
426,0.61075157
427,0.61023563
428,0.6063337
429,0.612011
430,0.6097766
431,0.60963356
432,0.61203086
433,0.61788946
434,0.6127032
435,0.60987025
436,0.6140219
437,0.61761886
438,0.6138335
439,0.61257184
440,0.61312854
441,0.6155595
442,0.61797845
443,0.6145674
444,0.6148815
445,0.6180333
446,0.6165226
447,0.6154764
448,0.6166054
449,0.61823106
450,0.6168096
451,0.61685115
452,0.6184083
453,0.6176934
454,0.6172698
455,0.6181818
456,0.6186137
457,0.6178744
458,0.618327
459,0.6188669
460,0.61848503
461,0.6184266
462,0.6189206
463,0.6190233
464,0.61873376
465,0.6189569
466,0.6192225
467,0.61909443
468,0.61903465
469,0.6192441
470,0.61936283
471,0.61926186
472,0.6192788
473,0.61944115
474,0.61947095
475,0.6194166
476,0.619462
477,0.61956847
478,0.61959237
479,0.6195647
480,0.61960906
481,0.61968464
482,0.6197012
483,0.619694
484,0.6197287
485,0.6197836
486,0.6198048
487,0.6198052
488,0.61983085
489,0.6198724
490,0.6198931
491,0.6198989
492,0.6199176
493,0.6199482
494,0.6199699
495,0.61997885
496,0.6199924
497,0.6200158
498,0.6200359
499,0.6200471
500,0.62005824
501,0.62007576
502,0.6200939
503,0.6201065
504,0.62011683
505,0.62013006
506,0.6201458
507,0.6201588
508,0.6201688
509,0.6201796
510,0.62019247
511,0.62020516
512,0.6202154
513,0.62022483
514,0.62023544
515,0.6202468
516,0.62025696
517,0.62026596
518,0.6202749
519,0.62028474
520,0.6202942
521,0.62030286
522,0.6203112
523,0.62031966
524,0.6203283
525,0.6203366
526,0.62034434
527,0.6203516
528,0.6203594
529,0.620367
530,0.6203743
531,0.62038124
532,0.6203882
533,0.6203951
534,0.6204018
535,0.6204084
536,0.6204147
537,0.62042105
538,0.62042725
539,0.6204334
540,0.62043935
541,0.6204451
542,0.62045074
543,0.6204564
544,0.620462
545,0.6204674
546,0.6204726
547,0.620478
548,0.6204831
549,0.62048817
550,0.62049305
551,0.6204979
552,0.6205027
553,0.6205074
554,0.6205121
555,0.62051654
556,0.62052107
557,0.6205255
558,0.6205298
559,0.62053406
560,0.6205383
561,0.62054247
562,0.62054634
563,0.62055045
564,0.6205544
565,0.6205582
566,0.620562
567,0.6205657
568,0.62056947
569,0.62057304
570,0.6205766
571,0.6205801
572,0.6205837
573,0.62058717
574,0.6205905
575,0.6205938
576,0.6205972
577,0.6206003
578,0.6206034
579,0.62060666
580,0.62060964
581,0.62061274
582,0.62061566
583,0.62061876
584,0.6206216
585,0.62062454
586,0.6206274
587,0.62063015
588,0.620633
589,0.62063575
590,0.6206384
591,0.6206412
592,0.62064373
593,0.62064636
594,0.6206489
595,0.6206513
596,0.6206539
597,0.6206564
598,0.6206588
599,0.6206612
600,0.6206635
601,0.6206659
602,0.6206682
603,0.6206705
604,0.6206728
605,0.6206751
606,0.6206773
607,0.62067944
608,0.6206817
609,0.6206837
610,0.62068594
611,0.62068796
612,0.62069
613,0.620692
614,0.62069404
615,0.620696
616,0.62069803
617,0.6207
618,0.6207019
619,0.62070376
620,0.62070554
621,0.62070763
622,0.6207094
623,0.6207112
624,0.620713
625,0.6207147
626,0.6207165
627,0.62071824
628,0.62071997
629,0.6207216
630,0.62072337
631,0.62072504
632,0.62072664
633,0.62072825
634,0.62072986
635,0.6207316
636,0.6207332
637,0.6207347
638,0.6207363
639,0.6207378
640,0.6207393
641,0.62074095
642,0.6207422
643,0.6207439
644,0.62074536
645,0.6207468
646,0.6207482
647,0.6207495
648,0.6207511
649,0.6207525
650,0.6207539
651,0.62075526
652,0.6207565
653,0.6207579
654,0.62075937
655,0.62076056
656,0.6207619
657,0.62076324
658,0.6207646
659,0.62076575
660,0.62076706
661,0.62076825
662,0.6207696
663,0.6207708
664,0.620772
665,0.6207732
666,0.6207744
667,0.6207756
668,0.6207767
669,0.62077796
670,0.6207791
671,0.62078017
672,0.62078136
673,0.6207825
674,0.6207837
675,0.6207847
676,0.62078583
677,0.62078696
678,0.62078804
679,0.62078905
680,0.62079
681,0.6207912
682,0.62079215
683,0.6207933
684,0.62079424
685,0.62079537
686,0.6207963
687,0.6207973
688,0.6207984
689,0.6207995
690,0.6208003
691,0.6208012
692,0.6208022
693,0.6208033
694,0.62080413
695,0.6208051
696,0.62080604
697,0.62080693
698,0.6208079
699,0.6208087
700,0.6208098
701,0.62081057
702,0.62081146
703,0.62081236
704,0.6208132
705,0.6208141
706,0.6208151
707,0.6208158
708,0.6208167
709,0.62081754
710,0.6208183
711,0.62081933
712,0.62082
713,0.62082076
714,0.62082165
715,0.62082255
716,0.6208233
717,0.620824
718,0.6208248
719,0.6208256
720,0.6208265
721,0.62082726
722,0.6208279
723,0.6208288
724,0.6208295
725,0.6208303
726,0.6208311
727,0.6208318
728,0.62083244
729,0.6208333
730,0.62083393
731,0.6208347
732,0.62083536
733,0.62083614
734,0.6208369
735,0.62083757
736,0.6208383
737,0.62083894
738,0.6208396
739,0.6208403
740,0.62084115
741,0.6208417
742,0.62084234
743,0.62084305
744,0.62084365
745,0.6208443
746,0.6208451
747,0.6208457
748,0.6208464
749,0.620847
750,0.62084764
751,0.6208481
752,0.6208489
753,0.6208495
754,0.62085015
755,0.6208508
756,0.62085134
757,0.62085193
758,0.62085265
759,0.6208533
760,0.62085366
761,0.62085426
762,0.62085503
763,0.6208555
764,0.6208561
765,0.62085664
766,0.62085736
767,0.6208579
768,0.62085843
769,0.6208589
770,0.62085944
771,0.62086
772,0.62086064
773,0.62086105
774,0.6208617
775,0.6208623
776,0.62086284
777,0.6208633
778,0.62086385
779,0.6208645
780,0.62086505
781,0.62086546
782,0.62086594
783,0.6208664
784,0.62086695
785,0.62086743
786,0.62086815
787,0.6208685
788,0.62086904
789,0.6208695
790,0.6208701
791,0.6208706
792,0.62087095
793,0.62087154
794,0.620872
795,0.62087256
796,0.6208729
797,0.62087345
798,0.62087387
799,0.6208743
800,0.6208749
801,0.62087536
802,0.6208758
803,0.6208762
804,0.62087667
805,0.62087715
806,0.62087756
807,0.62087804
808,0.6208785
809,0.620879
810,0.62087935
811,0.62087977
812,0.62088025
813,0.62088066
814,0.62088126
815,0.6208816
816,0.6208821
817,0.6208825
818,0.62088287
819,0.6208833
820,0.6208839
821,0.62088424
822,0.6208846
823,0.620885
824,0.62088543
825,0.6208858
826,0.62088627
827,0.6208867
828,0.62088704
829,0.62088746
830,0.62088776
831,0.62088805
832,0.6208886
833,0.62088895
834,0.6208893
835,0.6208898
836,0.6208901
837,0.62089044
838,0.6208909
839,0.6208914
840,0.62089175
841,0.6208921
842,0.6208924
843,0.62089264
844,0.62089306
845,0.6208936
846,0.6208939
847,0.62089425
848,0.6208948
849,0.620895
850,0.62089545
851,0.6208959
852,0.6208962
853,0.62089646
854,0.62089676
855,0.6208972
856,0.62089753
857,0.6208979
858,0.6208983
859,0.6208986
860,0.62089896
861,0.6208993
862,0.62089956
863,0.62089986
864,0.6209003
865,0.6209005
866,0.6209008
867,0.6209012
868,0.6209016
869,0.6209019
870,0.6209021
871,0.6209026
872,0.62090284
873,0.6209032
874,0.62090355
875,0.62090385
876,0.6209041
877,0.62090427
878,0.6209047
879,0.620905
880,0.6209053
881,0.6209056
882,0.620906
883,0.62090635
884,0.6209066
885,0.6209069
886,0.62090725
887,0.6209076
888,0.62090784
889,0.62090814
890,0.62090844
891,0.62090874
892,0.62090904
893,0.62090933
894,0.62090963
895,0.62091
896,0.6209102
897,0.62091047
898,0.6209107
899,0.620911
900,0.62091136
901,0.6209116
902,0.6209119
903,0.62091225
904,0.6209126
905,0.6209128
906,0.62091315
907,0.6209132
908,0.62091357
909,0.6209138
910,0.6209141
911,0.62091446
912,0.62091464
913,0.62091494
914,0.62091523
915,0.62091553
916,0.6209157
917,0.62091595
918,0.6209162
919,0.6209165
920,0.6209168
921,0.620917
922,0.62091726
923,0.62091744
924,0.6209177
925,0.620918
926,0.6209183
927,0.6209185
928,0.6209188
929,0.620919
930,0.6209193
931,0.6209195
932,0.6209198
933,0.62092006
934,0.62092036
935,0.62092054
936,0.62092066
937,0.6209209
938,0.6209212
939,0.62092143
940,0.6209217
941,0.62092197
942,0.6209222
943,0.6209224
944,0.62092257
945,0.62092286
946,0.62092304
947,0.6209234
948,0.62092364
949,0.6209238
950,0.62092406
951,0.62092423
952,0.6209244
953,0.6209247
954,0.6209249
955,0.6209251
956,0.62092537
957,0.62092566
958,0.6209258
959,0.62092596
960,0.6209262
961,0.62092644
962,0.62092674
963,0.6209269
964,0.6209272
965,0.6209274
966,0.62092763
967,0.6209278
968,0.62092805
969,0.62092817
970,0.6209284
971,0.6209285
972,0.6209289
973,0.62092906
974,0.6209293
975,0.6209295
976,0.62092966
977,0.6209299
978,0.6209301
979,0.6209303
980,0.62093043
981,0.6209306
982,0.62093085
983,0.6209311
984,0.62093127
985,0.6209315
986,0.62093174
987,0.6209318
988,0.620932
989,0.62093216
990,0.6209324
991,0.6209326
992,0.62093276
993,0.620933
994,0.6209332
995,0.62093335
996,0.6209336
997,0.6209338
998,0.620934
999,0.62093425
