,sharp_lstmrl_20_1
334,3.0453923
335,3.012096
336,3.0391235
337,3.0296655
338,3.044902
339,3.0507035
340,3.035265
341,3.0558386
342,3.0485198
343,3.060116
344,3.0630841
345,3.0548153
346,3.0675838
347,3.0612237
348,3.0758762
349,3.0685563
350,3.0761523
351,3.0759404
352,3.080731
353,3.0845423
354,3.0830286
355,3.0889199
356,3.0856836
357,3.0938623
358,3.092295
359,3.0968244
360,3.0958781
361,3.1000645
362,3.1017785
363,3.1033103
364,3.1047406
365,3.1065886
366,3.1085222
367,3.1101203
368,3.1119733
369,3.112606
370,3.1152036
371,3.1160984
372,3.118533
373,3.1188242
374,3.1212265
375,3.1221042
376,3.1242847
377,3.1249657
378,3.1268563
379,3.1278653
380,3.1297758
381,3.1307523
382,3.1324043
383,3.1333838
384,3.1350965
385,3.1361644
386,3.1376607
387,3.1387227
388,3.1402202
389,3.1414013
390,3.1428618
391,3.144134
392,3.1456676
393,3.1476228
394,3.1499097
395,3.1523101
396,3.153816
397,3.155179
398,3.156602
399,3.1578124
400,3.1592422
401,3.1609986
402,3.1621633
403,3.1629565
404,3.1647487
405,3.1656537
406,3.1668468
407,3.1683755
408,3.16919
409,3.1704512
410,3.1715598
411,3.1727498
412,3.1742382
413,3.1751094
414,3.176046
415,3.1770136
416,3.178143
417,3.179624
418,3.1807806
419,3.1817377
420,3.1825433
421,3.1824539
422,3.1798491
423,3.1728709
424,3.1805427
425,3.1849363
426,3.1874063
427,3.186791
428,3.1829588
429,3.180788
430,3.175218
431,3.1915524
432,3.1917417
433,3.1828475
434,3.1896272
435,3.195161
436,3.1952229
437,3.1891122
438,3.1812856
439,3.1960886
440,3.2001543
441,3.1982634
442,3.1903586
443,3.1853127
444,3.2017426
445,3.1945796
446,3.1815846
447,3.2038596
448,3.161603
449,3.1393013
450,3.1889074
451,3.14899
452,3.1944742
453,3.1834853
454,3.1965134
455,3.1927233
456,3.2006166
457,3.1978948
458,3.2027519
459,3.2031732
460,3.2070587
461,3.2125556
462,3.2163808
463,3.2176223
464,3.218862
465,3.222066
466,3.221666
467,3.2236674
468,3.2261398
469,3.2251735
470,3.216593
471,3.2147791
472,3.215281
473,3.228298
474,3.2237017
475,3.2089272
476,3.2320287
477,3.2122657
478,3.2111442
479,3.2089343
480,3.2236052
481,3.219475
482,3.2273314
483,3.2240298
484,3.225149
485,3.2341957
486,3.222271
487,3.2349095
488,3.2295141
489,3.2235405
490,3.2297924
491,3.229264
492,3.2082024
493,3.2400622
494,3.189492
495,3.1749544
496,3.2187438
497,3.0905733
498,3.160426
499,3.1938348
500,3.1612232
501,3.2011616
502,3.213055
503,3.0670333
504,3.1403315
505,3.086602
506,2.9828064
507,2.9296322
508,2.9214196
509,3.0159028
510,3.086151
511,3.0043159
512,3.0829577
513,3.1274464
514,3.1837575
515,3.1513505
516,3.1708508
517,3.1607587
518,3.170669
519,3.1927936
520,3.1596394
521,3.2006102
522,3.1950443
523,3.2211099
524,3.21806
525,3.2319903
526,3.2150424
527,3.2162478
528,3.2281926
529,3.2210553
530,3.2378507
531,3.232632
532,3.2355342
533,3.2337224
534,3.2362502
535,3.2347515
536,3.2407167
537,3.2455664
538,3.24611
539,3.248584
540,3.2471204
541,3.2477965
542,3.249916
543,3.2468553
544,3.2528436
545,3.2543092
546,3.252902
547,3.256759
548,3.2544444
549,3.2564826
550,3.2570899
551,3.256753
552,3.2601202
553,3.2567294
554,3.249468
555,3.254422
556,3.261268
557,3.2586882
558,3.261053
559,3.2623265
560,3.261291
561,3.264099
562,3.2643552
563,3.2618477
564,3.2605326
565,3.2598712
566,3.2656534
567,3.2608747
568,3.2602143
569,3.264855
570,3.2587698
571,3.2642436
572,3.2652953
573,3.2605064
574,3.264808
575,3.268343
576,3.2597096
577,3.2612092
578,3.2695396
579,3.260412
580,3.2643707
581,3.2674108
582,3.262238
583,3.2694921
584,3.2672637
585,3.2682297
586,3.2714734
587,3.2716012
588,3.2686393
589,3.262592
590,3.2624102
591,3.2708259
592,3.2670937
593,3.2702665
594,3.2694235
595,3.2677917
596,3.2740915
597,3.2687495
598,3.2537842
599,3.247429
600,3.2527533
601,3.2580721
602,3.234505
603,3.2609768
604,3.2414603
605,3.2571518
606,3.2609854
607,3.2445855
608,3.2672634
609,3.245644
610,3.258397
611,3.253854
612,3.255836
613,3.2688901
614,3.2528663
615,3.2540472
616,3.26367
617,3.261199
618,3.27202
619,3.2632325
620,3.273071
621,3.2687235
622,3.26985
623,3.2686858
624,3.275427
625,3.2745235
626,3.2758625
627,3.2714071
628,3.2722266
629,3.2768445
630,3.267598
631,3.2713647
632,3.2738965
633,3.2738628
634,3.2777984
635,3.2760353
636,3.2805238
637,3.2735076
638,3.2574415
639,3.239076
640,3.2088308
641,3.2243998
642,3.1916766
643,3.2146685
644,2.9879951
645,3.2624948
646,3.0178046
647,2.9484158
648,3.1801944
649,3.1225321
650,3.0275183
651,3.1353219
652,3.2060854
653,3.0841432
654,3.0852892
655,3.1470344
656,3.1279135
657,3.0848203
658,3.1470938
659,3.1378608
660,3.113324
661,3.1230206
662,3.170459
663,3.22769
664,3.1768174
665,3.208371
666,3.236886
667,3.223911
668,3.2248583
669,3.2281992
670,3.2265825
671,3.2325692
672,3.2332816
673,3.2372231
674,3.234059
675,3.2429194
676,3.2443442
677,3.247875
678,3.2450318
679,3.2466323
680,3.2495513
681,3.2540948
682,3.25507
683,3.2539575
684,3.2549076
685,3.2563949
686,3.258585
687,3.263598
688,3.265586
689,3.267326
690,3.2672203
691,3.2710438
692,3.2740412
693,3.2772899
694,3.284938
695,3.3156216
696,3.303058
697,3.318547
698,3.3260505
699,3.3227124
700,3.324608
701,3.3301322
702,3.3203177
703,3.3253093
704,3.327787
705,3.3310003
706,3.3283496
707,3.330501
708,3.3337564
709,3.3336198
710,3.334362
711,3.3370833
712,3.3369927
713,3.3387368
714,3.340686
715,3.3403366
716,3.3422544
717,3.344594
718,3.34346
719,3.34554
720,3.344332
721,3.3467164
722,3.3457057
723,3.3439243
724,3.347786
725,3.345413
726,3.346477
727,3.3465383
728,3.3477695
729,3.348083
730,3.3479269
731,3.3490865
732,3.3478415
733,3.3502195
734,3.3498428
735,3.3502212
736,3.351303
737,3.3510494
738,3.3515513
739,3.3518698
740,3.3518608
741,3.3524299
742,3.352399
743,3.3526378
744,3.3530884
745,3.3529499
746,3.3533545
747,3.353581
748,3.353563
749,3.3539984
750,3.3540711
751,3.3542533
752,3.354561
753,3.3546345
754,3.3549192
755,3.3550432
756,3.3552017
757,3.3554077
758,3.3554938
759,3.3557212
760,3.3558311
761,3.3560066
762,3.3561559
763,3.3562837
764,3.356454
765,3.3565636
766,3.3567362
767,3.3568518
768,3.357008
769,3.3571346
770,3.3572721
771,3.3574114
772,3.3575377
773,3.3576825
774,3.357802
775,3.3579412
776,3.3580575
777,3.358191
778,3.3583095
779,3.3584368
780,3.3585563
781,3.3586788
782,3.3588
783,3.3589184
784,3.3590384
785,3.359154
786,3.359272
787,3.3593857
788,3.3595026
789,3.359614
790,3.3597293
791,3.3598392
792,3.3599524
793,3.360061
794,3.3601718
795,3.3602796
796,3.3603888
797,3.3604949
798,3.3606017
799,3.3607073
800,3.3608124
801,3.3609164
802,3.3610206
803,3.3611233
804,3.3612254
805,3.3613267
806,3.3614273
807,3.3615274
808,3.3616269
809,3.3617256
810,3.3618233
811,3.3619213
812,3.3620179
813,3.3621142
814,3.3622098
815,3.3623052
816,3.362399
817,3.3624933
818,3.3625865
819,3.3626792
820,3.3627713
821,3.362863
822,3.3629541
823,3.3630447
824,3.3631349
825,3.3632245
826,3.3633142
827,3.3634026
828,3.363491
829,3.3635793
830,3.3636665
831,3.363754
832,3.3638413
833,3.363929
834,3.364016
835,3.364103
836,3.364191
837,3.3642788
838,3.3643675
839,3.3644574
840,3.364549
841,3.3646429
842,3.3647406
843,3.3648434
844,3.364954
845,3.3650784
846,3.3652244
847,3.3654082
848,3.3656578
849,3.3660135
850,3.3664832
851,3.366989
852,3.36744
853,3.3678968
854,3.3683822
855,3.368762
856,3.3689945
857,3.369154
858,3.3693657
859,3.369538
860,3.369663
861,3.3698041
862,3.3699713
863,3.3701973
864,3.3704362
865,3.3706524
866,3.3708339
867,3.370999
868,3.371162
869,3.3713017
870,3.3714175
871,3.3715296
872,3.371635
873,3.3717265
874,3.3718154
875,3.3719137
876,3.3720248
877,3.3721328
878,3.3722296
879,3.3723238
880,3.3724236
881,3.3725233
882,3.372614
883,3.3726969
884,3.3727796
885,3.3728607
886,3.3729396
887,3.373018
888,3.3730972
889,3.3731744
890,3.3732486
891,3.3733227
892,3.3733997
893,3.3734756
894,3.3735487
895,3.3736215
896,3.3736942
897,3.3737657
898,3.3738358
899,3.3739066
900,3.3739767
901,3.374045
902,3.3741128
903,3.3741806
904,3.3742476
905,3.3743136
906,3.3743796
907,3.3744452
908,3.3745098
909,3.3745735
910,3.3746374
911,3.3747008
912,3.3747633
913,3.3748255
914,3.3748877
915,3.374949
916,3.37501
917,3.3750715
918,3.3751326
919,3.3751936
920,3.3752537
921,3.3753142
922,3.3753753
923,3.3754356
924,3.375497
925,3.3755574
926,3.3756192
927,3.3756816
928,3.375744
929,3.3758085
930,3.3758736
931,3.375941
932,3.3760107
933,3.3760836
934,3.3761613
935,3.376244
936,3.3763347
937,3.3764343
938,3.3765447
939,3.3766673
940,3.376802
941,3.3769472
942,3.377099
943,3.3772526
944,3.377402
945,3.3775415
946,3.377666
947,3.377772
948,3.3778474
949,3.377825
950,3.3773139
951,3.3744063
952,3.35287
953,3.279877
954,3.2242117
955,3.16983
956,3.2113397
957,3.0387645
958,3.1716669
959,3.1477797
960,3.0465715
961,3.1677933
962,3.1815057
963,3.1694934
964,3.124964
965,3.0881047
966,3.0644214
967,3.0365145
968,3.00208
969,3.0643146
970,3.0817256
971,3.1121938
972,3.1052444
973,3.1449523
974,3.1638913
975,3.1966274
976,3.183203
977,3.1702838
978,3.0332046
979,3.0417173
980,3.160561
981,3.170235
982,3.1198485
983,3.0883815
984,3.0526342
985,3.0461686
986,3.0655196
987,3.0932212
988,3.107194
989,3.1238163
990,3.1260176
991,3.090791
992,3.1348474
993,3.205799
994,3.2730656
995,3.2577906
996,3.2186942
997,3.2074254
998,3.1990786
999,3.1510684
