,Prices_15_2,Strategy_Returns_15_2,F_t_15_2
0,458.6,-0.03999998,0.0
1,436.39,3.8599982,0.9999995
2,440.29,10.779995,0.9999995
3,447.21,11.209994,0.9999993
4,447.64,21.329987,0.9999993
5,457.76,12.949991,0.9999994
6,449.38,1.3299984,0.99999946
7,437.76,-0.030000944,0.99999946
8,436.4,-2.9499993,0.9999994
9,433.48,-7.469997,0.99999946
10,428.96,2.389997,0.99999946
11,438.82,3.7399962,0.99999946
12,440.17,13.02999,0.9999994
13,449.46,17.999987,0.99999946
14,454.43,2.459996,0.99999946
15,438.89,5.0299945,0.99999946
16,441.46,4.239995,0.9999995
17,440.67,7.5399933,0.99999946
18,443.97,10.819991,0.99999946
19,447.25,11.629992,0.99999946
20,448.06,12.469991,0.99999946
21,448.9,9.829991,0.9999995
22,446.26,9.749991,0.9999995
23,446.18,49.289974,0.9999995
24,485.72,55.33997,0.9999995
25,491.77,88.149956,0.9999994
26,524.58,83.789955,0.99999946
27,520.22,88.70995,0.99999934
28,525.14,135.15993,0.99999946
29,571.59,146.98991,0.99999946
30,583.42,134.80992,0.99999946
31,571.24,140.62993,0.99999946
32,577.06,131.74992,0.9999995
33,568.18,178.8999,0.9999995
34,615.33,187.24991,0.9999996
35,623.68,193.7999,0.99999946
36,630.23,224.18988,0.9999995
37,660.62,231.16988,0.9999995
38,667.6,205.17989,0.99999946
39,641.61,222.82988,0.9999994
40,659.26,217.26988,0.9999995
41,653.7,218.53989,0.99999946
42,654.97,219.70988,0.9999996
43,656.14,212.72989,0.99999946
44,649.16,216.71988,0.99999946
45,653.15,196.58989,0.9999995
46,633.02,150.51991,0.9999995
47,586.95,163.72992,0.9999996
48,600.16,140.92992,0.9999996
49,577.36,156.50992,0.99999934
50,592.94,155.75992,0.9999995
51,592.19,174.4299,0.99999934
52,610.86,171.5299,0.9999994
53,607.96,161.63991,0.99999934
54,598.07,157.71991,0.99999946
55,594.15,158.5599,0.9999994
56,594.99,165.8399,0.99999946
57,602.27,157.54991,0.99999946
58,593.98,145.92992,0.99999946
59,582.36,129.90993,0.99999946
60,566.34,144.70992,0.99999946
61,581.14,160.82991,0.9999996
62,597.26,160.11992,0.9999995
63,596.55,166.28992,0.99999946
64,602.72,203.36989,0.9999995
65,639.8,204.3799,0.9999994
66,640.81,214.44989,0.99999934
67,650.88,208.72989,0.99999946
68,645.16,194.2599,0.99999946
69,630.69,195.02989,0.9999995
70,631.46,199.3799,0.9999995
71,635.81,187.6599,0.9999995
72,624.09,188.3899,0.9999995
73,624.82,188.0799,0.9999996
74,624.51,180.32991,0.9999995
75,616.76,195.5699,0.9999995
76,632.0,197.27989,0.99999946
77,633.71,190.0699,0.99999946
78,626.5,182.88991,0.99999946
79,619.32,185.1599,0.99999946
80,621.59,180.3699,0.9999994
81,616.8,186.6599,0.99999946
82,623.09,192.3499,0.99999946
83,628.78,192.0899,0.99999946
84,628.52,187.4699,0.99999946
85,623.9,185.7799,0.99999946
86,622.21,185.1199,0.99999946
87,621.55,182.9799,0.9999995
88,619.41,165.29991,0.99999946
89,601.73,164.65991,0.9999995
90,601.09,159.37991,0.9999995
91,595.81,157.41992,0.99999946
92,593.85,149.25992,0.9999995
93,585.69,148.28992,0.99999946
94,584.72,130.85992,0.9999995
95,567.29,149.79991,0.99999946
96,586.23,158.48991,0.9999995
97,594.92,152.89992,0.9999994
98,589.33,150.23991,0.99999946
99,586.67,152.34991,0.99999946
100,588.78,149.00992,0.99999946
101,585.44,148.21992,0.99999946
102,584.65,152.43991,0.99999946
103,588.87,156.14992,0.99999946
104,592.58,152.93991,0.9999995
105,589.37,154.62991,0.99999946
106,591.06,139.93993,0.9999995
107,576.37,133.20993,0.99999946
108,569.64,110.229935,0.9999995
109,546.66,69.539955,0.9999995
110,505.97,60.579964,0.9999996
111,497.01,83.27995,0.9999995
112,519.71,55.369965,0.9999995
113,491.8,25.029982,0.9999994
114,461.46,48.80997,0.9999995
115,485.24,75.54996,0.99999946
116,511.98,80.80995,0.99999934
117,517.24,77.609955,0.99999934
118,514.04,61.649963,0.99999934
119,498.08,71.85996,0.9999994
120,508.29,66.06996,0.99999946
121,502.5,75.13995,0.9999994
122,511.57,74.719955,0.99999946
123,511.15,71.38996,0.99999946
124,507.82,72.08996,0.9999995
125,508.52,67.81996,0.9999995
126,504.25,41.329975,0.99999946
127,477.76,38.449974,0.99999946
128,474.88,40.999973,0.9999996
129,477.43,41.159973,0.9999995
130,477.59,53.229965,0.9999994
131,489.66,46.90997,0.9999994
132,483.34,48.399967,0.9999994
133,484.83,45.84997,0.99999946
134,482.28,38.169975,0.99999946
135,474.6,38.829975,0.99999946
136,475.26,42.929974,0.99999946
137,479.36,43.319973,0.99999946
138,479.75,41.319973,0.99999946
139,477.75,42.569973,0.99999946
140,479.0,41.459972,0.99999946
141,477.89,38.939976,0.99999946
142,475.37,29.629978,0.9999995
143,466.06,20.899984,0.99999946
144,457.33,-11.990001,0.9999995
145,424.44,-41.629986,0.99999946
146,394.8,-27.529991,0.9999995
147,408.9,-37.609985,0.9999995
148,398.82,-34.279987,0.99999946
149,402.15,-0.6400036,0.9999995
150,435.79,-13.229996,0.9999994
151,423.2,-24.85999,0.99999934
152,411.57,-32.009983,0.99999946
153,404.42,-36.90998,0.99999946
154,399.52,-59.24997,0.99999946
155,377.18,-60.95997,0.99999946
156,375.47,-49.489975,0.9999995
157,386.94,-52.819973,0.99999946
158,383.61,-61.35997,0.99999946
159,375.07,-76.91996,0.99999946
160,359.51,-107.559944,0.9999995
161,328.87,-115.91994,0.9999995
162,320.51,-106.349945,0.9999995
163,330.08,-100.23995,0.9999995
164,336.19,-83.48996,0.9999994
165,352.94,-71.39996,0.99999934
166,365.03,-74.869965,0.9999994
167,361.56,-74.12997,0.9999994
168,362.3,-57.879974,0.99999946
169,378.55,-46.01998,0.99999946
170,390.41,-35.559986,0.99999946
171,400.87,-41.65998,0.99999946
172,394.77,-53.869976,0.9999994
173,382.56,-52.669975,0.9999995
