,sharp_grurl_5_3
328,1.3669529
329,1.3692591
330,1.3608459
331,1.3673406
332,1.3236644
333,1.2568146
334,1.3797427
335,1.2262026
336,1.1983008
337,1.2390614
338,1.2151703
339,1.1225798
340,1.1274619
341,1.0489703
342,1.1086134
343,1.0670089
344,0.9569204
345,0.9866928
346,0.9745313
347,0.98608786
348,0.97986954
349,1.0458852
350,1.0766535
351,1.0854198
352,1.0974908
353,1.0984035
354,1.1075132
355,1.1020137
356,1.100759
357,1.1007447
358,1.1059645
359,1.1673898
360,1.1657348
361,1.1660212
362,1.1667118
363,1.1684396
364,1.1739684
365,1.1941395
366,1.2014406
367,1.1898955
368,1.2109277
369,1.2192589
370,1.202651
371,1.2248312
372,1.2238082
373,1.2183933
374,1.2236582
375,1.2289119
376,1.2282742
377,1.2301029
378,1.2360018
379,1.2388405
380,1.2380276
381,1.2381587
382,1.23977
383,1.2418041
384,1.2436042
385,1.2506881
386,1.256042
387,1.2552209
388,1.255469
389,1.2560031
390,1.2509481
391,1.2568024
392,1.2566143
393,1.2559944
394,1.2557118
395,1.2559911
396,1.256542
397,1.2570205
398,1.2573293
399,1.2575064
400,1.2576041
401,1.257672
402,1.2577573
403,1.2579116
404,1.2581816
405,1.2585496
406,1.258867
407,1.2590302
408,1.2590873
409,1.2591009
410,1.2591046
411,1.2591157
412,1.2591417
413,1.2591822
414,1.2592343
415,1.2592913
416,1.2593479
417,1.259401
418,1.2594485
419,1.2594914
420,1.2595311
421,1.2595698
422,1.2596087
423,1.2596498
424,1.2596952
425,1.2597473
426,1.2598125
427,1.259901
428,1.2600359
429,1.2602751
430,1.260808
431,1.2625462
432,1.273632
433,1.2819524
434,1.2704532
435,1.2755829
436,1.2885642
437,1.3071908
438,1.2886233
439,1.3111986
440,1.3083141
441,1.305473
442,1.3058256
443,1.3081775
444,1.3119105
445,1.316721
446,1.3177118
447,1.3133333
448,1.3143014
449,1.317503
450,1.3185292
451,1.3178078
452,1.3167306
453,1.31683
454,1.3181202
455,1.3192668
456,1.3196396
457,1.3196057
458,1.3195078
459,1.3195316
460,1.3197068
461,1.3199408
462,1.3201214
463,1.3201916
464,1.3201666
465,1.3201126
466,1.3201022
467,1.3201663
468,1.3202796
469,1.3203914
470,1.3204639
471,1.3204921
472,1.3204929
473,1.3204911
474,1.3205056
475,1.3205417
476,1.3205916
477,1.3206414
478,1.3206811
479,1.3207058
480,1.3207173
481,1.3207225
482,1.3207278
483,1.3207386
484,1.3207555
485,1.3207757
486,1.3207957
487,1.3208125
488,1.3208239
489,1.3208314
490,1.3208365
491,1.3208413
492,1.3208474
493,1.3208555
494,1.3208648
495,1.3208748
496,1.3208842
497,1.3208922
498,1.320899
499,1.3209043
500,1.3209089
501,1.3209136
502,1.3209184
503,1.320924
504,1.3209296
505,1.3209358
506,1.3209416
507,1.3209468
508,1.3209517
509,1.320956
510,1.3209602
511,1.3209641
512,1.3209683
513,1.3209721
514,1.3209763
515,1.3209805
516,1.3209846
517,1.3209888
518,1.3209925
519,1.3209962
520,1.3209995
521,1.3210031
522,1.3210063
523,1.3210095
524,1.3210132
525,1.3210164
526,1.3210194
527,1.3210229
528,1.321026
529,1.321029
530,1.3210319
531,1.321035
532,1.3210379
533,1.3210407
534,1.3210435
535,1.3210465
536,1.3210491
537,1.3210518
538,1.3210547
539,1.3210572
540,1.3210598
541,1.3210627
542,1.321065
543,1.3210676
544,1.32107
545,1.3210725
546,1.3210747
547,1.3210771
548,1.3210795
549,1.3210819
550,1.321084
551,1.3210864
552,1.3210886
553,1.3210908
554,1.3210931
555,1.3210952
556,1.3210975
557,1.3210996
558,1.3211018
559,1.3211038
560,1.3211058
561,1.3211079
562,1.3211099
563,1.3211119
564,1.3211138
565,1.3211157
566,1.3211176
567,1.3211195
568,1.3211216
569,1.3211235
570,1.3211251
571,1.3211269
572,1.3211287
573,1.3211305
574,1.3211324
575,1.3211341
576,1.3211359
577,1.3211374
578,1.3211393
579,1.321141
580,1.3211428
581,1.3211442
582,1.321146
583,1.3211477
584,1.3211491
585,1.3211507
586,1.3211522
587,1.3211539
588,1.3211553
589,1.3211569
590,1.3211584
591,1.3211596
592,1.3211614
593,1.3211627
594,1.3211644
595,1.3211658
596,1.3211671
597,1.3211685
598,1.3211701
599,1.3211715
600,1.3211727
601,1.3211741
602,1.3211755
603,1.3211766
604,1.3211781
605,1.3211794
606,1.3211808
607,1.3211821
608,1.3211832
609,1.3211846
610,1.321186
611,1.3211871
612,1.3211882
613,1.3211898
614,1.3211907
615,1.321192
616,1.3211933
617,1.3211943
618,1.3211955
619,1.3211968
620,1.3211979
621,1.321199
622,1.3212003
623,1.3212012
624,1.3212025
625,1.3212035
626,1.3212045
627,1.3212056
628,1.3212067
629,1.3212078
630,1.3212087
631,1.32121
632,1.3212111
633,1.321212
634,1.3212131
635,1.321214
636,1.321215
637,1.321216
638,1.3212172
639,1.3212183
640,1.3212191
641,1.32122
642,1.321221
643,1.3212218
644,1.3212229
645,1.3212239
646,1.3212248
647,1.3212255
648,1.3212266
649,1.3212276
650,1.3212284
651,1.3212293
652,1.32123
653,1.3212314
654,1.321232
655,1.3212327
656,1.3212336
657,1.3212347
658,1.3212355
659,1.3212363
660,1.3212371
661,1.321238
662,1.3212388
663,1.3212395
664,1.3212404
665,1.3212413
666,1.321242
667,1.3212428
668,1.3212435
669,1.3212446
670,1.3212452
671,1.3212459
672,1.3212466
673,1.3212476
674,1.321248
675,1.3212491
676,1.3212498
677,1.3212506
678,1.3212512
679,1.3212519
680,1.3212526
681,1.3212533
682,1.321254
683,1.3212547
684,1.3212556
685,1.3212562
686,1.3212571
687,1.3212578
688,1.3212581
689,1.3212589
690,1.3212597
691,1.3212606
692,1.3212612
693,1.3212615
694,1.3212622
695,1.3212631
696,1.3212637
697,1.3212644
698,1.3212649
699,1.3212655
700,1.3212662
701,1.3212669
702,1.3212674
703,1.321268
704,1.3212686
705,1.3212692
706,1.3212699
707,1.3212706
708,1.3212712
709,1.3212717
710,1.3212725
711,1.3212731
712,1.3212737
713,1.3212742
714,1.3212745
715,1.3212751
716,1.3212757
717,1.3212763
718,1.3212768
719,1.3212776
720,1.321278
721,1.3212786
722,1.321279
723,1.3212795
724,1.3212801
725,1.3212808
726,1.3212811
727,1.3212819
728,1.3212824
729,1.3212829
730,1.3212835
731,1.321284
732,1.3212843
733,1.3212848
734,1.3212855
735,1.321286
736,1.3212867
737,1.321287
738,1.3212876
739,1.3212878
740,1.3212883
741,1.321289
742,1.3212894
743,1.3212899
744,1.3212905
745,1.3212906
746,1.3212912
747,1.3212917
748,1.3212922
749,1.3212926
750,1.3212931
751,1.3212937
752,1.321294
753,1.3212944
754,1.3212949
755,1.3212954
756,1.3212959
757,1.3212965
758,1.3212968
759,1.3212974
760,1.3212975
761,1.321298
762,1.3212984
763,1.321299
764,1.3212993
765,1.3212998
766,1.3213004
767,1.3213005
768,1.321301
769,1.3213013
770,1.3213018
771,1.3213023
772,1.3213027
773,1.3213031
774,1.3213036
775,1.3213038
776,1.3213041
777,1.3213046
778,1.3213052
779,1.3213056
780,1.321306
781,1.3213063
782,1.3213068
783,1.3213071
784,1.3213074
785,1.3213078
786,1.321308
787,1.3213084
788,1.321309
789,1.3213093
790,1.3213098
791,1.3213102
792,1.3213105
793,1.3213109
794,1.3213114
795,1.3213114
796,1.3213117
797,1.3213122
798,1.3213127
799,1.3213129
800,1.3213134
801,1.3213136
802,1.3213141
803,1.3213146
804,1.3213148
805,1.3213152
806,1.3213154
807,1.3213158
808,1.3213161
809,1.3213164
810,1.3213168
811,1.3213172
812,1.3213174
813,1.3213176
814,1.3213179
815,1.3213183
816,1.3213186
817,1.3213191
818,1.3213195
819,1.3213198
820,1.32132
821,1.3213204
822,1.3213205
823,1.321321
824,1.3213211
825,1.3213214
826,1.3213218
827,1.3213221
828,1.3213224
829,1.3213227
830,1.321323
831,1.3213234
832,1.3213236
833,1.321324
834,1.3213242
835,1.3213247
836,1.321325
837,1.3213252
838,1.3213255
839,1.3213258
840,1.321326
841,1.3213265
842,1.3213265
843,1.3213267
844,1.3213271
845,1.3213273
846,1.3213277
847,1.3213282
848,1.3213284
849,1.3213286
850,1.3213289
851,1.3213292
852,1.3213295
853,1.3213297
854,1.3213298
855,1.3213301
856,1.3213304
857,1.3213307
858,1.3213309
859,1.3213311
860,1.3213315
861,1.3213317
862,1.321332
863,1.3213321
864,1.3213325
865,1.3213328
866,1.3213332
867,1.3213333
868,1.3213335
869,1.3213338
870,1.321334
871,1.3213342
872,1.3213347
873,1.3213347
874,1.3213351
875,1.3213353
876,1.3213357
877,1.3213358
878,1.3213362
879,1.3213364
880,1.3213365
881,1.3213367
882,1.321337
883,1.3213373
884,1.3213376
885,1.3213377
886,1.321338
887,1.3213382
888,1.3213384
889,1.3213388
890,1.3213389
891,1.3213392
892,1.3213394
893,1.3213396
894,1.3213398
895,1.32134
896,1.3213402
897,1.3213404
898,1.3213406
899,1.3213408
900,1.3213412
901,1.3213413
902,1.3213415
903,1.3213418
904,1.321342
905,1.3213423
906,1.3213426
907,1.3213427
908,1.321343
909,1.3213431
910,1.3213432
911,1.3213435
912,1.3213437
913,1.3213439
914,1.3213441
915,1.3213444
916,1.3213446
917,1.3213447
918,1.3213451
919,1.3213452
920,1.3213454
921,1.3213457
922,1.3213457
923,1.3213458
924,1.321346
925,1.3213465
926,1.3213465
927,1.3213469
928,1.3213469
929,1.3213472
930,1.3213475
931,1.3213477
932,1.3213478
933,1.3213481
934,1.3213483
935,1.3213484
936,1.3213484
937,1.3213487
938,1.3213488
939,1.3213489
940,1.3213491
941,1.3213494
942,1.3213496
943,1.3213497
944,1.3213501
945,1.3213501
946,1.3213503
947,1.3213506
948,1.3213508
949,1.3213509
950,1.3213512
951,1.3213513
952,1.3213515
953,1.3213515
954,1.3213518
955,1.3213519
956,1.3213521
957,1.3213522
958,1.3213527
959,1.3213527
960,1.3213528
961,1.321353
962,1.3213534
963,1.3213534
964,1.3213536
965,1.3213536
966,1.3213538
967,1.321354
968,1.3213543
969,1.3213545
970,1.3213545
971,1.3213547
972,1.321355
973,1.3213551
974,1.3213552
975,1.3213553
976,1.3213557
977,1.3213559
978,1.321356
979,1.3213563
980,1.3213563
981,1.3213564
982,1.3213567
983,1.3213568
984,1.321357
985,1.3213571
986,1.3213574
987,1.3213575
988,1.3213576
989,1.3213578
990,1.3213578
991,1.3213581
992,1.3213582
993,1.3213584
994,1.3213583
995,1.3213586
996,1.3213587
997,1.3213588
998,1.321359
999,1.3213592
