,sharp_grurl_20_2
782,2.517487
783,2.5174906
784,2.5174947
785,2.517498
786,2.5175018
787,2.517506
788,2.5175095
789,2.517513
790,2.517517
791,2.5175204
792,2.5175245
793,2.5175278
794,2.5175314
795,2.517535
796,2.5175388
797,2.517542
798,2.517546
799,2.5175495
800,2.5175529
801,2.5175564
802,2.51756
803,2.5175636
804,2.517567
805,2.5175705
806,2.517574
807,2.5175772
808,2.5175807
809,2.517584
810,2.517588
811,2.517591
812,2.517594
813,2.5175974
814,2.517601
815,2.517604
816,2.5176075
817,2.517611
818,2.5176141
819,2.5176175
820,2.5176208
821,2.5176244
822,2.5176275
823,2.5176306
824,2.517634
825,2.5176368
826,2.51764
827,2.5176432
828,2.5176468
829,2.5176494
830,2.517653
831,2.517656
832,2.5176592
833,2.517662
834,2.5176651
835,2.5176682
836,2.517671
837,2.5176742
838,2.5176773
839,2.5176806
840,2.5176837
841,2.5176864
842,2.5176895
843,2.517692
844,2.5176954
845,2.5176983
846,2.5177011
847,2.517704
848,2.5177069
849,2.5177102
850,2.517713
851,2.5177157
852,2.5177186
853,2.5177214
854,2.5177245
855,2.5177271
856,2.5177302
857,2.5177329
858,2.517736
859,2.5177386
860,2.5177414
861,2.5177443
862,2.517747
863,2.5177498
864,2.5177526
865,2.517755
866,2.517758
867,2.5177608
868,2.5177634
869,2.517766
870,2.517769
871,2.517771
872,2.517774
873,2.5177767
874,2.517779
875,2.5177824
876,2.5177846
877,2.5177872
878,2.51779
879,2.5177927
880,2.5177948
881,2.5177977
882,2.5178003
883,2.5178027
884,2.5178056
885,2.517808
886,2.5178108
887,2.5178127
888,2.5178154
889,2.5178177
890,2.5178208
891,2.5178227
892,2.5178254
893,2.5178277
894,2.5178304
895,2.5178328
896,2.5178354
897,2.517838
898,2.5178406
899,2.5178428
900,2.517845
901,2.5178475
902,2.5178497
903,2.517852
904,2.5178547
905,2.5178568
906,2.5178592
907,2.5178618
908,2.5178642
909,2.5178661
910,2.5178685
911,2.517871
912,2.5178733
913,2.517876
914,2.5178778
915,2.5178802
916,2.5178828
917,2.517885
918,2.5178866
919,2.5178893
920,2.5178914
921,2.5178938
922,2.5178962
923,2.517898
924,2.5179005
925,2.5179026
926,2.5179045
927,2.517907
928,2.5179093
929,2.5179114
930,2.5179133
931,2.5179157
932,2.5179179
933,2.51792
934,2.517922
935,2.517924
936,2.5179267
937,2.5179281
938,2.5179305
939,2.517933
940,2.5179343
941,2.517937
942,2.5179389
943,2.517941
944,2.517943
945,2.517945
946,2.5179472
947,2.5179489
948,2.5179513
949,2.5179534
950,2.5179553
951,2.5179574
952,2.517959
953,2.5179617
954,2.5179634
955,2.5179653
956,2.5179675
957,2.5179696
958,2.5179713
959,2.5179732
960,2.517975
961,2.517977
962,2.5179791
963,2.5179813
964,2.5179832
965,2.517985
966,2.5179868
967,2.5179884
968,2.5179906
969,2.5179925
970,2.5179946
971,2.5179965
972,2.517998
973,2.5180001
974,2.518002
975,2.518004
976,2.5180056
977,2.5180075
978,2.5180092
979,2.518011
980,2.518013
981,2.5180147
982,2.5180166
983,2.5180185
984,2.5180206
985,2.518022
986,2.5180237
987,2.5180256
988,2.5180275
989,2.5180295
990,2.518031
991,2.5180328
992,2.518035
993,2.5180361
994,2.5180378
995,2.5180402
996,2.5180416
997,2.5180433
998,2.5180447
999,2.5180466
