,Prices_20_1,Strategy_Returns_20_1,F_t_20_1
0,457.76,-0.03999995,0.0
1,449.38,-11.659986,0.99999875
2,437.76,-13.099812,0.9999999
3,436.4,-10.272307,-0.9956603
4,433.48,-14.792027,0.99993753
5,428.96,-4.9331756,0.99988407
6,438.82,-3.5831838,0.9999942
7,440.17,5.70458,1.0
8,449.46,10.394447,0.94408524
9,454.43,-5.145574,1.0
10,438.89,-2.5769122,0.9994843
11,441.46,-3.3667617,0.99979955
12,440.67,-0.06880818,0.99999994
13,443.97,3.0413704,0.94884896
14,447.25,3.8513703,1.0
15,448.06,4.691369,0.99999875
16,448.9,2.051369,1.0
17,446.26,1.9713669,0.99999994
18,446.18,41.509243,0.99994636
19,485.72,47.559235,0.99999875
20,491.77,80.369225,0.9999995
21,524.58,76.00923,0.9999976
22,520.22,80.92923,1.0
23,525.14,127.379234,1.0
24,571.59,139.20921,0.9999978
25,583.42,127.029205,1.0
26,571.24,132.8487,0.99991256
27,577.06,123.968864,0.99998033
28,568.18,171.11887,1.0
29,615.33,179.46828,0.9999298
30,623.68,186.01828,1.0
31,630.23,216.40826,0.9999997
32,660.62,223.388,0.9999636
33,667.6,197.398,1.0
34,641.61,215.04526,0.99984473
35,659.26,209.48526,1.0
36,653.7,210.75522,1.0
37,654.97,211.92412,0.9990922
38,656.14,204.86414,1.0
39,649.16,200.79654,-0.9994035
40,653.15,180.66655,1.0
41,633.02,134.59511,0.99999994
42,586.95,147.32817,0.964004
43,600.16,124.51907,1.0
44,577.36,136.54926,0.77273905
45,592.94,135.79927,0.99998844
46,592.19,154.46921,1.0
47,610.86,151.57327,0.99857944
48,607.96,141.68327,1.0
49,598.07,137.76234,0.9999983
50,594.15,138.58191,0.97677547
51,594.99,145.86183,0.99998915
52,602.27,137.5046,0.9999999
53,593.98,145.35045,-0.6809895
54,582.36,129.3304,1.0
55,566.34,144.10806,0.99849486
56,581.14,160.22757,0.99996966
57,597.26,159.44475,1.0
58,596.55,154.30943,-0.8205025
59,602.72,191.38943,1.0
60,639.8,192.39943,0.9999958
61,640.81,202.46939,0.9999971
62,650.88,196.74939,1.0
63,645.16,182.28188,0.9998272
64,630.69,183.05136,1.0
65,631.46,187.34453,0.98705304
66,635.81,175.62453,0.99999994
67,624.09,176.3545,0.99997413
68,624.82,176.04451,0.99999994
69,624.51,168.29451,0.99999994
70,616.76,183.53442,0.99999416
71,632.0,185.24442,0.9999997
72,633.71,178.03444,0.9999961
73,626.5,170.85445,1.0
74,619.32,173.12445,1.0
75,621.59,168.33444,0.99999994
76,616.8,174.62445,1.0
