,sharp_rrl_5_2
147,1.544181
148,1.5451549
149,1.5461552
150,1.5471025
151,1.5480285
152,1.5489746
153,1.5498602
154,1.5507013
155,1.5515289
156,1.5523063
157,1.5530415
158,1.5537614
159,1.5544595
160,1.5551207
161,1.5557661
162,1.5563966
163,1.5569956
164,1.5575845
165,1.558165
166,1.5587211
167,1.5592648
168,1.5597986
169,1.5603132
170,1.5608157
171,1.5613148
172,1.5618031
173,1.5622882
174,1.5627764
175,1.5632632
176,1.5637605
177,1.564277
178,1.5648206
179,1.565415
180,1.5660938
181,1.5669165
182,1.5680046
183,1.5695796
184,1.5719221
185,1.5747908
186,1.5776752
187,1.579827
188,1.5813725
189,1.582418
190,1.5837711
191,1.5854881
192,1.587473
193,1.5895218
194,1.5911177
195,1.5925106
196,1.5937728
197,1.5949781
198,1.5962962
199,1.5979005
200,1.5996165
201,1.6014421
202,1.6031928
203,1.6049806
204,1.6068962
205,1.608863
206,1.610895
207,1.6129194
208,1.6151125
209,1.6174588
210,1.6198595
211,1.6222914
212,1.6249346
213,1.6280006
214,1.6317025
215,1.6361684
216,1.6408685
217,1.6449418
218,1.647974
219,1.6504557
220,1.6527191
221,1.6549618
222,1.6572866
223,1.6594965
224,1.6613744
225,1.6631577
226,1.6651418
227,1.6673206
228,1.6697803
229,1.6731817
230,1.6790591
231,1.6861137
232,1.6908627
233,1.6965641
234,1.6984446
235,1.7016983
236,1.7054696
237,1.7071232
238,1.7082915
239,1.7097204
240,1.7111461
241,1.7113761
242,1.712355
243,1.7133895
244,1.7151123
245,1.7159005
246,1.71699
247,1.7174871
248,1.7181036
249,1.7190293
250,1.7197496
251,1.7207109
252,1.7221782
253,1.7238802
254,1.7258818
255,1.7285838
256,1.731866
257,1.7356721
258,1.7391119
259,1.7416469
260,1.743875
261,1.7455664
262,1.7468702
263,1.7477695
264,1.748615
265,1.7492383
266,1.7498356
267,1.7506335
268,1.7515856
269,1.752657
270,1.7537135
271,1.754764
272,1.75581
273,1.7566938
274,1.757394
275,1.7579427
276,1.7584277
277,1.7589135
278,1.7594014
279,1.7598945
280,1.760361
281,1.7607956
282,1.7612079
283,1.7616032
284,1.7620007
285,1.7624073
286,1.7628021
287,1.7631805
288,1.7635281
289,1.7638482
290,1.7641628
291,1.764474
292,1.7647767
293,1.7650666
294,1.7653413
295,1.7656012
296,1.7658558
297,1.7661068
298,1.7663493
299,1.7665858
300,1.7668164
301,1.7670416
302,1.7672633
303,1.7674844
304,1.7677063
305,1.7679278
306,1.7681491
307,1.768369
308,1.7685858
309,1.768803
310,1.7690222
311,1.7692437
312,1.7694672
313,1.7696929
314,1.7699206
315,1.7701516
316,1.770387
317,1.7706271
318,1.7708706
319,1.7711166
320,1.7713647
321,1.7716146
322,1.7718652
323,1.7721174
324,1.7723693
325,1.77262
326,1.7728692
327,1.7731171
328,1.7733629
329,1.7736074
330,1.7738496
331,1.77409
332,1.7743292
333,1.7745668
334,1.7748035
335,1.7750397
336,1.7752745
337,1.7755075
338,1.7757369
339,1.7759578
340,1.776159
341,1.7763186
342,1.7763878
343,1.7763263
344,1.7761201
345,1.776097
346,1.7766799
347,1.7776828
348,1.7781382
349,1.7779833
350,1.7782978
351,1.7791948
352,1.7797506
353,1.7804126
354,1.7820767
355,1.7835501
356,1.783315
357,1.7719346
358,1.7406605
359,1.7850395
360,1.7428606
361,1.7775342
362,1.7477258
363,1.7642561
364,1.7746255
365,1.7616247
366,1.7807282
367,1.7738808
368,1.770708
369,1.78636
370,1.7783315
371,1.7791101
372,1.7883081
373,1.7840818
374,1.7912816
375,1.791208
376,1.7876903
377,1.792251
378,1.791366
379,1.7922993
380,1.7948692
381,1.7932467
382,1.7945406
383,1.795352
384,1.7952847
385,1.7971712
386,1.7972692
387,1.797665
388,1.7983825
389,1.7981988
390,1.7989469
391,1.7995284
392,1.7997388
393,1.8004903
394,1.800624
395,1.8013458
396,1.8020921
397,1.8029387
398,1.803563
399,1.8041555
400,1.804941
401,1.805498
402,1.8062195
403,1.8069569
404,1.8075166
405,1.8081818
406,1.8084387
407,1.8089813
408,1.809364
409,1.8098154
410,1.8103998
411,1.8108591
412,1.8114303
413,1.8118428
414,1.8122846
415,1.812733
416,1.8130763
417,1.8134903
418,1.8137997
419,1.8141347
420,1.8144321
421,1.814692
422,1.8149943
423,1.8152442
424,1.815528
425,1.815776
426,1.8160273
427,1.8162763
428,1.8164971
429,1.8167288
430,1.8169304
431,1.8171462
432,1.8173381
433,1.8175273
434,1.817703
435,1.8178715
436,1.8180403
437,1.8181984
438,1.818361
439,1.8185116
440,1.8186666
441,1.8188102
442,1.8189545
443,1.8190887
444,1.8192215
445,1.8193492
446,1.8194743
447,1.8195964
448,1.8197147
449,1.8198307
450,1.8199426
451,1.820052
452,1.8201578
453,1.820262
454,1.8203624
455,1.8204621
456,1.820558
457,1.820653
458,1.8207446
459,1.8208356
460,1.8209238
461,1.8210108
462,1.821095
463,1.8211786
464,1.8212602
465,1.8213408
466,1.8214197
467,1.8214974
468,1.8215736
469,1.8216492
470,1.8217233
471,1.8217969
472,1.8218693
473,1.8219411
474,1.8220125
475,1.822083
476,1.8221534
477,1.8222238
478,1.822294
479,1.8223643
480,1.8224355
481,1.8225069
482,1.8225796
483,1.8226537
484,1.8227296
485,1.8228078
486,1.822889
487,1.8229735
488,1.8230628
489,1.8231577
490,1.8232588
491,1.8233682
492,1.8234866
493,1.8236164
494,1.8237582
495,1.823916
496,1.8240912
497,1.824289
498,1.8245127
499,1.8247675
500,1.8250546
501,1.8253717
502,1.8257136
503,1.8260771
504,1.8264637
505,1.8268673
506,1.8272725
507,1.8276682
508,1.8280491
509,1.8284101
510,1.8287468
511,1.829059
512,1.8293505
513,1.8296248
514,1.8298792
515,1.8301144
516,1.8303343
517,1.8305423
518,1.8307394
519,1.8309246
520,1.8310974
521,1.831258
522,1.8314072
523,1.8315462
524,1.8316758
525,1.8317976
526,1.831913
527,1.8320221
528,1.832125
529,1.8322235
530,1.8323182
531,1.8324093
532,1.8324974
533,1.8325822
534,1.8326637
535,1.8327419
536,1.8328173
537,1.8328892
538,1.8329587
539,1.8330256
540,1.8330901
541,1.8331522
542,1.833212
543,1.8332696
544,1.8333257
545,1.83338
546,1.8334324
547,1.833484
548,1.8335335
549,1.8335819
550,1.833629
551,1.833675
552,1.8337194
553,1.8337628
554,1.8338052
555,1.8338468
556,1.8338872
557,1.8339266
558,1.8339651
559,1.8340029
560,1.8340397
561,1.834076
562,1.8341113
563,1.8341459
564,1.83418
565,1.8342131
566,1.8342457
567,1.8342777
568,1.8343089
569,1.8343396
570,1.8343698
571,1.8343992
572,1.8344284
573,1.8344572
574,1.8344854
575,1.8345131
576,1.8345401
577,1.834567
578,1.8345935
579,1.8346194
580,1.834645
581,1.8346702
582,1.8346951
583,1.8347195
584,1.834744
585,1.8347679
586,1.8347914
587,1.8348144
588,1.834837
589,1.83486
590,1.8348823
591,1.8349043
592,1.834926
593,1.8349476
594,1.8349689
595,1.8349895
596,1.8350108
597,1.8350312
598,1.8350513
599,1.8350713
600,1.8350914
601,1.8351109
602,1.8351299
603,1.8351494
604,1.8351684
605,1.835187
606,1.8352054
607,1.8352239
608,1.835242
609,1.83526
610,1.8352778
611,1.8352956
612,1.835313
613,1.8353304
614,1.8353475
615,1.8353646
616,1.8353812
617,1.8353978
618,1.8354144
619,1.8354309
620,1.8354471
621,1.835463
622,1.8354789
623,1.8354946
624,1.8355103
625,1.8355259
626,1.835541
627,1.8355563
628,1.8355715
629,1.8355863
630,1.8356013
631,1.8356159
632,1.8356307
633,1.835645
634,1.8356593
635,1.8356737
636,1.8356876
637,1.8357018
638,1.8357158
639,1.8357295
640,1.8357432
641,1.8357568
642,1.8357701
643,1.8357835
644,1.8357968
645,1.8358102
646,1.8358233
647,1.8358362
648,1.8358492
649,1.835862
650,1.8358747
651,1.8358873
652,1.8359001
653,1.8359122
654,1.8359245
655,1.8359368
656,1.8359492
657,1.8359612
658,1.835973
659,1.8359851
660,1.835997
661,1.8360087
662,1.8360206
663,1.8360322
664,1.8360435
665,1.8360552
666,1.8360665
667,1.8360776
668,1.8360888
669,1.8360999
670,1.836111
671,1.836122
672,1.836133
673,1.8361439
674,1.8361549
675,1.8361653
676,1.8361762
677,1.8361869
678,1.8361974
679,1.8362079
680,1.836218
681,1.8362286
682,1.8362389
683,1.8362492
684,1.836259
685,1.8362694
686,1.8362794
687,1.8362892
688,1.8362992
689,1.836309
690,1.8363189
691,1.8363285
692,1.8363382
693,1.8363479
694,1.8363576
695,1.8363671
696,1.8363763
697,1.8363858
698,1.8363954
699,1.8364047
700,1.8364137
701,1.8364229
702,1.8364322
703,1.8364413
704,1.8364502
705,1.8364594
706,1.8364682
707,1.8364773
708,1.836486
709,1.8364948
710,1.8365034
711,1.8365121
712,1.8365209
713,1.8365295
714,1.836538
715,1.8365468
716,1.8365549
717,1.8365633
718,1.8365717
719,1.8365802
720,1.8365884
721,1.8365966
722,1.836605
723,1.8366129
724,1.8366209
725,1.8366293
726,1.8366371
727,1.836645
728,1.8366531
729,1.836661
730,1.8366687
731,1.8366767
732,1.8366843
733,1.8366922
734,1.8367
735,1.8367076
736,1.8367151
737,1.8367226
738,1.8367302
739,1.8367378
740,1.8367453
741,1.8367528
742,1.83676
743,1.8367676
744,1.8367748
745,1.8367819
746,1.8367894
747,1.8367965
748,1.8368037
749,1.8368106
750,1.8368181
751,1.8368251
752,1.836832
753,1.836839
754,1.836846
755,1.836853
756,1.83686
757,1.8368667
758,1.8368735
759,1.8368802
760,1.8368869
761,1.8368938
762,1.8369006
763,1.8369074
764,1.8369138
765,1.8369204
766,1.8369269
767,1.8369334
768,1.8369399
769,1.8369464
770,1.8369529
771,1.8369596
772,1.8369659
773,1.836972
774,1.8369786
775,1.8369848
776,1.8369908
777,1.8369972
778,1.8370034
779,1.8370095
780,1.8370159
781,1.837022
782,1.837028
783,1.837034
784,1.8370401
785,1.837046
786,1.837052
787,1.837058
788,1.8370639
789,1.8370699
790,1.8370757
791,1.8370816
792,1.8370873
793,1.8370931
794,1.837099
795,1.8371047
796,1.8371102
797,1.8371159
798,1.8371217
799,1.8371272
800,1.8371327
801,1.8371383
802,1.8371441
803,1.8371495
804,1.8371551
805,1.8371606
806,1.837166
807,1.8371711
808,1.8371767
809,1.8371822
810,1.8371874
811,1.8371928
812,1.8371983
813,1.8372033
814,1.8372085
815,1.837214
816,1.8372191
817,1.8372242
818,1.8372296
819,1.8372345
820,1.8372397
821,1.8372449
822,1.8372501
823,1.837255
824,1.8372601
825,1.8372649
826,1.8372699
827,1.8372749
828,1.8372798
829,1.8372848
830,1.8372898
831,1.8372945
832,1.8372991
833,1.8373044
834,1.8373091
835,1.8373138
836,1.8373187
837,1.8373234
838,1.8373281
839,1.8373328
840,1.8373375
841,1.8373423
842,1.837347
843,1.8373517
844,1.8373559
845,1.8373607
846,1.8373653
847,1.83737
848,1.8373743
849,1.8373789
850,1.8373834
851,1.8373879
852,1.8373926
853,1.837397
854,1.8374012
855,1.8374057
856,1.8374101
857,1.8374145
858,1.8374188
859,1.8374231
860,1.8374275
861,1.8374314
862,1.8374358
863,1.83744
864,1.8374444
865,1.8374486
866,1.8374529
867,1.8374571
868,1.8374614
869,1.8374653
870,1.8374695
871,1.8374736
872,1.8374778
873,1.8374819
874,1.8374861
875,1.8374901
876,1.837494
877,1.837498
878,1.837502
879,1.837506
880,1.8375101
881,1.837514
882,1.8375179
883,1.8375219
884,1.8375257
885,1.8375297
886,1.8375335
887,1.8375374
888,1.8375412
889,1.8375449
890,1.837549
891,1.8375525
892,1.8375565
893,1.8375602
894,1.837564
895,1.8375679
896,1.8375715
897,1.8375752
898,1.8375789
899,1.8375823
900,1.8375862
901,1.8375897
902,1.8375933
903,1.8375969
904,1.8376007
905,1.837604
906,1.8376079
907,1.8376112
908,1.8376147
909,1.8376185
910,1.8376218
911,1.8376251
912,1.8376287
913,1.8376325
914,1.8376356
915,1.8376395
916,1.8376428
917,1.8376462
918,1.8376497
919,1.837653
920,1.8376564
921,1.8376596
922,1.837663
923,1.8376666
924,1.83767
925,1.8376732
926,1.8376764
927,1.8376799
928,1.837683
929,1.8376863
930,1.8376898
931,1.8376926
932,1.8376961
933,1.8376993
934,1.8377024
935,1.8377056
936,1.8377088
937,1.837712
938,1.8377151
939,1.8377185
940,1.8377212
941,1.8377247
942,1.8377279
943,1.8377308
944,1.8377341
945,1.8377368
946,1.83774
947,1.8377432
948,1.8377461
949,1.8377491
950,1.8377522
951,1.8377551
952,1.8377584
953,1.8377612
954,1.8377643
955,1.8377674
956,1.8377702
957,1.8377731
958,1.8377758
959,1.8377789
960,1.837782
961,1.8377848
962,1.8377877
963,1.8377906
964,1.8377935
965,1.8377962
966,1.8377991
967,1.8378018
968,1.8378048
969,1.8378075
970,1.8378104
971,1.8378133
972,1.837816
973,1.8378187
974,1.8378216
975,1.8378243
976,1.8378271
977,1.8378298
978,1.8378327
979,1.8378353
980,1.837838
981,1.8378409
982,1.8378433
983,1.8378462
984,1.8378488
985,1.8378514
986,1.837854
987,1.8378568
988,1.8378593
989,1.837862
990,1.8378646
991,1.8378671
992,1.8378698
993,1.8378724
994,1.8378749
995,1.8378775
996,1.8378801
997,1.8378824
998,1.8378853
999,1.8378879
