,sharp_lstmrl_20_3
837,1.2062428
838,1.206243
839,1.2062434
840,1.2062438
841,1.2062439
842,1.2062441
843,1.2062446
844,1.206245
845,1.2062452
846,1.2062454
847,1.2062458
848,1.2062459
849,1.2062463
850,1.2062469
851,1.206247
852,1.2062473
853,1.2062476
854,1.2062478
855,1.206248
856,1.2062485
857,1.2062486
858,1.206249
859,1.2062491
860,1.2062494
861,1.2062497
862,1.2062501
863,1.2062504
864,1.2062507
865,1.2062509
866,1.2062511
867,1.2062513
868,1.2062515
869,1.2062519
870,1.2062521
871,1.2062522
872,1.2062527
873,1.2062527
874,1.2062532
875,1.206253
876,1.2062535
877,1.2062538
878,1.2062541
879,1.2062541
880,1.2062545
881,1.2062548
882,1.2062551
883,1.2062551
884,1.2062556
885,1.2062558
886,1.2062562
887,1.2062563
888,1.2062565
889,1.2062566
890,1.206257
891,1.2062572
892,1.2062575
893,1.2062576
894,1.2062577
895,1.2062582
896,1.2062584
897,1.2062588
898,1.2062588
899,1.2062591
900,1.2062593
901,1.2062594
902,1.2062598
903,1.2062598
904,1.2062602
905,1.2062604
906,1.2062604
907,1.2062609
908,1.2062609
909,1.206261
910,1.2062614
911,1.2062615
912,1.2062619
913,1.2062622
914,1.2062624
915,1.2062626
916,1.2062628
917,1.206263
918,1.2062632
919,1.2062633
920,1.2062635
921,1.2062637
922,1.206264
923,1.2062643
924,1.2062644
925,1.2062646
926,1.2062647
927,1.2062651
928,1.2062651
929,1.2062653
930,1.2062658
931,1.2062658
932,1.2062662
933,1.206266
934,1.2062663
935,1.2062665
936,1.2062669
937,1.2062669
938,1.2062672
939,1.2062674
940,1.2062675
941,1.2062678
942,1.206268
943,1.2062681
944,1.2062682
945,1.2062685
946,1.2062685
947,1.2062688
948,1.2062689
949,1.2062693
950,1.2062694
951,1.2062697
952,1.2062697
953,1.20627
954,1.2062701
955,1.2062702
956,1.2062703
957,1.2062706
958,1.2062707
959,1.2062709
960,1.2062712
961,1.2062712
962,1.2062714
963,1.2062716
964,1.2062716
965,1.2062719
966,1.2062721
967,1.2062724
968,1.2062725
969,1.2062727
970,1.2062726
971,1.2062728
972,1.206273
973,1.2062731
974,1.2062734
975,1.2062736
976,1.2062739
977,1.2062739
978,1.2062742
979,1.2062743
980,1.2062745
981,1.2062745
982,1.206275
983,1.2062749
984,1.206275
985,1.2062751
986,1.2062753
987,1.2062755
988,1.2062757
989,1.2062759
990,1.2062758
991,1.2062759
992,1.2062763
993,1.2062763
994,1.2062765
995,1.2062768
996,1.2062769
997,1.206277
998,1.2062775
999,1.2062775
