,sharp_lstmrl_10_1
484,4.2263865
485,4.2273116
486,4.2282505
487,4.2291455
488,4.230118
489,4.231074
490,4.232035
491,4.233077
492,4.2341323
493,4.2352414
494,4.2364845
495,4.237851
496,4.239401
497,4.241239
498,4.2433944
499,4.245778
500,4.248189
501,4.250421
502,4.25242
503,4.2542562
504,4.2559967
505,4.257694
506,4.259388
507,4.2610817
508,4.2627587
509,4.2644157
510,4.266045
511,4.267632
512,4.269172
513,4.2706876
514,4.2721934
515,4.2736554
516,4.2750573
517,4.276422
518,4.277783
519,4.279148
520,4.280505
521,4.2818446
522,4.28316
523,4.2844443
524,4.285685
525,4.2868834
526,4.288044
527,4.289169
528,4.2902265
529,4.291073
530,4.2911553
531,4.2883663
532,4.2787538
533,4.262662
534,4.2481437
535,4.2760725
536,4.291957
537,4.2965827
538,4.2909093
539,4.288279
540,4.2928224
541,4.300172
542,4.30327
543,4.302368
544,4.299829
545,4.2984223
546,4.301688
547,4.3059506
548,4.3082285
549,4.308944
550,4.30782
551,4.3063354
552,4.305374
553,4.305764
554,4.307133
555,4.3113656
556,4.314935
557,4.3155937
558,4.314334
559,4.3100977
560,4.3074484
561,4.3082485
562,4.3105264
563,4.3142447
564,4.318964
565,4.3222146
566,4.32209
567,4.3196435
568,4.3134127
569,4.3112707
570,4.3138795
571,4.3185544
572,4.322966
573,4.326782
574,4.3285007
575,4.326434
576,4.321693
577,4.314589
578,4.318583
579,4.328003
580,4.3301425
581,4.3330097
582,4.3310513
583,4.331322
584,4.3311353
585,4.3284183
586,4.3231487
587,4.322359
588,4.330034
589,4.3333926
590,4.337873
591,4.338394
592,4.339599
593,4.338994
594,4.3374553
595,4.3339357
596,4.3309655
597,4.33284
598,4.333889
599,4.336682
600,4.3397603
601,4.3444705
602,4.345329
603,4.3443937
604,4.341206
605,4.3389826
606,4.3398933
607,4.34026
608,4.341571
609,4.344485
610,4.3492737
611,4.350544
612,4.3499203
613,4.347127
614,4.345208
615,4.3451962
616,4.3452287
617,4.3463116
618,4.3496895
619,4.3542113
620,4.3552513
621,4.3541126
622,4.350916
623,4.349141
624,4.348865
625,4.3493476
626,4.351229
627,4.3557816
628,4.3594275
629,4.3584485
630,4.3554645
631,4.350841
632,4.350173
633,4.3515897
634,4.3548656
635,4.359305
636,4.362758
637,4.36113
638,4.3563285
639,4.3517694
640,4.3489714
641,4.355632
642,4.3631396
643,4.3648243
644,4.3606205
645,4.3570547
646,4.361105
647,4.3661737
648,4.3675528
649,4.365522
650,4.3628664
651,4.3651137
652,4.368435
653,4.3700957
654,4.36939
655,4.367846
656,4.368917
657,4.370637
658,4.3722725
659,4.372821
660,4.372553
661,4.3726387
662,4.37311
663,4.3742166
664,4.3753395
665,4.3762727
666,4.3768554
667,4.3774705
668,4.378429
669,4.3795996
670,4.3811345
671,4.3823395
672,4.383675
673,4.384915
674,4.3859143
675,4.3865395
676,4.386957
677,4.3873434
678,4.387862
679,4.3885503
680,4.389282
681,4.389987
682,4.3906007
683,4.391134
684,4.391555
685,4.3919263
686,4.392235
687,4.392534
688,4.3926196
689,4.39249
690,4.3916698
691,4.3902802
692,4.3867793
693,4.380063
694,4.367891
695,4.3354053
696,4.3821445
697,4.3919587
698,4.3788652
699,4.3795166
700,4.39379
701,4.3917027
702,4.3831778
703,4.372055
704,4.377556
705,4.386163
706,4.3992553
707,4.392439
708,4.3845725
709,4.387796
710,4.39733
711,4.402825
712,4.3989835
713,4.398997
714,4.4041777
715,4.4036474
716,4.4018183
717,4.405755
718,4.4062715
719,4.4041495
720,4.4048157
721,4.408229
722,4.4087515
723,4.407266
724,4.407627
725,4.40984
726,4.4108267
727,4.4097834
728,4.409364
729,4.4107075
730,4.412509
731,4.412876
732,4.4123974
733,4.412028
734,4.412829
735,4.41403
736,4.415007
737,4.415155
738,4.4149723
739,4.415073
740,4.415497
741,4.41623
742,4.417002
743,4.417612
744,4.417929
745,4.4180894
746,4.418188
747,4.4183497
748,4.418534
749,4.4186597
750,4.4187207
751,4.418684
752,4.4185452
753,4.4182467
754,4.417949
755,4.4179816
756,4.418362
757,4.4194956
758,4.421331
759,4.4232984
760,4.424228
761,4.423952
762,4.423183
763,4.422404
764,4.420912
765,4.418026
766,4.4112363
767,4.384432
768,4.3600674
769,4.2108192
770,4.3913236
771,4.3324723
772,4.1235824
773,4.3245707
774,4.0578327
775,4.29985
776,4.2280006
777,4.394149
778,4.296251
779,4.229924
780,4.358996
781,4.2809463
782,4.393704
783,4.299206
784,4.3825865
785,4.344747
786,4.3858967
787,4.4272323
788,4.4123282
789,4.3987613
790,4.436779
791,4.431357
792,4.42823
793,4.442388
794,4.442194
795,4.4454536
796,4.4531536
797,4.455214
798,4.4614396
799,4.4571857
800,4.4629445
801,4.460249
802,4.4645696
803,4.467786
804,4.4653
805,4.470954
806,4.4702377
807,4.472268
808,4.4738827
809,4.4728208
810,4.4771714
811,4.4768395
812,4.4782777
813,4.4800706
814,4.479988
815,4.4823627
816,4.482398
817,4.483313
818,4.484789
819,4.484669
820,4.4862905
821,4.4867415
822,4.4877257
823,4.4885006
824,4.4886107
825,4.489696
826,4.4900737
827,4.4908123
828,4.4911995
829,4.4917364
830,4.4923787
831,4.4927983
832,4.493491
833,4.4939194
834,4.4945765
835,4.4949317
836,4.4953504
837,4.4958987
838,4.496234
839,4.4967294
840,4.497084
841,4.497472
842,4.4979105
843,4.498186
844,4.498604
845,4.498972
846,4.4993134
847,4.499706
848,4.500009
849,4.500377
850,4.5007153
851,4.5010114
852,4.501358
853,4.5016565
854,4.5019684
855,4.5022836
856,4.502575
857,4.502897
858,4.5031924
859,4.503482
860,4.503782
861,4.504066
862,4.5043626
863,4.504648
864,4.504929
865,4.505219
866,4.505497
867,4.5057797
868,4.5060625
869,4.506343
870,4.5066285
871,4.5069103
872,4.507192
873,4.5074778
874,4.5077624
875,4.50805
876,4.5083423
877,4.508635
878,4.508934
879,4.5092363
880,4.5095434
881,4.509858
882,4.5101786
883,4.510506
884,4.5108433
885,4.511187
886,4.5115414
887,4.5119047
888,4.512278
889,4.5126615
890,4.513056
891,4.513461
892,4.5138764
893,4.5143037
894,4.514742
895,4.5151906
896,4.5156503
897,4.5161176
898,4.516593
899,4.5170736
900,4.5175586
901,4.5180454
902,4.5185304
903,4.5190134
904,4.519493
905,4.5199647
906,4.520431
907,4.520887
908,4.521334
909,4.521772
910,4.5221996
911,4.5226197
912,4.5230308
913,4.5234356
914,4.5238347
915,4.5242286
916,4.524619
917,4.5250072
918,4.5253944
919,4.5257807
920,4.526167
921,4.526552
922,4.5269275
923,4.5272894
924,4.5275946
925,4.5278463
926,4.5278125
927,4.5276203
928,4.525818
929,4.523596
930,4.5082603
931,4.4935513
932,4.4017444
933,4.511411
934,4.2096257
935,4.4176025
936,4.3461547
937,4.4581347
938,4.462874
939,4.319807
940,4.476146
941,4.239294
942,4.379505
943,4.185618
944,4.4838924
945,4.2478123
946,4.375862
947,4.268085
948,4.4048862
949,4.378381
950,4.3168015
951,4.4113026
952,4.334434
953,4.2894726
954,4.3932495
955,4.0503955
956,4.1151695
957,4.1436415
958,4.2469597
959,4.4308724
960,4.382211
961,4.4905195
962,4.445303
963,4.451928
964,4.4744997
965,4.48616
966,4.5175414
967,4.5159864
968,4.500312
969,4.500653
970,4.5297203
971,4.5322676
972,4.5289207
973,4.549855
974,4.5449924
975,4.537594
976,4.551778
977,4.552922
978,4.5534434
979,4.570062
980,4.5639277
981,4.564341
982,4.5761366
983,4.5698576
984,4.573811
985,4.5800457
986,4.5822325
987,4.5786138
988,4.585843
989,4.5860443
990,4.583367
991,4.585848
992,4.587267
993,4.5873923
994,4.5881944
995,4.5912867
996,4.591671
997,4.59146
998,4.5945716
999,4.593817
