,Prices_5_3,Strategy_Returns_5_3,F_t_5_3
0,527.4,-0.03999584,0.0
1,495.96,-16.3583,0.9998961
2,479.64,5.569427,0.9998963
3,501.57,2.1697805,0.99989593
4,498.17,-0.22997016,0.99989605
5,495.77,-8.079159,0.9998967
6,487.92,-4.6995063,0.9998971
7,491.3,4.4595494,0.9998969
8,500.46,-34.54641,0.99989647
9,461.45,-37.396114,0.99989676
10,458.6,-59.603825,0.9998969
11,436.39,-55.704224,0.999897
12,440.29,-48.78494,0.99989694
13,447.21,-48.354984,0.9998969
14,447.64,-38.236023,0.9998973
15,457.76,-46.615158,0.9998968
16,449.38,-58.23396,0.9998969
17,437.76,-59.59382,0.9998966
18,436.4,-62.513515,0.99989665
19,433.48,-67.03305,0.99989676
20,428.96,-57.17407,0.9998967
21,438.82,-55.824207,0.99989694
22,440.17,-46.535164,0.9998969
23,449.46,-41.565678,0.9998967
24,454.43,-57.104073,0.9998967
25,438.89,-54.53434,0.99989665
26,441.46,-55.324257,0.9998966
27,440.67,-52.0246,0.9998967
28,443.97,-48.744938,0.99989665
29,447.25,-47.93502,0.9998967
30,448.06,-47.095108,0.9998969
31,448.9,-49.734837,0.99989665
32,446.26,-49.814827,0.9998967
33,446.18,-10.278913,0.99989665
34,485.72,-4.2295375,0.9998967
35,491.77,28.577072,0.9998966
36,524.58,24.217524,0.99989647
37,520.22,29.137014,0.99989635
38,525.14,75.5822,0.9998963
39,571.59,87.410965,0.99989593
40,583.42,75.23223,0.9998963
41,571.24,81.05162,0.99989593
42,577.06,72.17255,0.99989647
43,568.18,119.317665,0.9998964
44,615.33,127.666794,0.9998961
45,623.68,134.21611,0.99989647
46,630.23,164.60297,0.9998966
47,660.62,171.58224,0.99989635
48,667.6,145.59494,0.99989635
49,641.61,163.2431,0.99989575
50,659.26,157.68367,0.99989647
51,653.7,158.95355,0.9998965
52,654.97,160.12343,0.99989635
53,656.14,153.14415,0.9998967
54,649.16,157.13373,0.999897
55,653.15,137.00581,0.9998965
56,633.02,90.940575,0.9998968
57,586.95,104.14921,0.9998968
58,600.16,81.351555,0.999897
59,577.36,96.929955,0.9998971
60,592.94,96.18003,0.99989706
61,592.19,114.848114,0.9998972
62,610.86,111.94841,0.99989724
63,607.96,102.05943,0.9998965
64,598.07,98.13984,0.9998968
65,594.15,98.97975,0.99989647
66,594.99,106.259,0.9998967
67,602.27,97.96986,0.9998966
68,593.98,86.35106,0.9998968
69,582.36,70.33271,0.9998969
70,566.34,85.13118,0.9998968
71,581.14,101.24952,0.9998968
72,597.26,100.53959,0.99989676
73,596.55,106.708954,0.9998968
74,602.72,143.78513,0.99989676
75,639.8,144.79503,0.99989676
76,640.81,154.86398,0.9998962
77,650.88,149.14458,0.9998962
78,645.16,134.67607,0.99989647
79,630.69,135.446,0.9998964
80,631.46,139.79555,0.9998962
81,635.81,128.07675,0.99989676
82,624.09,128.80667,0.9998967
83,624.82,128.4967,0.9998969
84,624.51,120.747505,0.99989694
85,616.76,135.98593,0.99989676
86,632.0,137.69576,0.99989676
87,633.71,130.4865,0.9998969
88,626.5,123.30724,0.99989665
89,619.32,125.577,0.9998967
90,621.59,120.7875,0.9998968
91,616.8,127.07685,0.9998966
92,623.09,132.76627,0.99989676
93,628.78,132.50629,0.9998968
94,628.52,127.886765,0.99989676
95,623.9,126.196945,0.99989665
96,622.21,125.53701,0.99989676
97,621.55,123.39723,0.99989665
98,619.41,105.719055,0.9998967
99,601.73,105.079124,0.99989676
100,601.09,99.79967,0.9998969
101,595.81,97.83987,0.9998969
102,593.85,89.68071,0.9998969
103,585.69,88.71081,0.9998969
104,584.72,71.2826,0.999897
105,567.29,90.22065,0.9998968
106,586.23,98.90975,0.99989694
107,594.92,93.32033,0.9998968
108,589.33,90.66061,0.99989676
109,586.67,92.770386,0.9998967
110,588.78,89.43073,0.9998968
111,585.44,88.640816,0.99989647
112,584.65,92.860374,0.99989665
113,588.87,96.56999,0.9998968
114,592.58,93.36033,0.99989676
115,589.37,95.05015,0.9998967
116,591.06,80.361664,0.99989676
117,576.37,73.63236,0.9998967
118,569.64,50.65474,0.9998967
119,546.66,9.968939,0.99989676
120,505.97,1.0098624,0.99989694
121,497.01,23.70753,0.9998971
122,519.71,-4.1996045,0.9998973
123,491.8,-34.536484,0.9998971
124,461.46,-10.758927,0.99989724
125,485.24,15.97833,0.9998974
126,511.98,21.237787,0.99989694
127,517.24,18.03812,0.99989647
128,514.04,2.0797646,0.99989694
129,498.08,12.288711,0.9998968
130,508.29,6.499311,0.9998963
131,502.5,15.568372,0.9998964
132,511.57,15.148415,0.9998967
133,511.15,11.818759,0.99989676
134,507.82,12.518686,0.9998969
135,508.52,8.249128,0.9998966
136,504.25,-18.238136,0.99989676
137,477.76,-21.11784,0.99989665
138,474.88,-18.568102,0.9998969
139,477.43,-18.40812,0.99989694
140,477.59,-6.3393636,0.9998969
141,489.66,-12.658711,0.9998969
142,483.34,-11.168865,0.999897
143,484.83,-13.718601,0.9998967
144,482.28,-21.397808,0.99989665
145,474.6,-20.737875,0.9998967
146,475.26,-16.6383,0.99989665
147,479.36,-16.24834,0.9998969
148,479.75,-18.248133,0.99989676
149,477.75,-16.998262,0.99989676
150,479.0,-18.108149,0.9998968
151,477.89,-20.627888,0.9998967
152,475.37,-29.936926,0.9998967
153,466.06,-38.666023,0.99989676
154,457.33,-71.55263,0.9998968
155,424.44,-101.18957,0.9998968
156,394.8,-87.09103,0.999897
157,408.9,-97.16998,0.9998971
158,398.82,-93.84033,0.9998972
159,402.15,-60.20379,0.9998971
160,435.79,-72.792496,0.99989724
161,423.2,-84.421295,0.99989694
162,411.57,-91.57056,0.9998964
163,404.42,-96.47005,0.99989676
164,399.52,-118.80774,0.99989665
165,377.18,-120.51756,0.99989647
166,375.47,-109.048744,0.9998971
167,386.94,-112.3784,0.99989706
168,383.61,-120.91752,0.99989694
169,375.07,-136.47592,0.9998969
170,359.51,-167.11276,0.999897
171,328.87,-175.4719,0.9998968
172,320.51,-165.90288,0.9998968
173,330.08,-159.79352,0.9998971
174,336.19,-143.04524,0.99989706
175,352.94,-130.95648,0.99989706
176,365.03,-134.42612,0.999897
177,361.56,-133.6862,0.9998966
178,362.3,-117.43788,0.9998964
179,378.55,-105.57911,0.9998965
180,390.41,-95.12019,0.9998964
181,400.87,-101.21957,0.9998964
182,394.77,-113.4283,0.9998966
183,382.56,-112.228424,0.9998965
184,383.76,-104.54922,0.99989647
185,391.44,-106.439026,0.9998966
186,389.55,-113.138336,0.99989665
187,382.85,-109.508705,0.9998968
188,386.48,-112.82836,0.9998969
189,383.16,-137.56581,0.9998967
190,358.42,-137.6358,0.99989665
191,358.35,-148.71466,0.9998969
192,347.27,-141.28543,0.99989694
193,354.7,-142.99525,0.9998969
194,352.99,-138.36572,0.99989694
195,357.62,-160.39346,0.99989706
196,335.59,-150.68446,0.9998967
197,345.3,-157.66374,0.9998969
198,338.32,-170.23244,0.9998967
199,325.75,-170.09245,0.9998968
200,325.89,-168.43263,0.9998968
201,327.55,-165.49294,0.99989706
202,330.49,-156.49387,0.9998967
203,339.49,-146.69487,0.9998969
204,349.29,-153.56416,0.9998968
205,342.42,-150.49448,0.9998966
206,345.49,-132.72632,0.9998966
207,363.26,-129.0667,0.9998966
208,366.92,-128.28677,0.9998965
209,367.7,-72.432556,0.99989647
210,423.56,-75.26227,0.99989665
211,420.73,-98.16989,0.99989635
212,397.82,-119.85764,0.9998961
213,376.13,-108.10886,0.99989647
214,387.88,-108.57881,0.99989665
215,387.41,-120.787544,0.99989617
216,375.2,-115.438095,0.99989694
217,380.55,-138.14575,0.9998971
218,357.84,-145.13504,0.999897
219,350.85,-143.06525,0.9998967
220,352.92,-128.41676,0.99989694
221,367.57,-119.08772,0.999897
222,376.9,-120.63756,0.9998967
223,375.35,-127.616844,0.99989694
224,368.37,-126.31698,0.99989665
225,369.67,-119.537674,0.9998966
226,376.45,-120.497574,0.9998965
227,375.49,-117.93784,0.9998966
228,378.05,-116.74796,0.99989676
229,379.24,-114.66818,0.99989676
230,381.32,-120.97752,0.99989665
231,375.01,-126.38697,0.9998966
232,369.6,-119.13772,0.9998967
233,376.85,-121.1975,0.9998967
234,374.79,-120.887535,0.99989676
235,375.1,-134.07617,0.9998967
236,361.91,-143.76517,0.9998968
237,352.22,-149.62457,0.9998968
238,346.36,-145.47499,0.99989676
239,350.51,-143.4452,0.9998969
240,352.54,-148.60468,0.9998969
241,347.38,-144.35512,0.99989694
242,351.63,-150.63446,0.9998969
243,345.35,-168.92258,0.99989676
244,327.06,-176.20183,0.9998967
245,319.78,-184.58096,0.9998968
246,311.4,-178.14162,0.99989694
247,317.84,-166.02287,0.9998969
248,329.96,-175.14194,0.99989694
249,320.84,-164.09306,0.99989694
250,331.89,-161.41335,0.99989676
251,334.57,-173.4521,0.99989676
252,322.53,-176.97174,0.9998965
253,319.01,-168.06267,0.9998966
254,327.92,-180.12141,0.9998969
255,315.86,-178.74156,0.9998966
