,sharp_rrl_20_2
893,3.9565651
894,3.9565754
895,3.956586
896,3.9565961
897,3.9566076
898,3.9566178
899,3.9566278
900,3.9566386
901,3.9566486
902,3.9566584
903,3.956669
904,3.956679
905,3.956689
906,3.9566994
907,3.9567091
908,3.9567192
909,3.9567294
910,3.956739
911,3.9567492
912,3.9567587
913,3.956769
914,3.9567785
915,3.956789
916,3.9567983
917,3.9568083
918,3.9568186
919,3.9568276
920,3.956838
921,3.956848
922,3.9568567
923,3.9568672
924,3.9568765
925,3.9568865
926,3.9568958
927,3.9569058
928,3.9569156
929,3.9569252
930,3.956935
931,3.9569454
932,3.9569547
933,3.9569652
934,3.9569755
935,3.956986
936,3.9569962
937,3.957006
938,3.957017
939,3.9570277
940,3.9570377
941,3.957049
942,3.9570603
943,3.9570715
944,3.9570832
945,3.957096
946,3.9571078
947,3.957121
948,3.9571342
949,3.9571478
950,3.9571629
951,3.9571784
952,3.9571948
953,3.9572127
954,3.9572325
955,3.9572546
956,3.9572792
957,3.9573073
958,3.9573393
959,3.9573784
960,3.9574258
961,3.9574869
962,3.957568
963,3.9576802
964,3.9578469
965,3.958111
966,3.9585655
967,3.9593968
968,3.9608688
969,3.9627075
970,3.9637277
971,3.9640436
972,3.9648933
973,3.9658582
974,3.966518
975,3.9669914
976,3.9670758
977,3.9672837
978,3.9676394
979,3.9679096
980,3.9681582
981,3.9683268
982,3.968414
983,3.9685454
984,3.9687686
985,3.968992
986,3.9691336
987,3.9692273
988,3.969372
989,3.9694965
990,3.9695456
991,3.969598
992,3.9696624
993,3.969729
994,3.9698265
995,3.9699178
996,3.9700015
997,3.9701245
998,3.97027
999,3.9704204
