,Prices_20_1,Strategy_Returns_20_1,F_t_20_1
0,457.76,-0.0399999,0.0
1,449.38,-11.660087,0.9999975
2,437.76,-13.096003,0.9970829
3,436.4,-10.176004,-0.99999994
4,433.48,-5.736199,-0.99995655
5,428.96,4.123796,0.9999995
6,438.82,5.473795,0.9999996
7,440.17,14.763185,0.9999949
8,449.46,19.662636,0.9859183
9,454.43,4.1228576,0.99998564
10,438.89,6.692784,0.9999716
11,441.46,5.9027915,0.99999
12,440.67,9.202783,0.9999974
13,443.97,12.482782,0.9999997
14,447.25,13.292781,0.999999
15,448.06,14.132781,0.9999996
16,448.9,11.492781,0.9999993
17,446.26,11.412784,0.9999493
18,446.18,50.94951,0.9999172
19,485.72,56.999435,0.9999879
20,491.77,89.80937,0.999998
21,524.58,85.44937,0.9999997
22,520.22,90.36937,0.99999976
23,525.14,136.81935,0.99999964
24,571.59,148.64935,0.99999946
25,583.42,136.46936,0.99999887
26,571.24,142.28932,0.9999937
27,577.06,133.40935,0.99999774
28,568.18,180.55927,0.99999815
29,615.33,188.90926,0.9999993
30,623.68,195.45924,0.99999934
31,630.23,225.8492,0.9999984
32,660.62,232.8292,0.9999986
33,667.6,206.83922,0.9999989
34,641.61,224.48921,0.9999993
35,659.26,218.92921,0.9999989
36,653.7,220.1992,0.99999815
37,654.97,221.3692,0.99999654
38,656.14,214.38927,0.99998987
39,649.16,218.37807,0.9997041
40,653.15,198.24823,0.9999917
41,633.02,152.18094,0.99994135
42,586.95,165.39049,0.99998003
43,600.16,142.68744,0.9952868
44,577.36,154.08746,0.7323965
45,592.94,153.33746,0.99999523
46,592.19,172.00742,0.99999726
47,610.86,169.10742,0.9999961
48,607.96,159.15955,0.99998385
49,598.07,160.86926,-0.45095658
50,594.15,161.70903,0.99984694
51,594.99,168.9683,0.99719036
52,602.27,160.75673,0.9904954
53,593.98,149.13673,0.9999989
54,582.36,133.11647,0.9999991
55,566.34,147.81284,0.99301577
56,581.14,163.92856,0.9997513
57,597.26,163.22333,0.99288595
58,596.55,169.39291,0.99993455
59,602.72,206.4729,0.99999934
60,639.8,207.4829,0.99999976
61,640.81,217.55289,0.9999992
62,650.88,211.83289,0.9999994
63,645.16,197.3629,0.9999993
64,630.69,198.13289,0.99999946
65,631.46,202.48239,0.9998849
66,635.81,190.76262,0.99998015
67,624.09,191.49257,0.99994034
68,624.82,191.18257,0.9999982
69,624.51,183.4326,0.99999714
70,616.76,198.67247,0.99999124
71,632.0,200.38245,0.99999285
72,633.71,193.17245,0.99999845
73,626.5,185.99246,0.999999
74,619.32,188.26247,0.99999875
75,621.59,183.47247,0.9999988
76,616.8,189.76242,0.99999076
77,623.09,195.45236,0.99999225
78,628.78,195.19128,0.99998534
79,628.52,190.62129,0.972757
80,623.9,192.10538,-0.9236915
81,622.21,191.44539,0.9999845
