,sharp_grurl_5_2
180,1.5513164
181,1.5531714
182,1.5540164
183,1.5549402
184,1.5563934
185,1.5566784
186,1.5583053
187,1.5585816
188,1.559842
189,1.5605814
190,1.5612782
191,1.5623498
192,1.5627482
193,1.5638076
194,1.5642271
195,1.5650558
196,1.5656327
197,1.5662166
198,1.5669075
199,1.5673416
200,1.5680282
201,1.5684032
202,1.5690196
203,1.5693991
204,1.5699184
205,1.5703207
206,1.5707555
207,1.5711744
208,1.5715468
209,1.5719628
210,1.5722944
211,1.5726905
212,1.5729952
213,1.5733616
214,1.5736464
215,1.5739828
216,1.5742534
217,1.5745625
218,1.5748197
219,1.5751041
220,1.5753465
221,1.5756091
222,1.5758379
223,1.5760815
224,1.5762968
225,1.5765239
226,1.5767266
227,1.5769382
228,1.5771292
229,1.5773267
230,1.5775065
231,1.5776905
232,1.5778605
233,1.5780317
234,1.5781925
235,1.5783523
236,1.5785055
237,1.5786552
238,1.5788009
239,1.5789413
240,1.5790797
241,1.5792123
242,1.5793434
243,1.5794684
244,1.5795922
245,1.5797116
246,1.5798284
247,1.5799422
248,1.580053
249,1.5801618
250,1.5802666
251,1.5803704
252,1.5804709
253,1.5805695
254,1.5806658
255,1.58076
256,1.5808524
257,1.5809429
258,1.5810318
259,1.5811191
260,1.5812049
261,1.5812894
262,1.5813726
263,1.5814551
264,1.5815365
265,1.5816175
266,1.581698
267,1.5817786
268,1.5818592
269,1.581941
270,1.5820236
271,1.5821081
272,1.582195
273,1.5822864
274,1.5823822
275,1.5824851
276,1.5825974
277,1.582723
278,1.5828663
279,1.5830338
280,1.5832353
281,1.5834831
282,1.5837927
283,1.58418
284,1.5846529
285,1.585198
286,1.5857753
287,1.5863374
288,1.5868651
289,1.5873712
290,1.587853
291,1.5882771
292,1.5886106
293,1.5888532
294,1.5890398
295,1.5892203
296,1.5894114
297,1.589594
298,1.5897522
299,1.5898969
300,1.5900444
301,1.5901976
302,1.5903461
303,1.5904777
304,1.5905918
305,1.590697
306,1.590802
307,1.5909082
308,1.5910105
309,1.591103
310,1.5911853
311,1.5912634
312,1.5913429
313,1.5914252
314,1.5915068
315,1.5915838
316,1.5916559
317,1.5917264
318,1.591797
319,1.5918694
320,1.5919414
321,1.5920116
322,1.5920786
323,1.592143
324,1.5922062
325,1.5922686
326,1.5923302
327,1.59239
328,1.5924472
329,1.5925021
330,1.5925554
331,1.5926073
332,1.592658
333,1.5927078
334,1.5927558
335,1.5928023
336,1.5928477
337,1.5928917
338,1.5929352
339,1.5929778
340,1.5930198
341,1.5930604
342,1.5931005
343,1.5931396
344,1.593178
345,1.5932157
346,1.5932528
347,1.5932888
348,1.5933243
349,1.593359
350,1.5933928
351,1.5934263
352,1.5934588
353,1.5934911
354,1.5935225
355,1.5935534
356,1.593584
357,1.5936137
358,1.5936428
359,1.5936718
360,1.5937
361,1.593728
362,1.5937554
363,1.5937825
364,1.5938091
365,1.5938354
366,1.5938611
367,1.5938865
368,1.5939115
369,1.5939361
370,1.5939604
371,1.593984
372,1.5940075
373,1.5940307
374,1.5940536
375,1.5940762
376,1.5940981
377,1.5941199
378,1.5941416
379,1.5941627
380,1.5941837
381,1.5942044
382,1.5942247
383,1.594245
384,1.5942646
385,1.5942843
386,1.5943037
387,1.5943229
388,1.5943416
389,1.5943602
390,1.5943788
391,1.594397
392,1.5944148
393,1.5944326
394,1.5944502
395,1.5944674
396,1.5944846
397,1.5945015
398,1.5945184
399,1.594535
400,1.5945513
401,1.5945674
402,1.5945834
403,1.5945991
404,1.5946147
405,1.5946304
406,1.5946455
407,1.5946608
408,1.5946755
409,1.5946906
410,1.594705
411,1.5947195
412,1.5947338
413,1.5947483
414,1.5947622
415,1.5947763
416,1.5947896
417,1.5948032
418,1.5948168
419,1.59483
420,1.5948434
421,1.5948566
422,1.5948694
423,1.594882
424,1.5948948
425,1.5949073
426,1.5949194
427,1.5949321
428,1.594944
429,1.594956
430,1.5949677
431,1.5949794
432,1.5949912
433,1.5950028
434,1.5950143
435,1.5950255
436,1.5950366
437,1.5950477
438,1.5950586
439,1.5950693
440,1.5950801
441,1.5950905
442,1.595101
443,1.5951114
444,1.5951215
445,1.5951318
446,1.5951415
447,1.5951514
448,1.5951614
449,1.5951713
450,1.5951806
451,1.59519
452,1.5951997
453,1.5952089
454,1.5952182
455,1.5952272
456,1.5952362
457,1.5952452
458,1.595254
459,1.5952625
460,1.595271
461,1.5952798
462,1.5952883
463,1.5952965
464,1.5953047
465,1.595313
466,1.595321
467,1.5953293
468,1.5953369
469,1.5953445
470,1.5953526
471,1.59536
472,1.5953678
473,1.5953752
474,1.5953825
475,1.5953902
476,1.5953975
477,1.5954049
478,1.5954117
479,1.5954186
480,1.5954257
481,1.5954325
482,1.5954393
483,1.595446
484,1.5954525
485,1.5954592
486,1.5954659
487,1.5954723
488,1.5954788
489,1.5954849
490,1.5954916
491,1.5954976
492,1.5955037
493,1.5955098
494,1.5955157
495,1.5955216
496,1.5955278
497,1.5955334
498,1.5955393
499,1.595545
500,1.5955508
501,1.5955564
502,1.5955619
503,1.5955671
504,1.5955727
505,1.5955782
506,1.5955833
507,1.5955888
508,1.5955939
509,1.5955992
510,1.5956041
511,1.5956093
512,1.5956142
513,1.5956193
514,1.5956241
515,1.5956295
516,1.5956337
517,1.5956386
518,1.5956434
519,1.595648
520,1.5956527
521,1.5956573
522,1.595662
523,1.5956662
524,1.5956708
525,1.5956752
526,1.5956796
527,1.595684
528,1.5956885
529,1.5956925
530,1.5956967
531,1.5957007
532,1.595705
533,1.5957091
534,1.5957134
535,1.5957173
536,1.5957211
537,1.5957253
538,1.5957291
539,1.595733
540,1.5957367
541,1.5957408
542,1.5957443
543,1.5957482
544,1.5957516
545,1.5957555
546,1.5957593
547,1.5957627
548,1.5957665
549,1.5957698
550,1.5957735
551,1.595777
552,1.5957805
553,1.5957838
554,1.595787
555,1.5957904
556,1.5957936
557,1.5957968
558,1.5958004
559,1.5958037
560,1.5958068
561,1.5958099
562,1.595813
563,1.5958163
564,1.5958195
565,1.5958226
566,1.5958254
567,1.5958287
568,1.5958316
569,1.5958346
570,1.5958376
571,1.5958403
572,1.5958432
573,1.595846
574,1.5958492
575,1.5958519
576,1.5958549
577,1.5958573
578,1.5958605
579,1.5958631
580,1.5958658
581,1.5958685
582,1.5958711
583,1.5958741
584,1.5958763
585,1.5958791
586,1.5958816
587,1.5958842
588,1.5958866
589,1.5958891
590,1.595892
591,1.5958943
592,1.5958967
593,1.5958991
594,1.5959016
595,1.595904
596,1.5959065
597,1.595909
598,1.5959113
599,1.5959134
600,1.5959158
601,1.5959183
602,1.5959203
603,1.5959227
604,1.595925
605,1.5959271
606,1.5959294
607,1.5959316
608,1.595934
609,1.5959358
610,1.5959381
611,1.5959402
612,1.5959424
613,1.5959444
614,1.5959467
615,1.5959483
616,1.5959507
617,1.5959527
618,1.5959548
619,1.5959568
620,1.5959587
621,1.5959606
622,1.5959626
623,1.5959646
624,1.5959666
625,1.5959687
626,1.5959705
627,1.5959723
628,1.5959743
629,1.595976
630,1.5959778
631,1.5959798
632,1.5959816
633,1.5959834
634,1.5959853
635,1.5959872
636,1.5959889
637,1.5959907
638,1.5959923
639,1.5959941
640,1.595996
641,1.5959977
642,1.5959994
643,1.596001
644,1.5960026
645,1.5960042
646,1.596006
647,1.5960078
648,1.5960095
649,1.596011
650,1.5960125
651,1.5960143
652,1.5960159
653,1.5960176
654,1.5960191
655,1.5960205
656,1.5960221
657,1.5960237
658,1.5960252
659,1.5960265
660,1.5960282
661,1.5960296
662,1.5960312
663,1.5960325
664,1.5960343
665,1.5960356
666,1.596037
667,1.5960386
668,1.5960398
669,1.5960416
670,1.5960428
671,1.5960441
672,1.5960455
673,1.596047
674,1.5960482
675,1.5960498
676,1.5960511
677,1.5960525
678,1.5960538
679,1.5960553
680,1.5960568
681,1.5960579
682,1.5960591
683,1.5960605
684,1.596062
685,1.5960629
686,1.5960644
687,1.5960658
688,1.5960668
689,1.5960683
690,1.5960695
691,1.5960709
692,1.5960721
693,1.5960734
694,1.5960746
695,1.5960758
696,1.5960768
697,1.5960782
698,1.5960792
699,1.5960804
700,1.5960819
701,1.5960828
702,1.596084
703,1.5960852
704,1.5960863
705,1.5960875
706,1.5960885
707,1.5960898
708,1.5960907
709,1.5960921
710,1.596093
711,1.5960943
712,1.5960951
713,1.5960963
714,1.5960976
715,1.5960984
716,1.5960995
717,1.5961007
718,1.5961018
719,1.596103
720,1.5961037
721,1.5961051
722,1.5961058
723,1.5961069
724,1.5961081
725,1.5961088
726,1.5961101
727,1.596111
728,1.5961123
729,1.5961132
730,1.5961142
731,1.5961151
732,1.5961163
733,1.596117
734,1.5961181
735,1.596119
736,1.5961201
737,1.5961208
738,1.5961219
739,1.596123
740,1.5961237
741,1.5961248
742,1.5961257
743,1.5961266
744,1.5961274
745,1.5961285
746,1.5961293
747,1.5961303
748,1.596131
749,1.5961319
750,1.5961329
751,1.5961338
752,1.5961348
753,1.5961355
754,1.5961363
755,1.5961374
756,1.5961382
757,1.596139
758,1.5961397
759,1.5961406
760,1.5961415
761,1.5961424
762,1.5961434
763,1.5961438
764,1.5961448
765,1.5961456
766,1.5961466
767,1.5961473
768,1.5961481
769,1.5961491
770,1.5961496
771,1.5961508
772,1.5961515
773,1.5961521
774,1.596153
775,1.5961537
776,1.5961543
777,1.5961553
778,1.596156
779,1.5961568
780,1.5961574
781,1.5961584
782,1.5961591
783,1.5961599
784,1.5961605
785,1.5961614
786,1.5961621
787,1.5961628
788,1.5961635
789,1.5961643
790,1.5961648
791,1.5961655
792,1.5961665
793,1.5961673
794,1.5961679
795,1.5961684
796,1.5961695
797,1.5961702
798,1.5961709
799,1.5961714
800,1.5961721
801,1.5961729
802,1.5961735
803,1.5961742
804,1.5961751
805,1.5961756
806,1.5961761
807,1.596177
808,1.5961776
809,1.5961783
810,1.5961789
811,1.5961796
812,1.5961801
813,1.5961809
814,1.5961814
815,1.596182
816,1.5961827
817,1.5961834
818,1.596184
819,1.5961846
820,1.5961853
821,1.5961859
822,1.5961865
823,1.5961872
824,1.5961878
825,1.5961884
826,1.596189
827,1.5961896
828,1.5961902
829,1.5961908
830,1.5961912
831,1.5961921
832,1.5961927
833,1.5961933
834,1.5961938
835,1.5961945
836,1.596195
837,1.5961955
838,1.5961962
839,1.5961967
840,1.5961972
841,1.596198
842,1.5961984
843,1.5961989
844,1.5961995
845,1.5962002
846,1.5962007
847,1.5962012
848,1.5962019
849,1.5962024
850,1.5962029
851,1.5962034
852,1.5962039
853,1.5962045
854,1.5962052
855,1.5962057
856,1.5962062
857,1.5962068
858,1.5962071
859,1.5962076
860,1.5962083
861,1.5962087
862,1.5962092
863,1.5962099
864,1.5962104
865,1.596211
866,1.5962113
867,1.5962118
868,1.5962123
869,1.5962129
870,1.5962132
871,1.5962138
872,1.5962143
873,1.596215
874,1.5962154
875,1.5962157
876,1.5962162
877,1.5962168
878,1.5962174
879,1.5962178
880,1.5962181
881,1.5962188
882,1.5962192
883,1.5962199
884,1.5962203
885,1.5962209
886,1.5962213
887,1.5962218
888,1.596222
889,1.5962225
890,1.5962231
891,1.5962238
892,1.5962242
893,1.5962245
894,1.5962249
895,1.5962255
896,1.5962259
897,1.5962262
898,1.5962266
899,1.5962272
900,1.5962275
901,1.596228
902,1.5962286
903,1.5962291
904,1.5962293
905,1.5962298
906,1.5962301
907,1.5962305
908,1.5962311
909,1.5962315
910,1.5962319
911,1.5962323
912,1.5962329
913,1.5962332
914,1.5962338
915,1.5962342
916,1.5962344
917,1.5962349
918,1.5962354
919,1.5962358
920,1.5962362
921,1.5962366
922,1.596237
923,1.5962374
924,1.5962379
925,1.5962384
926,1.5962389
927,1.5962387
928,1.5962393
929,1.5962397
930,1.5962402
931,1.5962404
932,1.5962409
933,1.5962416
934,1.5962418
935,1.5962422
936,1.5962425
937,1.5962428
938,1.5962433
939,1.5962437
940,1.5962439
941,1.5962443
942,1.5962448
943,1.5962453
944,1.5962456
945,1.5962462
946,1.5962462
947,1.5962466
948,1.596247
949,1.5962473
950,1.5962478
951,1.5962481
952,1.5962486
953,1.5962487
954,1.5962491
955,1.5962496
956,1.59625
957,1.5962503
958,1.5962508
959,1.5962511
960,1.5962512
961,1.5962518
962,1.5962521
963,1.5962523
964,1.5962529
965,1.596253
966,1.5962533
967,1.5962538
968,1.5962541
969,1.5962543
970,1.5962547
971,1.5962552
972,1.5962554
973,1.5962558
974,1.5962561
975,1.5962564
976,1.596257
977,1.5962571
978,1.5962574
979,1.5962579
980,1.596258
981,1.5962584
982,1.5962588
983,1.5962591
984,1.5962594
985,1.5962598
986,1.5962601
987,1.5962605
988,1.5962608
989,1.596261
990,1.5962613
991,1.5962616
992,1.596262
993,1.5962623
994,1.5962627
995,1.5962628
996,1.596263
997,1.5962634
998,1.5962636
999,1.5962641
