,sharp_rrl_10_3
239,2.8030548
240,2.8031294
241,2.803207
242,2.8032823
243,2.8033547
244,2.803425
245,2.8034897
246,2.8035486
247,2.8036075
248,2.8036668
249,2.803726
250,2.8037868
251,2.8038504
252,2.8039174
253,2.803991
254,2.804082
255,2.8042123
256,2.8044698
257,2.805294
258,2.807593
259,2.806915
260,2.8089705
261,2.8084137
262,2.8096385
263,2.8102005
264,2.8098748
265,2.810134
266,2.8103676
267,2.8102825
268,2.8103437
269,2.810787
270,2.8110304
271,2.811041
272,2.8111157
273,2.8113198
274,2.8115258
275,2.811597
276,2.8116543
277,2.8118248
278,2.811972
279,2.8120053
280,2.8120294
281,2.8121257
282,2.812238
283,2.8123093
284,2.8123543
285,2.812415
286,2.8124902
287,2.8125508
288,2.8125885
289,2.8126202
290,2.8126612
291,2.8127131
292,2.8127658
293,2.8128061
294,2.8128312
295,2.8128576
296,2.8128939
297,2.8129337
298,2.8129663
299,2.8129935
300,2.8130226
301,2.8130553
302,2.8130863
303,2.8131094
304,2.81313
305,2.8131514
306,2.8131766
307,2.813202
308,2.8132255
309,2.8132463
310,2.8132665
311,2.813287
312,2.8133087
313,2.8133316
314,2.8133543
315,2.813378
316,2.8134031
317,2.8134298
318,2.8134599
319,2.8134944
320,2.813536
321,2.813591
322,2.8136706
323,2.8137949
324,2.8139906
325,2.81426
326,2.8144963
327,2.8145945
328,2.8146124
329,2.814613
330,2.8146298
331,2.8146834
332,2.8147645
333,2.8148503
334,2.81493
335,2.815
336,2.8150578
337,2.8151004
338,2.8151293
339,2.8151512
340,2.815171
341,2.8151896
342,2.8152099
343,2.8152335
344,2.8152611
345,2.8152902
346,2.8153183
347,2.8153453
348,2.815373
349,2.8153996
350,2.815423
351,2.8154426
352,2.8154604
353,2.8154788
354,2.815497
355,2.815514
356,2.8155317
357,2.8155506
358,2.815572
359,2.8155942
360,2.815617
361,2.8156412
362,2.8156652
363,2.815691
364,2.815718
365,2.8157463
366,2.8157775
367,2.8158133
368,2.8158553
369,2.815905
370,2.8159657
371,2.8160403
372,2.8161323
373,2.8162432
374,2.8163729
375,2.8165145
376,2.8166544
377,2.816781
378,2.816887
379,2.816972
380,2.8170378
381,2.8170846
382,2.817115
383,2.8171344
384,2.8171496
385,2.8171651
386,2.817183
387,2.8172038
388,2.8172264
389,2.8172505
390,2.8172762
391,2.8173025
392,2.8173285
393,2.817354
394,2.8173795
395,2.8174038
396,2.8174257
397,2.8174455
398,2.8174639
399,2.8174813
400,2.8174982
401,2.817514
402,2.8175285
403,2.817542
404,2.8175554
405,2.8175678
406,2.8175805
407,2.8175926
408,2.8176048
409,2.817617
410,2.8176284
411,2.8176403
412,2.8176517
413,2.8176632
414,2.8176744
415,2.8176858
416,2.8176968
417,2.817708
418,2.8177195
419,2.8177304
420,2.8177416
421,2.817753
422,2.8177645
423,2.817776
424,2.8177876
425,2.8177996
426,2.8178117
427,2.8178246
428,2.8178382
429,2.8178518
430,2.8178673
431,2.817884
432,2.8179023
433,2.8179243
434,2.8179502
435,2.817983
436,2.8180263
437,2.8180895
438,2.8181899
439,2.8183763
440,2.8188074
441,2.820194
442,2.8249755
443,2.826599
444,2.827519
445,2.831552
446,2.8296692
447,2.8307352
448,2.8311663
449,2.8310626
450,2.8328357
451,2.8328822
452,2.8327796
453,2.8332691
454,2.8330061
455,2.8331068
456,2.8336356
457,2.8336923
458,2.8336418
459,2.8336918
460,2.8338416
461,2.8339376
462,2.833895
463,2.8338437
464,2.83395
465,2.834126
466,2.8342211
467,2.8342223
468,2.8342547
469,2.8343499
470,2.834408
471,2.8344135
472,2.8344226
473,2.8344612
474,2.8345008
475,2.8345137
476,2.834526
477,2.8345695
478,2.8346143
479,2.8346305
480,2.8346374
481,2.8346596
482,2.8346872
483,2.8347013
484,2.834707
485,2.8347218
486,2.834742
487,2.8347552
488,2.8347635
489,2.834776
490,2.8347924
491,2.8348064
492,2.834815
493,2.834823
494,2.834834
495,2.8348472
496,2.8348575
497,2.8348663
498,2.834875
499,2.8348854
500,2.8348956
501,2.834904
502,2.8349116
503,2.8349197
504,2.834929
505,2.834937
506,2.8349447
507,2.8349516
508,2.8349593
509,2.8349676
510,2.8349757
511,2.8349838
512,2.834993
513,2.8350043
514,2.835017
515,2.8350334
516,2.8350558
517,2.8350933
518,2.8351688
519,2.8353791
520,2.8361452
521,2.8369226
522,2.836567
523,2.836737
524,2.8371024
525,2.8374414
526,2.837504
527,2.837296
528,2.8371682
529,2.8374634
530,2.8376493
531,2.8378406
532,2.83822
533,2.8395057
534,2.8480136
535,2.8390567
536,2.8411405
537,2.8448842
538,2.851826
539,2.8402135
540,2.8430896
541,2.844357
542,2.838362
543,2.8484888
544,2.8467891
545,2.8325524
546,2.8586366
547,2.8306947
548,2.7951574
549,2.8497407
550,2.737893
551,2.8545358
552,2.7216053
553,2.7816386
554,2.791335
555,2.786168
556,2.8174717
557,2.7795577
558,2.8470254
559,2.7800927
560,2.733073
561,2.8552356
562,2.8290722
563,2.7712696
564,2.6861885
565,2.7960477
566,2.829611
567,2.61063
568,2.5268903
569,2.6212478
570,2.7630916
571,2.8432949
572,2.736233
573,2.8106527
574,2.7986555
575,2.7473395
576,2.8017454
577,2.8617594
578,2.833369
579,2.7995393
580,2.7710316
581,2.8178604
582,2.81248
583,2.7893636
584,2.834271
585,2.871779
586,2.8228369
587,2.802387
588,2.819981
589,2.823581
590,2.845817
591,2.8707728
592,2.8878253
593,2.8894312
594,2.8868952
595,2.8781748
596,2.8740847
597,2.8824196
598,2.8883014
599,2.8936865
600,2.895833
601,2.8972309
602,2.9005768
603,2.9056904
604,2.9063091
605,2.9113963
606,2.922905
607,2.9351943
608,2.935684
609,2.9449098
610,2.9402766
611,2.9393504
612,2.948638
613,2.9453433
614,2.9492204
615,2.951218
616,2.9512467
617,2.9488826
618,2.9479873
619,2.950667
620,2.9526932
621,2.953573
622,2.9564688
623,2.9590328
624,2.9589374
625,2.9609077
626,2.9609962
627,2.9630435
628,2.9648402
629,2.9651024
630,2.9657872
631,2.9662523
632,2.9664314
633,2.9667106
634,2.9669404
635,2.967086
636,2.967275
637,2.9674666
638,2.9675837
639,2.967681
640,2.9678495
641,2.9680648
642,2.9682436
643,2.9683707
644,2.968478
645,2.9685948
646,2.9687219
647,2.9688551
648,2.9690065
649,2.9692192
650,2.9695604
651,2.9700933
652,2.970766
653,2.9712982
654,2.9715948
655,2.971985
656,2.9728513
657,2.9748633
658,2.9795837
659,2.9817543
660,2.9825587
661,2.9844415
662,2.9897292
663,2.9939816
664,2.9945912
665,2.9978647
666,3.0026305
667,3.0098078
668,3.0110004
669,3.014949
670,3.0172448
671,3.0198643
672,3.019913
673,3.021316
674,3.0218413
675,3.022026
676,3.0223293
677,3.0226405
678,3.0228138
679,3.0229237
680,3.023457
681,3.0247161
682,3.0260906
683,3.0263216
684,3.0260577
685,3.0260224
686,3.026492
687,3.0272284
688,3.0277216
689,3.0278993
690,3.0278387
691,3.0277176
692,3.0277834
693,3.027966
694,3.028115
695,3.0282226
696,3.0283177
697,3.0284069
698,3.028466
699,3.0284884
700,3.02851
701,3.028572
702,3.0286696
703,3.0287747
704,3.0288882
705,3.0290632
706,3.029463
707,3.0307667
708,3.0358894
709,3.0388098
710,3.0371344
711,3.0376506
712,3.0391796
713,3.0400283
714,3.0401433
715,3.0399783
716,3.0400338
717,3.0402737
718,3.0405266
719,3.0407207
720,3.040764
721,3.0407465
722,3.040864
723,3.0410397
724,3.0412319
725,3.041461
726,3.041668
727,3.0417972
728,3.0418515
729,3.0418732
730,3.0419042
731,3.0419552
732,3.0420134
733,3.0420704
734,3.0421357
735,3.0422318
736,3.0423758
737,3.0425348
738,3.0426157
739,3.0426521
740,3.0427601
741,3.0428858
742,3.0429575
743,3.0430055
744,3.043072
745,3.0431504
746,3.0432084
747,3.0432358
748,3.043254
749,3.0432801
750,3.0433145
751,3.0433457
752,3.0433664
753,3.0433807
754,3.043394
755,3.0434103
756,3.0434284
757,3.043447
758,3.0434632
759,3.0434778
760,3.0434914
761,3.0435066
762,3.043523
763,3.0435388
764,3.0435543
765,3.0435667
766,3.043578
767,3.0435882
768,3.043598
769,3.0436072
770,3.0436168
771,3.0436242
772,3.043631
773,3.0436375
774,3.0436435
775,3.0436497
776,3.0436566
777,3.0436623
778,3.0436678
779,3.0436738
780,3.0436788
781,3.0436838
782,3.0436885
783,3.0436938
784,3.0436985
785,3.0437033
786,3.0437076
787,3.0437121
788,3.0437162
789,3.0437207
790,3.0437248
791,3.0437293
792,3.043733
793,3.043737
794,3.043741
795,3.0437443
796,3.0437484
797,3.043752
798,3.0437558
799,3.043759
800,3.0437624
801,3.0437658
802,3.0437691
803,3.0437727
804,3.043776
805,3.0437794
806,3.043782
807,3.0437856
808,3.0437887
809,3.0437915
810,3.0437944
811,3.0437973
812,3.0438004
813,3.0438037
814,3.0438068
815,3.04381
816,3.0438123
817,3.0438151
818,3.0438185
819,3.0438213
820,3.043825
821,3.0438275
822,3.0438313
823,3.0438347
824,3.0438378
825,3.043841
826,3.043845
827,3.0438485
828,3.0438526
829,3.0438569
830,3.0438616
831,3.0438669
832,3.0438726
833,3.0438795
834,3.0438871
835,3.043897
836,3.0439093
837,3.0439262
838,3.0439498
839,3.0439875
840,3.0440514
841,3.0441813
842,3.0445273
843,3.0460377
844,3.0595093
845,3.0577507
846,3.0676692
847,3.0621078
848,3.0768337
849,3.075594
850,3.0877783
851,3.0826852
852,3.08314
853,3.0894377
854,3.0917253
855,3.092189
856,3.0908766
857,3.088691
858,3.0896122
859,3.0903137
860,3.0905962
861,3.0914893
862,3.0923626
863,3.0926092
864,3.092788
865,3.0931172
866,3.0934186
867,3.0936096
868,3.0937192
869,3.093788
870,3.0938365
871,3.0938683
872,3.0938783
873,3.093868
874,3.0938494
875,3.0938377
876,3.0938418
877,3.0938606
878,3.0938864
879,3.0939138
880,3.0939422
881,3.0939763
882,3.094017
883,3.0940611
884,3.0941029
885,3.094139
886,3.0941699
887,3.0941973
888,3.0942216
889,3.0942447
890,3.0942647
891,3.0942833
892,3.094299
893,3.094313
894,3.0943253
895,3.0943372
896,3.0943487
897,3.0943604
898,3.0943716
899,3.0943825
900,3.0943925
901,3.094402
902,3.0944104
903,3.0944183
904,3.0944257
905,3.0944326
906,3.0944388
907,3.0944445
908,3.0944502
909,3.0944548
910,3.0944595
911,3.094463
912,3.0944674
913,3.0944705
914,3.0944736
915,3.0944772
916,3.0944803
917,3.0944831
918,3.094486
919,3.0944884
920,3.0944908
921,3.094493
922,3.094495
923,3.0944974
924,3.0944993
925,3.0945015
926,3.0945039
927,3.0945058
928,3.094507
929,3.0945096
930,3.094511
931,3.0945132
932,3.0945148
933,3.0945165
934,3.0945177
935,3.0945199
936,3.0945215
937,3.0945227
938,3.0945246
939,3.0945258
940,3.0945275
941,3.0945292
942,3.09453
943,3.0945315
944,3.0945334
945,3.0945344
946,3.0945358
947,3.0945377
948,3.0945387
949,3.0945399
950,3.094541
951,3.0945423
952,3.0945437
953,3.094545
954,3.0945458
955,3.0945473
956,3.094548
957,3.0945497
958,3.0945504
959,3.0945516
960,3.0945528
961,3.0945532
962,3.0945547
963,3.094556
964,3.0945568
965,3.0945578
966,3.0945585
967,3.09456
968,3.094561
969,3.0945613
970,3.0945625
971,3.0945637
972,3.0945647
973,3.0945656
974,3.0945659
975,3.0945675
976,3.0945683
977,3.094569
978,3.09457
979,3.0945706
980,3.0945714
981,3.0945728
982,3.0945733
983,3.0945745
984,3.0945747
985,3.0945756
986,3.0945766
987,3.0945776
988,3.094578
989,3.094579
990,3.0945795
991,3.0945804
992,3.0945816
993,3.094582
994,3.0945826
995,3.0945835
996,3.0945842
997,3.0945847
998,3.094586
999,3.094586
