,sharp_rrl_20_1
164,2.1409175
165,2.1455822
166,2.150936
167,2.15537
168,2.1596205
169,2.164471
170,2.1691122
171,2.1741736
172,2.1791713
173,2.1837544
174,2.1885915
175,2.1935272
176,2.1981218
177,2.202935
178,2.2079039
179,2.2126567
180,2.2176313
181,2.2227309
182,2.2277124
183,2.2329926
184,2.2383425
185,2.2437465
186,2.2494786
187,2.2553957
188,2.26175
189,2.2682927
190,2.2753544
191,2.28247
192,2.289392
193,2.2949157
194,2.2938967
195,2.2628963
196,2.122665
197,2.1844046
198,2.069227
199,2.0152593
200,2.1002882
201,2.222441
202,2.1785114
203,2.2501442
204,2.152871
205,2.1118383
206,2.1480362
207,2.2408905
208,2.1828563
209,2.1454127
210,2.206653
211,2.2042656
212,2.1877835
213,2.1461146
214,2.2047307
215,2.2635748
216,2.2727323
217,2.267532
218,2.287272
219,2.3148057
220,2.3218756
221,2.3322616
222,2.3307045
223,2.319342
224,2.336472
225,2.331302
226,2.347482
227,2.347436
228,2.347486
229,2.3589044
230,2.3613906
231,2.3707523
232,2.3594143
233,2.3576782
234,2.3796184
235,2.3453312
236,2.2942863
237,2.348765
238,2.394855
239,2.2994652
240,2.2437794
241,2.193789
242,2.3681438
243,2.3033683
244,2.2771592
245,2.3732448
246,2.300327
247,2.2651706
248,2.3408396
249,2.371996
250,2.3500051
251,2.3167477
252,2.3643236
253,2.3896554
254,2.3671196
255,2.3644648
256,2.3941376
257,2.417252
258,2.281145
259,2.3750494
260,2.1505845
261,2.014267
262,1.9581894
263,1.9500394
264,1.9901022
265,2.0751965
266,2.161054
267,2.1957588
268,2.2568722
269,2.2363172
270,2.2018657
271,2.2144103
272,2.2793074
273,2.281293
274,2.2997808
275,2.3150005
276,2.3186793
277,2.3234284
278,2.3424969
279,2.3506513
280,2.3575447
281,2.3762887
282,2.3661025
283,2.3541093
284,2.378033
285,2.4288468
286,2.3975394
287,2.381889
288,2.386966
289,2.4004126
290,2.4149659
291,2.454835
292,2.390779
293,2.4185662
294,2.4395964
295,2.4825377
296,2.4838367
297,2.4874346
298,2.5025096
299,2.4986908
300,2.5163743
301,2.496562
302,2.552146
303,2.560748
304,2.5464237
305,2.5725033
306,2.6146376
307,2.6276803
308,2.627705
309,2.6411831
310,2.6780322
311,2.7034106
312,2.6926837
313,2.7174504
314,2.7322156
315,2.7391913
316,2.736333
317,2.7530904
318,2.7631044
319,2.7869925
320,2.7825503
321,2.7220378
322,2.7813425
323,2.76241
324,2.8046114
325,2.7686176
326,2.8428938
327,2.8005445
328,2.852822
329,2.8332968
330,2.8595645
331,2.8774095
332,2.738099
333,2.8457582
334,2.762247
335,2.871343
336,2.8457286
337,2.8649297
338,2.8915946
339,2.8323762
340,2.9032555
341,2.9108078
342,2.911047
343,2.9245086
344,2.9041624
345,2.9454694
346,2.9619644
347,2.9556031
348,2.995824
349,2.9501019
350,2.9603791
351,3.004667
352,2.9852333
353,3.0081892
354,3.0218635
355,2.9831278
356,3.0239377
357,2.9977295
358,3.0438309
359,3.0195549
360,3.0480905
361,3.0373611
362,3.0498738
363,3.0540264
364,3.056369
365,3.0626853
366,3.078221
367,3.0793285
368,3.0814202
369,3.0895765
370,3.0935235
371,3.096264
372,3.0992289
373,3.1032991
374,3.1127396
375,3.1165547
376,3.117671
377,3.1217422
378,3.1279445
379,3.1303575
380,3.1329298
381,3.1347895
382,3.1384945
383,3.141935
384,3.1443624
385,3.146512
386,3.1487467
387,3.1515594
388,3.1546624
389,3.156906
390,3.158661
391,3.1608179
392,3.163287
393,3.1657026
394,3.1681123
395,3.17017
396,3.1719992
397,3.1740892
398,3.1762414
399,3.1781611
400,3.179968
401,3.181676
402,3.1833742
403,3.1852026
404,3.1869977
405,3.1886277
406,3.1901836
407,3.1917179
408,3.1932788
409,3.1949155
410,3.1964953
411,3.1980116
412,3.1995246
413,3.2010345
414,3.2025406
415,3.2040558
416,3.2055266
417,3.206975
418,3.2084396
419,3.2099154
420,3.2113838
421,3.2128525
422,3.2143087
423,3.215793
424,3.2173307
425,3.2189093
426,3.2204952
427,3.2220619
428,3.2235794
429,3.2250483
430,3.2264867
431,3.2279024
432,3.2293134
433,3.230738
434,3.2321832
435,3.2336512
436,3.2351432
437,3.2366505
438,3.2381651
439,3.2396796
440,3.2411854
441,3.2426744
442,3.244151
443,3.2456279
444,3.2471187
445,3.248639
446,3.2502022
447,3.2518175
448,3.253502
449,3.255273
450,3.2571464
451,3.2591288
452,3.2612195
453,3.2633984
454,3.2656353
455,3.267888
456,3.2701213
457,3.2723072
458,3.2744222
459,3.2764614
460,3.2784202
461,3.2802866
462,3.2820098
463,3.283441
464,3.284386
465,3.2848651
466,3.2854345
467,3.2880733
468,3.2907443
469,3.2918966
470,3.2913637
471,3.2907863
472,3.2930055
473,3.296973
474,3.2964892
475,3.2942455
476,3.292806
477,3.294603
478,3.301883
479,3.2963176
480,3.2920358
481,3.2882192
482,3.1530893
483,3.2697566
484,2.9993367
485,2.9986966
486,3.1705582
487,2.8829546
488,2.8894591
489,3.0663323
490,3.025457
491,3.2299325
492,3.2591054
493,3.2113426
494,3.2407458
495,3.224882
496,3.2554638
497,3.2400818
498,3.2933178
499,3.2510335
500,3.2728314
501,3.272184
502,3.2720811
503,3.2919521
504,3.276933
505,3.2943597
506,3.3001764
507,3.298521
508,3.3050206
509,3.301528
510,3.3081183
511,3.3057957
512,3.309354
513,3.3103855
514,3.3107255
515,3.3147433
516,3.314173
517,3.3173404
518,3.3177211
519,3.3189785
520,3.3217225
521,3.3225985
522,3.3260567
523,3.3262653
524,3.3280237
525,3.3285196
526,3.3296242
527,3.3309648
528,3.3322067
529,3.3333147
530,3.3343306
531,3.3351328
532,3.3353412
533,3.3362634
534,3.3366332
535,3.3373659
536,3.338058
537,3.338744
538,3.33949
539,3.340176
540,3.3409357
541,3.3416665
542,3.3421278
543,3.3429043
544,3.3433402
545,3.3438873
546,3.344365
547,3.3448858
548,3.3453884
549,3.3458846
550,3.3464403
551,3.346909
552,3.3473752
553,3.3478773
554,3.3483148
555,3.348756
556,3.3492107
557,3.3496482
558,3.3500488
559,3.3504593
560,3.350865
561,3.3512776
562,3.3516576
563,3.352076
564,3.352485
565,3.3528862
566,3.3532846
567,3.3536818
568,3.3540947
569,3.3544922
570,3.3549075
571,3.3553343
572,3.3557763
573,3.3562374
574,3.3567252
575,3.3572657
576,3.3578699
577,3.3585737
578,3.3594239
579,3.360446
580,3.361626
581,3.3628635
582,3.364042
583,3.3650784
584,3.365945
585,3.3666866
586,3.3673725
587,3.3680375
588,3.368677
589,3.3692906
590,3.3698819
591,3.370456
592,3.3710132
593,3.3715575
594,3.3721037
595,3.3726747
596,3.3732662
597,3.373866
598,3.3744833
599,3.3751178
600,3.3757668
601,3.376444
602,3.3771796
603,3.3779938
604,3.3789046
605,3.3799322
606,3.381084
607,3.3823454
608,3.383684
609,3.3850772
610,3.3865218
611,3.388003
612,3.3894782
613,3.3908944
614,3.3922203
615,3.3934472
616,3.3945785
617,3.395634
618,3.3966365
619,3.3975894
620,3.398487
621,3.399337
622,3.4001493
623,3.4009333
624,3.4017007
625,3.4024596
626,3.4032001
627,3.4039135
628,3.4046016
629,3.40527
630,3.4059222
631,3.4065623
632,3.4071913
633,3.407807
634,3.4084089
635,3.408999
636,3.4095771
637,3.4101439
638,3.4106965
639,3.4112341
640,3.4117591
641,3.4122705
642,3.41277
643,3.4132593
644,3.4137356
645,3.4141986
646,3.414649
647,3.415086
648,3.4155111
649,3.4159245
650,3.416329
651,3.4167237
652,3.4171088
653,3.4174855
654,3.4178553
655,3.4182186
656,3.4185746
657,3.4189246
658,3.4192681
659,3.4196057
660,3.4199374
661,3.420264
662,3.4205859
663,3.4209046
664,3.4212193
665,3.4215305
666,3.4218392
667,3.4221463
668,3.4224489
669,3.4227495
670,3.4230464
671,3.4233372
672,3.423623
673,3.4239035
674,3.4241796
675,3.4244497
676,3.4247158
677,3.4249759
678,3.42523
679,3.4254792
680,3.4257233
681,3.425963
682,3.426198
683,3.4264307
684,3.4266596
685,3.4268863
686,3.4271097
687,3.4273303
688,3.4275491
689,3.4277654
690,3.42798
691,3.4281929
692,3.428404
693,3.4286144
694,3.4288254
695,3.429035
696,3.4292455
697,3.4294581
698,3.4296718
699,3.4298878
700,3.4301093
701,3.4303365
702,3.4305732
703,3.4308233
704,3.4310927
705,3.4313931
706,3.4317412
707,3.4321687
708,3.4327202
709,3.4334326
710,3.4342334
711,3.4349117
712,3.4354265
713,3.4360237
714,3.4367688
715,3.4374678
716,3.438037
717,3.438568
718,3.439091
719,3.4396071
720,3.4401212
721,3.4406178
722,3.4411678
723,3.4418497
724,3.4426866
725,3.4436052
726,3.444742
727,3.4462194
728,3.4475424
729,3.4449015
730,3.3236008
731,2.4170825
732,2.7993205
733,2.7205698
734,2.984415
735,2.6759439
736,2.5822046
737,2.588536
738,2.6350553
739,2.6397822
740,2.6825058
741,2.7016902
742,2.6909263
743,2.7075634
744,2.710845
745,2.7411592
746,2.7606764
747,2.7507613
748,2.3109622
749,2.1056862
750,2.3493392
751,2.4882011
752,2.529896
753,2.5473707
754,2.4921477
755,2.5137463
756,2.551155
757,2.3971305
758,2.4641573
759,2.6435502
760,2.629685
761,2.6016915
762,2.6588454
763,2.6798193
764,2.7500083
765,2.6825488
766,2.7579958
767,2.6562371
768,2.7057872
769,2.6622105
770,2.7346861
771,2.7582395
772,2.7574
773,2.7400813
774,2.7354705
775,2.8068228
776,2.8506715
777,2.8754935
778,2.831303
779,2.8807404
780,2.8898146
781,2.9049397
782,2.9690895
783,2.8161287
784,2.9048796
785,2.9389255
786,2.9862037
787,2.9971585
788,2.935506
789,2.9668782
790,2.9077308
791,2.8506236
792,2.8776321
793,2.9779992
794,2.9683077
795,2.925019
796,2.8813322
797,3.1078064
798,3.1078
799,3.0536187
800,3.1305711
801,3.207756
802,3.0932584
803,3.0912406
804,3.051255
805,2.845511
806,2.4109929
807,2.4604652
808,2.3925211
809,2.3348203
810,2.1998832
811,2.1881075
812,2.16173
813,2.2263203
814,2.31613
815,2.2636826
816,2.4356537
817,2.3836994
818,2.5200539
819,2.5953732
820,2.7648096
821,2.8425488
822,2.7920856
823,2.8348107
824,2.8305764
825,2.7049966
826,2.6289878
827,2.547057
828,2.7069476
829,2.8639078
830,2.9493384
831,2.9850364
832,3.0090168
833,3.017379
834,2.9739394
835,3.0134633
836,3.0104737
837,3.05859
838,3.0739455
839,3.1404257
840,3.1432989
841,3.222518
842,3.2865562
843,3.2053003
844,3.2512605
845,3.1931932
846,3.1936183
847,3.2282417
848,3.1861575
849,3.2194648
850,3.2891402
851,3.2513602
852,3.252881
853,3.2774737
854,3.2916713
855,3.218788
856,3.2183506
857,3.2988138
858,3.3002071
859,3.3191996
860,3.3531067
861,3.3336773
862,3.3432307
863,3.3407059
864,3.3693268
865,3.3283308
866,3.38665
867,3.3561609
868,3.4431603
869,3.3738234
870,3.3825603
871,3.3704064
872,3.4466991
873,3.4157138
874,3.4629006
875,3.417882
876,3.4298513
877,3.483921
878,3.4748535
879,3.4720836
880,3.4852858
881,3.5135717
882,3.5006735
883,3.5082884
884,3.5195153
885,3.507313
886,3.536207
887,3.528446
888,3.5216846
889,3.5483801
890,3.5622554
891,3.5602133
892,3.556302
893,3.5601654
894,3.5731537
895,3.571026
896,3.5675416
897,3.5642035
898,3.5823212
899,3.5446203
900,3.4013839
901,3.485901
902,3.463082
903,3.5107484
904,3.3971095
905,3.3171065
906,3.511474
907,3.2627144
908,3.1742053
909,3.3676457
910,3.2042317
911,3.426182
912,3.3831038
913,3.405745
914,3.5730925
915,3.4420133
916,3.502256
917,3.4796858
918,3.4298644
919,3.5023184
920,3.5327044
921,3.4880626
922,3.5958164
923,3.5701594
924,3.5784671
925,3.6142552
926,3.5835497
927,3.5959816
928,3.6192112
929,3.6145604
930,3.6128666
931,3.639713
932,3.6329765
933,3.644786
934,3.6621008
935,3.6326652
936,3.6701033
937,3.6765518
938,3.678564
939,3.6659012
940,3.6872966
941,3.7096717
942,3.6773987
943,3.5794992
944,3.7008538
945,3.7206202
946,3.707751
947,3.7198353
948,3.7082648
949,3.7209086
950,3.7239635
951,3.7223542
952,3.7325726
953,3.7289884
954,3.7366083
955,3.7328722
956,3.737669
957,3.7376142
958,3.7391555
959,3.7412114
960,3.747456
961,3.7483242
962,3.750207
963,3.7491217
964,3.747989
965,3.7432969
966,3.723776
967,3.7429895
968,3.7312255
969,3.7067025
970,3.7428083
971,3.729123
972,3.720732
973,3.7429943
974,3.7113047
975,3.7118425
976,3.7266004
977,3.7323015
978,3.7440116
979,3.7507057
980,3.7478735
981,3.7543008
982,3.7571287
983,3.7583666
984,3.7624571
985,3.7574627
986,3.7601302
987,3.7588563
988,3.7638862
989,3.7594464
990,3.7535808
991,3.761526
992,3.768661
993,3.756468
994,3.7695735
995,3.7668588
996,3.7649488
997,3.7720764
998,3.769332
999,3.7597067
