,sharp_lstmrl_5_1
241,0.01369932
242,0.016370147
243,0.019095698
244,0.021879258
245,0.024724405
246,0.027634975
247,0.030615494
248,0.033671293
249,0.036808822
250,0.040035866
251,0.043361127
252,0.046793845
253,0.05034346
254,0.05401884
255,0.057828322
256,0.061780237
257,0.06588404
258,0.070150755
259,0.07459264
260,0.07922264
261,0.084054984
262,0.089108214
263,0.09440522
264,0.0999702
265,0.10582908
266,0.11201838
267,0.11859262
268,0.12562762
269,0.1332329
270,0.14157028
271,0.1508713
272,0.16145413
273,0.17368233
274,0.18790887
275,0.20461582
276,0.22412929
277,0.24688077
278,0.27313536
279,0.30315703
280,0.33711374
281,0.3758321
282,0.4210541
283,0.473146
284,0.5318553
285,0.59625363
286,0.66269726
287,0.7323551
288,0.78822935
289,0.81760645
290,0.85298276
291,0.8780028
292,0.90528333
293,0.93006974
294,0.955073
295,0.9882243
296,0.98213154
297,1.0314727
298,1.0561706
299,1.0889578
300,1.1159095
301,1.1376338
302,1.1590717
303,1.1567492
304,1.1888593
305,1.2279768
306,1.2391969
307,1.2494556
308,1.2823058
309,1.3207595
310,1.3516357
311,1.373285
312,1.4102424
313,1.446574
314,1.475743
315,1.5045601
316,1.5253934
317,1.5418328
318,1.5711015
319,1.5969443
320,1.6239781
321,1.6428483
322,1.6692215
323,1.7119256
324,1.720999
325,1.7053956
326,1.6715658
327,1.700788
328,1.7613342
329,1.829231
330,1.6735011
331,1.7561684
332,1.8461957
333,1.8259411
334,1.817906
335,1.8564616
336,1.9059325
337,1.9394625
338,1.9822726
339,2.0088942
340,2.0135689
341,2.0835495
342,2.1103294
343,2.1459377
344,2.1482596
345,2.167169
346,2.1889899
347,2.1999223
348,2.254809
349,2.2316322
350,2.2235677
351,2.2501683
352,2.2654848
353,2.3296018
354,2.2719223
355,2.3527224
356,2.332608
357,2.3445847
358,2.4021885
359,2.4088404
360,2.4084408
361,2.4799836
362,2.4827964
363,2.5063417
364,2.4976552
365,2.5712006
366,2.501631
367,2.4694576
368,2.5930123
369,2.5831306
370,2.6047442
371,2.5914
372,2.6557374
373,2.6685424
374,2.6672418
375,2.6680348
376,2.662953
377,2.7114112
378,2.7082143
379,2.755957
380,2.7458787
381,2.7243268
382,2.7225819
383,2.8092828
384,2.649077
385,2.636038
386,2.8213723
387,2.758427
388,2.7533517
389,2.8500917
390,2.8452115
391,2.8266587
392,2.8872802
393,2.9032085
394,2.8894422
395,2.916559
396,2.942492
397,2.9372964
398,2.9613223
399,2.991485
400,2.9675856
401,3.026111
402,3.039274
403,3.025792
404,2.933533
405,2.9709554
406,3.0003252
407,3.0158973
408,3.074326
409,3.0690517
410,2.9449542
411,2.9618921
412,3.05603
413,3.0967455
414,3.046384
415,3.0470579
416,3.1278381
417,3.0911198
418,2.9766264
419,2.9030628
420,2.9072907
421,3.1564448
422,3.106045
423,3.0444696
424,3.1521125
425,3.0903528
426,3.2101352
427,3.2055616
428,3.1278985
429,3.2384264
430,3.2464712
431,3.2540007
432,3.2117448
433,3.2008302
434,3.289919
435,3.2396052
436,3.2507372
437,3.296373
438,3.3496134
439,3.312903
440,3.3286347
441,3.304422
442,3.3013425
443,3.280034
444,3.3194578
445,3.3686712
446,3.3294663
447,3.36114
448,3.3955393
449,3.4231951
450,3.4103658
451,3.3878808
452,3.4236948
453,3.4283624
454,3.3965569
455,3.3984735
456,3.483092
457,3.474821
458,3.4663894
459,3.4556866
460,3.5382092
461,3.5184317
462,3.5340698
463,3.5528626
464,3.5482247
465,3.533791
466,3.55302
467,3.5325472
468,3.5972707
469,3.5566366
470,3.3951313
471,3.3380609
472,3.4933379
473,3.4104373
474,3.2689977
475,3.3870823
476,3.3418846
477,3.3730545
478,3.512951
479,3.0325274
480,2.744323
481,2.8560238
482,3.3461406
483,3.2788281
484,3.0002127
485,3.0780406
486,3.3112648
487,3.4571583
488,3.26615
489,3.2473307
490,3.5329847
491,3.4966877
492,3.4286268
493,3.5976722
494,3.5883112
495,3.3979216
496,3.5904052
497,3.6103456
498,3.5588074
499,3.6556861
500,3.662241
501,3.6117303
502,3.6933205
503,3.6736195
504,3.6860917
505,3.6705573
506,3.6334245
507,3.6651728
508,3.6858232
509,3.721334
510,3.7441132
511,3.7428052
512,3.7465377
513,3.7629514
514,3.7721207
515,3.7669303
516,3.776384
517,3.789457
518,3.7858431
519,3.7908642
520,3.8070142
521,3.816708
522,3.814198
523,3.8294377
524,3.8343894
525,3.833674
526,3.8393116
527,3.847618
528,3.8448699
529,3.8554378
530,3.7153733
531,3.8287067
532,3.7729385
533,3.861099
534,3.79335
535,3.8774686
536,3.8222747
537,3.8780475
538,3.844483
539,3.8950157
540,3.8593156
541,3.9013908
542,3.8812816
543,3.9145548
544,3.8871663
545,3.9233239
546,3.9090679
547,3.9356854
548,3.9124699
549,3.9221773
550,3.932227
551,3.928115
552,3.95481
553,3.9426377
554,3.9661908
555,3.9474363
556,3.9627004
557,3.971218
558,3.9646752
559,3.9786606
560,3.9828236
561,3.9780104
562,3.9988716
563,3.993637
564,4.0005875
565,4.0097265
566,4.006689
567,4.016161
568,4.0208616
569,4.0198
570,4.027342
571,4.0305457
572,4.0318556
573,4.038445
574,4.0412874
575,4.042536
576,4.048431
577,4.0525703
578,4.053655
579,4.0576096
580,4.0627575
581,4.065003
582,4.0672507
583,4.071789
584,4.0758357
585,4.0780706
586,4.080741
587,4.084734
588,4.0886784
589,4.0915422
590,4.0940113
591,4.097071
592,4.100838
593,4.1045604
594,4.1078486
595,4.1107445
596,4.1134825
597,4.1161027
598,4.112966
599,4.095155
600,4.066237
601,4.065324
602,4.083094
603,4.118547
604,4.137047
605,4.131125
606,4.109932
607,3.9134426
608,4.0712156
609,3.8194697
610,4.071942
611,3.7493842
612,4.0372095
613,3.7160387
614,3.6268363
615,4.0666513
616,3.661566
617,3.6991515
618,4.0525613
619,3.636223
620,3.5644283
621,4.02193
622,3.5682487
623,3.5377917
624,3.8498454
625,3.7542996
626,3.4572687
627,3.3483825
628,3.558495
629,3.7438536
630,3.7019668
631,3.672555
632,3.6972556
633,3.8150716
634,3.8427804
635,3.9108808
636,3.8589911
637,3.824555
638,3.937031
639,3.9917579
640,3.9791255
641,3.9837215
642,4.07564
643,4.067504
644,4.035492
645,4.0414433
646,4.079793
647,4.107683
648,4.1073303
649,4.122848
650,4.145662
651,4.15759
652,4.138465
653,3.7737083
654,3.5929496
655,3.576294
656,3.6050951
657,3.671778
658,3.871952
659,3.835287
660,3.8151023
661,3.901516
662,3.8222947
663,3.8234687
664,3.850664
665,3.9059947
666,3.9759276
667,3.9929178
668,3.983638
669,4.025335
670,4.054511
671,4.0735574
672,4.061318
673,4.0869637
674,4.1090217
675,4.1333547
676,4.129219
677,4.127835
678,4.1558886
679,4.1487403
680,4.15238
681,4.1689405
682,4.199686
683,4.197325
684,4.2106667
685,4.22137
686,4.2260647
687,4.225769
688,4.235472
689,4.2418537
690,4.2529826
691,4.2538304
692,4.261266
693,4.267915
694,4.2713566
695,4.2747025
696,4.2810626
697,4.287895
698,4.290374
699,4.293122
700,4.2994094
701,4.3024154
702,4.3055363
703,4.309615
704,4.31335
705,4.3159394
706,4.3189254
707,4.32374
708,4.32756
709,4.3306
710,4.3336096
711,4.33718
712,4.3404207
713,4.343235
714,4.346335
715,4.3497114
716,4.352664
717,4.3554306
718,4.3581114
719,4.360672
720,4.3633785
721,4.366057
722,4.368699
723,4.371411
724,4.3739696
725,4.3763757
726,4.378825
727,4.381298
728,4.383631
729,4.3860683
730,4.38872
731,4.3912854
732,4.3937035
733,4.3961606
734,4.398664
735,4.4010954
736,4.4035444
737,4.4061165
738,4.40873
739,4.4113765
740,4.4140983
741,4.416875
742,4.4197125
743,4.4226265
744,4.4255767
745,4.428518
746,4.431438
747,4.434307
748,4.4371037
749,4.4398847
750,4.4426928
751,4.445519
752,4.4483757
753,4.4512706
754,4.45419
755,4.457133
756,4.4601064
757,4.4630957
758,4.4660983
759,4.4691253
760,4.4721828
761,4.475288
762,4.4784613
763,4.4817066
764,4.48504
765,4.4884753
766,4.492018
767,4.4956894
768,4.4994993
769,4.5034547
770,4.5075846
771,4.5119133
772,4.5164685
773,4.5212903
774,4.526416
775,4.5318804
776,4.5377073
777,4.5438986
778,4.5504274
779,4.557229
780,4.5641985
781,4.571195
782,4.5780535
783,4.584613
784,4.5907393
785,4.5963564
786,4.6014457
787,4.606041
788,4.610212
789,4.614039
790,4.6175957
791,4.6209493
792,4.6241503
793,4.6272397
794,4.630248
795,4.6331987
796,4.636102
797,4.6389656
798,4.6417875
799,4.644572
800,4.6473174
801,4.6500235
802,4.652687
803,4.655304
804,4.657867
805,4.660376
806,4.662833
807,4.665244
808,4.66762
809,4.669972
810,4.6723156
811,4.674668
812,4.6770525
813,4.6795025
814,4.682054
815,4.684742
816,4.687562
817,4.6904364
818,4.693227
819,4.6958413
820,4.6982894
821,4.7006288
822,4.702912
823,4.7051783
824,4.7074494
825,4.7097297
826,4.7120047
827,4.714262
828,4.7164974
829,4.7187085
830,4.720893
831,4.7230515
832,4.7251945
833,4.7273264
834,4.72945
835,4.731561
836,4.733658
837,4.7357445
838,4.7378283
839,4.7399135
840,4.7420006
841,4.744088
842,4.7461724
843,4.74825
844,4.7503166
845,4.752375
846,4.754426
847,4.7564697
848,4.758505
849,4.7605305
850,4.762545
851,4.7645516
852,4.766549
853,4.768539
854,4.7705183
855,4.7724905
856,4.7744517
857,4.776403
858,4.7783465
859,4.7802806
860,4.7822084
861,4.784129
862,4.7860436
863,4.7879515
864,4.789856
865,4.791755
866,4.793652
867,4.7955446
868,4.7974324
869,4.7993164
870,4.8011937
871,4.803065
872,4.804929
873,4.806783
874,4.8086267
875,4.810458
876,4.8122735
877,4.814068
878,4.815828
879,4.8175216
880,4.819061
881,4.820207
882,4.8202386
883,4.816731
884,4.8043976
885,4.608966
886,4.638822
887,4.5703697
888,4.80036
889,4.3976674
890,4.580337
891,4.527783
892,4.5788684
893,4.636077
894,4.451054
895,4.6253576
896,4.611546
897,4.712499
898,4.6891565
899,4.6990066
900,4.7284536
901,4.650864
902,4.6011786
903,4.6170917
904,4.753525
905,4.5193768
906,4.3136725
907,4.288411
908,4.6547585
909,4.278524
910,4.6584563
911,4.526848
912,4.4697704
913,4.724392
914,4.5112224
915,4.7089667
916,4.6421976
917,4.620881
918,4.728814
919,4.683374
920,4.702899
921,4.749726
922,4.692703
923,4.7512465
924,4.7556624
925,4.7546005
926,4.7886586
927,4.760768
928,4.8375216
929,4.74942
930,4.8312354
931,4.79489
932,4.825782
933,4.820468
934,4.8518286
935,4.835864
936,4.8494234
937,4.841619
938,4.8559647
939,4.83848
940,4.864987
941,4.8344073
942,4.6647124
943,4.759887
944,4.678636
945,4.7869043
946,4.823297
947,4.754353
948,4.8406243
949,4.787656
950,4.8110166
951,4.791706
952,4.8265095
953,4.802544
954,4.835357
955,4.8368983
956,4.8365383
957,4.845227
958,4.8183103
959,4.873287
960,4.8586335
961,4.8711166
962,4.8747416
963,4.8685412
964,4.879178
965,4.869126
966,4.8900056
967,4.8875833
968,4.884191
969,4.896942
970,4.894621
971,4.900626
972,4.903892
973,4.9100842
974,4.902402
975,4.906933
976,4.9089046
977,4.910024
978,4.9108143
979,4.9151783
980,4.910043
981,4.9188232
982,4.918626
983,4.9214277
984,4.920385
985,4.9273477
986,4.924466
987,4.9278727
988,4.9314766
989,4.929908
990,4.9335365
991,4.9359984
992,4.937722
993,4.938671
994,4.942642
995,4.942248
996,4.9454365
997,4.9476748
998,4.949613
999,4.952413
