,sharp_grurl_10_2
323,2.4198956
324,2.419966
325,2.4200354
326,2.420103
327,2.4201689
328,2.4202335
329,2.4202964
330,2.4203582
331,2.4204178
332,2.420477
333,2.420534
334,2.4205904
335,2.4206457
336,2.4207
337,2.4207528
338,2.4208043
339,2.4208546
340,2.4209046
341,2.4209526
342,2.4210005
343,2.4210474
344,2.4210935
345,2.421139
346,2.4211833
347,2.4212275
348,2.4212708
349,2.421314
350,2.4213564
351,2.421398
352,2.4214392
353,2.4214802
354,2.4215207
355,2.4215615
356,2.4216013
357,2.4216409
358,2.42168
359,2.4217193
360,2.4217587
361,2.4217982
362,2.4218373
363,2.421877
364,2.4219162
365,2.421956
366,2.4219966
367,2.4220364
368,2.4220772
369,2.4221177
370,2.4221592
371,2.4222004
372,2.4222424
373,2.422284
374,2.4223254
375,2.4223673
376,2.4224088
377,2.4224503
378,2.4224908
379,2.4225314
380,2.4225712
381,2.42261
382,2.4226494
383,2.422687
384,2.4227247
385,2.4227617
386,2.4227984
387,2.4228344
388,2.4228702
389,2.4229062
390,2.422942
391,2.4229777
392,2.423014
393,2.4230509
394,2.4230888
395,2.4231281
396,2.4231699
397,2.4232144
398,2.4232633
399,2.4233189
400,2.423383
401,2.4234595
402,2.4235528
403,2.4236658
404,2.4237983
405,2.4239433
406,2.4241035
407,2.424288
408,2.4244864
409,2.4246855
410,2.4248955
411,2.4251187
412,2.4253402
413,2.4255626
414,2.4257898
415,2.4260077
416,2.4262226
417,2.426441
418,2.4266593
419,2.4268858
420,2.427129
421,2.4273872
422,2.4276705
423,2.4279907
424,2.4283607
425,2.4288151
426,2.4294133
427,2.4302573
428,2.4315228
429,2.433373
430,2.435572
431,2.4373186
432,2.438352
433,2.4391453
434,2.439936
435,2.4407468
436,2.44147
437,2.4419076
438,2.4421792
439,2.4424112
440,2.4426634
441,2.4429312
442,2.4431825
443,2.4433925
444,2.4435546
445,2.4436812
446,2.443795
447,2.4439156
448,2.4440439
449,2.444166
450,2.4442732
451,2.4443634
452,2.4444358
453,2.4444969
454,2.4445615
455,2.4446354
456,2.4447126
457,2.4447842
458,2.4448476
459,2.4449048
460,2.4449568
461,2.4450066
462,2.445055
463,2.4451025
464,2.4451497
465,2.445197
466,2.445244
467,2.445291
468,2.4453356
469,2.4453783
470,2.4454184
471,2.4454563
472,2.4454927
473,2.4455287
474,2.4455633
475,2.4455974
476,2.4456306
477,2.4456625
478,2.4456928
479,2.4457219
480,2.4457495
481,2.4457765
482,2.4458022
483,2.4458275
484,2.4458518
485,2.4458756
486,2.4458992
487,2.4459224
488,2.4459445
489,2.4459665
490,2.4459882
491,2.446009
492,2.4460292
493,2.4460492
494,2.4460683
495,2.446087
496,2.4461062
497,2.4461243
498,2.4461415
499,2.4461594
500,2.4461765
501,2.4461935
502,2.4462092
503,2.4462256
504,2.4462416
505,2.4462566
506,2.446272
507,2.4462872
508,2.4463015
509,2.4463162
510,2.4463298
511,2.446344
512,2.4463575
513,2.4463708
514,2.4463842
515,2.446397
516,2.4464097
517,2.4464223
518,2.4464345
519,2.4464471
520,2.4464586
521,2.4464703
522,2.4464822
523,2.4464936
524,2.4465048
525,2.4465158
526,2.4465268
527,2.4465377
528,2.4465487
529,2.446559
530,2.4465692
531,2.446579
532,2.4465895
533,2.4465997
534,2.446609
535,2.4466188
536,2.446628
537,2.4466376
538,2.446647
539,2.446656
540,2.4466648
541,2.4466739
542,2.4466827
543,2.4466915
544,2.4466999
545,2.4467087
546,2.446717
547,2.4467251
548,2.4467335
549,2.4467418
550,2.4467497
551,2.4467576
552,2.4467652
553,2.446773
554,2.4467804
555,2.4467883
556,2.4467952
557,2.4468029
558,2.4468105
559,2.4468174
560,2.4468246
561,2.4468315
562,2.4468381
563,2.4468453
564,2.446852
565,2.446859
566,2.4468658
567,2.446872
568,2.4468787
569,2.4468853
570,2.4468918
571,2.4468977
572,2.4469042
573,2.4469104
574,2.4469168
575,2.4469223
576,2.4469287
577,2.4469347
578,2.4469404
579,2.4469464
580,2.4469519
581,2.4469576
582,2.4469635
583,2.4469693
584,2.4469745
585,2.4469802
586,2.4469857
587,2.446991
588,2.4469962
589,2.447002
590,2.4470067
591,2.4470122
592,2.447017
593,2.447022
594,2.4470274
595,2.4470327
596,2.4470375
597,2.4470422
598,2.4470475
599,2.4470522
600,2.4470568
601,2.447062
602,2.4470663
603,2.447071
604,2.4470756
605,2.4470804
606,2.4470847
607,2.4470894
608,2.4470937
609,2.447098
610,2.4471023
611,2.4471068
612,2.4471114
613,2.4471154
614,2.4471197
615,2.447124
616,2.4471278
617,2.4471323
618,2.4471364
619,2.4471405
620,2.4471445
621,2.4471488
622,2.4471526
623,2.4471567
624,2.4471605
625,2.4471645
626,2.4471684
627,2.4471722
628,2.4471755
629,2.4471796
630,2.4471831
631,2.4471867
632,2.4471905
633,2.447194
634,2.4471982
635,2.4472015
636,2.447205
637,2.4472086
638,2.4472117
639,2.4472156
640,2.4472191
641,2.4472222
642,2.4472256
643,2.4472291
644,2.4472325
645,2.4472358
646,2.4472394
647,2.4472427
648,2.4472456
649,2.4472492
650,2.447252
651,2.4472551
652,2.4472587
653,2.4472618
654,2.4472647
655,2.447268
656,2.447271
657,2.447274
658,2.4472773
659,2.44728
660,2.447283
661,2.4472861
662,2.4472888
663,2.4472923
664,2.4472947
665,2.447298
666,2.4473007
667,2.4473038
668,2.4473064
669,2.4473093
670,2.447312
671,2.4473147
672,2.4473176
673,2.4473202
674,2.447323
675,2.447326
676,2.447328
677,2.4473307
678,2.4473338
679,2.4473364
680,2.4473386
681,2.4473414
682,2.447344
683,2.4473464
684,2.447349
685,2.447352
686,2.447354
687,2.4473567
688,2.4473593
689,2.4473617
690,2.447364
691,2.4473667
692,2.447369
693,2.4473712
694,2.4473739
695,2.4473765
696,2.4473786
697,2.4473808
698,2.4473832
699,2.4473853
700,2.4473877
701,2.44739
702,2.4473922
703,2.447395
704,2.447397
705,2.4473994
706,2.4474013
707,2.447404
708,2.4474056
709,2.4474082
710,2.4474106
711,2.4474123
712,2.4474144
713,2.4474163
714,2.4474187
715,2.4474206
716,2.447423
717,2.447425
718,2.4474268
719,2.4474287
720,2.4474306
721,2.447433
722,2.4474351
723,2.447437
724,2.4474387
725,2.4474409
726,2.4474432
727,2.4474452
728,2.447447
729,2.4474487
730,2.4474509
731,2.447453
732,2.447455
733,2.4474568
734,2.4474585
735,2.4474607
736,2.4474626
737,2.4474642
738,2.4474661
739,2.447468
740,2.44747
741,2.4474716
742,2.4474733
743,2.447475
744,2.4474769
745,2.4474785
746,2.4474804
747,2.4474819
748,2.4474838
749,2.4474854
750,2.4474874
751,2.4474888
752,2.447491
753,2.4474921
754,2.4474945
755,2.4474962
756,2.4474976
757,2.4474993
758,2.4475007
759,2.4475021
760,2.447504
761,2.4475057
762,2.4475071
763,2.4475088
764,2.4475102
765,2.447512
766,2.4475138
767,2.4475152
768,2.4475167
769,2.4475183
770,2.44752
771,2.4475212
772,2.4475229
773,2.4475245
774,2.447526
775,2.4475274
776,2.447529
777,2.4475307
778,2.4475322
779,2.4475336
780,2.447535
781,2.4475367
782,2.4475384
783,2.4475396
784,2.4475408
785,2.4475424
786,2.4475434
787,2.4475453
788,2.447547
789,2.4475482
790,2.4475496
791,2.4475508
792,2.4475524
793,2.4475536
794,2.4475548
795,2.4475563
796,2.447558
797,2.447559
798,2.4475603
799,2.4475617
800,2.4475632
801,2.4475644
802,2.447566
803,2.4475667
804,2.4475684
805,2.4475696
806,2.447571
807,2.4475725
808,2.4475737
809,2.4475749
810,2.4475765
811,2.4475775
812,2.4475787
813,2.44758
814,2.4475815
815,2.4475825
816,2.4475834
817,2.447585
818,2.4475863
819,2.4475875
820,2.4475887
821,2.4475899
822,2.447591
823,2.4475923
824,2.4475932
825,2.4475944
826,2.4475963
827,2.447597
828,2.4475982
829,2.4475994
830,2.4476006
831,2.4476013
832,2.447603
833,2.4476042
834,2.4476051
835,2.4476063
836,2.4476073
837,2.4476087
838,2.44761
839,2.4476106
840,2.4476116
841,2.447613
842,2.447614
843,2.4476154
844,2.4476166
845,2.4476178
846,2.4476187
847,2.44762
848,2.4476209
849,2.4476218
850,2.4476233
851,2.4476237
852,2.4476252
853,2.4476259
854,2.447627
855,2.4476283
856,2.4476292
857,2.4476304
858,2.4476314
859,2.4476326
860,2.4476335
861,2.447634
862,2.4476352
863,2.4476361
864,2.4476373
865,2.4476385
866,2.4476395
867,2.4476404
868,2.4476414
869,2.4476426
870,2.447643
871,2.447644
872,2.447645
873,2.4476466
874,2.447647
875,2.447648
876,2.447649
877,2.44765
878,2.447651
879,2.4476516
880,2.4476526
881,2.4476535
882,2.447655
883,2.4476557
884,2.4476569
885,2.4476573
886,2.4476583
887,2.4476597
888,2.4476602
889,2.4476616
890,2.447662
891,2.447663
892,2.4476643
893,2.447665
894,2.447666
895,2.4476662
896,2.4476674
897,2.447668
898,2.4476693
899,2.4476697
900,2.447671
901,2.4476717
902,2.4476728
903,2.4476733
904,2.4476745
905,2.4476752
906,2.447676
907,2.4476771
908,2.4476776
909,2.4476788
910,2.4476793
911,2.4476807
912,2.447681
913,2.4476821
914,2.4476826
915,2.4476836
916,2.4476843
917,2.4476852
918,2.4476857
919,2.4476864
920,2.4476874
921,2.4476883
922,2.4476888
923,2.4476898
924,2.447691
925,2.4476914
926,2.4476924
927,2.4476929
928,2.447694
929,2.4476945
930,2.4476953
931,2.447696
932,2.4476972
933,2.4476979
934,2.4476984
935,2.4476993
936,2.4477
937,2.4477007
938,2.4477015
939,2.4477024
940,2.4477031
941,2.447704
942,2.4477043
943,2.4477055
944,2.447706
945,2.447707
946,2.4477074
947,2.4477081
948,2.447709
949,2.4477096
950,2.4477105
951,2.447711
952,2.4477117
953,2.4477127
954,2.4477131
955,2.447714
956,2.4477143
957,2.4477155
958,2.4477162
959,2.4477167
960,2.4477177
961,2.447718
962,2.4477186
963,2.4477196
964,2.4477198
965,2.4477208
966,2.4477217
967,2.4477222
968,2.447723
969,2.4477236
970,2.4477243
971,2.4477248
972,2.4477255
973,2.4477262
974,2.4477267
975,2.4477274
976,2.4477282
977,2.4477286
978,2.4477293
979,2.4477303
980,2.447731
981,2.4477315
982,2.4477317
983,2.4477324
984,2.4477334
985,2.447734
986,2.4477346
987,2.447735
988,2.4477358
989,2.4477363
990,2.447737
991,2.4477375
992,2.4477382
993,2.4477391
994,2.4477396
995,2.4477403
996,2.4477408
997,2.447741
998,2.4477422
999,2.4477427
