,Prices_20_3,Strategy_Returns_20_3,F_t_20_3
0,457.76,-0.03999962,0.0
1,449.38,-11.65989,0.9999905
2,437.76,-13.019877,0.9999905
3,436.4,-15.93985,0.9999905
4,433.48,-20.459806,0.9999905
5,428.96,-10.5999,0.9999905
6,438.82,-9.249913,0.9999905
7,440.17,0.03999923,0.9999905
8,449.46,5.0099516,0.9999905
9,454.43,-10.5299015,0.9999905
10,438.89,-7.9599257,0.9999905
11,441.46,-8.749918,0.9999905
12,440.67,-5.4499493,0.9999905
13,443.97,-2.1699805,0.9999905
14,447.25,-1.3599882,0.9999905
15,448.06,-0.51999617,0.9999905
16,448.9,-3.1599712,0.9999905
17,446.26,-3.2399704,0.9999905
18,446.18,36.299656,0.9999905
19,485.72,42.349598,0.9999905
20,491.77,75.15929,0.9999905
21,524.58,70.79933,0.9999905
22,520.22,75.719284,0.9999905
23,525.14,122.168846,0.9999905
24,571.59,133.99873,0.9999905
25,583.42,121.81885,0.9999905
26,571.24,127.638794,0.9999905
27,577.06,118.75887,0.9999905
28,568.18,165.90843,0.9999905
29,615.33,174.25835,0.9999905
30,623.68,180.80829,0.9999905
31,630.23,211.198,0.9999905
32,660.62,218.17793,0.9999905
33,667.6,192.18819,0.9999905
34,641.61,209.83801,0.9999905
35,659.26,204.27806,0.9999905
36,653.7,205.54805,0.9999905
37,654.97,206.71805,0.9999905
38,656.14,199.73811,0.9999905
39,649.16,203.72807,0.9999905
40,653.15,183.59827,0.9999905
41,633.02,137.5287,0.9999905
42,586.95,150.73857,0.9999905
43,600.16,127.93879,0.9999905
44,577.36,143.51865,0.9999905
45,592.94,142.76865,0.9999905
46,592.19,161.43848,0.9999905
47,610.86,158.5385,0.9999905
48,607.96,148.64859,0.9999905
49,598.07,144.72862,0.9999905
50,594.15,145.56862,0.9999905
51,594.99,152.84856,0.9999905
52,602.27,144.55862,0.9999905
53,593.98,132.93874,0.9999905
54,582.36,116.91889,0.9999905
55,566.34,131.71875,0.9999905
56,581.14,147.83861,0.9999905
57,597.26,147.1286,0.9999905
58,596.55,153.29855,0.9999905
59,602.72,190.3782,0.9999905
60,639.8,191.38818,0.9999905
61,640.81,201.4581,0.9999905
62,650.88,195.73814,0.9999905
63,645.16,181.26828,0.9999905
64,630.69,182.03828,0.9999905
65,631.46,186.38824,0.9999905
66,635.81,174.66835,0.9999905
67,624.09,175.39835,0.9999905
68,624.82,175.08835,0.9999905
69,624.51,167.33842,0.9999905
70,616.76,182.57828,0.9999905
71,632.0,184.28825,0.9999905
72,633.71,177.07832,0.9999905
73,626.5,169.89839,0.9999905
74,619.32,172.16837,0.9999905
75,621.59,167.37842,0.9999905
76,616.8,173.66837,0.9999905
77,623.09,179.3583,0.9999905
78,628.78,179.09831,0.9999905
79,628.52,174.47835,0.9999905
80,623.9,172.78836,0.9999905
81,622.21,172.12837,0.9999905
82,621.55,169.98839,0.9999905
83,619.41,152.30856,0.9999905
84,601.73,151.66856,0.9999905
85,601.09,146.38861,0.9999905
86,595.81,144.42863,0.9999905
87,593.85,136.2687,0.9999905
88,585.69,135.29872,0.9999905
89,584.72,117.86889,0.9999905
90,567.29,136.80872,0.9999905
91,586.23,145.49863,0.9999905
92,594.92,139.90868,0.9999905
93,589.33,137.2487,0.9999905
94,586.67,139.35869,0.9999905
95,588.78,136.01872,0.9999905
96,585.44,135.22873,0.9999905
97,584.65,139.44868,0.9999905
98,588.87,143.15865,0.9999905
99,592.58,139.94868,0.9999905
100,589.37,141.63866,0.9999905
101,591.06,126.9488,0.9999905
102,576.37,120.218864,0.9999905
103,569.64,97.23908,0.9999905
104,546.66,56.54947,0.9999905
105,505.97,47.589554,0.9999905
106,497.01,70.28934,0.9999905
107,519.71,42.379604,0.9999905
108,491.8,12.039894,0.9999905
109,461.46,35.819668,0.9999905
110,485.24,62.559414,0.9999905
111,511.98,67.81937,0.9999905
112,517.24,64.61939,0.9999905
113,514.04,48.659546,0.9999905
114,498.08,58.86945,0.9999905
115,508.29,53.079506,0.9999905
116,502.5,62.14942,0.9999905
117,511.57,61.729424,0.9999905
118,511.15,58.399456,0.9999905
119,507.82,59.09945,0.9999905
120,508.52,54.82949,0.9999905
121,504.25,28.33974,0.9999905
122,477.76,25.459768,0.9999905
123,474.88,28.009745,0.9999905
124,477.43,28.169743,0.9999905
125,477.59,40.239628,0.9999905
126,489.66,33.91969,0.9999905
127,483.34,35.409676,0.9999905
128,484.83,32.8597,0.9999905
129,482.28,25.179771,0.9999905
130,474.6,25.839766,0.9999905
131,475.26,29.939726,0.9999905
132,479.36,30.329723,0.9999905
133,479.75,28.329742,0.9999905
134,477.75,29.57973,0.9999905
135,479.0,28.46974,0.9999905
136,477.89,25.949764,0.9999905
137,475.37,16.639853,0.9999905
138,466.06,7.909936,0.9999905
139,457.33,-24.979752,0.9999905
140,424.44,-54.61947,0.9999905
141,394.8,-40.519604,0.9999905
142,408.9,-50.599506,0.9999905
143,398.82,-47.26954,0.9999905
144,402.15,-13.62986,0.9999905
145,435.79,-26.219742,0.9999905
146,423.2,-37.849632,0.9999905
147,411.57,-44.99956,0.9999905
148,404.42,-49.899517,0.9999905
149,399.52,-72.2393,0.9999905
150,377.18,-73.94929,0.9999905
151,375.47,-62.479397,0.9999905
152,386.94,-65.809364,0.9999905
153,383.61,-74.34928,0.9999905
154,375.07,-89.909134,0.9999905
155,359.51,-120.54884,0.9999905
156,328.87,-128.90877,0.9999905
157,320.51,-119.33886,0.9999905
158,330.08,-113.22891,0.9999905
159,336.19,-96.47907,0.9999905
160,352.94,-84.38919,0.9999905
161,365.03,-87.85915,0.9999905
162,361.56,-87.11916,0.9999905
163,362.3,-70.869316,0.9999905
164,378.55,-59.00943,0.9999905
165,390.41,-48.54953,0.9999905
166,400.87,-54.64947,0.9999905
167,394.77,-66.85935,0.9999905
168,382.56,-65.65937,0.9999905
169,383.76,-57.97944,0.9999905
170,391.44,-59.869423,0.9999905
171,389.55,-66.56936,0.9999905
172,382.85,-62.939392,0.9999905
173,386.48,-66.25936,0.9999905
174,383.16,-90.99913,0.9999905
175,358.42,-91.06912,0.9999905
176,358.35,-102.14902,0.9999905
177,347.27,-94.71909,0.9999905
178,354.7,-96.42908,0.9999905
179,352.99,-91.79912,0.9999905
180,357.62,-113.82891,0.9999905
181,335.59,-104.119,0.9999905
182,345.3,-111.09894,0.9999905
183,338.32,-123.668816,0.9999905
184,325.75,-123.52882,0.9999905
185,325.89,-121.868835,0.9999905
186,327.55,-118.92886,0.9999905
187,330.49,-109.92895,0.9999905
188,339.49,-100.12904,0.9999905
189,349.29,-106.99898,0.9999905
190,342.42,-103.929,0.9999905
191,345.49,-86.15917,0.9999905
192,363.26,-82.49921,0.9999905
193,366.92,-81.719215,0.9999905
194,367.7,-25.859743,0.9999905
195,423.56,-28.689716,0.9999905
196,420.73,-51.5995,0.9999905
197,397.82,-73.28929,0.9999905
198,376.13,-61.539406,0.9999905
199,387.88,-62.0094,0.9999905
200,387.41,-74.219284,0.9999905
201,375.2,-68.86933,0.9999905
202,380.55,-91.57912,0.9999905
203,357.84,-98.56905,0.9999905
204,350.85,-96.49907,0.9999905
205,352.92,-81.84921,0.9999905
206,367.57,-72.5193,0.9999905
207,376.9,-74.06928,0.9999905
208,375.35,-81.04922,0.9999905
209,368.37,-79.74923,0.9999905
210,369.67,-72.9693,0.9999905
211,376.45,-73.92928,0.9999905
212,375.49,-71.36931,0.9999905
213,378.05,-70.17932,0.9999905
214,379.24,-68.09934,0.9999905
215,381.32,-74.40928,0.9999905
216,375.01,-79.81923,0.9999905
217,369.6,-72.5693,0.9999905
218,376.85,-74.62928,0.9999905
219,374.79,-74.31928,0.9999905
220,375.1,-87.509155,0.9999905
221,361.91,-97.199066,0.9999905
222,352.22,-103.05901,0.9999905
223,346.36,-98.90905,0.9999905
224,350.51,-96.87907,0.9999905
225,352.54,-102.03902,0.9999905
226,347.38,-97.78906,0.9999905
227,351.63,-104.069,0.9999905
228,345.35,-122.358826,0.9999905
229,327.06,-129.63876,0.9999905
230,319.78,-138.01868,0.9999905
231,311.4,-131.57874,0.9999905
232,317.84,-119.458855,0.9999905
233,329.96,-128.57877,0.9999905
234,320.84,-117.52887,0.9999905
235,331.89,-114.8489,0.9999905
236,334.57,-126.88879,0.9999905
237,322.53,-130.40875,0.9999905
238,319.01,-121.49883,0.9999905
239,327.92,-133.55872,0.9999905
240,315.86,-132.17874,0.9999905
241,317.24,-136.74869,0.9999905
242,312.67,-138.67868,0.9999905
243,310.74,-129.22876,0.9999905
244,320.19,-135.1687,0.9999905
245,314.25,-134.38872,0.9999905
246,315.03,-168.3384,0.9999905
247,281.08,-185.21823,0.9999905
248,264.2,-174.94833,0.9999905
249,274.47,-163.22844,0.9999905
250,286.19,-155.07852,0.9999905
251,294.34,-166.06842,0.9999905
252,283.35,-159.00848,0.9999905
253,290.41,-174.61833,0.9999905
254,274.8,-183.75824,0.9999905
255,265.66,-181.61827,0.9999905
256,267.8,-223.55786,0.9999905
257,225.86,-271.3174,0.9999905
258,178.1,-239.57771,0.9999905
259,209.84,-241.3177,0.9999905
260,208.1,-250.15761,0.9999905
261,199.26,-239.07771,0.9999905
262,210.34,-234.55775,0.9999905
263,214.86,-238.09773,0.9999905
264,211.32,-222.51788,0.9999905
265,226.9,-216.00793,0.9999905
266,233.41,-216.53793,0.9999905
267,232.88,-201.56807,0.9999905
268,247.85,-195.69814,0.9999905
269,253.72,-175.94832,0.9999905
270,273.47,-185.93822,0.9999905
271,263.48,-215.50793,0.9999905
272,233.91,-215.90794,0.9999905
273,233.51,-222.98787,0.9999905
274,226.43,-231.95778,0.9999905
275,217.46,-222.44788,0.9999905
276,226.97,-211.18799,0.9999905
