,sharp_lstmrl_5_1
399,3.603443
400,3.6048772
401,3.6062827
402,3.6076612
403,3.6090229
404,3.6103687
405,3.6116946
406,3.6130018
407,3.6142995
408,3.615583
409,3.6168509
410,3.6181061
411,3.6193519
412,3.6205854
413,3.6218061
414,3.6230175
415,3.6242192
416,3.6254117
417,3.6265943
418,3.6277683
419,3.628936
420,3.6300952
421,3.631247
422,3.6323926
423,3.6335325
424,3.6346664
425,3.635794
426,3.6369174
427,3.638036
428,3.63915
429,3.6402597
430,3.6413658
431,3.6424694
432,3.6435688
433,3.6446662
434,3.6457608
435,3.6468532
436,3.6479435
437,3.6490319
438,3.6501179
439,3.6512022
440,3.6522844
441,3.6533651
442,3.654444
443,3.6555207
444,3.6565952
445,3.6576688
446,3.6587396
447,3.659808
448,3.6608748
449,3.6619399
450,3.6630027
451,3.6640627
452,3.6651208
453,3.6661766
454,3.667229
455,3.66828
456,3.669327
457,3.6703715
458,3.6714125
459,3.6724508
460,3.6734855
461,3.6745167
462,3.6755438
463,3.6765664
464,3.6775854
465,3.6785996
466,3.6796083
467,3.6806123
468,3.681611
469,3.6826043
470,3.6835911
471,3.6845713
472,3.6855454
473,3.6865127
474,3.6874735
475,3.6884265
476,3.6893718
477,3.6903098
478,3.6912405
479,3.6921623
480,3.6930766
481,3.6939826
482,3.69488
483,3.6957693
484,3.6966503
485,3.6975224
486,3.6983862
487,3.699242
488,3.7000887
489,3.7009273
490,3.7017572
491,3.7025793
492,3.7033925
493,3.7041976
494,3.7049954
495,3.7057836
496,3.706565
497,3.7073383
498,3.7081032
499,3.7088616
500,3.7096117
501,3.7103546
502,3.7110906
503,3.7118194
504,3.712541
505,3.7132561
506,3.7139645
507,3.7146664
508,3.7153614
509,3.7160504
510,3.7167332
511,3.71741
512,3.718081
513,3.718746
514,3.7194061
515,3.7200606
516,3.7207096
517,3.721353
518,3.7219915
519,3.722625
520,3.7232544
521,3.7238786
522,3.7244978
523,3.7251127
524,3.7257237
525,3.7263303
526,3.7269328
527,3.7275312
528,3.7281253
529,3.7287166
530,3.729303
531,3.729886
532,3.7304664
533,3.7310424
534,3.731615
535,3.7321846
536,3.7327516
537,3.733315
538,3.733875
539,3.7344327
540,3.7349873
541,3.7355394
542,3.7360885
543,3.7366347
544,3.7371786
545,3.7377198
546,3.7382588
547,3.7387958
548,3.7393298
549,3.7398617
550,3.7403915
551,3.7409198
552,3.7414458
553,3.7419698
554,3.7424927
555,3.7430139
556,3.7435338
557,3.7440524
558,3.7445698
559,3.7450864
560,3.7456024
561,3.7461176
562,3.7466333
563,3.7471488
564,3.7476652
565,3.7481825
566,3.7487009
567,3.7492206
568,3.7497425
569,3.7502677
570,3.750796
571,3.7513282
572,3.751865
573,3.7524066
574,3.7529547
575,3.753509
576,3.754071
577,3.7546408
578,3.7552197
579,3.7558076
580,3.756406
581,3.7570148
582,3.7576344
583,3.7582657
584,3.7589068
585,3.7595596
586,3.7602222
587,3.7608936
588,3.7615736
589,3.7622602
590,3.7629519
591,3.7636468
592,3.7643428
593,3.7650366
594,3.765723
595,3.7663808
596,3.7669384
597,3.767114
598,3.7656758
599,3.757897
600,3.723374
601,3.647356
602,3.716848
603,3.7574859
604,3.7075424
605,3.7501252
606,3.7445874
607,3.730852
608,3.7698665
609,3.7429364
610,3.7660139
611,3.7588902
612,3.7593164
613,3.7665102
614,3.7602313
615,3.774212
616,3.7628694
617,3.7759483
618,3.7653365
619,3.7751298
620,3.7709336
621,3.775262
622,3.774132
623,3.7755275
624,3.7767892
625,3.7764342
626,3.7791681
627,3.776801
628,3.780897
629,3.7782624
630,3.782017
631,3.7797394
632,3.7827084
633,3.7811418
634,3.7836304
635,3.7826533
636,3.7841034
637,3.7841468
638,3.7845314
639,3.7856612
640,3.7851865
641,3.7866135
642,3.7860706
643,3.7873597
644,3.7872543
645,3.787881
646,3.7883954
647,3.7884288
648,3.7893338
649,3.7892234
650,3.7899683
651,3.7901485
652,3.790546
653,3.7910695
654,3.791178
655,3.7917922
656,3.791935
657,3.7923956
658,3.7927623
659,3.792993
660,3.7934778
661,3.793674
662,3.7940989
663,3.7944067
664,3.7946868
665,3.7950926
666,3.7953293
667,3.795707
668,3.7960014
669,3.7962885
670,3.7966452
671,3.7969024
672,3.797243
673,3.7975316
674,3.7978177
675,3.7981439
676,3.798409
677,3.798722
678,3.7990067
679,3.7992864
680,3.7995906
681,3.7998579
682,3.800151
683,3.8004296
684,3.8007019
685,3.80099
686,3.8012552
687,3.8015332
688,3.801806
689,3.80207
690,3.802345
691,3.8026056
692,3.802872
693,3.8031354
694,3.8033931
695,3.8036568
696,3.8039117
697,3.8041675
698,3.8044238
699,3.8046744
700,3.804927
701,3.805176
702,3.8054235
703,3.8056715
704,3.8059144
705,3.806159
706,3.8064005
707,3.8066406
708,3.80688
709,3.8071167
710,3.8073533
711,3.8075876
712,3.8078198
713,3.8080516
714,3.8082821
715,3.8085108
716,3.808738
717,3.8089635
718,3.8091884
719,3.809411
720,3.8096328
721,3.8098536
722,3.8100722
723,3.8102896
724,3.810506
725,3.8107212
726,3.810935
727,3.8111467
728,3.8113582
729,3.8115673
730,3.8117762
731,3.8119833
732,3.812189
733,3.8123941
734,3.8125978
735,3.8127997
736,3.813
737,3.8131995
738,3.8133986
739,3.8135953
740,3.8137922
741,3.8139863
742,3.8141804
743,3.8143733
744,3.8145642
745,3.8147545
746,3.8149438
747,3.8151312
748,3.8153176
749,3.8155036
750,3.8156881
751,3.8158715
752,3.8160539
753,3.8162348
754,3.816415
755,3.8165941
756,3.816772
757,3.8169491
758,3.8171246
759,3.8172998
760,3.8174734
761,3.8176458
762,3.817818
763,3.817988
764,3.8181577
765,3.8183267
766,3.8184938
767,3.8186605
768,3.818826
769,3.818991
770,3.8191547
771,3.8193173
772,3.8194792
773,3.81964
774,3.8197994
775,3.8199584
776,3.8201165
777,3.8202736
778,3.8204303
779,3.820585
780,3.8207393
781,3.8208926
782,3.8210452
783,3.8211973
784,3.821348
785,3.8214974
786,3.8216472
787,3.8217955
788,3.8219423
789,3.8220892
790,3.8222349
791,3.8223794
792,3.8225238
793,3.822667
794,3.8228087
795,3.8229504
796,3.8230915
797,3.8232315
798,3.8233705
799,3.8235095
800,3.8236468
801,3.8237834
802,3.8239198
803,3.8240552
804,3.8241897
805,3.8243227
806,3.824456
807,3.8245883
808,3.8247201
809,3.8248513
810,3.8249817
811,3.825111
812,3.8252394
813,3.8253677
814,3.825495
815,3.8256214
816,3.8257477
817,3.8258734
818,3.8259976
819,3.8261216
820,3.8262446
821,3.8263679
822,3.8264892
823,3.8266106
824,3.8267314
825,3.8268511
826,3.8269708
827,3.827089
828,3.8272073
829,3.8273244
830,3.8274422
831,3.8275583
832,3.8276737
833,3.8277886
834,3.8279033
835,3.828017
836,3.8281305
837,3.828243
838,3.828355
839,3.8284667
840,3.8285773
841,3.8286884
842,3.8287976
843,3.828907
844,3.829016
845,3.829124
846,3.829231
847,3.829338
848,3.8294451
849,3.829551
850,3.8296564
851,3.8297613
852,3.8298657
853,3.829969
854,3.8300734
855,3.8301759
856,3.8302784
857,3.83038
858,3.8304815
859,3.8305824
860,3.8306825
861,3.8307824
862,3.830882
863,3.830981
864,3.8310792
865,3.8311775
866,3.8312752
867,3.8313718
868,3.8314683
869,3.8315647
870,3.8316605
871,3.8317554
872,3.8318508
873,3.8319445
874,3.8320384
875,3.8321316
876,3.832225
877,3.8323174
878,3.8324096
879,3.8325016
880,3.8325927
881,3.8326838
882,3.8327744
883,3.8328645
884,3.8329537
885,3.833044
886,3.8331325
887,3.8332212
888,3.833309
889,3.833397
890,3.833484
891,3.833571
892,3.8336582
893,3.8337438
894,3.83383
895,3.8339155
896,3.8340006
897,3.8340855
898,3.8341696
899,3.8342543
900,3.8343375
901,3.8344214
902,3.8345044
903,3.834587
904,3.8346696
905,3.8347518
906,3.8348336
907,3.834915
908,3.8349957
909,3.8350773
910,3.8351574
911,3.835238
912,3.8353176
913,3.8353972
914,3.8354764
915,3.8355556
916,3.8356345
917,3.8357131
918,3.8357916
919,3.835869
920,3.835947
921,3.8360245
922,3.8361018
923,3.8361785
924,3.8362553
925,3.836332
926,3.8364084
927,3.8364844
928,3.8365602
929,3.836636
930,3.8367112
931,3.8367863
932,3.8368616
933,3.8369365
934,3.8370109
935,3.8370855
936,3.8371599
937,3.8372338
938,3.8373075
939,3.837382
940,3.8374555
941,3.8375292
942,3.8376024
943,3.8376758
944,3.8377488
945,3.837822
946,3.8378954
947,3.8379679
948,3.8380415
949,3.838114
950,3.8381865
951,3.8382595
952,3.8383327
953,3.8384051
954,3.8384774
955,3.8385503
956,3.838623
957,3.8386958
958,3.8387685
959,3.8388414
960,3.838914
961,3.838987
962,3.8390603
963,3.8391328
964,3.839206
965,3.8392792
966,3.8393521
967,3.8394258
968,3.8394992
969,3.8395731
970,3.8396473
971,3.839721
972,3.8397949
973,3.8398688
974,3.839944
975,3.8400183
976,3.8400931
977,3.8401685
978,3.840243
979,3.8403192
980,3.840395
981,3.8404717
982,3.8405485
983,3.8406253
984,3.8407035
985,3.8407812
986,3.8408604
987,3.84094
988,3.8410208
989,3.8411026
990,3.8411853
991,3.8412697
992,3.8413553
993,3.8414428
994,3.8415332
995,3.8416257
996,3.8417213
997,3.8418207
998,3.8419254
999,3.8420355
