,Prices_5_1,Strategy_Returns_5_1,F_t_5_1
0,527.4,-0.039999995,0.0
1,495.96,-16.360762,0.9999999
2,479.64,5.1502733,0.9809301
3,501.57,1.7502751,0.99999946
4,498.17,-0.6497248,0.99999994
5,495.77,-8.499725,1.0
6,487.92,-5.1197786,0.99998444
7,491.3,4.0402193,0.9999998
8,500.46,-34.96978,1.0
9,461.45,-37.81978,1.0
10,458.6,-60.029778,1.0
11,436.39,-56.12978,0.9999997
12,440.29,-49.209778,0.99999994
13,447.21,-48.779778,0.99999994
14,447.64,-38.65979,0.9999988
15,457.76,-47.03979,1.0
16,449.38,-58.659786,0.9999997
17,437.76,-60.019787,1.0
18,436.4,-62.93979,0.99999994
19,433.48,-67.459785,0.99999994
20,428.96,-57.59979,1.0
21,438.82,-56.249786,0.99999994
22,440.17,-46.95979,0.99999994
23,449.46,-41.989788,1.0
24,454.43,-57.52979,0.99999994
25,438.89,-54.95979,1.0
26,441.46,-55.749786,1.0
27,440.67,-52.449787,0.99999994
28,443.97,-49.16979,1.0
29,447.25,-48.359787,1.0
30,448.06,-47.519787,0.99999994
31,448.9,-50.15979,1.0
32,446.26,-50.239788,1.0
33,446.18,-10.699788,1.0
34,485.72,-4.6497874,1.0
35,491.77,28.160213,1.0
36,524.58,23.800213,1.0
37,520.22,28.720211,0.9999993
38,525.14,75.170204,0.9999999
39,571.59,87.000206,1.0
40,583.42,74.820206,0.99999994
41,571.24,80.640205,1.0
42,577.06,71.76026,0.9999941
43,568.18,118.91022,0.99999905
44,615.33,127.260216,1.0
45,623.68,133.81021,1.0
46,630.23,164.20021,1.0
47,660.62,171.1802,0.99999946
48,667.6,145.19025,0.9999988
49,641.61,162.84024,1.0
50,659.26,157.28024,0.9999999
51,653.7,158.55025,0.9999998
52,654.97,159.72025,1.0
53,656.14,152.74025,1.0
54,649.16,156.73024,0.9999997
55,653.15,136.60023,1.0
56,633.02,90.53024,0.99999994
57,586.95,103.74025,1.0
58,600.16,80.94025,0.99999994
59,577.36,96.52025,0.99999976
60,592.94,95.77025,0.99999994
61,592.19,114.44018,0.9999965
62,610.86,111.540184,0.9999977
63,607.96,101.650185,1.0
64,598.07,97.73019,0.9999999
65,594.15,98.57019,1.0
66,594.99,105.85019,0.99999994
67,602.27,97.56019,1.0
68,593.98,85.940186,1.0
69,582.36,69.92019,1.0
70,566.34,84.720184,0.99999994
71,581.14,100.84019,0.99999994
72,597.26,100.13019,1.0
73,596.55,106.300186,1.0
74,602.72,143.38019,0.99999994
75,639.8,144.39018,0.99999946
76,640.81,154.46017,1.0
77,650.88,148.74019,1.0
78,645.16,134.27019,0.99999934
79,630.69,135.04019,0.99999994
80,631.46,139.3902,1.0
81,635.81,127.67019,0.99999994
82,624.09,128.40019,1.0
83,624.82,128.0902,1.0
84,624.51,120.340195,0.9999999
85,616.76,135.5802,1.0
86,632.0,137.29019,1.0
87,633.71,130.0802,0.99999994
88,626.5,122.90019,1.0
89,619.32,125.1702,0.99999994
90,621.59,120.380196,0.9999999
91,616.8,126.6702,1.0
92,623.09,132.3602,1.0
93,628.78,132.10019,0.99999994
94,628.52,127.480194,1.0
95,623.9,125.79019,1.0
96,622.21,125.130196,0.99999994
97,621.55,122.9902,1.0
98,619.41,105.310196,1.0
99,601.73,104.6702,1.0
100,601.09,99.39019,0.99999994
101,595.81,97.43019,0.99999994
102,593.85,89.270195,1.0
103,585.69,88.30019,1.0
104,584.72,70.87019,0.99999994
105,567.29,89.810196,1.0
106,586.23,98.5002,1.0
107,594.92,92.910194,0.99999994
108,589.33,90.2502,1.0
109,586.67,92.3602,0.99999994
110,588.78,89.020195,0.9999995
111,585.44,88.230194,1.0
112,584.65,92.450195,1.0
113,588.87,96.160194,0.99999994
114,592.58,92.950195,1.0
115,589.37,94.6402,1.0
116,591.06,79.950195,1.0
117,576.37,73.2202,0.99999994
118,569.64,50.2402,1.0
119,546.66,9.550203,0.99999994
120,505.97,0.59020436,0.99999994
121,497.01,23.290203,0.99999994
122,519.71,-4.6197815,0.99999946
123,491.8,-34.959774,0.9999998
124,461.46,-11.179863,0.99999964
125,485.24,15.507118,0.99802023
126,511.98,20.767118,0.9999998
127,517.24,17.567118,1.0
128,514.04,1.6071461,0.99999785
129,498.08,11.815646,0.9998537
130,508.29,6.0256467,0.99999994
131,502.5,15.095646,1.0
132,511.57,14.675646,1.0
133,511.15,11.345647,0.99999994
134,507.82,12.045647,0.99999994
135,508.52,7.7756467,1.0
136,504.25,-18.714352,0.99999994
137,477.76,-21.59435,1.0
138,474.88,-19.044352,0.99999994
139,477.43,-18.884352,0.99999994
140,477.59,-6.814352,1.0
141,489.66,-13.134353,1.0
142,483.34,-11.644353,0.99999964
143,484.83,-14.194353,1.0
144,482.28,-21.874352,0.99999994
145,474.6,-21.214352,1.0
146,475.26,-17.114351,1.0
147,479.36,-16.724352,0.99999994
148,479.75,-18.724352,1.0
149,477.75,-17.474352,1.0
150,479.0,-18.584352,0.99999994
151,477.89,-21.104351,1.0
152,475.37,-30.414352,1.0
153,466.06,-39.144352,1.0
154,457.33,-72.03435,1.0
155,424.44,-101.67435,0.99999994
156,394.8,-87.57435,0.99999994
157,408.9,-97.65435,0.9999999
158,398.82,-94.32435,0.99999976
159,402.15,-60.684353,0.99999994
160,435.79,-73.274155,0.999984
161,423.2,-84.90415,0.99999976
162,411.57,-92.05415,1.0
163,404.42,-96.95414,0.9999974
164,399.52,-119.294136,0.9999999
165,377.18,-121.004135,1.0
166,375.47,-109.534134,0.99999994
167,386.94,-112.864136,0.9999999
168,383.61,-121.40414,1.0
169,375.07,-136.96414,1.0
170,359.51,-167.60413,0.99999946
