,sharp_grurl_15_3
303,2.2309692
304,2.2141814
305,2.2249734
306,2.21808
307,2.2201312
308,2.2297568
309,2.2268207
310,2.2297592
311,2.2359629
312,2.2388158
313,2.2409678
314,2.242564
315,2.2435694
316,2.244231
317,2.2445977
318,2.2449245
319,2.2453907
320,2.2455564
321,2.245475
322,2.2452397
323,2.245084
324,2.245461
325,2.2458203
326,2.2460198
327,2.2461398
328,2.2462704
329,2.2464743
330,2.2467086
331,2.2469115
332,2.2470648
333,2.2471743
334,2.2472486
335,2.2473004
336,2.2473443
337,2.2473912
338,2.2474456
339,2.247505
340,2.247563
341,2.247614
342,2.2476556
343,2.2476892
344,2.2477167
345,2.2477436
346,2.2477734
347,2.2478082
348,2.2478456
349,2.247882
350,2.2479134
351,2.247939
352,2.247959
353,2.2479753
354,2.247989
355,2.2480035
356,2.2480195
357,2.2480361
358,2.248053
359,2.2480693
360,2.2480834
361,2.2480955
362,2.2481067
363,2.2481174
364,2.2481282
365,2.2481399
366,2.2481518
367,2.2481647
368,2.2481768
369,2.2481887
370,2.2481995
371,2.2482102
372,2.2482204
373,2.2482302
374,2.2482405
375,2.248251
376,2.2482617
377,2.248272
378,2.2482817
379,2.2482922
380,2.248302
381,2.248312
382,2.248322
383,2.2483315
384,2.2483413
385,2.2483518
386,2.248362
387,2.2483723
388,2.2483828
389,2.2483935
390,2.2484043
391,2.2484145
392,2.2484257
393,2.2484362
394,2.2484477
395,2.2484589
396,2.24847
397,2.2484818
398,2.248494
399,2.2485065
400,2.248519
401,2.2485318
402,2.2485447
403,2.2485585
404,2.2485723
405,2.2485871
406,2.2486022
407,2.2486172
408,2.2486336
409,2.2486506
410,2.2486682
411,2.248686
412,2.2487056
413,2.2487254
414,2.2487462
415,2.248768
416,2.2487907
417,2.2488153
418,2.2488408
419,2.2488675
420,2.248896
421,2.2489254
422,2.248957
423,2.24899
424,2.2490246
425,2.2490613
426,2.2490997
427,2.2491395
428,2.2491815
429,2.2492254
430,2.2492704
431,2.2493174
432,2.2493658
433,2.249415
434,2.2494657
435,2.2495167
436,2.249568
437,2.2496202
438,2.249672
439,2.2497234
440,2.2497747
441,2.2498248
442,2.249874
443,2.249922
444,2.249969
445,2.250015
446,2.250059
447,2.2501018
448,2.2501428
449,2.2501824
450,2.2502205
451,2.2502573
452,2.2502923
453,2.2503264
454,2.2503583
455,2.2503898
456,2.2504194
457,2.250448
458,2.2504747
459,2.2505012
460,2.2505257
461,2.25055
462,2.2505727
463,2.2505941
464,2.2506151
465,2.2506351
466,2.2506545
467,2.2506728
468,2.250691
469,2.2507074
470,2.2507238
471,2.2507398
472,2.2507553
473,2.2507699
474,2.250784
475,2.2507977
476,2.250811
477,2.250824
478,2.2508361
479,2.2508485
480,2.2508602
481,2.2508717
482,2.2508829
483,2.2508936
484,2.2509036
485,2.2509136
486,2.2509239
487,2.2509332
488,2.2509427
489,2.2509515
490,2.2509604
491,2.250969
492,2.2509775
493,2.2509854
494,2.2509937
495,2.2510011
496,2.2510092
497,2.2510166
498,2.2510238
499,2.2510312
500,2.2510378
501,2.2510445
502,2.2510512
503,2.251058
504,2.2510643
505,2.2510705
506,2.251077
507,2.251083
508,2.2510889
509,2.2510948
510,2.2511
511,2.2511063
512,2.2511113
513,2.2511168
514,2.2511225
515,2.2511275
516,2.2511327
517,2.2511377
518,2.2511427
519,2.2511475
520,2.2511525
521,2.2511575
522,2.251162
523,2.251166
524,2.251171
525,2.2511752
526,2.2511795
527,2.251184
528,2.2511888
529,2.2511926
530,2.2511969
531,2.2512007
532,2.251205
533,2.2512088
534,2.251213
535,2.2512167
536,2.2512205
537,2.2512243
538,2.251228
539,2.2512317
540,2.2512355
541,2.251239
542,2.2512426
543,2.251246
544,2.2512493
545,2.251253
546,2.2512562
547,2.2512598
548,2.251263
549,2.2512665
550,2.2512693
551,2.2512727
552,2.2512758
553,2.2512789
554,2.251282
555,2.251285
556,2.251288
557,2.251291
558,2.2512941
559,2.251297
560,2.2513
561,2.2513027
562,2.2513056
563,2.2513084
564,2.2513113
565,2.2513137
566,2.251317
567,2.2513194
568,2.2513218
569,2.2513247
570,2.2513275
571,2.2513297
572,2.2513328
573,2.251335
574,2.2513375
575,2.25134
576,2.2513425
577,2.251345
578,2.2513475
579,2.2513497
580,2.2513523
581,2.2513545
582,2.251357
583,2.2513592
584,2.2513614
585,2.251364
586,2.2513661
587,2.2513685
588,2.2513704
589,2.251373
590,2.251375
591,2.2513773
592,2.2513793
593,2.2513819
594,2.2513838
595,2.2513857
596,2.2513878
597,2.2513897
598,2.251392
599,2.251394
600,2.251396
601,2.251398
602,2.2513998
603,2.2514021
604,2.2514038
605,2.251406
606,2.2514076
607,2.2514095
608,2.2514117
609,2.2514133
610,2.2514153
611,2.2514172
612,2.251419
613,2.2514207
614,2.2514226
615,2.2514246
616,2.2514265
617,2.2514281
618,2.25143
619,2.2514317
620,2.2514334
621,2.2514353
622,2.251437
623,2.2514384
624,2.25144
625,2.251442
626,2.2514436
627,2.251445
628,2.251447
629,2.2514484
630,2.2514505
631,2.251452
632,2.2514534
633,2.251455
634,2.2514567
635,2.2514582
636,2.2514598
637,2.2514613
638,2.2514627
639,2.2514644
640,2.251466
641,2.2514675
642,2.2514687
643,2.2514703
644,2.2514718
645,2.2514734
646,2.251475
647,2.2514763
648,2.2514777
649,2.2514791
650,2.2514806
651,2.251482
652,2.2514837
653,2.251485
654,2.251486
655,2.2514877
656,2.2514892
657,2.2514906
658,2.251492
659,2.251493
660,2.2514946
661,2.2514956
662,2.2514975
663,2.2514987
664,2.2515
665,2.251501
666,2.2515028
667,2.251504
668,2.251505
669,2.2515063
670,2.2515075
671,2.2515087
672,2.25151
673,2.2515113
674,2.2515128
675,2.2515137
676,2.2515152
677,2.2515166
678,2.2515175
679,2.2515185
680,2.25152
681,2.2515213
682,2.2515225
683,2.2515235
684,2.2515247
685,2.2515259
686,2.251527
687,2.2515285
688,2.2515295
689,2.2515306
690,2.251532
691,2.2515328
692,2.2515337
693,2.2515352
694,2.2515364
695,2.2515373
696,2.2515383
697,2.2515397
698,2.251541
699,2.2515414
700,2.2515433
701,2.2515442
702,2.2515454
703,2.2515461
704,2.2515473
705,2.251548
706,2.2515492
707,2.2515504
708,2.2515516
709,2.2515526
710,2.2515535
711,2.2515547
712,2.2515554
713,2.2515564
714,2.2515574
715,2.251559
716,2.2515597
717,2.2515607
718,2.2515619
719,2.2515628
720,2.2515638
721,2.2515645
722,2.251566
723,2.251567
724,2.2515676
725,2.2515688
726,2.2515693
727,2.2515705
728,2.2515714
729,2.2515721
730,2.251573
731,2.2515743
732,2.251575
733,2.251576
734,2.251577
735,2.2515776
736,2.2515786
737,2.2515795
738,2.2515805
739,2.2515817
740,2.2515824
741,2.251583
742,2.2515843
743,2.251585
744,2.251586
745,2.251587
746,2.2515879
747,2.2515888
748,2.2515895
749,2.2515905
750,2.2515914
751,2.2515922
752,2.251593
753,2.2515938
754,2.2515948
755,2.2515955
756,2.2515965
757,2.2515974
758,2.2515981
759,2.2515988
760,2.2515996
761,2.2516003
762,2.2516015
763,2.2516022
764,2.2516031
765,2.2516038
766,2.2516046
767,2.2516055
768,2.251606
769,2.2516072
770,2.2516081
771,2.2516086
772,2.251609
773,2.2516103
774,2.2516112
775,2.251612
776,2.251613
777,2.2516131
778,2.251614
779,2.251615
780,2.2516158
781,2.2516162
782,2.2516172
783,2.251618
784,2.2516184
785,2.2516196
786,2.2516203
787,2.251621
788,2.2516215
789,2.2516222
790,2.2516232
791,2.2516236
792,2.2516243
793,2.2516253
794,2.2516258
795,2.251627
796,2.2516274
797,2.2516282
798,2.2516286
799,2.2516298
800,2.2516305
801,2.2516308
802,2.2516317
803,2.2516325
804,2.251633
805,2.2516336
806,2.2516348
807,2.2516353
808,2.2516358
809,2.2516365
810,2.2516375
811,2.251638
812,2.2516384
813,2.2516391
814,2.2516398
815,2.2516403
816,2.251641
817,2.2516415
818,2.251643
819,2.2516434
820,2.2516437
821,2.2516444
822,2.2516453
823,2.2516458
824,2.2516463
825,2.2516472
826,2.251648
827,2.251648
828,2.2516487
829,2.2516499
830,2.2516503
831,2.2516513
832,2.2516518
833,2.2516525
834,2.2516532
835,2.2516532
836,2.2516541
837,2.2516549
838,2.2516553
839,2.2516558
840,2.2516565
841,2.2516572
842,2.2516577
843,2.2516587
844,2.251659
845,2.2516596
846,2.2516603
847,2.2516608
848,2.251661
849,2.2516618
850,2.2516627
851,2.251663
852,2.2516637
853,2.2516642
854,2.251665
855,2.251666
856,2.251666
857,2.2516665
858,2.2516673
859,2.251668
860,2.2516682
861,2.2516692
862,2.2516696
863,2.25167
864,2.2516706
865,2.251671
866,2.2516718
867,2.2516725
868,2.2516732
869,2.2516737
870,2.2516744
871,2.2516747
872,2.2516751
873,2.2516758
874,2.2516763
875,2.2516766
876,2.2516775
877,2.251678
878,2.2516787
879,2.2516787
880,2.2516792
881,2.2516801
882,2.2516806
883,2.2516813
884,2.2516818
885,2.251682
886,2.2516828
887,2.251683
888,2.2516837
889,2.2516842
890,2.2516844
891,2.2516854
892,2.2516856
893,2.2516863
894,2.2516868
895,2.2516873
896,2.251688
897,2.2516882
898,2.251689
899,2.2516892
900,2.2516897
901,2.2516904
902,2.2516909
903,2.2516913
904,2.2516916
905,2.2516923
906,2.2516928
907,2.2516935
908,2.2516937
909,2.2516944
910,2.2516947
911,2.2516956
912,2.2516959
913,2.2516963
914,2.2516968
915,2.2516973
916,2.2516978
917,2.251698
918,2.2516987
919,2.2516992
920,2.2516997
921,2.2517
922,2.2517004
923,2.2517006
924,2.2517016
925,2.2517018
926,2.2517028
927,2.251703
928,2.2517037
929,2.2517037
930,2.2517042
931,2.2517047
932,2.251705
933,2.2517056
934,2.251706
935,2.2517066
936,2.251707
937,2.2517076
938,2.2517078
939,2.2517083
940,2.2517085
941,2.2517092
942,2.2517097
943,2.2517102
944,2.2517104
945,2.2517111
946,2.2517114
947,2.251712
948,2.2517123
949,2.251713
950,2.2517133
951,2.2517138
952,2.2517142
953,2.2517145
954,2.2517152
955,2.2517152
956,2.251716
957,2.2517161
958,2.2517169
959,2.251717
960,2.2517173
961,2.2517178
962,2.2517183
963,2.2517188
964,2.2517192
965,2.2517197
966,2.2517202
967,2.2517204
968,2.251721
969,2.2517211
970,2.2517214
971,2.2517216
972,2.251722
973,2.2517228
974,2.251723
975,2.2517233
976,2.2517238
977,2.251724
978,2.2517247
979,2.2517254
980,2.2517254
981,2.2517262
982,2.2517266
983,2.2517269
984,2.251727
985,2.2517273
986,2.2517278
987,2.2517285
988,2.2517285
989,2.2517292
990,2.2517292
991,2.2517295
992,2.25173
993,2.2517304
994,2.251731
995,2.2517312
996,2.2517316
997,2.251732
998,2.2517326
999,2.2517333
