,Prices_5_3,Strategy_Returns_5_3,F_t_5_3
0,527.4,-0.039999995,0.0
1,495.96,-16.359999,0.9999999
2,479.64,5.5699987,0.9999998
3,501.57,2.1699994,0.9999998
4,498.17,-0.23000053,0.9999999
5,495.77,-8.08,0.9999999
6,487.92,-4.7000003,0.9999998
7,491.3,4.4599977,0.99999976
8,500.46,-34.54999,0.9999998
9,461.45,-37.399994,0.9999998
10,458.6,-59.60999,0.9999998
11,436.39,-55.709988,0.9999997
12,440.29,-48.78999,0.9999998
13,447.21,-48.35999,0.9999998
14,447.64,-38.23999,0.9999998
15,457.76,-46.61999,0.9999998
16,449.38,-58.239986,0.99999976
17,437.76,-59.599987,0.9999998
18,436.4,-62.519985,0.9999998
19,433.48,-67.039986,0.99999976
20,428.96,-57.17999,0.9999998
21,438.82,-55.829987,0.9999998
22,440.17,-46.53999,0.99999976
23,449.46,-41.569992,0.9999998
24,454.43,-57.10999,0.9999998
25,438.89,-54.53999,0.9999998
26,441.46,-55.32999,0.9999998
27,440.67,-52.02999,0.99999976
28,443.97,-48.74999,0.9999998
29,447.25,-47.93999,0.9999998
30,448.06,-47.09999,0.9999998
31,448.9,-49.73999,0.9999998
32,446.26,-49.81999,0.9999998
33,446.18,-10.279997,0.9999998
34,485.72,-4.2299976,0.9999998
35,491.77,28.579996,0.9999998
36,524.58,24.219997,0.9999999
37,520.22,29.139996,0.9999998
38,525.14,75.58999,0.9999998
39,571.59,87.41999,0.9999999
40,583.42,75.23999,0.99999976
41,571.24,81.05999,0.9999999
42,577.06,72.17999,0.9999998
43,568.18,119.32998,0.99999976
44,615.33,127.679985,0.9999999
45,623.68,134.22998,0.9999998
46,630.23,164.61998,0.9999998
47,660.62,171.59998,0.9999999
48,667.6,145.60999,0.99999976
49,641.61,163.25998,0.9999999
50,659.26,157.69998,0.9999998
51,653.7,158.96997,0.9999997
52,654.97,160.13998,0.9999999
53,656.14,153.15997,0.9999998
54,649.16,157.14998,0.99999976
55,653.15,137.01997,0.9999999
56,633.02,90.94999,0.99999976
