,sharp_rrl_10_2
414,3.4532363
415,3.453357
416,3.4534705
417,3.4535656
418,3.4536626
419,3.45377
420,3.453873
421,3.4539692
422,3.4540627
423,3.4541533
424,3.454242
425,3.454334
426,3.454427
427,3.454515
428,3.4546015
429,3.4546893
430,3.4547768
431,3.4548643
432,3.4549513
433,3.4550364
434,3.4551182
435,3.4552016
436,3.455286
437,3.4553695
438,3.455454
439,3.4555404
440,3.4556286
441,3.4557216
442,3.4558237
443,3.4559379
444,3.4560761
445,3.4562612
446,3.4565494
447,3.4570885
448,3.4582021
449,3.459735
450,3.4600642
451,3.4598327
452,3.4600527
453,3.4604628
454,3.4607506
455,3.461102
456,3.4614952
457,3.4617968
458,3.4619482
459,3.4619548
460,3.4619472
461,3.4620554
462,3.4622612
463,3.4624827
464,3.4626563
465,3.4627724
466,3.4628677
467,3.462961
468,3.463044
469,3.4631188
470,3.4631948
471,3.4632766
472,3.4633782
473,3.4634926
474,3.4635923
475,3.4636652
476,3.4637241
477,3.4637797
478,3.4638364
479,3.4639025
480,3.4639733
481,3.4640398
482,3.4641013
483,3.4641638
484,3.4642272
485,3.4642875
486,3.4643455
487,3.464399
488,3.4644485
489,3.4644952
490,3.4645433
491,3.4645925
492,3.4646397
493,3.4646854
494,3.4647295
495,3.4647722
496,3.4648151
497,3.4648573
498,3.4648993
499,3.4649405
500,3.464979
501,3.4650183
502,3.4650564
503,3.4650953
504,3.4651337
505,3.4651709
506,3.465207
507,3.4652426
508,3.4652772
509,3.4653113
510,3.4653456
511,3.465379
512,3.465412
513,3.465444
514,3.4654763
515,3.4655075
516,3.465539
517,3.4655695
518,3.4655995
519,3.4656293
520,3.4656587
521,3.4656873
522,3.4657164
523,3.4657445
524,3.4657722
525,3.4658
526,3.4658267
527,3.4658542
528,3.4658804
529,3.4659061
530,3.465932
531,3.465958
532,3.4659827
533,3.466008
534,3.4660327
535,3.4660566
536,3.4660811
537,3.4661043
538,3.4661283
539,3.4661512
540,3.4661744
541,3.4661965
542,3.4662192
543,3.4662416
544,3.4662633
545,3.4662848
546,3.4663067
547,3.4663277
548,3.4663486
549,3.4663696
550,3.4663901
551,3.4664104
552,3.4664304
553,3.4664505
554,3.4664705
555,3.4664898
556,3.4665089
557,3.466528
558,3.4665463
559,3.4665658
560,3.4665844
561,3.4666026
562,3.4666207
563,3.4666386
564,3.4666562
565,3.466674
566,3.466692
567,3.4667091
568,3.4667263
569,3.466743
570,3.4667604
571,3.4667768
572,3.4667933
573,3.466809
574,3.4668255
575,3.4668415
576,3.4668572
577,3.4668734
578,3.4668891
579,3.4669044
580,3.46692
581,3.4669352
582,3.46695
583,3.4669654
584,3.46698
585,3.4669945
586,3.4670095
587,3.4670238
588,3.4670384
589,3.467053
590,3.4670665
591,3.4670804
592,3.4670947
593,3.4671082
594,3.4671216
595,3.4671354
596,3.4671493
597,3.4671624
598,3.4671755
599,3.4671884
600,3.4672012
601,3.467215
602,3.467228
603,3.4672403
604,3.4672534
605,3.4672656
606,3.467278
607,3.4672909
608,3.4673028
609,3.467315
610,3.467327
611,3.4673393
612,3.4673512
613,3.467363
614,3.4673753
615,3.4673865
616,3.467399
617,3.4674098
618,3.4674215
619,3.467433
620,3.4674444
621,3.4674559
622,3.4674673
623,3.4674785
624,3.4674902
625,3.4675012
626,3.4675121
627,3.4675233
628,3.4675343
629,3.4675453
630,3.467556
631,3.4675667
632,3.4675777
633,3.4675887
634,3.4675992
635,3.4676101
636,3.4676208
637,3.4676316
638,3.4676423
639,3.467653
640,3.467664
641,3.4676747
642,3.4676855
643,3.4676964
644,3.4677074
645,3.4677181
646,3.467729
647,3.4677403
648,3.4677513
649,3.4677625
650,3.4677742
651,3.4677851
652,3.4677968
653,3.467809
654,3.467821
655,3.4678335
656,3.4678454
657,3.4678593
658,3.4678724
659,3.4678867
660,3.4679012
661,3.467917
662,3.4679327
663,3.46795
664,3.4679682
665,3.4679878
666,3.4680095
667,3.4680336
668,3.4680593
669,3.468089
670,3.4681218
671,3.4681592
672,3.4682004
673,3.468248
674,3.4683008
675,3.4683578
676,3.4684184
677,3.4684808
678,3.468542
679,3.4685993
680,3.4686513
681,3.468698
682,3.4687397
683,3.4687784
684,3.4688146
685,3.46885
686,3.4688842
687,3.468918
688,3.4689515
689,3.4689848
690,3.469017
691,3.469049
692,3.4690804
693,3.4691117
694,3.469142
695,3.4691725
696,3.4692037
697,3.4692369
698,3.469273
699,3.4693127
700,3.4693599
701,3.4694185
702,3.4694934
703,3.4695957
704,3.4697435
705,3.4699643
706,3.4702897
707,3.4707088
708,3.4711463
709,3.471598
710,3.471977
711,3.472206
712,3.472373
713,3.4724605
714,3.4724772
715,3.4725335
716,3.4726207
717,3.472701
718,3.4728
719,3.4728968
720,3.4729707
721,3.4730558
722,3.4731522
723,3.4732296
724,3.4732912
725,3.4733498
726,3.4734008
727,3.4734383
728,3.4734719
729,3.4735086
730,3.4735417
731,3.473569
732,3.4735947
733,3.4736226
734,3.4736502
735,3.4736762
736,3.4737027
737,3.4737284
738,3.4737523
739,3.4737754
740,3.473799
741,3.4738228
742,3.473845
743,3.4738662
744,3.4738872
745,3.4739072
746,3.473926
747,3.4739447
748,3.473963
749,3.4739811
750,3.4739978
751,3.4740143
752,3.4740303
753,3.4740453
754,3.47406
755,3.4740746
756,3.4740887
757,3.4741023
758,3.474116
759,3.4741292
760,3.4741426
761,3.4741554
762,3.4741688
763,3.4741817
764,3.4741943
765,3.4742067
766,3.4742188
767,3.4742305
768,3.4742422
769,3.4742534
770,3.4742641
771,3.4742754
772,3.474286
773,3.4742963
774,3.4743073
775,3.4743173
776,3.474328
777,3.4743376
778,3.4743474
779,3.4743574
780,3.4743667
781,3.4743757
782,3.4743857
783,3.4743948
784,3.4744039
785,3.474413
786,3.4744217
787,3.4744308
788,3.4744394
789,3.4744482
790,3.474457
791,3.4744654
792,3.4744735
793,3.4744816
794,3.47449
795,3.474498
796,3.4745061
797,3.474514
798,3.4745216
799,3.4745297
800,3.474537
801,3.4745443
802,3.4745517
803,3.4745598
804,3.474567
805,3.4745739
806,3.474581
807,3.4745884
808,3.474596
809,3.4746022
810,3.4746091
811,3.4746163
812,3.4746237
813,3.47463
814,3.4746366
815,3.4746435
816,3.4746494
817,3.4746563
818,3.4746628
819,3.4746695
820,3.4746754
821,3.4746819
822,3.4746883
823,3.4746943
824,3.4747005
825,3.4747064
826,3.4747121
827,3.4747183
828,3.4747238
829,3.4747305
830,3.4747362
831,3.4747417
832,3.4747474
833,3.474753
834,3.4747586
835,3.474764
836,3.47477
837,3.474775
838,3.4747808
839,3.474786
840,3.4747915
841,3.4747965
842,3.4748023
843,3.4748073
844,3.4748125
845,3.4748178
846,3.4748225
847,3.4748278
848,3.474833
849,3.4748375
850,3.4748423
851,3.4748476
852,3.4748523
853,3.4748573
854,3.4748619
855,3.4748669
856,3.4748719
857,3.4748764
858,3.474881
859,3.4748862
860,3.4748905
861,3.474895
862,3.4748995
863,3.4749043
864,3.4749086
865,3.474913
866,3.4749174
867,3.474922
868,3.474926
869,3.4749305
870,3.4749348
871,3.474939
872,3.4749439
873,3.4749477
874,3.4749517
875,3.4749558
876,3.47496
877,3.474964
878,3.474968
879,3.4749722
880,3.474976
881,3.4749799
882,3.4749846
883,3.4749882
884,3.474992
885,3.4749963
886,3.4750001
887,3.475004
888,3.475008
889,3.4750116
890,3.4750156
891,3.475019
892,3.4750226
893,3.4750266
894,3.4750302
895,3.4750338
896,3.4750376
897,3.4750412
898,3.475045
899,3.4750483
900,3.4750516
901,3.4750555
902,3.4750588
903,3.4750624
904,3.475066
905,3.4750693
906,3.4750729
907,3.475076
908,3.4750798
909,3.4750829
910,3.4750865
911,3.4750896
912,3.475093
913,3.4750962
914,3.4750996
915,3.475103
916,3.4751058
917,3.475109
918,3.4751124
919,3.4751155
920,3.4751184
921,3.4751222
922,3.4751248
923,3.4751284
924,3.4751313
925,3.4751344
926,3.4751372
927,3.4751406
928,3.4751437
929,3.4751463
930,3.4751496
931,3.4751525
932,3.4751556
933,3.4751585
934,3.4751616
935,3.475164
936,3.4751673
937,3.4751697
938,3.4751728
939,3.4751756
940,3.4751785
941,3.475181
942,3.4751842
943,3.4751868
944,3.47519
945,3.4751923
946,3.4751954
947,3.4751978
948,3.475201
949,3.4752035
950,3.4752064
951,3.4752085
952,3.4752116
953,3.475214
954,3.4752166
955,3.4752195
956,3.475222
957,3.4752243
958,3.4752269
959,3.4752297
960,3.4752321
961,3.475235
962,3.4752374
963,3.47524
964,3.4752424
965,3.4752448
966,3.475247
967,3.4752498
968,3.4752522
969,3.4752548
970,3.475257
971,3.4752595
972,3.475262
973,3.4752643
974,3.4752667
975,3.4752693
976,3.4752715
977,3.4752738
978,3.4752765
979,3.4752789
980,3.4752812
981,3.4752831
982,3.4752858
983,3.475288
984,3.47529
985,3.4752927
986,3.4752946
987,3.4752972
988,3.4752991
989,3.4753015
990,3.475304
991,3.475306
992,3.4753082
993,3.47531
994,3.4753125
995,3.4753149
996,3.4753168
997,3.4753194
998,3.4753208
999,3.4753234
