,sharp_grurl_10_3
173,1.5740926
174,1.5791821
175,1.5759443
176,1.571561
177,1.5808764
178,1.574456
179,1.5800059
180,1.5808576
181,1.578801
182,1.5874428
183,1.5815431
184,1.5887494
185,1.587519
186,1.5889521
187,1.5914571
188,1.5896995
189,1.5936248
190,1.5935677
191,1.5940164
192,1.5956924
193,1.5977013
194,1.596626
195,1.5987974
196,1.5991082
197,1.600544
198,1.6004101
199,1.6022499
200,1.6017958
201,1.6033075
202,1.6029752
203,1.6046222
204,1.604196
205,1.605394
206,1.6053398
207,1.6062578
208,1.6063364
209,1.606673
210,1.607349
211,1.6072277
212,1.607788
213,1.6078414
214,1.608174
215,1.6085209
216,1.6084884
217,1.6088372
218,1.6090546
219,1.609163
220,1.6094017
221,1.6095345
222,1.6096554
223,1.6098738
224,1.6099408
225,1.6100404
226,1.6102183
227,1.6103054
228,1.6103841
229,1.6105074
230,1.6105887
231,1.6106701
232,1.6107752
233,1.6108474
234,1.6109037
235,1.6109935
236,1.6110705
237,1.6111205
238,1.6111814
239,1.6112531
240,1.6113104
241,1.61136
242,1.6114167
243,1.61147
244,1.611516
245,1.6115644
246,1.6116135
247,1.611656
248,1.6116952
249,1.6117376
250,1.6117798
251,1.6118165
252,1.6118511
253,1.6118883
254,1.6119252
255,1.6119586
256,1.6119902
257,1.6120222
258,1.6120543
259,1.6120845
260,1.6121132
261,1.6121421
262,1.6121701
263,1.6121973
264,1.6122235
265,1.6122496
266,1.6122749
267,1.6122997
268,1.6123232
269,1.6123468
270,1.6123704
271,1.6123928
272,1.6124146
273,1.6124362
274,1.6124576
275,1.6124784
276,1.6124989
277,1.6125187
278,1.6125382
279,1.6125579
280,1.612577
281,1.6125953
282,1.6126139
283,1.6126319
284,1.6126499
285,1.6126677
286,1.6126848
287,1.6127018
288,1.6127188
289,1.6127356
290,1.612752
291,1.6127688
292,1.6127846
293,1.6128008
294,1.6128166
295,1.6128324
296,1.612848
297,1.6128638
298,1.6128793
299,1.6128945
300,1.61291
301,1.6129253
302,1.6129405
303,1.6129558
304,1.6129713
305,1.6129863
306,1.6130015
307,1.6130167
308,1.6130322
309,1.6130476
310,1.6130629
311,1.6130781
312,1.6130939
313,1.6131091
314,1.613125
315,1.6131405
316,1.6131562
317,1.6131718
318,1.613188
319,1.6132039
320,1.61322
321,1.6132361
322,1.6132519
323,1.613268
324,1.6132843
325,1.6133003
326,1.6133168
327,1.6133327
328,1.613349
329,1.613365
330,1.613381
331,1.6133972
332,1.6134132
333,1.6134291
334,1.613445
335,1.6134607
336,1.6134762
337,1.6134917
338,1.6135069
339,1.6135222
340,1.6135373
341,1.613552
342,1.6135669
343,1.6135814
344,1.6135957
345,1.61361
346,1.6136241
347,1.6136378
348,1.6136518
349,1.6136651
350,1.6136783
351,1.6136913
352,1.6137041
353,1.6137167
354,1.6137291
355,1.6137414
356,1.6137537
357,1.6137656
358,1.6137773
359,1.6137887
360,1.6137999
361,1.6138109
362,1.6138219
363,1.6138325
364,1.6138431
365,1.6138533
366,1.6138635
367,1.6138735
368,1.6138831
369,1.613893
370,1.6139023
371,1.6139119
372,1.6139208
373,1.6139296
374,1.6139387
375,1.6139474
376,1.613956
377,1.6139643
378,1.6139725
379,1.6139807
380,1.6139885
381,1.6139963
382,1.6140043
383,1.6140118
384,1.6140192
385,1.6140265
386,1.6140337
387,1.6140409
388,1.6140478
389,1.6140546
390,1.6140615
391,1.614068
392,1.6140746
393,1.614081
394,1.6140872
395,1.6140937
396,1.6140996
397,1.6141058
398,1.6141119
399,1.6141177
400,1.6141235
401,1.6141292
402,1.6141349
403,1.6141402
404,1.6141458
405,1.614151
406,1.6141564
407,1.6141615
408,1.6141669
409,1.6141719
410,1.6141768
411,1.6141816
412,1.6141866
413,1.6141913
414,1.614196
415,1.614201
416,1.6142054
417,1.61421
418,1.6142144
419,1.6142187
420,1.6142231
421,1.6142277
422,1.6142317
423,1.614236
424,1.61424
425,1.6142443
426,1.6142482
427,1.6142522
428,1.6142563
429,1.6142601
430,1.6142639
431,1.6142677
432,1.6142713
433,1.614275
434,1.6142788
435,1.6142826
436,1.6142861
437,1.6142894
438,1.6142929
439,1.6142966
440,1.6142999
441,1.6143031
442,1.6143066
443,1.6143099
444,1.614313
445,1.6143162
446,1.6143194
447,1.6143225
448,1.6143256
449,1.6143287
450,1.6143317
451,1.6143348
452,1.6143378
453,1.6143409
454,1.6143438
455,1.6143465
456,1.6143494
457,1.6143521
458,1.614355
459,1.6143576
460,1.6143605
461,1.6143632
462,1.6143659
463,1.6143686
464,1.614371
465,1.6143737
466,1.6143761
467,1.6143788
468,1.6143813
469,1.6143837
470,1.6143862
471,1.6143886
472,1.6143912
473,1.6143935
474,1.6143959
475,1.6143981
476,1.6144005
477,1.6144027
478,1.614405
479,1.6144073
480,1.6144096
481,1.6144117
482,1.614414
483,1.614416
484,1.6144183
485,1.6144203
486,1.6144224
487,1.6144246
488,1.6144266
489,1.6144286
490,1.614431
491,1.6144328
492,1.6144347
493,1.6144366
494,1.6144388
495,1.6144407
496,1.6144426
497,1.6144444
498,1.6144464
499,1.6144481
500,1.6144501
501,1.6144519
502,1.6144537
503,1.6144555
504,1.6144572
505,1.614459
506,1.6144607
507,1.6144626
508,1.6144644
509,1.614466
510,1.6144679
511,1.6144695
512,1.614471
513,1.6144729
514,1.6144743
515,1.614476
516,1.6144778
517,1.6144792
518,1.6144807
519,1.6144824
520,1.614484
521,1.6144855
522,1.6144872
523,1.6144885
524,1.6144902
525,1.6144917
526,1.6144929
527,1.6144946
528,1.6144959
529,1.6144974
530,1.6144989
531,1.6145003
532,1.6145017
533,1.6145033
534,1.6145046
535,1.6145061
536,1.6145073
537,1.6145089
538,1.61451
539,1.6145114
540,1.6145128
541,1.614514
542,1.6145153
543,1.6145165
544,1.6145179
545,1.6145191
546,1.6145205
547,1.6145217
548,1.6145232
549,1.6145244
550,1.6145254
551,1.6145266
552,1.6145281
553,1.6145291
554,1.6145304
555,1.6145316
556,1.6145327
557,1.6145339
558,1.6145352
559,1.6145362
560,1.6145375
561,1.6145383
562,1.6145397
563,1.6145408
564,1.6145419
565,1.614543
566,1.6145442
567,1.6145453
568,1.6145464
569,1.6145475
570,1.6145483
571,1.6145496
572,1.6145507
573,1.6145517
574,1.6145526
575,1.6145538
576,1.6145548
577,1.6145558
578,1.6145568
579,1.6145579
580,1.6145589
581,1.6145599
582,1.6145608
583,1.6145616
584,1.6145629
585,1.614564
586,1.6145647
587,1.6145657
588,1.6145666
589,1.6145676
590,1.6145686
591,1.6145693
592,1.6145703
593,1.6145715
594,1.6145722
595,1.6145732
596,1.6145738
597,1.6145749
598,1.6145759
599,1.6145767
600,1.6145775
601,1.6145785
602,1.6145792
603,1.6145804
604,1.6145811
605,1.614582
606,1.6145828
607,1.6145836
608,1.6145843
609,1.6145854
610,1.614586
611,1.6145868
612,1.6145878
613,1.6145884
614,1.6145891
615,1.6145902
616,1.6145909
617,1.6145917
618,1.6145924
619,1.6145931
620,1.614594
621,1.6145949
622,1.6145955
623,1.6145961
624,1.614597
625,1.6145979
626,1.6145985
627,1.6145992
628,1.6146
629,1.6146008
630,1.6146014
631,1.6146023
632,1.6146032
633,1.6146041
634,1.6146045
635,1.6146053
636,1.614606
637,1.6146066
638,1.6146072
639,1.6146082
640,1.6146089
641,1.6146094
642,1.6146101
643,1.6146108
644,1.6146113
645,1.6146121
646,1.6146127
647,1.6146135
648,1.614614
649,1.6146147
650,1.6146154
651,1.6146158
652,1.6146166
653,1.6146173
654,1.614618
655,1.6146184
656,1.614619
657,1.6146199
658,1.6146204
659,1.6146209
660,1.6146216
661,1.6146224
662,1.614623
663,1.6146234
664,1.6146241
665,1.6146246
666,1.6146255
667,1.6146258
668,1.6146265
669,1.6146271
670,1.6146278
671,1.6146282
672,1.6146288
673,1.6146295
674,1.6146302
675,1.6146306
676,1.6146312
677,1.6146318
678,1.6146322
679,1.6146328
680,1.6146333
681,1.6146339
682,1.6146344
683,1.6146351
684,1.6146356
685,1.6146361
686,1.6146367
687,1.6146371
688,1.6146376
689,1.6146381
690,1.6146388
691,1.6146394
692,1.6146396
693,1.6146402
694,1.6146407
695,1.6146413
696,1.614642
697,1.6146421
698,1.6146427
699,1.6146433
700,1.614644
701,1.6146444
702,1.6146448
703,1.6146452
704,1.6146458
705,1.6146464
706,1.6146469
707,1.614647
708,1.6146476
709,1.6146485
710,1.6146489
711,1.6146492
712,1.6146497
713,1.6146502
714,1.6146506
715,1.614651
716,1.6146517
717,1.614652
718,1.6146528
719,1.6146531
720,1.6146536
721,1.6146538
722,1.6146544
723,1.6146548
724,1.6146553
725,1.6146556
726,1.6146561
727,1.6146566
728,1.614657
729,1.6146576
730,1.6146579
731,1.6146582
732,1.6146587
733,1.6146592
734,1.6146598
735,1.6146599
736,1.6146604
737,1.6146609
738,1.6146612
739,1.6146618
740,1.6146623
741,1.6146624
742,1.614663
743,1.6146634
744,1.6146638
745,1.6146642
746,1.6146647
747,1.6146649
748,1.6146653
749,1.6146657
750,1.6146662
751,1.6146667
752,1.6146672
753,1.6146672
754,1.6146678
755,1.6146681
756,1.6146685
757,1.614669
758,1.6146692
759,1.6146696
760,1.6146699
761,1.6146703
762,1.6146709
763,1.6146711
764,1.6146717
765,1.6146717
766,1.6146723
767,1.6146727
768,1.6146729
769,1.6146735
770,1.6146737
771,1.6146741
772,1.6146743
773,1.6146747
774,1.6146753
775,1.6146755
776,1.6146758
777,1.6146762
778,1.6146765
779,1.6146768
780,1.6146773
781,1.6146777
782,1.6146778
783,1.6146783
784,1.6146786
785,1.6146789
786,1.6146792
787,1.6146796
788,1.6146799
789,1.6146802
790,1.6146805
791,1.614681
792,1.6146812
793,1.6146815
794,1.614682
795,1.6146821
796,1.6146824
797,1.6146829
798,1.6146833
799,1.6146834
800,1.6146837
801,1.614684
802,1.6146845
803,1.6146848
804,1.6146852
805,1.6146854
806,1.6146858
807,1.6146859
808,1.6146864
809,1.6146866
810,1.614687
811,1.6146873
812,1.6146874
813,1.6146879
814,1.6146882
815,1.6146884
816,1.6146888
817,1.6146891
818,1.6146894
819,1.6146898
820,1.6146901
821,1.6146903
822,1.6146907
823,1.6146907
824,1.614691
825,1.6146914
826,1.6146917
827,1.614692
828,1.6146922
829,1.6146926
830,1.6146929
831,1.6146929
832,1.6146934
833,1.6146938
834,1.614694
835,1.6146944
836,1.6146946
837,1.6146948
838,1.6146951
839,1.6146954
840,1.6146955
841,1.6146958
842,1.6146961
843,1.6146965
844,1.6146966
845,1.6146969
846,1.6146973
847,1.6146976
848,1.6146978
849,1.6146979
850,1.6146984
851,1.6146986
852,1.6146988
853,1.6146991
854,1.6146995
855,1.6146996
856,1.6146998
857,1.6147002
858,1.6147003
859,1.6147007
860,1.6147007
861,1.6147012
862,1.6147014
863,1.6147014
864,1.6147017
865,1.6147021
866,1.6147025
867,1.6147027
868,1.6147029
869,1.6147033
870,1.6147034
871,1.6147037
872,1.614704
873,1.614704
874,1.6147044
875,1.6147046
876,1.6147047
877,1.6147052
878,1.6147052
879,1.6147054
880,1.6147058
881,1.614706
882,1.6147062
883,1.6147065
884,1.6147065
885,1.614707
886,1.6147074
887,1.6147075
888,1.6147077
889,1.6147081
890,1.6147082
891,1.6147083
892,1.6147087
893,1.6147087
894,1.6147089
895,1.614709
896,1.6147094
897,1.6147094
898,1.61471
899,1.6147101
900,1.6147102
901,1.6147105
902,1.6147107
903,1.614711
904,1.6147109
905,1.6147113
906,1.6147115
907,1.6147118
908,1.614712
909,1.6147122
910,1.6147125
911,1.6147128
912,1.6147131
913,1.6147132
914,1.6147135
915,1.6147135
916,1.6147134
917,1.6147138
918,1.614714
919,1.6147143
920,1.6147145
921,1.6147146
922,1.6147149
923,1.6147152
924,1.6147153
925,1.6147156
926,1.6147157
927,1.6147162
928,1.614716
929,1.6147163
930,1.6147165
931,1.6147166
932,1.614717
933,1.6147171
934,1.6147174
935,1.6147175
936,1.6147177
937,1.6147181
938,1.6147181
939,1.6147183
940,1.6147186
941,1.6147186
942,1.6147187
943,1.614719
944,1.6147194
945,1.6147194
946,1.6147195
947,1.6147196
948,1.6147201
949,1.6147201
950,1.6147205
951,1.6147206
952,1.6147208
953,1.6147211
954,1.6147213
955,1.6147214
956,1.6147214
957,1.6147214
958,1.6147218
959,1.614722
960,1.6147223
961,1.6147223
962,1.6147226
963,1.6147227
964,1.6147228
965,1.6147231
966,1.6147233
967,1.6147236
968,1.6147238
969,1.6147237
970,1.6147238
971,1.614724
972,1.6147243
973,1.6147245
974,1.6147246
975,1.6147248
976,1.6147251
977,1.6147254
978,1.6147254
979,1.6147257
980,1.6147258
981,1.614726
982,1.6147262
983,1.6147263
984,1.6147265
985,1.6147265
986,1.6147267
987,1.614727
988,1.6147271
989,1.6147273
990,1.6147274
991,1.6147277
992,1.6147279
993,1.614728
994,1.6147281
995,1.6147282
996,1.6147285
997,1.6147286
998,1.6147287
999,1.6147289
