,Prices_10_1,Strategy_Returns_10_1,F_t_10_1
0,495.77,-0.04,0.0
1,487.92,3.3400002,1.0
2,491.3,12.5,1.0
3,500.46,-26.509998,1.0
4,461.45,-29.359999,1.0
5,458.6,-51.64845,1.0
6,436.39,-55.47594,-0.96129245
7,440.29,-48.55607,0.99998176
8,447.21,-48.12607,1.0
9,447.64,-38.006226,0.9999844
10,457.76,-46.386406,0.9999995
11,449.38,-57.95408,0.99548125
12,437.76,-59.31408,0.99999994
13,436.4,-62.23446,0.99999976
14,433.48,-66.71198,0.99051964
15,428.96,-56.85741,0.9999984
16,438.82,-55.69542,0.8647437
17,440.17,-46.40542,0.99999994
18,449.46,-41.43542,0.99999994
19,454.43,-56.975414,0.9999996
20,438.89,-54.405415,1.0
21,441.46,-55.195408,0.9999855
22,440.67,-51.895905,0.99985087
23,443.97,-48.615906,0.9999998
24,447.25,-47.80591,0.9999985
25,448.06,-46.965908,0.99999905
26,448.9,-49.605907,1.0
27,446.26,-49.68591,0.99999976
28,446.18,-10.145906,1.0
29,485.72,-4.0959215,0.9999999
30,491.77,28.702583,0.99965006
31,524.58,24.342583,0.99999994
32,520.22,29.26258,0.9999995
33,525.14,75.71258,0.99999994
34,571.59,87.54258,0.99999994
35,583.42,75.36258,0.99999976
36,571.24,81.18258,1.0
37,577.06,72.30258,0.9999998
38,568.18,119.45258,1.0
39,615.33,127.80258,1.0
40,623.68,134.35258,1.0
41,630.23,164.74258,1.0
42,660.62,171.72258,0.9999999
43,667.6,145.73257,1.0
44,641.61,163.38258,1.0
45,659.26,157.82259,1.0
46,653.7,159.09258,0.9999996
47,654.97,160.26257,1.0
48,656.14,153.28258,0.9999996
49,649.16,157.27258,1.0
50,653.15,137.14258,1.0
51,633.02,91.072586,1.0
52,586.95,104.282585,1.0
53,600.16,81.48162,0.99999994
54,577.36,96.68561,0.9759273
55,592.94,95.9356,1.0
56,592.19,114.60148,0.9997798
57,610.86,111.70148,0.99999964
58,607.96,101.81128,0.9999996
59,598.07,97.91093,0.99493766
60,594.15,98.703606,0.99999994
61,594.99,97.32498,-0.18287641
62,602.27,89.04003,0.9993878
63,593.98,77.420006,1.0
64,582.36,61.40898,0.9994384
65,566.34,76.20898,1.0
66,581.14,92.32898,0.9999998
67,597.26,91.61897,1.0
68,596.55,97.78895,0.9999953
69,602.72,134.86726,0.9999545
70,639.8,135.87726,0.9999968
71,640.81,145.94725,0.9999999
72,650.88,140.22726,0.99999994
73,645.16,125.7574,0.9999903
74,630.69,126.52739,0.99999225
75,631.46,130.87735,0.99998987
76,635.81,119.15735,1.0
77,624.09,119.887344,1.0
78,624.82,119.57735,0.9999999
79,624.51,111.82735,1.0
80,616.76,127.067345,1.0
81,632.0,128.77734,0.9999997
82,633.71,121.567345,0.99999994
83,626.5,114.387276,0.9999963
84,619.32,116.651665,0.9975705
85,621.59,111.861664,0.9999998
86,616.8,118.15165,0.99999994
87,623.09,123.83975,0.9996691
88,628.78,123.57976,0.9999998
89,628.52,118.959755,0.99999964
90,623.9,117.26976,0.99999696
91,622.21,116.609764,1.0
92,621.55,114.469765,0.9999998
93,619.41,96.79006,0.9999831
94,601.73,96.15006,0.9999959
95,601.09,90.87006,0.9999999
96,595.81,88.910065,0.9999987
97,593.85,80.75007,0.99999994
98,585.69,79.78007,0.99999994
99,584.72,62.350082,0.99999905
100,567.29,81.29005,0.99999803
101,586.23,89.98002,0.9999972
102,594.92,84.39002,0.9999993
103,589.33,81.72995,0.99999505
104,586.67,83.83543,0.99789524
105,588.78,80.49543,0.99999845
106,585.44,79.70544,0.9999994
107,584.65,83.92541,0.9999944
108,588.87,87.6354,0.99999684
109,592.58,84.425385,0.9999995
110,589.37,86.11487,0.9997012
111,591.06,71.42487,1.0
112,576.37,64.69487,1.0
113,569.64,41.71494,0.999997
114,546.66,1.0249761,0.99999917
115,505.97,-7.935023,0.9999999
116,497.01,14.764956,0.9999991
117,519.71,-13.145019,0.9999991
118,491.8,-43.485016,0.9999999
119,461.46,-19.705032,0.9999992
120,485.24,7.0346637,0.9999887
121,511.98,12.294572,0.99999917
122,517.24,9.101479,0.99782115
123,514.04,-6.8499947,0.9994656
124,498.08,3.2869425,0.99938756
125,508.29,7.1043653,-0.67085606
126,502.5,16.174267,0.99998903
127,511.57,15.725502,1.0
128,511.15,14.771331,0.28089583
129,507.82,15.286777,0.7506027
130,508.52,11.016776,1.0
131,504.25,-15.473224,1.0
132,477.76,-18.353224,0.99999994
133,474.88,-15.803244,0.9999934
134,477.43,-15.643262,0.99991095
135,477.59,-3.5732617,1.0
136,489.66,-9.893228,0.9999946
137,483.34,-8.403228,0.99999994
138,484.83,-10.953227,0.9999997
139,482.28,-18.63315,0.99998987
140,474.6,-17.97315,0.9999997
141,475.26,-13.893603,0.9999954
142,479.36,-13.72327,0.4891462
143,479.75,-15.723269,0.9999997
144,477.75,-14.473269,0.9999999
145,479.0,-15.583269,0.9999998
146,477.89,-18.10327,1.0
147,475.37,-27.413218,0.9999942
148,466.06,-36.143215,0.99999976
149,457.33,-69.03318,0.9999989
150,424.44,-98.67298,0.9999933
151,394.8,-84.57298,0.9999998
152,408.9,-94.652985,0.99999994
153,398.82,-91.32298,0.9999994
154,402.15,-57.68303,0.9999986
155,435.79,-70.27299,0.9999963
156,423.2,-81.90297,0.9999985
157,411.57,-89.05301,0.9999961
158,404.42,-93.9447,0.99829125
159,399.52,-116.30505,0.99999905
160,377.18,-117.156395,0.49075788
161,375.47,-115.041885,0.18718573
162,386.94,-118.37189,1.0
163,383.61,-126.91152,0.9999576
164,375.07,-142.47153,0.99999994
165,359.51,-173.11153,1.0
166,328.87,-181.47089,0.99992156
167,320.51,-171.90631,0.9994358
168,330.08,-165.79645,0.9999783
169,336.19,-149.07408,0.99999034
170,352.94,-145.31406,0.31327426
171,365.03,-148.78406,0.9999982
172,361.56,-148.04405,1.0
173,362.3,-131.79422,0.9999896
174,378.55,-119.93439,0.999986
175,390.41,-109.49056,0.99992347
176,400.87,-113.26068,0.61553067
177,394.77,-125.47066,0.99999803
178,382.56,-124.27066,1.0
179,383.76,-116.59066,1.0
180,391.44,-118.48066,1.0
181,389.55,-125.18066,1.0
182,382.85,-121.55066,0.99999934
183,386.48,-124.87066,0.99999994
184,383.16,-149.61066,1.0
185,358.42,-149.68066,1.0
186,358.35,-160.76067,1.0
187,347.27,-153.33072,0.9999916
188,354.7,-155.04065,0.9999513
189,352.99,-150.41064,0.9999996
190,357.62,-172.44064,0.99999994
191,335.59,-162.73065,0.9999991
192,345.3,-169.71016,0.99992937
193,338.32,-182.28017,0.9999999
194,325.75,-182.1404,0.99998105
195,325.89,-180.49051,0.9940594
196,327.55,-177.5505,0.9999983
197,330.49,-168.55054,0.99999654
198,339.49,-158.75053,0.9999999
199,349.29,-165.62053,0.99999964
200,342.42,-162.55098,0.9999998
201,345.49,-144.9775,0.9889658
202,363.26,-141.31749,1.0
203,366.92,-140.5375,0.99999326
204,367.7,-84.6805,0.9999465
205,423.56,-87.5105,0.99999976
206,420.73,-110.420494,0.99999994
207,397.82,-132.11049,0.99999994
208,376.13,-120.36049,1.0
209,387.88,-120.83049,1.0
210,387.41,-133.0405,0.99999976
211,375.2,-127.69049,0.99999994
212,380.55,-150.40048,1.0
213,357.84,-157.39049,1.0
214,350.85,-155.3205,1.0
215,352.92,-140.67049,1.0
216,367.57,-131.34773,0.9999983
217,376.9,-132.62651,0.819399
218,375.35,-136.84105,0.6015191
219,368.37,-135.54106,1.0
220,369.67,-128.76108,0.99999774
221,376.45,-129.72105,0.9999876
222,375.49,-127.16152,0.9999999
223,378.05,-125.985664,0.98850095
224,379.24,-123.90567,0.9999974
225,381.32,-130.21567,0.99999994
226,375.01,-135.62567,1.0
227,369.6,-128.37567,1.0
228,376.85,-130.43567,0.9999995
229,374.79,-130.12567,0.9999945
230,375.1,-143.31567,0.9999999
231,361.91,-153.00566,0.99999994
232,352.22,-158.86566,0.99999976
233,346.36,-154.71567,0.9999999
234,350.51,-152.68567,0.9999997
235,352.54,-157.84567,0.9999998
236,347.38,-153.59578,0.99997294
237,351.63,-159.87576,0.9999981
238,345.35,-178.16577,0.99999994
239,327.06,-185.44577,0.99999917
