,sharp_rrl_15_3
283,2.8048375
284,2.8031366
285,2.8103254
286,2.8127718
287,2.8194077
288,2.816677
289,2.8285027
290,2.815067
291,2.8171322
292,2.845294
293,2.8368812
294,2.8511465
295,2.8447056
296,2.8562984
297,2.8561165
298,2.8486707
299,2.862949
300,2.8563538
301,2.8601818
302,2.8621762
303,2.864088
304,2.8644688
305,2.867529
306,2.8682475
307,2.8698075
308,2.8712347
309,2.873316
310,2.8737273
311,2.8752382
312,2.8767457
313,2.8776708
314,2.87744
315,2.8802996
316,2.8813608
317,2.8829062
318,2.8829844
319,2.883408
320,2.885094
321,2.8850424
322,2.887863
323,2.8875747
324,2.8887734
325,2.888215
326,2.8901913
327,2.8914242
328,2.8908694
329,2.8923483
330,2.893002
331,2.8946452
332,2.8949468
333,2.8948104
334,2.895595
335,2.8957894
336,2.8962848
337,2.8968596
338,2.8970442
339,2.8973625
340,2.8975015
341,2.8976963
342,2.8980567
343,2.8982363
344,2.8985002
345,2.8987746
346,2.8988636
347,2.898985
348,2.8992422
349,2.8994863
350,2.8996837
351,2.8999195
352,2.900194
353,2.9004831
354,2.900882
355,2.9016018
356,2.9033818
357,2.903081
358,2.9062161
359,2.9059494
360,2.9074008
361,2.9073334
362,2.9081523
363,2.9084628
364,2.9088702
365,2.909407
366,2.9093356
367,2.909852
368,2.9101026
369,2.910375
370,2.9107482
371,2.9109297
372,2.9113097
373,2.9117208
374,2.911947
375,2.9123793
376,2.9128742
377,2.9132164
378,2.9135826
379,2.9137564
380,2.9139893
381,2.9141715
382,2.9143786
383,2.9146724
384,2.9148576
385,2.9150379
386,2.9151714
387,2.9152606
388,2.9153743
389,2.9154587
390,2.915532
391,2.9156282
392,2.9157073
393,2.915776
394,2.9158568
395,2.915929
396,2.9159904
397,2.9160576
398,2.9161234
399,2.9161773
400,2.9162266
401,2.9162748
402,2.9163148
403,2.9163477
404,2.91638
405,2.9164124
406,2.9164417
407,2.916472
408,2.9165056
409,2.9165385
410,2.916568
411,2.9165957
412,2.9166238
413,2.9166489
414,2.9166722
415,2.916695
416,2.9167178
417,2.9167397
418,2.9167595
419,2.9167795
420,2.9167995
421,2.9168184
422,2.9168365
423,2.9168541
424,2.9168715
425,2.9168887
426,2.9169056
427,2.916922
428,2.9169388
429,2.9169545
430,2.9169705
431,2.916985
432,2.9169998
433,2.9170144
434,2.9170291
435,2.9170427
436,2.9170563
437,2.9170697
438,2.9170837
439,2.9170964
440,2.9171095
441,2.9171226
442,2.917135
443,2.9171476
444,2.9171598
445,2.9171717
446,2.9171836
447,2.917196
448,2.9172077
449,2.917219
450,2.9172306
451,2.917242
452,2.9172535
453,2.9172645
454,2.9172752
455,2.9172862
456,2.9172971
457,2.9173076
458,2.9173183
459,2.917329
460,2.9173398
461,2.9173503
462,2.9173605
463,2.9173708
464,2.9173808
465,2.917391
466,2.9174013
467,2.917412
468,2.917422
469,2.9174323
470,2.9174423
471,2.9174526
472,2.9174628
473,2.917473
474,2.9174833
475,2.9174936
476,2.9175043
477,2.9175148
478,2.9175253
479,2.917536
480,2.917547
481,2.9175584
482,2.91757
483,2.9175825
484,2.9175951
485,2.9176085
486,2.917623
487,2.917639
488,2.9176579
489,2.91768
490,2.9177098
491,2.9177527
492,2.9178288
493,2.9179983
494,2.918439
495,2.9188704
496,2.918927
497,2.9192896
498,2.919584
499,2.9200249
500,2.9209242
501,2.9207306
502,2.9210262
503,2.9211538
504,2.9210916
505,2.9213033
506,2.921466
507,2.92156
508,2.9217277
509,2.9218066
510,2.9217818
511,2.9217825
512,2.9218814
513,2.9220312
514,2.922177
515,2.9223995
516,2.9226077
517,2.9226813
518,2.922929
519,2.9230804
520,2.9231515
521,2.9232657
522,2.92337
523,2.9234357
524,2.923469
525,2.923488
526,2.9235458
527,2.9236014
528,2.9236434
529,2.9237015
530,2.9237745
531,2.9238417
532,2.9238865
533,2.9239116
534,2.923935
535,2.9239635
536,2.9239895
537,2.924011
538,2.924031
539,2.9240553
540,2.9240828
541,2.924112
542,2.9241393
543,2.9241648
544,2.9241917
545,2.9242208
546,2.9242473
547,2.924269
548,2.9242883
549,2.9243102
550,2.9243338
551,2.9243562
552,2.9243758
553,2.9243948
554,2.9244156
555,2.9244366
556,2.9244556
557,2.9244728
558,2.92449
559,2.9245067
560,2.9245234
561,2.9245384
562,2.9245517
563,2.9245646
564,2.9245787
565,2.9245915
566,2.9246042
567,2.9246159
568,2.924627
569,2.9246385
570,2.9246504
571,2.924661
572,2.9246712
573,2.9246817
574,2.924692
575,2.9247026
576,2.9247124
577,2.924722
578,2.9247315
579,2.9247413
580,2.9247503
581,2.9247599
582,2.9247692
583,2.9247785
584,2.924787
585,2.924796
586,2.9248047
587,2.924813
588,2.9248214
589,2.9248295
590,2.9248378
591,2.9248457
592,2.924854
593,2.9248617
594,2.9248698
595,2.9248774
596,2.9248846
597,2.9248927
598,2.9248993
599,2.9249072
600,2.9249141
601,2.9249215
602,2.9249291
603,2.924936
604,2.9249425
605,2.92495
606,2.9249568
607,2.9249632
608,2.9249706
609,2.9249773
610,2.9249837
611,2.92499
612,2.9249969
613,2.9250038
614,2.92501
615,2.9250164
616,2.9250228
617,2.9250286
618,2.9250352
619,2.9250417
620,2.9250472
621,2.9250538
622,2.9250593
623,2.925065
624,2.9250712
625,2.925077
626,2.9250832
627,2.9250886
628,2.9250946
629,2.9251003
630,2.9251058
631,2.9251115
632,2.9251165
633,2.9251227
634,2.925128
635,2.925133
636,2.9251385
637,2.925144
638,2.9251492
639,2.9251542
640,2.92516
641,2.9251647
642,2.92517
643,2.9251747
644,2.9251802
645,2.9251854
646,2.9251902
647,2.9251955
648,2.9252002
649,2.9252052
650,2.92521
651,2.9252152
652,2.92522
653,2.925225
654,2.92523
655,2.9252346
656,2.9252393
657,2.925244
658,2.9252489
659,2.9252536
660,2.925258
661,2.9252632
662,2.9252677
663,2.9252725
664,2.9252777
665,2.9252822
666,2.9252875
667,2.9252923
668,2.9252973
669,2.925302
670,2.9253073
671,2.9253128
672,2.9253178
673,2.9253244
674,2.9253302
675,2.9253364
676,2.9253435
677,2.9253504
678,2.9253585
679,2.9253678
680,2.9253786
681,2.9253917
682,2.9254084
683,2.925431
684,2.9254644
685,2.9255183
686,2.9256191
687,2.9258323
688,2.926254
689,2.9265368
690,2.9269288
691,2.927119
692,2.9271336
693,2.9273446
694,2.9273334
695,2.9275718
696,2.9275997
697,2.9277382
698,2.9277856
699,2.9278224
700,2.9279327
701,2.9279666
702,2.927994
703,2.9280705
704,2.928122
705,2.9281602
706,2.928228
707,2.9282794
708,2.9282951
709,2.928318
710,2.9283519
711,2.9283717
712,2.928386
713,2.9284086
714,2.9284263
715,2.9284327
716,2.928441
717,2.9284596
718,2.9284775
719,2.928487
720,2.9284954
721,2.9285083
722,2.92852
723,2.9285288
724,2.928539
725,2.9285514
726,2.928562
727,2.928569
728,2.928577
729,2.9285853
730,2.928593
731,2.9285994
732,2.9286053
733,2.928611
734,2.9286168
735,2.9286215
736,2.928626
737,2.9286315
738,2.9286377
739,2.9286435
740,2.9286487
741,2.9286542
742,2.928659
743,2.9286642
744,2.9286692
745,2.9286737
746,2.9286788
747,2.9286835
748,2.9286878
749,2.928692
750,2.9286962
751,2.928701
752,2.928705
753,2.928709
754,2.9287133
755,2.928717
756,2.9287214
757,2.9287245
758,2.9287283
759,2.9287324
760,2.9287362
761,2.92874
762,2.9287434
763,2.928747
764,2.928751
765,2.9287546
766,2.9287577
767,2.9287612
768,2.9287648
769,2.9287684
770,2.9287717
771,2.9287748
772,2.9287782
773,2.9287815
774,2.9287848
775,2.9287884
776,2.9287915
777,2.9287949
778,2.9287987
779,2.9288015
780,2.928805
781,2.9288092
782,2.9288125
783,2.9288158
784,2.9288197
785,2.928824
786,2.928828
787,2.9288325
788,2.928838
789,2.9288435
790,2.9288504
791,2.9288592
792,2.9288702
793,2.928886
794,2.9289124
795,2.9289615
796,2.9290762
797,2.929409
798,2.9300308
799,2.9301696
800,2.9305632
801,2.930907
802,2.9305909
803,2.9307811
804,2.9309835
805,2.9308584
806,2.9309542
807,2.93118
808,2.9311402
809,2.9311085
810,2.9312687
811,2.9312012
812,2.9311807
813,2.9313042
814,2.9313416
815,2.9312954
816,2.9313436
817,2.931383
818,2.9313602
819,2.9313493
820,2.9313862
821,2.9314218
822,2.931421
823,2.9314191
824,2.931449
825,2.9314759
826,2.9314806
827,2.9314818
828,2.9314964
829,2.9315174
830,2.9315302
831,2.9315388
832,2.9315603
833,2.9315963
834,2.931632
835,2.9316583
836,2.9316728
837,2.9316833
838,2.9317045
839,2.9317317
840,2.9317517
841,2.9317641
842,2.9317746
843,2.931787
844,2.931802
845,2.9318166
846,2.9318285
847,2.9318364
848,2.9318419
849,2.9318478
850,2.9318552
851,2.9318643
852,2.9318726
853,2.9318805
854,2.9318852
855,2.9318888
856,2.9318929
857,2.9318967
858,2.931902
859,2.9319074
860,2.9319122
861,2.9319165
862,2.93192
863,2.9319234
864,2.9319274
865,2.9319317
866,2.9319358
867,2.93194
868,2.9319441
869,2.9319477
870,2.9319506
871,2.931954
872,2.9319575
873,2.9319613
874,2.9319642
875,2.9319677
876,2.931971
877,2.9319737
878,2.931977
879,2.9319797
880,2.9319825
881,2.9319856
882,2.931988
883,2.931991
884,2.931994
885,2.9319963
886,2.931999
887,2.9320014
888,2.9320042
889,2.9320066
890,2.9320087
891,2.9320111
892,2.932014
893,2.932016
894,2.932018
895,2.9320202
896,2.9320228
897,2.932025
898,2.932027
899,2.9320292
900,2.932031
901,2.9320335
902,2.9320354
903,2.9320374
904,2.9320393
905,2.932041
906,2.9320436
907,2.9320455
908,2.9320471
909,2.9320488
910,2.932051
911,2.932053
912,2.9320545
913,2.9320567
914,2.932058
915,2.9320598
916,2.9320621
917,2.9320636
918,2.9320655
919,2.9320664
920,2.9320683
921,2.9320698
922,2.9320722
923,2.9320734
924,2.932075
925,2.9320765
926,2.9320781
927,2.93208
928,2.9320812
929,2.9320824
930,2.9320838
931,2.9320858
932,2.9320872
933,2.9320886
934,2.9320903
935,2.9320917
936,2.932093
937,2.9320946
938,2.932096
939,2.9320972
940,2.9320984
941,2.9320998
942,2.932101
943,2.9321027
944,2.932104
945,2.9321053
946,2.9321065
947,2.932108
948,2.9321096
949,2.9321105
950,2.9321115
951,2.9321127
952,2.9321141
953,2.9321153
954,2.932117
955,2.9321182
956,2.9321191
957,2.9321203
958,2.9321215
959,2.9321227
960,2.9321234
961,2.9321246
962,2.9321258
963,2.9321272
964,2.932128
965,2.9321291
966,2.9321303
967,2.9321315
968,2.9321327
969,2.932134
970,2.9321349
971,2.932136
972,2.9321375
973,2.932138
974,2.9321392
975,2.9321404
976,2.932141
977,2.9321423
978,2.932143
979,2.9321442
980,2.932145
981,2.932146
982,2.932147
983,2.9321482
984,2.9321492
985,2.9321501
986,2.9321508
987,2.9321518
988,2.9321523
989,2.9321537
990,2.9321544
991,2.9321554
992,2.9321566
993,2.9321573
994,2.9321582
995,2.9321594
996,2.9321601
997,2.932161
998,2.932162
999,2.9321628
